 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
PC_8 -0.007212067934911169 -0.00018556114813583676 0.007140190816005512 -0.00012944245543732345 7.449045187183947e-07 0.11029420240386881 -0.08451320821168495 -0.010775943543293339 -0.3341488648106904 -0.052723131337534375 4.190264449677495 -0.22457594405775175 0.3661602836172619 0.2956329327853108 -0.38952443196884223 -0.07007528214107901 -0.08864950121041286 0.44609191147084604 -0.275815626205374 -0.006620935213432668 0.27360670654306174 0.11085574829116936 0.12082799464832938 0.05724612958536409 -0.26559612822539785 -0.00019942441218886287 -0.0005453709484876281 -0.008691021310708712 0.008780754762299626
PC_9 0.0046037817872442354 3.3631158129540004e-05 -0.003923402910775215 6.32919437568478e-05 -3.3186989190502696e-07 -0.04209504782841284 -0.059094976044228066 -0.14785321098490273 0.3276772828642916 -0.018606200613499144 -0.22457594405775305 5.303851633069495 0.7994110368101092 -0.08239376876649214 -0.3122811252058607 0.08459953258733033 -0.11401304241178463 -0.3012899679083304 -0.3586598844996178 -0.40055029427282984 -0.20451581683333608 0.05248784011427135 -0.2910920616575424 -0.32592474203279487 0.3152851176409137 0.0002947996424941638 0.00289030090136197 -0.012112601422914197 0.007397194861711538
PC_10 0.0008458961842400134 -0.00022804851269537333 -0.0018998575173503874 3.2654041369982495e-05 -2.0412501165475096e-07 -0.20366589065825189 0.16140726926312843 -0.14664289265837815 -0.2099544446784616 -0.3214317795543074 0.3661602836172604 0.799411036810111 7.780619651852578 0.591545237576907 -1.1162023383641297 -0.4270491243302755 -0.3228018198086684 -0.07573038188569417 0.2561884626709712 -0.25504377215758633 0.30459980799673886 0.2818123232220338 0.02341369705122844 -0.26408444151866955 -0.32219348408935256 -0.0005379678261853 0.0022301127686722945 -0.002615455416444799 0.0003699583579436907
PC_11 0.0064632337064288925 0.00025329048456977394 -0.009924629194632165 0.00017468697500543792 -9.864248620811428e-07 -0.04765434308922572 -0.20649183582579203 0.05442611131288281 0.059058488322045875 0.024282354996119054 0.2956329327853098 -0.08239376876649032 0.5915452375769092 6.212846606820264 -0.698669933553232 0.20191619456031434 -0.515560702704142 0.5600941875404484 -0.0758528983658644 0.45987961701588326 -0.860444307197825 -0.19314478532771975 0.17873489745580956 -0.16115440577541776 0.6581694734326622 0.0003483410159174962 4.564115126458294e-05 -0.012700002590688222 0.012489786940854574
PC_12 0.0007505750231651235 2.8878868457011217e-05 -0.0033526547649422303 5.9320643822405356e-05 -3.369684587285737e-07 0.0032161732265605964 0.05760093821085676 -0.2689257635859664 -0.06438283278854534 0.20504284228327052 -0.38952443196883996 -0.3122811252058599 -1.1162023383641289 -0.6986699335532309 6.681026149318696 0.09943383874846165 0.6781762458443079 0.32919271722980253 0.1743314707858531 -0.2869592018061838 0.41060350211542673 0.0719452216128681 -0.054592625699515285 0.28747026515354523 -0.052258022853669574 -0.00037076957094444023 0.00025619809800566875 -0.00785029858765491 0.007317053425468411
PC_13 -0.0044427171471221934 -0.00043132976817675234 0.0072600970987626995 -0.00012512442646334806 6.762854547992941e-07 0.08854421738414152 0.2206243236011995 -0.1601523915565756 -0.13944767079151915 0.11729446004227571 -0.07007528214107818 0.08459953258732637 -0.4270491243302746 0.20191619456030915 0.09943383874845617 6.781287517697638 -0.2836236073522928 -0.9498597910068265 -0.44298817730353585 0.07839047471969056 0.7108720699809883 0.3314093517482958 -0.24516111393405085 -0.20838059307628945 -0.3104119032608012 0.00016631018185272984 0.0010216903392905369 -0.012105308454785243 0.007094496244359114
PC_14 0.0041435748794464485 0.00043866833483023035 -0.011799628890071216 0.00022766571778538833 -1.3847747565919426e-06 0.1013789008915467 -0.16297671212624115 0.1842837059343328 -0.07522392355526841 0.4828797463579579 -0.08864950121041444 -0.11401304241178357 -0.32280181980866657 -0.5155607027041413 0.6781762458443069 -0.28362360735228237 7.063587061980814 0.3044997426130692 -0.1863980491673988 -0.022601753960903286 -0.45696905338974575 -0.3316416982608969 -0.41149199769128214 -0.4180200832374434 0.3251502830673084 -0.0012849037013070617 -0.0012035639841954972 -0.010275734880535998 0.014389713968761831
PC_15 -0.01004069210219695 -0.0003198353229327925 0.02100083953314014 -0.00039432046904467737 2.3984414201319564e-06 0.13341943287893088 -0.0056126241125696785 -0.12010661243561256 -0.466399465183718 -0.34592686897347535 0.44609191147084865 -0.30128996790833223 -0.0757303818856979 0.5600941875404484 0.32919271722980353 -0.9498597910068285 0.30449974261306906 9.601359780186035 -0.8787134100005329 -0.2499828888439188 0.49633783455075675 -0.2823365444148242 0.02632049670144365 0.3753701043227423 -0.3985616548223383 1.7955319314522103e-05 0.0008947630430686161 0.005079063411241069 -0.005488974302418863
PC_16 0.001551757667822727 -5.154979050789856e-05 -0.0044793200627034815 8.378782798174271e-05 -5.158785208529743e-07 -0.1454979013598514 0.21063995810573402 0.10164853307455045 0.27450878799276973 -0.08452396036859776 -0.2758156262053736 -0.3586598844996177 0.25618846267096784 -0.07585289836586358 0.17433147078585431 -0.4429881773035387 -0.18639804916739805 -0.8787134100005326 7.423085092709877 0.1558511642817002 -0.30821778355186696 -0.06400972652494659 0.04265364925640468 -0.05496474928079592 0.024522555065834627 -0.00014479924878117853 0.00036493283404702426 0.00980921438227034 -0.008887279735110361
PC_17 -0.0010731972265490587 0.0003543077184692555 -0.0033718943392674647 7.671968241584197e-05 -5.197246012018128e-07 -0.2290455913744874 0.2013692352048642 -0.31451420386848683 0.2807169519629581 0.18527130820097687 -0.006620935213432426 -0.40055029427282884 -0.2550437721575861 0.4598796170158837 -0.2869592018061845 0.07839047471969504 -0.02260175396090137 -0.24998288884391986 0.15585116428170026 9.018697323575045 -0.5933398076234833 -0.13140747794913002 -0.2966249936327267 -0.4748518997374777 0.03754225656644421 -0.000613227563871531 -0.0025464883319110893 -0.007947923587993707 0.012842277367807095
PC_18 0.00346116007383557 6.709796350922064e-05 -0.011245215076704397 0.00020436903434614784 -1.2255495269330924e-06 -0.019871728984443324 -0.3109052318258018 0.042884987652493343 -0.04857326755500673 -0.19478220190169432 0.27360670654305896 -0.20451581683334127 0.30459980799674047 -0.8604443071978252 0.41060350211542407 0.71087206998099 -0.4569690533897454 0.49633783455075264 -0.30821778355186513 -0.5933398076234798 8.919480699175217 0.41506934329094963 0.26206570554061387 -0.49340823906615583 0.21091894121908936 -0.00030630937799915774 0.00307690671450306 -0.0075771772240511214 0.0030467679987417912
PC_19 0.0007107758445844414 -4.049145749141391e-05 -0.0012286518040346142 1.7698806969319928e-05 -8.46519375782574e-08 -0.06964458474845373 0.020186317146636868 0.046741566810714084 -0.0017463539887517243 -0.05097346582728718 0.11085574829116998 0.05248784011427207 0.2818123232220367 -0.1931447853277204 0.07194522161286501 0.3314093517483043 -0.3316416982609058 -0.2823365444148241 -0.06400972652494664 -0.131407477949131 0.4150693432909531 8.259875986932455 0.10448506126508736 0.1585550627213648 0.3103482677216176 0.001598202726482322 0.002613649421718136 -0.01464547728973164 0.008451448559574
PC_20 -0.006764230957075767 0.0001310238192883929 0.010822767849041726 -0.00020506916570618345 1.2916883682549768e-06 0.19780728048461196 -0.23202651706620153 -0.1419272373648011 -0.3240365480921398 -0.25616882987066575 0.12082799464833154 -0.29109206165754237 0.023413697051228716 0.1787348974558109 -0.05459262569951518 -0.24516111393405313 -0.4114919976912819 0.026320496701442653 0.04265364925640436 -0.2966249936327255 0.26206570554061365 0.10448506126508647 10.835836196529725 -0.7044745021304232 -0.9450039143681312 0.000663029671291956 -0.0011422684686461023 0.007246250543015816 -0.005071920911716899
PC_21 0.000332881464267966 0.0002875698455545629 0.004972659438903414 -0.00010862318600421974 7.837645706685928e-07 -0.06214391068623234 0.06305494218447127 0.014491586199887479 0.10262198966689054 0.15122462607503467 0.05724612958536494 -0.3259247420327946 -0.26408444151867044 -0.1611544057754181 0.28747026515354607 -0.20838059307628998 -0.4180200832374438 0.37537010432274287 -0.054964749280796164 -0.47485189973747766 -0.4934082390661546 0.1585550627213654 -0.7044745021304225 9.7329133992299 0.44746856038552685 -0.0001849924230247667 0.00015116663327574212 0.0032097105717906133 -0.003793667935650793
PC_22 0.0033012977077117064 -0.0005699132738688049 -0.005522935779235804 0.00010914734841319676 -7.383460217042884e-07 0.12463661627576003 0.2020457733052203 0.22637147845969235 -0.13195244183638313 0.014165945815433238 -0.2655961282254003 0.3152851176409103 -0.32219348408935244 0.6581694734326567 -0.052258022853672585 -0.31041190326080387 0.32515028306730437 -0.39856165482233596 0.024522555065838017 0.037542256566441015 0.2109189412190874 0.31034826772161433 -0.9450039143681291 0.4474685603855283 8.820263721405606 -0.0004039971731714842 0.0002105016816184249 -0.00436135991825847 0.00460690984979297
proband -8.899072814003491e-07 1.4767640383168554e-08 3.234450983333014e-05 -6.342096227714685e-07 4.1104743474046264e-09 9.225039669870816e-05 0.0002289139294286222 -0.0003951463763780415 0.0004192699779104704 -0.0003540681287137931 -0.0001994244121888118 0.00029479964249418936 -0.0005379678261851222 0.00034834101591763494 -0.00037076957094449347 0.0001663101818527163 -0.0012849037013071077 1.7955319314496756e-05 -0.0001447992487811739 -0.0006132275638715392 -0.0003063093779993489 0.0015982027264819175 0.0006630296712919376 -0.0001849924230247718 -0.00040399717317144936 0.00022644857129759983 -0.00010206481286337809 7.042432033760461e-06 -5.031865607995313e-05
maternal -9.602559926790863e-05 -1.0076809447389662e-06 1.3042030324299051e-06 6.300426263576653e-08 -1.0638187018114663e-09 -0.00040245179350340487 -0.0011543226518940842 0.0001497500132830512 -0.00023491524725003537 0.002766556665335149 -0.000545370948488066 0.002890300901362116 0.0022301127686726926 4.564115126442942e-05 0.0002561980980058564 0.0010216903392912427 -0.0012035639841957435 0.0008947630430687136 0.0003649328340468833 -0.002546488331911156 0.0030769067145033596 0.002613649421718422 -0.001142268468646053 0.00015116663327557794 0.00021050168161874933 -0.00010206481286337858 0.0013649600776657006 -0.0012192433204605037 -0.0008839657137429724
gpm 0.0005078704089254511 -1.1138877541975795e-05 -0.00047523956022845734 7.755613963097796e-06 -4.241457965205041e-08 0.0010372804273561817 0.0025540238307591363 -0.0003015463274070734 0.007278263327190372 -0.0010341207483702923 -0.008691021310734265 -0.012112601422916626 -0.0026154554164610393 -0.012700002590686078 -0.007850298587648127 -0.012105308454806766 -0.010275734880533351 0.0050790634112416735 0.009809214382271728 -0.00794792358799254 -0.0075771772240574254 -0.014645477289733644 0.007246250543016617 0.00320971057179137 -0.004361359918273689 7.04243203375938e-06 -0.0012192433204604872 0.04612803793635299 -0.043921341464397655
gmm -0.0002914832047455556 1.425594374525509e-05 0.00036594315302847783 -5.704931983935843e-06 3.01371776911859e-08 -0.0002728617567154445 -0.0005893538440384724 0.0005728758684020498 -0.007327847884106717 -0.0040800970397322734 0.008780754762300424 0.007397194861713799 0.00036995835795809013 0.012489786940853209 0.007317053425461653 0.00709449624438581 0.014389713968760029 -0.00548897430242181 -0.00888727973511147 0.012842277367806498 0.0030467679987432857 0.008451448559577707 -0.005071920911717815 -0.0037936679356514033 0.004606909849806802 -5.0318656079950806e-05 -0.0008839657137429897 -0.04392134146439763 0.04564822218609296
