"PGS","PHENO","GEN_MOD","VAR","proband","paternal","maternal","gpp","gmp","gpm","gmm"
"CPDprev_UKB","COG","3","gmm",-2.24502962204694e-05,-8.75555617411091e-05,-0.000908547757461246,-0.000336619529411327,0.000142525736197238,-0.000427909570839959,0.00311377270405586
"CPDprev_UKB","COG","3m","proband",0.00050026837484889,NA,-0.000155184430589102,NA,NA,-7.68496272088877e-05,-0.000126032451022333
"CPDprev_UKB","COG","3m","maternal",-0.000155184430589101,NA,0.000659189943343484,NA,NA,-0.000353477550868826,-4.98727599025091e-05
"CPDprev_UKB","COG","3m","gpm",-7.68496272088878e-05,NA,-0.000353477550868826,NA,NA,0.00191533618060349,-0.000999405779326627
"CPDprev_UKB","COG","3m","gmm",-0.000126032451022333,NA,-4.9872759902509e-05,NA,NA,-0.000999405779326627,0.00173801978489007
"CPDprev_UKB","COG","3p","proband",0.000623434311036425,-0.000244653760537146,NA,-0.000210062090054474,-1.01075843826839e-05,NA,NA
"CPDprev_UKB","COG","3p","paternal",-0.000244653760537146,0.000964538671358672,NA,-0.000283622533565258,-0.000509415897597833,NA,NA
"CPDprev_UKB","COG","3p","gpp",-0.000210062090054474,-0.000283622533565258,NA,0.00317846594702315,-0.00167070326277344,NA,NA
"CPDprev_UKB","COG","3p","gmp",-1.01075843826836e-05,-0.000509415897597833,NA,-0.00167070326277344,0.00294347985983345,NA,NA
"CPDprev_UKB","AFB","1","proband",0.000671416077444419,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","AFB","2","proband",0.00110440655996944,-0.000566323615218413,-0.000465089734407727,NA,NA,NA,NA
"CPDprev_UKB","AFB","2","paternal",-0.000566323615218413,0.00107741255239264,0.000202896757134422,NA,NA,NA,NA
"CPDprev_UKB","AFB","2","maternal",-0.000465089734407727,0.000202896757134422,0.000987647114771872,NA,NA,NA,NA
"CPDprev_UKB","AFB","3","proband",0.00224603139103942,-0.0011412368704383,-0.00121243383282802,-0.00010510825861782,3.58344144001973e-05,0.000178023359907896,7.50344855463606e-05
"CPDprev_UKB","AFB","3","paternal",-0.0011412368704383,0.00375257549073586,0.000489386725080757,-0.00275213365035425,-0.00200544689203026,0.000916839288756787,4.91555231965188e-05
"CPDprev_UKB","AFB","3","maternal",-0.00121243383282802,0.000489386725080759,0.00383517594850488,0.000851096075753007,-6.03744542425643e-05,-0.00296241783728569,-0.00187140576054275
"CPDprev_UKB","AFB","3","gpp",-0.000105108258617824,-0.00275213365035425,0.000851096075753007,0.0104759523675268,-0.00308846627936658,-0.00252990497214358,-0.000503380164000878
"CPDprev_UKB","AFB","3","gmp",3.58344144001937e-05,-0.00200544689203026,-6.03744542425619e-05,-0.00308846627936658,0.00792278607628257,-0.000576912633183779,-0.000146302257594484
"CPDprev_UKB","AFB","3","gpm",0.000178023359907899,0.000916839288756786,-0.0029624178372857,-0.00252990497214358,-0.000576912633183778,0.00831202719432524,-0.000810445733230382
"CPDprev_UKB","AFB","3","gmm",7.50344855463605e-05,4.91555231965183e-05,-0.00187140576054274,-0.000503380164000876,-0.000146302257594484,-0.000810445733230383,0.00561793701082638
"CPDprev_UKB","AFB","3m","proband",0.00108856900637473,NA,-0.000360576217305685,NA,NA,-0.000218011664904399,-0.000207137741902019
"CPDprev_UKB","AFB","3m","maternal",-0.000360576217305685,NA,0.00135800201331493,NA,NA,-0.00049923597567302,-0.000317275283653391
"CPDprev_UKB","AFB","3m","gpm",-0.000218011664904399,NA,-0.00049923597567302,NA,NA,0.0033936263151708,-0.00157990095684939
"CPDprev_UKB","AFB","3m","gmm",-0.000207137741902019,NA,-0.000317275283653392,NA,NA,-0.00157990095684939,0.00298366220331663
"CPDprev_UKB","AFB","3p","proband",0.00134535725006627,-0.000507719844062988,NA,-0.00031427861891631,-0.000224493339698659,NA,NA
"CPDprev_UKB","AFB","3p","paternal",-0.000507719844062987,0.00187663415672544,NA,-0.000932298774305513,-0.000759454318337203,NA,NA
"CPDprev_UKB","AFB","3p","gpp",-0.00031427861891631,-0.000932298774305513,NA,0.00587781884386793,-0.00264935951757529,NA,NA
"CPDprev_UKB","AFB","3p","gmp",-0.00022449333969866,-0.000759454318337203,NA,-0.00264935951757529,0.00497369467107475,NA,NA
"CPDprev_UKB","NEB","1","proband",0.000389354865019334,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","NEB","2","proband",0.000570350146492557,-0.000258410486021027,-0.000202677155887659,NA,NA,NA,NA
"CPDprev_UKB","NEB","2","paternal",-0.000258410486021027,0.000582127494039904,4.25322081551721e-05,NA,NA,NA,NA
"CPDprev_UKB","NEB","2","maternal",-0.000202677155887659,4.2532208155172e-05,0.00051145743540692,NA,NA,NA,NA
"CPDprev_UKB","NEB","3","proband",0.00151889715354488,-0.00078545246838331,-0.000790287096996471,-1.44047617753449e-05,5.42888312256841e-05,0.000113123854947652,-2.91932699866227e-05
"CPDprev_UKB","NEB","3","paternal",-0.000785452468383311,0.002031364405418,0.000397473657318688,-0.00132152150947959,-0.00105993135716034,0.000315088148201574,6.62902019677275e-05
"CPDprev_UKB","NEB","3","maternal",-0.000790287096996471,0.000397473657318689,0.00226604819397418,0.000453624136351258,-0.000109476740713777,-0.00179889140153092,-0.00101620892679699
"CPDprev_UKB","NEB","3","gpp",-1.44047617753437e-05,-0.00132152150947959,0.000453624136351256,0.00554015678762634,-0.0018416389884736,-0.0013474807854725,-0.000295883141909783
"CPDprev_UKB","NEB","3","gmp",5.42888312256843e-05,-0.00105993135716034,-0.000109476740713776,-0.0018416389884736,0.00454275398567016,-0.000184365445051005,-3.31637112764675e-05
"CPDprev_UKB","NEB","3","gpm",0.000113123854947652,0.000315088148201573,-0.00179889140153092,-0.0013474807854725,-0.000184365445051003,0.00501405394736004,-0.000630308436996111
"CPDprev_UKB","NEB","3","gmm",-2.91932699866228e-05,6.62902019677279e-05,-0.00101620892679699,-0.000295883141909784,-3.31637112764675e-05,-0.000630308436996111,0.00343628078293245
"CPDprev_UKB","NEB","3m","proband",0.000691044914700238,NA,-0.000224536205680442,NA,NA,-0.000142512264643472,-0.000156161543123968
"CPDprev_UKB","NEB","3m","maternal",-0.000224536205680442,NA,0.000762197783072917,NA,NA,-0.000303487337132944,-0.000126270398636774
"CPDprev_UKB","NEB","3m","gpm",-0.000142512264643472,NA,-0.000303487337132944,NA,NA,0.00224071244406092,-0.00121257614323981
"CPDprev_UKB","NEB","3m","gmm",-0.000156161543123968,NA,-0.000126270398636774,NA,NA,-0.00121257614323981,0.00202019289700586
"CPDprev_UKB","NEB","3p","proband",0.0008487159326716,-0.000323058698865017,NA,-0.000199734838833394,-0.000119153997758474,NA,NA
"CPDprev_UKB","NEB","3p","paternal",-0.000323058698865017,0.00104778818365158,NA,-0.00044248848686287,-0.000378038977672773,NA,NA
"CPDprev_UKB","NEB","3p","gpp",-0.000199734838833394,-0.00044248848686287,NA,0.00339110440297395,-0.00174841775349985,NA,NA
"CPDprev_UKB","NEB","3p","gmp",-0.000119153997758474,-0.000378038977672773,NA,-0.00174841775349986,0.00302495255057609,NA,NA
"CPDprev_UKB","CPD.Max","1","proband",0.000213256765051417,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","CPD.Max","2","proband",0.000290881636485686,-0.00012587454068179,-0.00010378007657617,NA,NA,NA,NA
"CPDprev_UKB","CPD.Max","2","paternal",-0.00012587454068179,0.000335331545747513,2.28331623353421e-05,NA,NA,NA,NA
"CPDprev_UKB","CPD.Max","2","maternal",-0.00010378007657617,2.2833162335342e-05,0.00029709563605346,NA,NA,NA,NA
"CPDprev_UKB","CPD.Max","3","proband",0.000593396452385206,-0.000308135736698273,-0.000286556599749117,-1.08832542954106e-05,1.09606235513872e-05,9.2818862953628e-06,-4.01010578650261e-07
"CPDprev_UKB","CPD.Max","3","paternal",-0.000308135736698273,0.00106167538422612,0.000156909029260088,-0.000713058352880881,-0.000568283723124237,0.000186075135111452,-2.90737374449542e-05
"CPDprev_UKB","CPD.Max","3","maternal",-0.000286556599749118,0.000156909029260089,0.00105072136657385,0.000204492974967607,-3.94309323376026e-05,-0.000851555616852143,-0.000470625412884006
"CPDprev_UKB","CPD.Max","3","gpp",-1.08832542954106e-05,-0.000713058352880881,0.000204492974967607,0.00273276335685078,-0.000745151506370516,-0.000607891711451829,-0.000158500278293536
"CPDprev_UKB","CPD.Max","3","gmp",1.09606235513873e-05,-0.000568283723124237,-3.94309323376022e-05,-0.000745151506370516,0.00213925448262893,-9.47833767954608e-05,3.69674527000507e-06
"CPDprev_UKB","CPD.Max","3","gpm",9.2818862953632e-06,0.000186075135111451,-0.000851555616852144,-0.00060789171145183,-9.47833767954601e-05,0.00233669646925583,-0.000286231533997779
"CPDprev_UKB","CPD.Max","3","gmm",-4.01010578650399e-07,-2.90737374449542e-05,-0.000470625412884006,-0.000158500278293536,3.69674527000521e-06,-0.000286231533997779,0.00164556709227042
"CPDprev_UKB","CPD.Max","3m","proband",0.000332511440605226,NA,-0.000107568393962812,NA,NA,-6.8427933910157e-05,-7.91746521939678e-05
"CPDprev_UKB","CPD.Max","3m","maternal",-0.000107568393962812,NA,0.00040560204286964,NA,NA,-0.000178729675966494,-4.29100668276635e-05
"CPDprev_UKB","CPD.Max","3m","gpm",-6.84279339101571e-05,NA,-0.000178729675966494,NA,NA,0.00116124421658454,-0.000604542612424932
"CPDprev_UKB","CPD.Max","3m","gmm",-7.91746521939677e-05,NA,-4.29100668276635e-05,NA,NA,-0.000604542612424932,0.00103273724227931
"CPDprev_UKB","CPD.Max","3p","proband",0.000379861039993451,-0.000145972207579486,NA,-0.000101972832492259,-4.43828236114839e-05,NA,NA
"CPDprev_UKB","CPD.Max","3p","paternal",-0.000145972207579486,0.00053879194102607,NA,-0.000196199151472201,-0.000231662988872683,NA,NA
"CPDprev_UKB","CPD.Max","3p","gpp",-0.000101972832492259,-0.000196199151472201,NA,0.00164216228149761,-0.000806216735154524,NA,NA
"CPDprev_UKB","CPD.Max","3p","gmp",-4.43828236114838e-05,-0.000231662988872683,NA,-0.000806216735154524,0.00146536493858493,NA,NA
"CPDprev_UKB","CPD.Cur","1","proband",0.000208941958917094,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","CPD.Cur","2","proband",0.000298032326004851,-0.000132394225975524,-0.000111565153577697,NA,NA,NA,NA
"CPDprev_UKB","CPD.Cur","2","paternal",-0.000132394225975524,0.00032587493608959,2.59508355108501e-05,NA,NA,NA,NA
"CPDprev_UKB","CPD.Cur","2","maternal",-0.000111565153577697,2.595083551085e-05,0.000291766084357459,NA,NA,NA,NA
"CPDprev_UKB","CPD.Cur","3","proband",0.000431957311485538,-0.000226464126797911,-0.000210409903028439,-7.09685219741475e-06,1.05274776819618e-05,5.24122857459114e-06,2.67026870186643e-06
"CPDprev_UKB","CPD.Cur","3","paternal",-0.000226464126797911,0.000718577800978153,0.000116206765375331,-0.000476123400260262,-0.000380366215071461,0.000125130953331877,-2.45047908933408e-05
"CPDprev_UKB","CPD.Cur","3","maternal",-0.000210409903028439,0.000116206765375331,0.000714946186096086,0.000137530232839084,-3.38625869706721e-05,-0.000571574080069803,-0.000319816703567807
"CPDprev_UKB","CPD.Cur","3","gpp",-7.09685219741473e-06,-0.000476123400260262,0.000137530232839083,0.00182830648439139,-0.000506570005543826,-0.000406610192385975,-0.000105286725231806
"CPDprev_UKB","CPD.Cur","3","gmp",1.05274776819619e-05,-0.000380366215071461,-3.38625869706719e-05,-0.000506570005543826,0.00143474117235973,-6.82313308467999e-05,1.6056541959698e-05
"CPDprev_UKB","CPD.Cur","3","gpm",5.24122857459129e-06,0.000125130953331877,-0.000571574080069804,-0.000406610192385976,-6.82313308467992e-05,0.00157478923114415,-0.000194143124727273
"CPDprev_UKB","CPD.Cur","3","gmm",2.67026870186646e-06,-2.45047908933408e-05,-0.000319816703567807,-0.000105286725231806,1.60565419596979e-05,-0.000194143124727273,0.00110174216431523
"CPDprev_UKB","CPD.Cur","3m","proband",0.000279002854774719,NA,-9.073727704374e-05,NA,NA,-5.85867573554982e-05,-6.54230725423431e-05
"CPDprev_UKB","CPD.Cur","3m","maternal",-9.07372770437401e-05,NA,0.000335372423437072,NA,NA,-0.000144813302987029,-3.70623333111036e-05
"CPDprev_UKB","CPD.Cur","3m","gpm",-5.85867573554981e-05,NA,-0.000144813302987029,NA,NA,0.000962167630993706,-0.000502656702733572
"CPDprev_UKB","CPD.Cur","3m","gmm",-6.54230725423431e-05,NA,-3.70623333111037e-05,NA,NA,-0.000502656702733572,0.000854857027587638
"CPDprev_UKB","CPD.Cur","3p","proband",0.000290337062698885,-0.000112259457897435,NA,-7.63647020663218e-05,-3.56067910428042e-05,NA,NA
"CPDprev_UKB","CPD.Cur","3p","paternal",-0.000112259457897435,0.000398857641578148,NA,-0.000146756467076695,-0.00016706624332846,NA,NA
"CPDprev_UKB","CPD.Cur","3p","gpp",-7.63647020663216e-05,-0.000146756467076695,NA,0.00121546905774961,-0.000599872441473536,NA,NA
"CPDprev_UKB","CPD.Cur","3p","gmp",-3.56067910428043e-05,-0.00016706624332846,NA,-0.000599872441473535,0.00108341933614198,NA,NA
"CPDprev_UKB","CESD","1","proband",0.000216648750580802,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","CESD","2","proband",0.00030724616634333,-0.000136449723308177,-0.000114523577579297,NA,NA,NA,NA
"CPDprev_UKB","CESD","2","paternal",-0.000136449723308177,0.000338557296859952,2.79663878301474e-05,NA,NA,NA,NA
"CPDprev_UKB","CESD","2","maternal",-0.000114523577579297,2.79663878301474e-05,0.000302685607770058,NA,NA,NA,NA
"CPDprev_UKB","CESD","3","proband",0.000800108623772592,-0.000424694878413129,-0.000388781870875982,-7.8271374181869e-06,2.09554695002144e-05,5.50983329865834e-06,9.09443329262655e-06
"CPDprev_UKB","CESD","3","paternal",-0.000424694878413129,0.00127414772885183,0.000213388824940204,-0.000842940833995918,-0.000665200845393726,0.000217313838017895,-3.79450330139209e-05
"CPDprev_UKB","CESD","3","maternal",-0.000388781870875982,0.000213388824940204,0.00124818142209414,0.000250353751952429,-7.0015130820495e-05,-0.000986707086607094,-0.000554677349260384
"CPDprev_UKB","CESD","3","gpp",-7.82713741818715e-06,-0.000842940833995918,0.000250353751952429,0.00314915385090712,-0.000852785207099732,-0.000726546942167486,-0.000174218695012164
"CPDprev_UKB","CESD","3","gmp",2.09554695002143e-05,-0.000665200845393726,-7.0015130820495e-05,-0.000852785207099732,0.00246447025847135,-0.000108063569520415,2.18292180827369e-05
"CPDprev_UKB","CESD","3","gpm",5.50983329865817e-06,0.000217313838017895,-0.000986707086607094,-0.000726546942167486,-0.000108063569520415,0.00271676645370693,-0.000320891981768337
"CPDprev_UKB","CESD","3","gmm",9.09443329262652e-06,-3.79450330139209e-05,-0.000554677349260385,-0.000174218695012164,2.18292180827369e-05,-0.000320891981768337,0.00186309072537944
"CPDprev_UKB","CESD","3m","proband",0.0003847122423517,NA,-0.000128033515436571,NA,NA,-8.74408052066305e-05,-8.27151882792554e-05
"CPDprev_UKB","CESD","3m","maternal",-0.000128033515436571,NA,0.000433632398568245,NA,NA,-0.000168973793754197,-5.57126755666128e-05
"CPDprev_UKB","CESD","3m","gpm",-8.74408052066303e-05,NA,-0.000168973793754197,NA,NA,0.00124233019546825,-0.000653590932191381
"CPDprev_UKB","CESD","3m","gmm",-8.27151882792555e-05,NA,-5.57126755666126e-05,NA,NA,-0.000653590932191381,0.00109618322241317
"CPDprev_UKB","CESD","3p","proband",0.000491021815776312,-0.000190893934496078,NA,-0.000124627856513,-6.38994452794129e-05,NA,NA
"CPDprev_UKB","CESD","3p","paternal",-0.000190893934496078,0.000659366066495505,NA,-0.000258012161633451,-0.000269211041551514,NA,NA
"CPDprev_UKB","CESD","3p","gpp",-0.000124627856513,-0.000258012161633451,NA,0.00198776894222248,-0.000965242441304341,NA,NA
"CPDprev_UKB","CESD","3p","gmp",-6.38994452794129e-05,-0.000269211041551515,NA,-0.00096524244130434,0.00175767038488771,NA,NA
"CPDprev_UKB","BMI","1","proband",0.000216106576853171,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","BMI","2","proband",0.000279023215784129,-0.000115395707871758,-9.20553146957322e-05,NA,NA,NA,NA
"CPDprev_UKB","BMI","2","paternal",-0.000115395707871758,0.00034555559946534,1.94186735204054e-05,NA,NA,NA,NA
"CPDprev_UKB","BMI","2","maternal",-9.20553146957322e-05,1.94186735204054e-05,0.000301765965803992,NA,NA,NA,NA
"CPDprev_UKB","BMI","3","proband",0.000760507893584574,-0.000395643165695621,-0.000367371939476037,-1.68589890535865e-05,1.55266228808358e-05,1.48585068134992e-05,-5.508759230472e-06
"CPDprev_UKB","BMI","3","paternal",-0.000395643165695621,0.00152679114889455,0.000208987436354871,-0.00102928625477,-0.000846713531058098,0.000279290946332769,-7.32685149999174e-05
"CPDprev_UKB","BMI","3","maternal",-0.000367371939476037,0.00020898743635487,0.00150282925666708,0.000251074165177088,-3.16143987613092e-05,-0.00124297572489692,-0.000682154208310969
"CPDprev_UKB","BMI","3","gpp",-1.68589890535861e-05,-0.00102928625477,0.000251074165177088,0.00394921276239795,-0.00106058795099368,-0.000790352993447142,-0.000245411709800583
"CPDprev_UKB","BMI","3","gmp",1.55266228808356e-05,-0.000846713531058097,-3.16143987613093e-05,-0.00106058795099368,0.00310308697838775,-0.000180737636319622,5.83639582254737e-05
"CPDprev_UKB","BMI","3","gpm",1.4858506813499e-05,0.000279290946332769,-0.00124297572489692,-0.000790352993447142,-0.000180737636319623,0.00334218767237318,-0.000407338900058433
"CPDprev_UKB","BMI","3","gmm",-5.50875923047227e-06,-7.32685149999173e-05,-0.000682154208310968,-0.000245411709800583,5.8363958225474e-05,-0.000407338900058434,0.00243534269190718
"CPDprev_UKB","BMI","3m","proband",0.000382331712409736,NA,-0.000121476750017467,NA,NA,-6.95584598287607e-05,-9.77956234894104e-05
"CPDprev_UKB","BMI","3m","maternal",-0.000121476750017467,NA,0.000494218009168905,NA,NA,-0.00023151964299442,-3.45290173481756e-05
"CPDprev_UKB","BMI","3m","gpm",-6.95584598287607e-05,NA,-0.00023151964299442,NA,NA,0.00139283978497483,-0.000723433523280864
"CPDprev_UKB","BMI","3m","gmm",-9.77956234894104e-05,NA,-3.45290173481757e-05,NA,NA,-0.000723433523280864,0.00125100808651542
"CPDprev_UKB","BMI","3p","proband",0.000472014531109064,-0.00018040104558577,NA,-0.00013199634842384,-4.83744331111958e-05,NA,NA
"CPDprev_UKB","BMI","3p","paternal",-0.00018040104558577,0.000721243306605756,NA,-0.000241831590967084,-0.000326355305540343,NA,NA
"CPDprev_UKB","BMI","3p","gpp",-0.000131996348423841,-0.000241831590967084,NA,0.00217477570822456,-0.00107032840197587,NA,NA
"CPDprev_UKB","BMI","3p","gmp",-4.83744331111958e-05,-0.000326355305540343,NA,-0.00107032840197587,0.00196125864526751,NA,NA
"CPDprev_UKB","DBP","1","proband",0.000212843279962113,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","DBP","2","proband",0.000293202747952982,-0.000127694272686357,-0.00010571058090576,NA,NA,NA,NA
"CPDprev_UKB","DBP","2","paternal",-0.000127694272686357,0.000334267746487475,2.3580767017259e-05,NA,NA,NA,NA
"CPDprev_UKB","DBP","2","maternal",-0.00010571058090576,2.3580767017259e-05,0.000296672863819952,NA,NA,NA,NA
"CPDprev_UKB","DBP","3","proband",0.000749489555811504,-0.000389970221247722,-0.000362719404546074,-1.26791479668718e-05,1.44977921552375e-05,1.0501895597345e-05,1.5271408119183e-06
"CPDprev_UKB","DBP","3","paternal",-0.000389970221247721,0.00129290983675621,0.000197620104676645,-0.0008652105297106,-0.000685796234065523,0.000223994197728218,-3.2062796500226e-05
"CPDprev_UKB","DBP","3","maternal",-0.000362719404546074,0.000197620104676646,0.00128221106159683,0.000255263284612032,-5.47805218711709e-05,-0.00103240486547795,-0.000572488167638046
"CPDprev_UKB","DBP","3","gpp",-1.26791479668724e-05,-0.0008652105297106,0.000255263284612033,0.00331551825484386,-0.000910202788291578,-0.000751179264806237,-0.000188355108643084
"CPDprev_UKB","DBP","3","gmp",1.44977921552374e-05,-0.000685796234065522,-5.47805218711706e-05,-0.000910202788291578,0.00259524421013692,-0.000109634955851775,1.04472501285652e-06
"CPDprev_UKB","DBP","3","gpm",1.05018955973453e-05,0.000223994197728217,-0.00103240486547795,-0.000751179264806237,-0.000109634955851775,0.00284433999301108,-0.000348149266488453
"CPDprev_UKB","DBP","3","gmm",1.52714081191818e-06,-3.20627965002262e-05,-0.000572488167638045,-0.000188355108643083,1.04472501285667e-06,-0.000348149266488455,0.00198490474506626
"CPDprev_UKB","DBP","3m","proband",0.000357887876265403,NA,-0.000116321384811032,NA,NA,-7.48331035876553e-05,-8.4106359973223e-05
"CPDprev_UKB","DBP","3m","maternal",-0.000116321384811032,NA,0.000430619697820851,NA,NA,-0.00018611804803018,-4.70225884029986e-05
"CPDprev_UKB","DBP","3m","gpm",-7.48331035876552e-05,NA,-0.000186118048030181,NA,NA,0.00123511550520966,-0.000645568662460861
"CPDprev_UKB","DBP","3m","gmm",-8.41063599732232e-05,NA,-4.70225884029985e-05,NA,NA,-0.000645568662460861,0.00109788477778492
"CPDprev_UKB","DBP","3p","proband",0.000452558999571226,-0.000173511890565999,NA,-0.000120220998732031,-5.4393321115857e-05,NA,NA
"CPDprev_UKB","DBP","3p","paternal",-0.000173511890565999,0.000635879863566423,NA,-0.000238595958655028,-0.000271138617373822,NA,NA
"CPDprev_UKB","DBP","3p","gpp",-0.000120220998732031,-0.000238595958655028,NA,0.00194542739559688,-0.000950632272693653,NA,NA
"CPDprev_UKB","DBP","3p","gmp",-5.43933211158569e-05,-0.000271138617373822,NA,-0.000950632272693653,0.00172952704006798,NA,NA
"CPDprev_UKB","SBP","1","proband",0.000214900173259277,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","SBP","2","proband",0.000287348861357668,-0.000122768062918931,-9.96239019593823e-05,NA,NA,NA,NA
"CPDprev_UKB","SBP","2","paternal",-0.000122768062918931,0.000341190449253595,2.17251427821239e-05,NA,NA,NA,NA
"CPDprev_UKB","SBP","2","maternal",-9.96239019593822e-05,2.17251427821239e-05,0.000299729288123419,NA,NA,NA,NA
"CPDprev_UKB","SBP","3","proband",0.000692653852547569,-0.000360513167666722,-0.000335034253080634,-1.32771777169315e-05,1.40513564903493e-05,1.11685990286058e-05,-6.22515348106066e-07
"CPDprev_UKB","SBP","3","paternal",-0.000360513167666722,0.00125732052654191,0.000185840208249135,-0.000843008051572771,-0.000677797694463205,0.000222671990852757,-4.33025873155868e-05
"CPDprev_UKB","SBP","3","maternal",-0.000335034253080634,0.000185840208249135,0.00124390838390922,0.000232630435327098,-4.39854080041751e-05,-0.00101050822320734,-0.000559062330452366
"CPDprev_UKB","SBP","3","gpp",-1.32771777169316e-05,-0.00084300805157277,0.000232630435327098,0.00323462660865802,-0.00088092197080588,-0.000700964677052121,-0.000191324285962328
"CPDprev_UKB","SBP","3","gmp",1.40513564903492e-05,-0.000677797694463205,-4.3985408004175e-05,-0.000880921970805879,0.00253562821354226,-0.000123514058313961,2.07332147808285e-05
"CPDprev_UKB","SBP","3","gpm",1.11685990286052e-05,0.000222671990852757,-0.00101050822320734,-0.000700964677052122,-0.000123514058313961,0.00276340997392999,-0.000340066237185581
"CPDprev_UKB","SBP","3","gmm",-6.22515348106117e-07,-4.33025873155869e-05,-0.000559062330452366,-0.000191324285962327,2.07332147808286e-05,-0.000340066237185581,0.00196318380678285
"CPDprev_UKB","SBP","3m","proband",0.000344832972370132,NA,-0.000110643785357586,NA,NA,-6.8764071652629e-05,-8.38758718210573e-05
"CPDprev_UKB","SBP","3m","maternal",-0.000110643785357585,NA,0.000429856596889748,NA,NA,-0.000194921799033865,-4.23832890241196e-05
"CPDprev_UKB","SBP","3m","gpm",-6.8764071652629e-05,NA,-0.000194921799033865,NA,NA,0.00122627661099561,-0.000634900809653863
"CPDprev_UKB","SBP","3m","gmm",-8.38758718210574e-05,NA,-4.23832890241194e-05,NA,NA,-0.000634900809653863,0.00109197191979765
"CPDprev_UKB","SBP","3p","proband",0.00042791834579089,-0.000163959178995638,NA,-0.000115849256644821,-4.890955539437e-05,NA,NA
"CPDprev_UKB","SBP","3p","paternal",-0.000163959178995638,0.000615660987487345,NA,-0.000223196902922346,-0.000267785059881221,NA,NA
"CPDprev_UKB","SBP","3p","gpp",-0.000115849256644821,-0.000223196902922346,NA,0.00187630808951273,-0.000918935024975844,NA,NA
"CPDprev_UKB","SBP","3p","gmp",-4.890955539437e-05,-0.000267785059881221,NA,-0.000918935024975844,0.00167527372070721,NA,NA
"CPDprev_UKB","BG.Fast","1","proband",0.000209528368896285,NA,NA,NA,NA,NA,NA
"CPDprev_UKB","BG.Fast","2","proband",0.000308459849450666,-0.000139430225018847,-0.000119195205016689,NA,NA,NA,NA
"CPDprev_UKB","BG.Fast","2","paternal",-0.000139430225018847,0.000324226129268171,2.99666041541119e-05,NA,NA,NA,NA
"CPDprev_UKB","BG.Fast","2","maternal",-0.000119195205016689,2.99666041541119e-05,0.000292665789574713,NA,NA,NA,NA
"CPDprev_UKB","BG.Fast","3","proband",0.000794332851972244,-0.000416319340307172,-0.000388071498846,-7.32288386707101e-06,1.5592553105449e-05,7.27259224003549e-06,1.18791233723865e-05
"CPDprev_UKB","BG.Fast","3","paternal",-0.000416319340307171,0.00119731884221044,0.000210263892091875,-0.000788733123393844,-0.000611968338147025,0.00019487672599653,-2.44911284741758e-05
"CPDprev_UKB","BG.Fast","3","maternal",-0.000388071498845999,0.000210263892091875,0.00119272096297939,0.000249227872778002,-7.5353443619142e-05,-0.00093593952928503,-0.000525341813416796
"CPDprev_UKB","BG.Fast","3","gpp",-7.32288386707096e-06,-0.000788733123393844,0.000249227872778002,0.00297019263860386,-0.00082382289357397,-0.000711181675052905,-0.000156372681548332
"CPDprev_UKB","BG.Fast","3","gmp",1.5592553105449e-05,-0.000611968338147025,-7.53534436191418e-05,-0.00082382289357397,0.00232075737544256,-8.14635041761551e-05,-2.26198125132163e-06
"CPDprev_UKB","BG.Fast","3","gpm",7.27259224003538e-06,0.00019487672599653,-0.000935939529285031,-0.000711181675052905,-8.14635041761547e-05,0.00257478985172379,-0.000290752460932038
"CPDprev_UKB","BG.Fast","3","gmm",1.18791233723862e-05,-2.44911284741757e-05,-0.000525341813416796,-0.000156372681548332,-2.26198125132169e-06,-0.000290752460932039,0.00172618658011197
"CPDprev_UKB","BG.Fast","3m","proband",0.000363784499400692,NA,-0.000123084957877405,NA,NA,-8.79333804553911e-05,-7.37661320763879e-05
"CPDprev_UKB","BG.Fast","3m","maternal",-0.000123084957877405,NA,0.000394920950943854,NA,NA,-0.000144216946173695,-5.7880330405616e-05
"CPDprev_UKB","BG.Fast","3m","gpm",-8.79333804553911e-05,NA,-0.000144216946173694,NA,NA,0.00112917135916545,-0.000593989550580986
"CPDprev_UKB","BG.Fast","3m","gmm",-7.37661320763879e-05,NA,-5.7880330405616e-05,NA,NA,-0.000593989550580986,0.000988804206054762
"CPDprev_UKB","BG.Fast","3p","proband",0.000454252033278827,-0.000174947126620172,NA,-0.000111817655974122,-6.31843015239878e-05,NA,NA
"CPDprev_UKB","BG.Fast","3p","paternal",-0.000174947126620172,0.00059925297555889,NA,-0.000241459448547325,-0.000240133248334397,NA,NA
"CPDprev_UKB","BG.Fast","3p","gpp",-0.000111817655974122,-0.000241459448547325,NA,0.00181022490327815,-0.000878174586929643,NA,NA
"CPDprev_UKB","BG.Fast","3p","gmp",-6.31843015239879e-05,-0.000240133248334397,NA,-0.000878174586929642,0.00159688015204234,NA,NA
"CPDprev_UKB","BG.All","1","proband",0.000204171597420187,NA,NA,NA,NA,NA,NA
