 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.259650929806992e-07 5.645595490931869e-08 1.077854862810637e-06 1.2363635069186758e-07 -3.7607470006595883e-07 -1.4279178805666653e-07 -1.9360154936995965e-08 2.2442218174375808e-08 2.8406034318831202e-08 5.6525624839565616e-08 1.0678415058197027e-06 2.5413804742001734e-08 -1.5974627260151597e-08 9.244883144249903e-09 9.057327870109832e-09 2.3072455659190453e-08 1.0519260550595687e-08 2.388499010630713e-08 -1.2250614118770248e-08 -1.4514688390258917e-08 -1.8524779492778243e-08 -3.8979077330948454e-08 1.6334779810130302e-08 6.595330388260659e-08 1.803435619023257e-08 2.182295782051567e-08 -4.7279544948576996e-07
PC.PC6 6.785056348401507e-08 3.016730551989844e-08 -4.61145985914237e-07 -4.826003011971242e-08 7.64167293444527e-08 5.278113100910517e-08 1.6340364278019786e-09 -3.9331930942530024e-08 1.5902501611756146e-08 -3.675574369332942e-08 2.54138047420019e-08 1.0191149214186468e-06 4.1320850341301135e-08 -4.842387337746897e-09 -8.75790344139594e-08 2.61583745488728e-08 2.8603314615776018e-08 1.57446566050471e-08 6.08924320101525e-08 2.6639829464792598e-08 5.4212953827325904e-08 -6.718747535456046e-08 -1.318312939980052e-07 1.094343511559726e-08 -2.8392389275992086e-09 -2.9187462563447786e-08 -6.115661591771927e-07
PC.PC7 -4.2893481707539236e-07 -3.116107967361611e-08 -5.955073619263844e-08 -3.256197175163227e-07 7.204726591736637e-09 8.731568851181495e-08 -1.85833781971493e-08 -3.741512842174853e-09 1.8019818068138857e-08 1.0880776142936936e-07 -1.59746272601516e-08 4.132085034130133e-08 8.462901417297251e-07 9.985623089116309e-08 8.207273734426962e-10 -3.9030446636988764e-08 2.2256846511763372e-09 -4.733795057791791e-08 1.71420399117627e-08 4.521779483876969e-08 1.8783173036460443e-08 1.5535226206850752e-08 -2.6219961386088367e-08 -1.5947920570117458e-08 -5.134929573096801e-09 -1.0487297600555927e-08 4.104273282377496e-07
PC.PC8 2.3990825956906486e-07 9.210027602076814e-09 5.3798838935079903e-08 5.1979626676265215e-08 -1.187255582180174e-08 -1.1229685275317027e-08 1.714755851310429e-08 -8.948793141746297e-09 -3.037999080060376e-08 4.331671909520692e-08 9.24488314424992e-09 -4.84238733774695e-09 9.985623089116288e-08 1.203646236428894e-06 -3.595081379602912e-08 -1.54634285511416e-07 2.5923333875526252e-08 -4.321346205478101e-08 1.3619909169863314e-08 -2.467419510569257e-08 -2.288257780841629e-09 4.963655091923525e-08 -4.979885819559467e-08 -2.2106520278953436e-07 4.470949412743379e-09 -4.226874002169185e-08 -2.0647958410817257e-07
PC.PC9 1.0677524803189908e-07 1.9488426763358588e-08 -3.646493451375297e-07 -6.694945889799931e-08 1.7902323674607102e-07 -4.951911913773282e-08 1.4392628431414001e-08 -5.7651090983443855e-09 4.846897968135378e-09 2.170519153220247e-09 9.057327870109764e-09 -8.757903441395929e-08 8.207273734429585e-10 -3.595081379602921e-08 1.1603479237699926e-06 2.9999605956539935e-08 7.72252264503252e-08 -9.802384255979669e-09 -1.528530819097649e-07 -1.0260565612187061e-08 6.820703830762624e-09 -8.648699078235537e-09 1.1332802045246005e-08 1.339385908570997e-08 2.9204971546502785e-08 -6.105315082048115e-08 -7.611913889732242e-08
PC.PC10 -7.264836489413612e-08 2.9205149554164136e-08 6.988595324818388e-08 7.440120868484849e-07 -1.2246966480163924e-07 -2.2659278501818303e-07 -1.1814037700757166e-08 1.525987154763018e-08 3.12036596420572e-08 -3.376392143985571e-08 2.3072455659190728e-08 2.615837454887305e-08 -3.9030446636988803e-08 -1.5463428551141648e-07 2.999960595653942e-08 1.3920610523498845e-06 -6.168103756806542e-08 -1.7856708696602075e-08 4.896762156171429e-08 3.9715854617526124e-08 -4.0972522534083336e-08 -4.285615598952456e-08 1.5903639887087404e-08 1.8530507928523805e-07 -6.402110780897504e-09 5.825159173884245e-08 1.7028863977164681e-07
PC.PC11 1.473499862228842e-07 4.5580189756069867e-08 4.4766637979476173e-07 -5.143262158392079e-07 6.687181023677144e-08 1.8586323628736425e-07 -1.0264472945121e-09 -7.867028942507797e-09 -7.523394560326966e-09 -1.376392780503016e-08 1.05192605505958e-08 2.860331461577609e-08 2.2256846511764816e-09 2.5923333875526405e-08 7.722522645032487e-08 -6.168103756806537e-08 1.0956850400391447e-06 -6.285496998290926e-08 -1.7144866768319545e-08 2.470544438644402e-08 -6.025645824431014e-08 8.8253389182968e-08 5.533094917059032e-09 -6.441142295041985e-08 3.1545964062726995e-09 2.7500024923848432e-08 4.515045266027573e-07
PC.PC12 5.261652686963595e-08 2.710395955186117e-09 -4.7067985762174695e-07 6.515572844103837e-08 1.641995597932137e-07 -5.236093945394252e-08 1.4894279867238206e-08 -7.515195786832801e-09 -1.0985022967518521e-08 3.663365143268218e-08 2.388499010630748e-08 1.5744656605046893e-08 -4.7337950577917796e-08 -4.321346205478117e-08 -9.802384255979518e-09 -1.7856708696602058e-08 -6.285496998290965e-08 1.3523011974636571e-06 -5.374247800708284e-08 3.877960485551699e-08 3.3429911837163105e-08 1.0314111598581345e-07 -3.171523238678437e-08 -2.389286201307141e-09 1.1636332934239051e-07 4.6947357255807723e-08 -2.548383067108606e-07
PC.PC13 -1.7181605134076327e-07 -4.886023107931243e-08 -2.131471401373e-07 4.805483190977583e-07 1.0879617844813927e-07 -2.1256301585446613e-07 -1.118864686326958e-08 2.6359667381084258e-08 -1.0975149670947717e-08 -3.065284425626634e-09 -1.2250614118770197e-08 6.089243201015248e-08 1.7142039911762793e-08 1.3619909169863515e-08 -1.528530819097652e-07 4.896762156171373e-08 -1.714486676831986e-08 -5.3742478007082816e-08 1.0393310428428049e-06 1.025689320614851e-08 -1.4803175531234854e-08 -1.3272506021716577e-08 -8.918076199404386e-09 8.784863239595923e-09 -5.984685406738607e-08 -1.7052963975346615e-08 2.118453154947902e-07
PC.PC14 -1.5394957689082375e-07 1.2818102136231023e-08 2.598066610568179e-07 6.876016664125778e-08 -2.5074104839077724e-07 -1.5759235699095877e-07 -9.956878436668644e-09 4.337213711537669e-09 1.4426501826693065e-08 3.197501289323345e-08 -1.4514688390258462e-08 2.6639829464792575e-08 4.5217794838769455e-08 -2.4674195105692575e-08 -1.0260565612187077e-08 3.971585461752626e-08 2.4705444386443742e-08 3.8779604855517676e-08 1.0256893206148446e-08 8.962610428347713e-07 -3.6404793570692476e-08 -7.219121130985791e-08 -2.4573025743882836e-08 4.7225570280005743e-08 -8.482639077118822e-09 -7.3308730701194426e-09 3.195025103354937e-07
PC.PC15 -1.7935021016515173e-07 -1.1581197109644835e-10 -8.168061252687264e-08 -4.400829382833665e-08 6.866089803952267e-08 -6.8321447646349685e-09 1.8605169368850073e-08 -8.828274906150294e-09 1.6886177833668862e-08 1.2143576205917981e-08 -1.8524779492778346e-08 5.4212953827325805e-08 1.8783173036460466e-08 -2.288257780841542e-09 6.820703830762778e-09 -4.0972522534083415e-08 -6.025645824431022e-08 3.3429911837163144e-08 -1.4803175531234684e-08 -3.6404793570692886e-08 1.0602212251086534e-06 -4.960715460599157e-08 -4.946146439805938e-08 -4.341671087554997e-08 6.2826032396590835e-09 -3.384833520078638e-08 -2.4346902734077534e-07
PC.PC16 3.6598003593282574e-08 -5.7998995474885995e-09 -5.291376083217119e-07 -2.729289599784686e-07 -3.007503101679638e-08 4.063742891224349e-08 -6.494884022850972e-09 4.7941394893934505e-09 -1.5510905550933925e-08 2.6797017090920487e-08 -3.8979077330948474e-08 -6.718747535456031e-08 1.5535226206850653e-08 4.9636550919235404e-08 -8.648699078235505e-09 -4.2856155989524764e-08 8.825338918296806e-08 1.0314111598581284e-07 -1.3272506021716694e-08 -7.219121130985852e-08 -4.960715460599182e-08 1.121901166040112e-06 4.2362455773523407e-08 -2.147457583559895e-07 3.6457874648323957e-09 3.741651689594684e-08 3.131521650237457e-08
PC.PC17 2.256152961405739e-07 1.8269611568943182e-08 4.1388886241325934e-07 -7.299069803807136e-07 -2.1824538548416945e-09 2.2385483535056822e-07 5.3042542802768195e-09 -5.027463939812761e-08 1.057071847681713e-08 -1.704543595669758e-08 1.6334779810130074e-08 -1.3183129399800544e-07 -2.621996138608839e-08 -4.9798858195594865e-08 1.1332802045246043e-08 1.5903639887087394e-08 5.533094917059037e-09 -3.171523238678427e-08 -8.91807619940435e-09 -2.457302574388281e-08 -4.9461464398059287e-08 4.236245577352349e-08 1.280201301250233e-06 5.6595302485780385e-08 -1.362229583200144e-08 2.7158853074573933e-08 -1.4007582706140555e-07
PC.PC18 -5.538669000284581e-08 -5.210984022823317e-09 -3.1512577315303287e-07 -2.2853568238221434e-07 -8.257906948647232e-10 3.0721107100232584e-08 -5.360829028162117e-09 -1.0420500847275434e-08 4.598210149180309e-08 -7.970375675199964e-10 6.595330388260645e-08 1.0943435115597376e-08 -1.5947920570117428e-08 -2.210652027895355e-07 1.3393859085710033e-08 1.8530507928523766e-07 -6.441142295042002e-08 -2.3892862013065146e-09 8.784863239596085e-09 4.722557028000634e-08 -4.341671087554953e-08 -2.1474575835599022e-07 5.6595302485780405e-08 1.7231512851748819e-06 -1.796635900748659e-08 1.6013654963921305e-07 -6.455520686586123e-07
PC.PC19 8.131784348993299e-08 5.092050134563024e-09 -2.2008817538542032e-07 -1.3614391425025328e-08 9.124864507368482e-08 2.009445933354223e-08 -2.7389718580389685e-10 -4.410419575835872e-09 6.122708842577372e-09 -4.829463411149361e-09 1.803435619023275e-08 -2.839238927599272e-09 -5.13492957309685e-09 4.470949412743171e-09 2.920497154650301e-08 -6.402110780897331e-09 3.1545964062726602e-09 1.1636332934239111e-07 -5.98468540673863e-08 -8.482639077119008e-09 6.282603239659127e-09 3.6457874648318584e-09 -1.3622295832001616e-08 -1.7966359007485636e-08 1.1984897408123189e-06 9.072601769901394e-08 7.017666806003475e-08
PC.PC20 -1.8049383038954523e-07 -3.260379645465727e-08 2.2325319438981516e-07 1.0567801440988029e-07 1.8669971797429098e-08 4.786225823353872e-08 -1.141724169950831e-08 1.7115175259085783e-08 -6.808715654784213e-09 -1.808684934692802e-08 2.18229578205159e-08 -2.918746256344772e-08 -1.0487297600556006e-08 -4.226874002169212e-08 -6.105315082048069e-08 5.825159173884257e-08 2.7500024923847946e-08 4.69473572558076e-08 -1.7052963975346543e-08 -7.330873070119356e-09 -3.384833520078623e-08 3.7416516895945396e-08 2.715885307457363e-08 1.6013654963921345e-07 9.072601769901257e-08 1.073697540862771e-06 -1.2967351739872204e-07
proband 1.8895161472301892e-07 -8.742993412521132e-08 -8.993441376480713e-07 -5.545285432833264e-06 7.209627508242814e-07 1.2251193365235114e-06 -6.173808921312011e-07 2.3824132090843156e-08 -8.1721859698682e-07 -1.877210428666963e-07 -4.7279544948577065e-07 -6.115661591771858e-07 4.104273282377479e-07 -2.0647958410817268e-07 -7.611913889732289e-08 1.7028863977164687e-07 4.5150452660275695e-07 -2.548383067108619e-07 2.118453154947901e-07 3.195025103354947e-07 -2.434690273407754e-07 3.131521650237442e-08 -1.4007582706140742e-07 -6.455520686586104e-07 7.017666806003471e-08 -1.2967351739872111e-07 0.0001267792381780445
