 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -1.8843252854920667e-06 1.289435107217473e-07 1.2262648971967901e-05 9.483771278787933e-06 5.017717003597589e-06 1.1155661081342114e-06 1.2439757829499027e-07 1.333277129837298e-07 3.1708315041859746e-07 6.644182186094173e-07 5.168779060207799e-06 1.294826710116739e-07 3.0058372384923466e-07 -2.6802759615535554e-07 5.998070131529219e-08 2.606629251832842e-07 5.334933028084423e-08 4.6987083627318345e-07 2.783708193399075e-08 1.60865159048539e-07 6.129901988631987e-08 1.2100455659035597e-07 -8.994582407510256e-08 -7.38045229556245e-08 3.928385773758965e-07 -8.928889566621438e-08 1.696444674789744e-06 5.609256699155483e-06 -7.982801697901123e-07 -6.446799624428343e-06 -7.3816895885935625e-06 1.7686087213560533e-06 -9.131411378502814e-06
PC.PC6 -2.496988143052953e-06 -2.4733120893136357e-08 -5.332672154880489e-07 1.2322572973448045e-05 1.7990433543265824e-05 6.03551776869744e-06 1.0538298653517671e-08 -9.448114037750018e-07 3.971627753310948e-07 -3.361713959658969e-07 1.294826710116775e-07 6.444381736325873e-06 2.9535781354560153e-07 1.4138816329478066e-08 -4.5237788587045636e-07 1.9094305834004094e-07 1.6374360206709416e-06 2.1471696826458826e-07 2.780036706119314e-07 3.8982345889039085e-07 3.826638902376872e-07 -2.712045737944101e-07 -3.455512812696015e-07 2.773971498925914e-07 3.0304310406545736e-07 -4.6004992616656796e-07 2.706829189903902e-06 -2.619567355967426e-06 5.707658392780021e-06 -8.290037352140317e-06 -1.2249948749596555e-06 -1.566257856242275e-05 1.6506603347741142e-06
PC.PC7 2.539024476994585e-06 -3.015845676120263e-08 1.0591405073519765e-06 -1.6459018771540312e-06 -9.65133254186444e-07 1.1589978316174399e-07 -1.4300485309786084e-07 -1.9331589757764161e-07 8.123242824243762e-08 1.8250493037952086e-07 3.0058372384923546e-07 2.953578135456019e-07 4.928787887748895e-06 5.089103082716842e-07 8.50194855944583e-08 -4.387992532882367e-08 3.3264374010920405e-07 -5.188015529393609e-07 2.8210918306727128e-08 5.020353168566706e-07 1.6423962515873764e-07 1.5914682995824282e-07 -6.193331714709544e-08 1.871502034151825e-07 4.698647358350531e-08 -7.171789990365575e-08 6.727274918766415e-07 1.6103981563183107e-06 6.593623519228663e-06 1.4112528115618964e-06 -6.828612199737513e-07 -5.899127419922981e-06 -6.41702917559049e-06
PC.PC8 -1.5533538786805779e-06 -1.239869692396822e-07 8.785651338302004e-06 1.376315770409525e-05 1.272205342627427e-05 3.472948260639753e-06 8.506382297878768e-08 -5.4778882556837923e-08 -3.6088748285983885e-08 -1.0621568139201709e-07 -2.680275961553558e-07 1.4138816329474804e-08 5.089103082716851e-07 6.499080771672994e-06 4.513539079491307e-08 -3.75497335971799e-07 9.9229916206814e-08 -3.6475711243954906e-09 1.510594657216106e-07 -1.4593341356798678e-08 -8.13867498873195e-09 7.59854160506957e-08 -1.6813210631250555e-07 -5.791265070739053e-09 1.3611581740259523e-07 -1.6336201097959433e-07 -1.931289630734643e-06 -3.2928964365761857e-06 -2.040906699491236e-06 5.8559109719086845e-06 7.52659483854086e-08 8.162169970022614e-06 -3.857256222525731e-06
PC.PC9 -6.321044872953852e-06 -3.459734032675533e-07 5.2369680862653115e-06 4.7705062849514745e-06 3.810823677608688e-06 7.528100860152744e-07 9.885363196602188e-08 9.825055756184962e-08 1.995957640510991e-08 1.5319799431712945e-07 5.998070131529227e-08 -4.523778858704574e-07 8.501948559445855e-08 4.513539079491451e-08 5.120574547170013e-06 6.225683697231982e-07 3.170567066305803e-08 9.3644263372765e-08 -8.331409410579775e-07 1.0845776552368046e-07 -5.99419642617431e-08 9.522757322774421e-08 3.7115531638772466e-08 -4.106378052051703e-08 7.021925003099253e-07 -1.4568101056171178e-07 1.5735640521372074e-06 1.3426473837430144e-06 1.4040381306962502e-05 -3.6268842741614215e-06 5.061020893851737e-07 -1.2915869242541023e-05 -1.596696765921942e-05
PC.PC10 -3.0011780619771623e-07 1.4802629490431902e-07 3.0013586374044442e-06 1.3587070889963945e-05 8.010868529974955e-06 8.634579410601329e-07 -5.117718392997502e-08 1.1776332360663543e-07 2.3979638073771854e-07 -4.9488406194693636e-08 2.606629251832838e-07 1.9094305834003787e-07 -4.387992532882373e-08 -3.754973359717983e-07 6.225683697231956e-07 8.87977382249196e-06 -5.641295504512094e-07 -4.739690846156432e-07 4.681912876913113e-07 9.838635288481805e-08 -7.135702477819131e-08 1.2603857185511093e-07 1.783411710776253e-07 -1.02041772624849e-06 -1.1787187642616774e-07 5.0870803519238105e-08 1.3886252998800023e-06 4.944337732146145e-07 -1.7273789862666128e-07 5.153881505404719e-06 7.066092254995954e-06 -7.0456534084181926e-06 3.774564238858015e-06
PC.PC11 -6.951496869761269e-06 -2.018409137522984e-07 -1.03498486125379e-06 -4.896682282668379e-06 1.975865067285019e-06 1.8294444726902035e-06 -3.225353985047786e-08 -7.433568480372507e-07 2.735117674987001e-07 -1.5970875046305516e-07 5.334933028085397e-08 1.637436020670951e-06 3.326437401092026e-07 9.922991620682298e-08 3.170567066306171e-08 -5.641295504512029e-07 6.066288523661322e-06 -2.8500518200922295e-07 2.692252590934531e-07 2.2725054278696148e-07 4.3317167843771513e-07 -2.694855019148428e-07 -2.585524326126955e-09 -2.1026316526966045e-07 1.668754382924548e-07 1.1146292036880393e-07 4.71678327634243e-06 -5.694015729026789e-06 6.701566694002435e-07 8.067360594084388e-06 -1.5699672729066097e-06 1.6929853164531476e-06 -2.264422147568527e-06
PC.PC12 -1.3274804034543431e-06 -3.265764251564405e-07 1.4243377196438254e-05 2.055644320944329e-05 1.7827114073702216e-05 4.6259526512624605e-06 2.2876656405866553e-07 -4.3238249875426396e-07 -9.718367174693152e-08 3.058445271511478e-08 4.698708362731837e-07 2.1471696826458495e-07 -5.188015529393626e-07 -3.6475711243892814e-09 9.364426337276482e-08 -4.7396908461564145e-07 -2.850051820092378e-07 9.23910634029031e-06 -9.263899448182262e-07 5.296816108876232e-08 1.7483759737943192e-07 9.382351647695769e-07 -6.501661076041452e-07 -9.457918506221647e-08 6.51206684889432e-07 -6.047725616896487e-08 1.6699259672190313e-07 7.005736818244482e-06 6.418383523904903e-06 -2.2913760874242906e-05 7.174054503353469e-06 -1.1904836021650595e-06 -1.680001213337346e-05
PC.PC13 -1.0504799866337191e-05 -4.220132910809259e-07 -2.2339799847452847e-06 -3.9791353768866344e-06 -3.098255730899375e-06 -9.253764319986997e-07 -2.5565825533327154e-07 5.883314363745616e-08 6.925671596833076e-09 -2.5661009114640784e-08 2.7837081933993326e-08 2.780036706119353e-07 2.821091830672638e-08 1.510594657216131e-07 -8.331409410579773e-07 4.681912876913117e-07 2.692252590934541e-07 -9.263899448182224e-07 5.5403326249006144e-06 6.565028217180958e-08 -1.1547008115157852e-07 2.4160146109208307e-07 -1.1356006027281455e-07 -3.2524380719887075e-07 -4.1668045004174283e-07 -3.5159940382588016e-07 1.3516858769631912e-06 -5.4917071811446325e-06 -2.033700875768721e-05 1.3682593902485358e-05 -4.968200952654444e-06 3.157786073273609e-05 1.1273599874299592e-05
PC.PC14 4.496633415480611e-06 2.365838112241491e-07 1.012048775291937e-05 2.128328830081236e-06 -5.21318459358576e-06 -2.788356158138256e-06 -1.175870491486031e-07 -2.554721799439543e-07 1.3359733326097555e-07 -4.23380590480927e-08 1.608651590485388e-07 3.8982345889039005e-07 5.020353168566668e-07 -1.4593341356798542e-08 1.0845776552368095e-07 9.838635288481871e-08 2.2725054278695643e-07 5.296816108876711e-08 6.565028217180707e-08 5.324881230016881e-06 4.388740179446299e-07 -1.1306579348968903e-07 -2.6706286317711017e-08 1.6022179414286384e-07 2.0275412408976627e-07 -3.563815491782158e-07 -2.6455698717715973e-06 7.545060569824015e-06 -5.56206112605433e-07 2.7257733339415978e-06 -6.7042801454337535e-06 -1.4239097656300748e-06 1.2115268528086342e-06
PC.PC15 2.590874598041509e-06 2.2748460205399762e-07 3.4108442188080307e-07 5.696222891103354e-06 7.278833272945834e-06 1.8403719490501731e-06 1.4342173222181395e-07 -1.9277373772688604e-07 9.22400235556994e-08 -5.991337024856417e-08 6.129901988632109e-08 3.8266389023768707e-07 1.6423962515873732e-07 -8.138674988730327e-09 -5.994196426174285e-08 -7.135702477819043e-08 4.331716784377123e-07 1.7483759737943321e-07 -1.1547008115158041e-07 4.3887401794462896e-07 5.128160650622649e-06 8.783898058965276e-08 1.1233648141127978e-07 -3.57916043530593e-07 2.3384962292084366e-07 1.991876242380872e-07 -1.8260471213699407e-06 -1.5917402891232296e-06 -3.7994680598618963e-06 2.1805783269866882e-06 -5.0034438260820205e-06 5.811093752394598e-06 6.45368666621285e-06
PC.PC16 2.5891067272729173e-06 -1.541951972753312e-08 -1.0912851436971807e-05 2.268120574636871e-06 1.6134753000771618e-05 7.2372813457938746e-06 -1.457906528075621e-07 7.001149009360527e-08 -3.718929538349225e-08 1.6534329708275596e-07 1.2100455659035784e-07 -2.712045737944096e-07 1.591468299582429e-07 7.598541605069608e-08 9.522757322774486e-08 1.2603857185511095e-07 -2.694855019148394e-07 9.382351647695787e-07 2.4160146109208307e-07 -1.130657934896895e-07 8.783898058965368e-08 5.9588204283312555e-06 -3.793278971417387e-07 -1.787067854393363e-06 -5.238827824191526e-07 -6.1306479281008e-08 7.307030685765374e-08 -4.304287476407442e-07 4.570376216157142e-06 -9.602565903243662e-07 8.397502739106409e-06 4.605905067891997e-07 -1.1263593093390215e-05
PC.PC17 -5.401742958752943e-07 -2.6716529021982698e-08 3.3782485611449604e-06 3.4578874929513217e-06 3.893548004188035e-06 1.2185498686378396e-06 -7.84257149942115e-09 -3.428639671532843e-08 1.3222620777512016e-07 -1.2945068908420068e-07 -8.994582407510191e-08 -3.4555128126960197e-07 -6.193331714709532e-08 -1.681321063125034e-07 3.711553163877313e-08 1.7834117107762592e-07 -2.5855243261293324e-09 -6.50166107604142e-07 -1.1356006027281586e-07 -2.6706286317710646e-08 1.1233648141128066e-07 -3.7932789714173687e-07 4.535023789444037e-06 -4.3771967679101687e-08 -7.421930070075883e-07 -9.77097871986836e-08 -4.481296303972017e-07 -3.230316248988059e-06 -6.074081285834604e-06 4.7987575748661845e-06 -1.8701311153980852e-06 4.946287280393972e-06 1.0256799308473077e-05
PC.PC18 2.8461127482107005e-06 -4.347929808718391e-08 -3.148883768446416e-06 -1.0373770108973411e-05 -1.0638814945126073e-05 -2.9529301182667196e-06 2.1603838487281854e-07 -2.2222255504341625e-07 -3.905316049262436e-08 -7.227828858722329e-07 -7.380452295562571e-08 2.773971498925937e-07 1.871502034151809e-07 -5.7912650707411085e-09 -4.1063780520517144e-08 -1.0204177262484898e-06 -2.1026316526965352e-07 -9.457918506221592e-08 -3.252438071988688e-07 1.6022179414286403e-07 -3.579160435305926e-07 -1.787067854393365e-06 -4.377196767910057e-08 1.002137521170698e-05 9.944231976162172e-07 1.223760677971454e-06 2.0533925408912868e-08 -2.3296087836020713e-06 -3.1098453657811257e-06 -4.4312534254214187e-07 -1.6767645665612982e-06 -6.879436097849871e-06 4.412459874330058e-06
PC.PC19 5.416859604770066e-06 1.1006349109222712e-07 1.5721481439586264e-05 8.06266779217908e-06 1.6069369324606165e-06 -2.9203847947876764e-07 3.727469548934199e-07 -2.7835500784572895e-07 -3.715279979667786e-07 2.416517296212684e-07 3.92838577375896e-07 3.030431040654562e-07 4.698647358350443e-08 1.3611581740259838e-07 7.021925003099238e-07 -1.1787187642616509e-07 1.6687543829244473e-07 6.512066848894316e-07 -4.1668045004174585e-07 2.0275412408976515e-07 2.3384962292084398e-07 -5.238827824191595e-07 -7.421930070075901e-07 9.944231976162198e-07 8.313775069938453e-06 1.2606783130681623e-06 1.0579259221359046e-06 2.1623160930222243e-06 -4.462959995482399e-06 -3.7862278697890227e-06 2.3939596970338077e-06 1.20043607965151e-05 2.30410516709676e-06
PC.PC20 3.3774579544815658e-06 -1.5228318121810326e-07 8.993458849486576e-06 -5.190017223340386e-06 -9.196605306720879e-06 -2.4373257612319842e-06 -2.273471027631734e-07 8.672624612880883e-08 -1.6958739062043716e-07 3.9783891227567777e-07 -8.928889566621793e-08 -4.600499261665702e-07 -7.17178999036555e-08 -1.633620109795978e-07 -1.4568101056171342e-07 5.087080351923413e-08 1.1146292036880749e-07 -6.04772561689709e-08 -3.515994038258781e-07 -3.563815491782182e-07 1.991876242380878e-07 -6.130647928101285e-08 -9.770978719868454e-08 1.2237606779714566e-06 1.2606783130681574e-06 5.690806931716339e-06 -1.4016628452848198e-06 1.9631175674763944e-06 2.340122020865011e-08 -6.4536179866246675e-06 2.6681071052842085e-06 -3.3864983046421474e-06 5.934986192895047e-06
proband 0.00013216377144976892 2.8617243981451313e-06 0.00015962028234528338 0.0004283565586453035 0.0005492230878422681 0.00017683027018016744 5.298441426856375e-07 1.2225012277820755e-06 1.5798475412756509e-06 -2.239052215174715e-06 1.696444674789783e-06 2.706829189903857e-06 6.727274918766619e-07 -1.931289630734583e-06 1.5735640521372078e-06 1.3886252998800328e-06 4.716783276342236e-06 1.6699259672185356e-07 1.3516858769631041e-06 -2.645569871771594e-06 -1.8260471213699263e-06 7.30703068576453e-08 -4.481296303971967e-07 2.0533925408872038e-08 1.0579259221359228e-06 -1.4016628452847213e-06 0.0012202326869658344 -0.0006832858069552979 -0.0005847454337998669 9.671274802378688e-05 4.6437000847916805e-05 -7.051471390965937e-05 -1.596744305589297e-05
paternal -9.032024931228023e-05 -4.444650365209748e-06 -4.0950615172893494e-05 -0.0001604333995599701 -0.00031684285510865973 -0.00012531710939835976 -2.7194162267364214e-06 1.4136489402714338e-06 -3.044882266179339e-06 1.939224038301944e-06 5.609256699155445e-06 -2.619567355967404e-06 1.6103981563182785e-06 -3.292896436576151e-06 1.3426473837430252e-06 4.944337732146294e-07 -5.694015729026706e-06 7.005736818244572e-06 -5.4917071811445275e-06 7.545060569824014e-06 -1.591740289123228e-06 -4.304287476407988e-07 -3.2303162489880477e-06 -2.3296087836020446e-06 2.162316093022243e-06 1.963117567476347e-06 -0.0006832858069552979 0.0034624442249188594 0.00023401138288435156 -0.002200069256871928 -0.002105956841805813 -5.252659434158785e-05 -1.8545014244064637e-06
maternal -0.0002037135688816808 -1.2532188487733804e-05 0.00010210806112784764 0.0002760511406850093 0.00026200448643741306 7.985795924515143e-05 -6.169986212978751e-07 -1.5190488228802987e-06 1.767410038174385e-06 8.008208066327902e-06 -7.982801697901741e-07 5.707658392779911e-06 6.593623519228636e-06 -2.040906699491257e-06 1.4040381306962433e-05 -1.7273789862667197e-07 6.701566693999682e-07 6.418383523904857e-06 -2.0337008757687265e-05 -5.562061126054816e-07 -3.799468059861963e-06 4.570376216157188e-06 -6.074081285834613e-06 -3.1098453657810893e-06 -4.462959995482396e-06 2.3401220208660068e-08 -0.0005847454337998694 0.00023401138288435186 0.003622595649375285 -0.00020231417620217876 0.00015735067991474072 -0.0029651292583883072 -0.0019175954323269696
gpp -0.0001335241653368224 3.2443911299462016e-06 -0.00012115811305575784 -0.0003518485377011853 -0.00037240460450972245 -0.00012703314863241383 -1.9140172610721376e-06 -3.2331667089446774e-06 -3.530765861250132e-06 -7.462310301105886e-06 -6.4467996244283625e-06 -8.290037352140216e-06 1.411252811561905e-06 5.855910971908627e-06 -3.62688427416143e-06 5.1538815054047564e-06 8.067360594084583e-06 -2.2913760874242866e-05 1.3682593902485305e-05 2.7257733339416355e-06 2.1805783269867102e-06 -9.602565903243535e-07 4.798757574866192e-06 -4.431253425421256e-07 -3.786227869789027e-06 -6.45361798662469e-06 9.671274802378658e-05 -0.002200069256871926 -0.00020231417620217719 0.005702546085231117 -0.0016566885515681344 0.00023417438085800981 0.00018620890020883734
gmp 0.0002236669885110734 5.121192120811177e-06 -0.00021089509928565308 0.00024127193983944565 0.0006164792589251321 0.00026044611559124627 1.5053984818528181e-07 6.570130740686098e-06 -1.814400925062238e-06 -3.703337927926046e-06 -7.3816895885935074e-06 -1.2249948749596802e-06 -6.828612199737274e-07 7.52659483853725e-08 5.061020893851623e-07 7.066092254995866e-06 -1.5699672729066445e-06 7.174054503353373e-06 -4.968200952654462e-06 -6.704280145433787e-06 -5.00344382608204e-06 8.39750273910652e-06 -1.8701311153981142e-06 -1.6767645665613651e-06 2.3939596970337717e-06 2.6681071052841607e-06 4.643700084791807e-05 -0.002105956841805819 0.0001573506799147377 -0.0016566885515681314 0.005784266751583127 -0.0002351845654721906 -8.379581980422754e-06
gpm 5.9178181739247486e-05 9.702352562519577e-06 -0.0002571147392219289 -0.0003906424842964855 -0.00033311362510192856 -0.00011018582636610218 -7.708238654097437e-06 4.5224634289861234e-07 -1.8563989725728871e-06 -2.0574646867981056e-06 1.768608721356102e-06 -1.5662578562422594e-05 -5.899127419922928e-06 8.16216997002263e-06 -1.2915869242540982e-05 -7.045653408418234e-06 1.6929853164534799e-06 -1.1904836021649587e-06 3.157786073273625e-05 -1.4239097656300267e-06 5.811093752394681e-06 4.6059050678929686e-07 4.946287280393942e-06 -6.879436097849972e-06 1.20043607965151e-05 -3.3864983046423215e-06 -7.051471390965714e-05 -5.25265943415877e-05 -0.002965129258388304 0.0002341743808580134 -0.00023518456547219616 0.007901072984932684 -0.0021042012815021115
gmm 0.0001362900648128489 5.164387546130067e-06 -6.297723348736413e-05 -0.00046912562152593915 -0.0004577242059042017 -0.000113111001531758 -1.7526317182239829e-06 1.5700167043039277e-06 -1.0073251084823292e-05 -7.199851832912368e-06 -9.13141137850277e-06 1.6506603347742102e-06 -6.417029175590494e-06 -3.857256222525755e-06 -1.5966967659219357e-05 3.77456423885802e-06 -2.264422147568202e-06 -1.6800012133373436e-05 1.127359987429956e-05 1.2115268528086725e-06 6.453686666212893e-06 -1.126359309339037e-05 1.025679930847311e-05 4.412459874330118e-06 2.3041051670967522e-06 5.934986192895127e-06 -1.5967443055893024e-05 -1.8545014244061926e-06 -0.0019175954323269724 0.00018620890020883604 -8.379581980421382e-06 -0.0021042012815021094 0.005934697992333175
