 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 2.2736578868616397e-07 8.604779938057803e-08 1.6584286820989135e-06 7.053649263694756e-08 -5.347236646933704e-07 -1.4135161776628796e-07 -4.392509507701983e-08 2.1251199895920308e-08 6.673309721759122e-08 1.2022207584797433e-07 2.1395061561126053e-06 5.19196357475489e-08 1.777069488976275e-08 -6.167582238690253e-08 -1.8723948973297835e-08 3.53110991174013e-08 1.2844748702188987e-08 3.5840671565115316e-08 -4.4639116827385e-09 -2.5377731756872776e-08 -2.1515470888438828e-08 -3.673587947395655e-08 -5.1398692417384035e-09 1.438377871091269e-07 2.403790267780279e-08 9.343285017088784e-08 -6.218089864559571e-07
PC.PC6 5.502609587632498e-07 3.9555849073575567e-08 -8.452312781821892e-07 2.717622441093291e-07 1.7259058700751554e-07 -6.034544687564595e-08 1.3456884484651196e-08 -1.1323048591994106e-08 1.2147184681436089e-08 -5.137181703979381e-08 5.191963574754913e-08 2.3674073228018324e-06 1.002604830125006e-07 -3.473307015175461e-08 -1.043024811593677e-07 1.3440613032854628e-08 -2.5226812912730165e-09 -3.158828088357695e-09 -7.101425554474288e-08 2.496767098040832e-08 3.6940302217036876e-08 -6.472797027380087e-08 -1.3383545910036361e-07 -1.1144420374377834e-10 -2.2414077112489608e-08 -1.2378197925920155e-08 -9.527477513757244e-07
PC.PC7 -1.168448547136716e-07 -6.420546985379259e-08 -3.9362849200385876e-07 -3.8039204344282663e-07 1.8235377798773452e-07 1.4699258293197745e-07 -1.062430504888387e-08 -6.392273367892305e-09 2.4231616653397802e-08 1.3646224050844494e-07 1.7770694889762112e-08 1.0026048301250183e-07 1.9069470394757597e-06 1.7980494620006058e-07 2.8635354228235286e-08 -3.833272974537957e-08 -9.48252295638598e-09 -8.248667597356337e-08 -2.6914901720434776e-09 1.5968032013081227e-08 1.755953219796061e-08 -2.529264480879986e-09 -2.870243134801416e-08 -5.7860280951388e-08 -7.567128388331549e-09 -1.4787296532422701e-08 6.529836491452085e-07
PC.PC8 2.5736373824272955e-07 1.7003125121147192e-08 -1.2659125287338856e-08 1.2685316420008476e-07 -9.406151390775717e-08 3.3631296216797992e-09 3.0692815754753134e-08 -3.158444221236842e-08 -6.522095502187739e-08 5.870938998449174e-08 -6.167582238690226e-08 -3.4733070151754595e-08 1.79804946200061e-07 2.6836388065723795e-06 -4.3096278074790925e-08 -1.172116390665218e-07 8.830507873455792e-09 -5.8885742490158636e-08 1.155790169694334e-08 -4.6540547939357736e-08 -4.174305569511606e-09 1.2520112591137088e-07 -1.023202958131343e-07 -4.6576537149484216e-07 1.2264747031936598e-08 -8.7756741525143e-08 -3.1511679338195446e-07
PC.PC9 -5.601632914987248e-08 6.033270663087966e-09 -3.7076099837725576e-07 -5.740294787914896e-09 1.4154034684213137e-07 -4.997164985042962e-08 5.0466068327754606e-08 2.283726131087008e-08 2.552489220446257e-09 1.105562958528112e-08 -1.872394897329789e-08 -1.0430248115936785e-07 2.8635354228235418e-08 -4.309627807479124e-08 2.5406523093656825e-06 9.758714301221639e-08 1.2869712292595177e-07 -6.272026600122641e-10 -1.969103943426557e-07 3.341712575788059e-09 -4.524942472065239e-08 -1.88617592763985e-08 5.960783590264639e-08 1.4734956916632894e-09 1.5510030178781475e-08 -5.431799129083565e-08 1.1508669169745624e-07
PC.PC10 3.078841489618771e-07 5.499111158393792e-08 -2.748864302084101e-07 1.0806036447292337e-06 2.090558136008923e-08 -3.5954159265741753e-07 -1.5832247321157632e-08 2.344405312541809e-08 4.466709911832211e-08 -2.5791497300739053e-08 3.5311099117401075e-08 1.3440613032854698e-08 -3.83327297453799e-08 -1.1721163906652225e-07 9.758714301221468e-08 3.1723791453720795e-06 -1.82373436443936e-07 8.609538680229869e-08 7.188711590149572e-08 6.746721937288624e-08 -5.3310951507227146e-08 -6.381344851871336e-08 2.996092296348106e-08 3.314290689760299e-07 3.858482884717631e-08 1.0271111751020865e-07 2.449068967418618e-07
PC.PC11 9.755032107591048e-07 6.984330616263822e-08 5.022864782005377e-07 -8.594118526876319e-07 1.2680898611605038e-07 3.5562054155225707e-07 -2.0610111935511993e-08 3.5725355601225934e-09 -1.700248667838251e-08 -1.8885532576364354e-08 1.2844748702189029e-08 -2.522681291273353e-09 -9.4825229563858e-09 8.830507873455946e-09 1.2869712292595264e-07 -1.8237343644393498e-07 2.468261704062569e-06 -9.234838313444553e-08 1.655753291753742e-08 4.128809374499475e-08 -5.284949519997647e-08 1.7917557119180536e-07 8.39036187974136e-08 -1.1201952320760163e-07 5.7144362920320403e-08 -2.235074200055815e-08 8.157059494757436e-07
PC.PC12 1.3198190708975034e-07 7.000602154629446e-09 -5.789066433449088e-07 -7.260896762203896e-08 1.9288048637453497e-07 -4.719287645588544e-08 2.055819449608727e-08 -2.3058167918381726e-08 -1.2483651355198898e-08 5.798154891154968e-08 3.584067156511528e-08 -3.158828088357879e-09 -8.248667597356315e-08 -5.888574249015903e-08 -6.272026600122065e-10 8.609538680229876e-08 -9.234838313444472e-08 2.6856749614770834e-06 -2.86142023216575e-08 7.549324667815883e-08 5.787405415298703e-08 1.5563890541209564e-07 1.343794227119955e-09 3.1672463672548606e-08 1.3692446146456e-07 1.2925078898898454e-08 -2.735996652903327e-07
PC.PC13 -9.360116457269018e-07 -7.001008536350618e-08 -2.8069408544344605e-07 6.878845176251001e-07 1.977477692007825e-07 -3.096739515266279e-07 -8.445268459669706e-09 -2.232497646083927e-08 -2.0512621505983283e-09 -2.5653962806212663e-08 -4.463911682738377e-09 -7.101425554474245e-08 -2.6914901720435293e-09 1.1557901696942655e-08 -1.9691039434265522e-07 7.188711590149515e-08 1.6557532917537304e-08 -2.8614202321658206e-08 2.414896665168561e-06 2.3531223477045944e-08 -2.2653779043929178e-08 -1.4741770185191816e-08 2.6473090477623106e-08 1.985870647833485e-08 -5.712235524389296e-08 -5.0363737188267676e-08 2.6717551990296596e-07
PC.PC14 -6.27885332952532e-08 1.636124655631846e-08 3.987647082462594e-07 5.078088020729849e-08 -3.459095678594629e-07 -1.465010990418272e-07 -3.24410242111111e-08 -1.3914250834805691e-08 4.009373598624441e-08 5.089222457567669e-08 -2.5377731756873934e-08 2.4967670980408207e-08 1.5968032013081496e-08 -4.6540547939357246e-08 3.341712575788113e-09 6.746721937288628e-08 4.128809374499455e-08 7.5493246678157e-08 2.3531223477046073e-08 1.978151444693363e-06 -2.688044112822448e-08 -2.022510581950135e-07 -4.2809395229957765e-08 9.490845932689389e-08 4.03960064398511e-09 -6.007109671594344e-08 3.779870669980659e-07
PC.PC15 -8.609358832937408e-07 5.737382592627436e-09 -2.9543790214119956e-07 -2.758666452461861e-07 4.7919706147139384e-08 7.048626591413218e-08 4.410543387138015e-08 -3.4825791597820786e-08 3.5427810676124096e-08 5.95960516376126e-09 -2.1515470888438636e-08 3.694030221703687e-08 1.7559532197960665e-08 -4.174305569511431e-09 -4.524942472065251e-08 -5.3310951507227067e-08 -5.284949519997664e-08 5.78740541529867e-08 -2.2653779043929165e-08 -2.6880441128225914e-08 2.277304600239914e-06 -4.723768945728576e-08 -1.1043128723770503e-07 -9.769041902166691e-08 -2.998887657566259e-08 9.269088479581886e-08 -2.8440188021679964e-07
PC.PC16 5.200828774267811e-07 -1.969145983211712e-08 -8.765488747022085e-07 -8.095350264976856e-08 -6.134314269939661e-08 -6.287117688530973e-08 9.486239142753852e-09 6.212924937173223e-08 -6.175357674827089e-08 4.631862848420379e-08 -3.6735879473957143e-08 -6.472797027380101e-08 -2.5292644808799925e-09 1.2520112591137102e-07 -1.8861759276398848e-08 -6.381344851871361e-08 1.791755711918053e-07 1.5563890541209535e-07 -1.4741770185191298e-08 -2.02251058195013e-07 -4.7237689457286313e-08 2.4425731068975417e-06 1.2947186381234588e-07 -3.410031689604339e-07 4.497860292086205e-08 -1.5669155427594172e-08 2.0777132049581077e-07
PC.PC17 1.7451790884173784e-06 5.203725007508406e-10 -1.9106487410370088e-07 -7.523146196508298e-07 2.7681450794775765e-07 8.651882059793418e-08 1.495218626844022e-08 1.4142165543290104e-08 -6.88231197209781e-09 -9.264929670738006e-09 -5.139869241738448e-09 -1.3383545910036412e-07 -2.870243134801413e-08 -1.0232029581313389e-07 5.96078359026462e-08 2.996092296348123e-08 8.390361879741353e-08 1.3437942271198688e-09 2.6473090477622937e-08 -4.280939522995754e-08 -1.1043128723770529e-07 1.2947186381234577e-07 3.000330378488375e-06 1.2482521693178693e-07 -7.1890390274544735e-09 -1.6875218586695319e-09 3.415251246184121e-09
PC.PC18 -7.758717229603389e-09 -1.0980459503032916e-08 -6.118626460915512e-07 -4.488071442356312e-07 1.610367708914832e-07 9.236873208856353e-08 -1.8692684772911985e-08 1.5334129182906602e-08 8.205302391333667e-08 7.830420783558961e-09 1.4383778710912674e-07 -1.1144420374367914e-10 -5.786028095138803e-08 -4.6576537149484174e-07 1.4734956916630544e-09 3.3142906897603104e-07 -1.1201952320760171e-07 3.167246367254908e-08 1.9858706478334896e-08 9.490845932689489e-08 -9.769041902166653e-08 -3.4100316896043536e-07 1.2482521693178643e-07 3.444626993989174e-06 -6.558335373188822e-08 2.554899417279737e-07 -1.05605541456923e-06
PC.PC19 1.4505430428721525e-07 1.9490504827348126e-08 -4.0474980577900096e-07 1.4355378037607332e-07 1.1293857623243137e-07 -9.475383945783461e-08 -1.2656481253048587e-08 6.19398719759268e-09 2.6142398524629673e-08 -2.1977783739941427e-09 2.4037902677802744e-08 -2.2414077112489532e-08 -7.567128388331212e-09 1.2264747031936808e-08 1.5510030178781458e-08 3.8584828847176317e-08 5.7144362920320364e-08 1.3692446146455955e-07 -5.712235524389295e-08 4.039600643984773e-09 -2.998887657566128e-08 4.497860292086239e-08 -7.189039027454323e-09 -6.558335373188784e-08 2.584116523287892e-06 1.5997234331449804e-07 1.4192477707502645e-08
PC.PC20 -1.0279807096305611e-06 -4.204467098256205e-08 6.795473108757327e-07 2.3781150915493205e-07 1.2673185011867385e-08 5.728555502057473e-08 -4.546536977454396e-09 1.4599299869479818e-08 9.688031502114736e-09 -5.090654534489852e-08 9.343285017088806e-08 -1.237819792592006e-08 -1.478729653242244e-08 -8.775674152514256e-08 -5.431799129083502e-08 1.0271111751020856e-07 -2.2350742000558324e-08 1.2925078898898153e-08 -5.0363737188267716e-08 -6.007109671594336e-08 9.269088479581899e-08 -1.566915542759582e-08 -1.6875218586695327e-09 2.554899417279731e-07 1.59972343314498e-07 2.2937233761460287e-06 -3.4233599891957504e-07
proband 1.1120627966217112e-06 -1.550271261846667e-07 -1.4412653912293676e-06 -8.294285198710384e-06 1.223495240369246e-06 1.5907285979675557e-06 -9.640465506523696e-07 1.0158669837445484e-07 -1.375061863094941e-06 -2.7909038926457966e-07 -6.218089864559567e-07 -9.52747751375724e-07 6.529836491452094e-07 -3.1511679338195574e-07 1.1508669169745606e-07 2.4490689674185825e-07 8.157059494757464e-07 -2.7359966529033385e-07 2.6717551990296464e-07 3.7798706699806634e-07 -2.8440188021679895e-07 2.0777132049581146e-07 3.4152512461854506e-09 -1.0560554145692298e-06 1.4192477707503159e-08 -3.423359989195749e-07 0.00020155927236570134
