 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.2958175213166058e-07 5.680277904966615e-08 1.217501640199089e-06 4.504187099680893e-08 -3.6900465399114234e-07 -7.945894165097413e-08 -1.9971419419452425e-08 2.8499375261302692e-08 3.7033904001591094e-08 7.215965063347394e-08 1.2588955907089151e-06 2.756088388477868e-08 -1.2841934799189612e-08 3.348736225127678e-09 8.920060193759864e-09 1.779746475014731e-08 1.2079644814246405e-08 2.6064947799932405e-08 -1.2925820885137404e-08 -2.379442714710382e-08 -1.647146775482638e-08 -4.5054741503805306e-08 1.4347785205188237e-08 8.455209791577092e-08 1.9047250651505214e-08 3.204359375185662e-08 -4.224801570382113e-08 -6.468232174843583e-07 -4.498276710796378e-07
PC.PC6 1.336847738377272e-07 3.502973150611846e-08 -5.445002104575001e-07 2.162252613146443e-07 5.786138001361009e-08 -1.0048495773258422e-07 4.8095305974993385e-09 -3.66017580132163e-08 1.7620824494492133e-08 -3.8078925785091525e-08 2.7560883884778674e-08 1.1740405465892167e-06 3.522594436616741e-08 -1.8893925492721894e-08 -7.73013644880324e-08 1.3977930173162678e-08 2.5274446596696802e-08 1.3777225867787591e-08 6.673954732855463e-08 1.9497048518836583e-08 4.8810978980291015e-08 -7.085786745771146e-08 -1.2039117162493495e-07 1.8624059849477263e-08 -1.6747602829200614e-09 -2.8045997232533957e-08 -2.8491732571511114e-07 -1.3259397958109975e-06 2.766942575625133e-07
PC.PC7 -3.786392281041301e-07 -3.510193073877229e-08 -2.4669667558472825e-07 -3.6818526909131805e-07 9.962980889713916e-08 1.1151115656505655e-07 -1.9304865871667143e-08 -3.2517994712258107e-09 2.4645926763543567e-08 1.2199938165489817e-07 -1.2841934799189352e-08 3.522594436616795e-08 1.0162707414497196e-06 1.1445925100046386e-07 5.619374013812786e-09 -3.8045337165215966e-08 -6.215020530913961e-10 -4.684448518143284e-08 1.8505408574625428e-08 4.316809401263948e-08 1.636564789463748e-08 1.5708195662941546e-08 -2.439121519359853e-08 -2.5992117755557204e-08 3.148859914801374e-10 -5.6585981539392e-09 2.2183327499697103e-07 1.2678430803584753e-07 4.881502940645181e-07
PC.PC8 2.1521531599510224e-07 1.2808302856700437e-08 -7.289658205627469e-08 -2.2792302666945134e-08 5.0624562903596654e-08 4.683422460673665e-08 1.7063734177868205e-08 -8.841373538573705e-09 -3.786225813409478e-08 4.258979993689884e-08 3.348736225127032e-09 -1.889392549272197e-08 1.144592510004644e-07 1.4555834596793104e-06 -2.8351784874466808e-08 -1.2713325117987622e-07 1.5771333504222904e-08 -3.86148483448009e-08 8.530121165742034e-09 -3.099579848598498e-08 -4.784612497491461e-09 6.262108383995063e-08 -5.632784871644902e-08 -2.649767620908262e-07 1.3466601469321669e-08 -4.879770487617316e-08 -2.9635150958218655e-07 2.321723740772491e-07 -1.0245085434017314e-07
PC.PC9 1.0239181065539221e-07 2.4999913459897354e-08 -4.315355688606218e-07 -1.817216643344003e-07 1.9451586802295329e-07 3.9613937176772265e-08 1.9752383446493563e-08 -9.946368178976728e-10 6.896955197119091e-09 3.1552634508048244e-09 8.920060193759848e-09 -7.730136448803263e-08 5.619374013812614e-09 -2.835178487446699e-08 1.3364250287142817e-06 4.917194962091488e-08 4.0582710546628504e-08 2.6148838632113527e-09 -1.4987965049189844e-07 -1.5639712459446093e-08 6.237511615014568e-09 -1.8775885459388552e-08 3.4591956386989424e-08 9.744383909411366e-10 3.168350330788745e-08 -5.1038383364468116e-08 1.207229815188449e-07 1.1244106894991122e-07 -5.719178383028396e-07
PC.PC10 -1.838761457121434e-09 3.223083158618581e-08 1.196568403685341e-07 9.7728744465293e-07 -1.4416658600179868e-07 -3.3484520529707715e-07 -1.061777557017684e-08 1.6892195760398096e-08 2.5972070353238615e-08 -3.2220763554286656e-08 1.7797464750147594e-08 1.3977930173162819e-08 -3.804533716521636e-08 -1.271332511798755e-07 4.917194962091485e-08 1.7300444251285458e-06 -9.45398454292393e-08 3.349176127631946e-09 5.322542916657038e-08 4.636907562699313e-08 -4.37374146107614e-08 -4.5343140668133636e-08 2.2685649204432142e-08 1.9512175759889773e-07 9.047571611494493e-10 6.182056822297809e-08 6.226788181418354e-08 5.865010409941851e-07 -2.428235705630347e-07
PC.PC11 2.8618426513279544e-07 5.5450773275751485e-08 6.016103215984125e-07 -5.823544700407555e-07 3.692966333218204e-08 2.2785042866054277e-07 -4.411384499008902e-09 4.372253262333863e-09 -1.8671642346616415e-08 -1.360383073344107e-08 1.2079644814246132e-08 2.527444659669637e-08 -6.215020530916796e-10 1.577133350422274e-08 4.058271054662902e-08 -9.453984542923854e-08 1.2667624483190017e-06 -7.680172168123469e-08 -2.3172300439854247e-08 1.925267889675315e-08 -6.106535702333386e-08 9.998301598426747e-08 2.5469991981951293e-08 -7.741909865290404e-08 7.043824339448866e-09 3.162046647252093e-08 2.950491818224138e-07 3.5445616994401683e-07 2.1574407043355696e-07
PC.PC12 2.224708680128694e-08 -2.3599992273819992e-09 -5.281388431918314e-07 -1.209342573738955e-08 1.2803233654597782e-07 -5.504218242848513e-08 1.625371104167257e-08 -1.1520278755056691e-08 -1.4962961487703572e-08 4.89280681473421e-08 2.6064947799932388e-08 1.3777225867787786e-08 -4.6844485181432675e-08 -3.861484834480109e-08 2.6148838632112254e-09 3.349176127631876e-09 -7.680172168123354e-08 1.5791468513883045e-06 -5.8420064921092165e-08 4.492319727820751e-08 3.2088278321798496e-08 1.203949801040048e-07 -2.8910996808948584e-08 8.166953732130876e-09 1.084704920016586e-07 4.035265064611584e-08 1.1368408428448009e-07 -5.085658915112539e-07 -3.2503190914980994e-07
PC.PC13 -1.864833457444326e-07 -5.468512825560963e-08 -1.9487443957858042e-07 4.5154681120295144e-07 1.2599118076355824e-07 -1.4877622331501226e-07 -1.1829537683916802e-08 2.3423570797197437e-08 -1.6107608704449312e-08 -4.273019167954275e-09 -1.2925820885137363e-08 6.673954732855493e-08 1.8505408574625292e-08 8.530121165742063e-09 -1.498796504918982e-07 5.3225429166570647e-08 -2.3172300439854294e-08 -5.84200649210924e-08 1.2187099737228625e-06 6.313041117825294e-09 -2.9474421634319722e-08 -2.363503663639056e-09 -4.24351655765452e-09 8.41895189063955e-09 -7.583625850416406e-08 -1.9433545008695774e-08 -2.740232216617993e-07 -2.8347007795130836e-08 1.1183225815155938e-06
PC.PC14 -1.6903983441506297e-07 1.3820658303999852e-08 2.4020235471755354e-07 -4.4141615717718133e-08 -2.4607196505715245e-07 -1.0477618699412032e-07 -1.4367470087071051e-08 5.34479549109073e-09 1.384581480836754e-08 3.8877809807620605e-08 -2.3794427147103668e-08 1.9497048518836494e-08 4.3168094012638906e-08 -3.0995798485985005e-08 -1.5639712459445776e-08 4.6369075626993035e-08 1.9252678896753504e-08 4.49231972782075e-08 6.313041117825367e-09 1.071948368099799e-06 -4.377313278746359e-08 -9.341247072172737e-08 -2.0245128662416827e-08 4.812749385919555e-08 -8.580945598464573e-09 -5.768983740276046e-09 -1.3741575762195582e-08 7.554871466303802e-07 1.5495537303917814e-07
PC.PC15 -2.251517331105001e-07 1.1992049304284556e-09 -1.8287982135424566e-07 -1.664884764047681e-07 9.110301337949935e-08 3.2433755982654796e-08 2.41381718189639e-08 -1.3078720562196656e-08 2.441808041602226e-08 1.3901276186013746e-08 -1.6471467754826584e-08 4.8810978980291134e-08 1.6365647894637462e-08 -4.784612497491578e-09 6.237511615014549e-09 -4.37374146107613e-08 -6.106535702333394e-08 3.208827832179826e-08 -2.947442163431978e-08 -4.377313278746454e-08 1.2662566606878475e-06 -4.916026142390566e-08 -5.3342570531730086e-08 -4.6695047511644753e-08 4.6338356150969065e-09 -1.9777421717044003e-08 -3.259872507433071e-07 -1.2767813824136327e-07 3.4277764220656113e-07
PC.PC16 1.358012763041177e-07 -1.0508984090399123e-08 -7.171501050018761e-07 -3.271242837078583e-07 -3.958892139267551e-08 3.729431614591036e-08 -6.558503902698384e-09 1.4114620091309552e-08 -2.6560061225813942e-08 3.274082213638518e-08 -4.5054741503805425e-08 -7.085786745771157e-08 1.5708195662941692e-08 6.262108383995061e-08 -1.8775885459388394e-08 -4.534314066813333e-08 9.99830159842678e-08 1.2039498010400423e-07 -2.3635036636387478e-09 -9.341247072172869e-08 -4.9160261423905426e-08 1.3442818280926378e-06 4.375181244442701e-08 -2.3624283997719775e-07 5.3997426579922425e-09 2.7289860843499288e-08 -7.589837513346712e-08 3.174882728748993e-07 -5.30481926833922e-09
PC.PC17 5.577045303976282e-07 1.92740154723087e-08 3.698796396565048e-07 -8.424473039148921e-07 6.32573597102635e-08 2.7623493813463986e-07 6.199187963077518e-09 -3.0508908209674684e-08 1.0017442688271328e-08 -1.080731544622431e-08 1.4347785205188272e-08 -1.2039117162493505e-07 -2.4391215193598574e-08 -5.6327848716449634e-08 3.459195638698967e-08 2.268564920443221e-08 2.546999198195121e-08 -2.891099680894834e-08 -4.243516557654496e-09 -2.0245128662416903e-08 -5.3342570531730106e-08 4.375181244442702e-08 1.496932371869586e-06 6.328222543209667e-08 -2.6366235018423848e-08 1.7592124853789626e-08 1.9274723933972254e-07 -8.821732006757107e-07 2.1394782943455055e-07
PC.PC18 -3.151737946708319e-08 -2.4438007111108815e-09 -4.900328300002634e-07 -2.0692196582238864e-07 7.778035122834733e-09 -7.905966802179264e-09 -6.3794376928794565e-09 -4.296060077350408e-09 5.5006301030579e-08 4.1764617792080556e-09 8.455209791577174e-08 1.8624059849477455e-08 -2.5992117755557283e-08 -2.649767620908262e-07 9.744383909411755e-10 1.9512175759889598e-07 -7.741909865290361e-08 8.166953732130155e-09 8.41895189063935e-09 4.812749385919576e-08 -4.66950475116449e-08 -2.362428399771979e-07 6.328222543209662e-08 2.0154046089468422e-06 -2.717154412234074e-08 1.7544853573520615e-07 -3.5756827818481374e-07 -4.339449467249008e-07 -4.387250856890265e-07
PC.PC19 7.742710680887694e-08 3.2679938204480424e-09 -3.7704284850385766e-07 1.497327452661319e-07 1.1957574579554892e-07 -3.780953517092889e-08 -1.3392538597460927e-09 -2.5232833970909582e-09 1.0250838353772341e-08 -5.216300188092046e-09 1.9047250651505214e-08 -1.6747602829200387e-09 3.148859914802432e-10 1.3466601469321843e-08 3.1683503307887435e-08 9.047571611494532e-10 7.043824339448843e-09 1.0847049200165804e-07 -7.583625850416404e-08 -8.580945598464445e-09 4.633835615096839e-09 5.3997426579924815e-09 -2.6366235018424172e-08 -2.7171544122341436e-08 1.4562237533261403e-06 1.0388038899005065e-07 -6.982359466722418e-08 1.7419262321327735e-07 5.1656242319695527e-08
PC.PC20 -4.051701347728446e-07 -3.161842817869246e-08 2.8224350896445584e-07 2.454069196018359e-07 4.478541022817565e-08 -1.0563024042596477e-09 -1.1827717822082307e-08 1.4030837767405502e-08 -5.28447151429391e-09 -2.5566213760855928e-08 3.204359375185687e-08 -2.8045997232534e-08 -5.658598153939198e-09 -4.8797704876173286e-08 -5.103838336446752e-08 6.182056822297787e-08 3.1620466472522376e-08 4.035265064611557e-08 -1.9433545008695853e-08 -5.768983740276235e-09 -1.9777421717044354e-08 2.728986084350059e-08 1.7592124853789732e-08 1.7544853573520719e-07 1.0388038899005158e-07 1.3002201993426762e-06 9.289018956216913e-08 -2.8966840947586107e-07 -3.292831827346545e-07
proband 4.974588890885045e-07 -2.052784069231994e-07 -1.7347955686962091e-06 -5.693382139705212e-06 3.500547880585632e-06 2.789863625197758e-06 -2.1702416932814234e-07 -2.5331504220971856e-08 -1.9690950082519182e-08 -1.3332896574378304e-07 -4.224801570382602e-08 -2.8491732571511024e-07 2.218332749969754e-07 -2.963515095821906e-07 1.207229815188472e-07 6.226788181418806e-08 2.950491818224268e-07 1.1368408428448089e-07 -2.740232216618004e-07 -1.3741575762195476e-08 -3.259872507433097e-07 -7.589837513346651e-08 1.927472393397221e-07 -3.575682781848129e-07 -6.98235946672228e-08 9.289018956216815e-08 0.0003212812817745436 -0.00018348626539195511 -0.00017503532687179933
paternal -5.214076762571151e-06 1.5612777388828343e-07 -4.504112218717796e-06 6.344170504841532e-06 -1.2037354025207528e-06 -4.430153850843538e-06 -4.3736595039069075e-07 2.289469367626487e-07 -1.1467121489951244e-06 -6.863593591529956e-07 -6.468232174843559e-07 -1.3259397958109963e-06 1.267843080358402e-07 2.3217237407725184e-07 1.1244106894991042e-07 5.865010409941851e-07 3.5445616994400846e-07 -5.085658915112583e-07 -2.8347007795131362e-08 7.554871466303827e-07 -1.2767813824136107e-07 3.1748827287490017e-07 -8.821732006757143e-07 -4.3394494672489734e-07 1.7419262321327401e-07 -2.896684094758601e-07 -0.00018348626539195552 0.00038791244944283546 6.795621638801854e-06
maternal 5.572026189994489e-06 9.013938106153362e-08 6.058073602215055e-06 -8.167940422359106e-06 -2.687919005830987e-06 1.9547462219040535e-06 -6.368458268835664e-07 -1.622932818251337e-07 -9.537917716362018e-07 4.7388769106444243e-07 -4.4982767107963213e-07 2.7669425756251057e-07 4.881502940645157e-07 -1.0245085434016882e-07 -5.719178383028434e-07 -2.4282357056303623e-07 2.1574407043354626e-07 -3.250319091498102e-07 1.1183225815155972e-06 1.5495537303917832e-07 3.42777642206562e-07 -5.304819268339992e-09 2.139478294345515e-07 -4.387250856890304e-07 5.165624231969499e-08 -3.2928318273465396e-07 -0.00017503532687179952 6.795621638802103e-06 0.00035457332310603933
