 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.2727378049044187e-07 5.7148980566325346e-08 1.2175421008423597e-06 4.5457091141011094e-08 -3.743143756396298e-07 -8.434149993749441e-08 -2.149084454107425e-08 2.863514908923959e-08 3.400268699382398e-08 7.165434297873986e-08 1.2574409464697629e-06 2.5726385711050263e-08 -1.195099408566775e-08 3.5382420362591567e-09 8.34387851720574e-09 1.8433888762192286e-08 1.2902380998070807e-08 2.4812390705059236e-08 -1.1568686187165969e-08 -2.237056992380235e-08 -1.6215133927687424e-08 -4.4488048045691707e-08 1.3065376864707852e-08 8.328987803949058e-08 1.939100733070032e-08 3.1212062002354244e-08 -5.604151037016478e-07
PC.PC6 1.1176879770623837e-07 3.5477903285221326e-08 -5.651656924718785e-07 2.4480562896509653e-07 5.6022648556365464e-08 -1.1721893717024093e-07 3.868697206087092e-09 -3.556307397826429e-08 1.4451204692781061e-08 -4.081263450559483e-08 2.5726385711049552e-08 1.1699518196496277e-06 3.530824692426402e-08 -1.8053728007512193e-08 -7.632599103907937e-08 1.6134178248200656e-08 2.6127269558077007e-08 1.2236810958822233e-08 6.541138526723128e-08 2.1888065295513647e-08 4.796209786822003e-08 -6.967015523285315e-08 -1.2340970960575783e-07 1.7491793104271356e-08 -1.1597360355814592e-09 -2.8686914879369426e-08 -7.664556456548682e-07
PC.PC7 -3.838162492712683e-07 -3.5268912093530815e-08 -2.5383976131698766e-07 -3.5889725903510494e-07 1.0378343110870465e-07 1.1018592094218046e-07 -1.826434951334279e-08 -3.0893863747032745e-09 2.6300852770782294e-08 1.2147993481095736e-07 -1.1950994085668883e-08 3.5308246924264015e-08 1.0159692745989779e-06 1.1451764055085862e-07 6.417358250191276e-09 -3.7843311120584e-08 -1.072465722990821e-09 -4.6220357867998115e-08 1.6933168873525326e-08 4.260974978132933e-08 1.588580730859211e-08 1.5565671142901155e-08 -2.4375248820828485e-08 -2.529474784923976e-08 1.88108639641991e-10 -5.084853788226458e-09 5.175202782924533e-07
PC.PC8 2.1970138369065592e-07 1.2740976869828958e-08 -6.814348289260355e-08 -2.8932081983828507e-08 5.0409911667218084e-08 4.9993250482538e-08 1.712952988591555e-08 -9.057922929193218e-09 -3.745967345740489e-08 4.3128524281755963e-08 3.5382420362592274e-09 -1.8053728007512084e-08 1.1451764055085828e-07 1.4559119532973917e-06 -2.8578713099807416e-08 -1.2723728509223788e-07 1.5532967854079332e-08 -3.834822354937105e-08 8.868015050121557e-09 -3.138147229342685e-08 -4.5933401052435535e-09 6.244453394832688e-08 -5.578190841313676e-08 -2.6480072128831727e-07 1.3385280311115857e-08 -4.871591144572491e-08 -2.3823193959711543e-07
PC.PC9 1.1295879557181784e-07 2.5065005008703298e-08 -4.204935241886245e-07 -1.9708830742248182e-07 1.9065425570382485e-07 4.42763119202923e-08 1.8910413125539754e-08 -1.2459070779464531e-09 5.699247387885484e-09 4.160037764077145e-09 8.343878517205844e-09 -7.632599103907953e-08 6.41735825019139e-09 -2.8578713099807853e-08 1.3360688431512146e-06 4.8628032864412966e-08 4.078228656125825e-08 2.304060653332032e-09 -1.4786603928432513e-07 -1.5636250559614348e-08 6.718466851963719e-09 -1.8856118307021943e-08 3.545490745019512e-08 3.4345830166144153e-10 3.167560602057594e-08 -5.1373518126879e-08 -1.0383414631152693e-07
PC.PC10 1.0849641839647818e-08 3.205510763756719e-08 1.3083047364400747e-07 9.614962162708268e-07 -1.4416098897069624e-07 -3.265933926829093e-07 -1.039892324298614e-08 1.6419188485738118e-08 2.6995206257441517e-08 -3.080026045516439e-08 1.8433888762192346e-08 1.613417824820051e-08 -3.784331112058403e-08 -1.272372850922375e-07 4.862803286441369e-08 1.729742734724922e-06 -9.499913913706051e-08 4.035421947101e-09 5.401725996078624e-08 4.531054988143251e-08 -4.3258576458744773e-08 -4.576946693842967e-08 2.4187342393605318e-08 1.9533051887882992e-07 7.493699307497696e-10 6.199015537415933e-08 2.1697147472489428e-07
PC.PC11 2.890439581925644e-07 5.5218708672805376e-08 6.017373483177843e-07 -5.832287628980312e-07 3.965616546018709e-08 2.3074764229351086e-07 -3.6736767671508508e-09 4.349153103362878e-09 -1.7104407292944326e-08 -1.3246611016834467e-08 1.2902380998070898e-08 2.6127269558076987e-08 -1.072465722990449e-09 1.5532967854079855e-08 4.0782286561257775e-08 -9.499913913706189e-08 1.2669256284758035e-06 -7.609399831585579e-08 -2.3768314927655812e-08 1.8493259800989175e-08 -6.107529010343948e-08 9.975590528921503e-08 2.6386466687118062e-08 -7.672742286832065e-08 6.939111944379355e-09 3.197962258493005e-08 5.645010640762258e-07
PC.PC12 2.0646991171479127e-08 -2.0887656828238104e-09 -5.28627195761488e-07 -1.1546279902410521e-08 1.2405849818890006e-07 -5.8887038916249716e-08 1.5114198676387555e-08 -1.1370725731327356e-08 -1.730227533471727e-08 4.849089422084456e-08 2.48123907050591e-08 1.2236810958822165e-08 -4.6220357867998096e-08 -3.8348223549371e-08 2.304060653332089e-09 4.0354219471010015e-09 -7.609399831585573e-08 1.5784245068101317e-06 -5.7349753508310134e-08 4.606539066335973e-08 3.222792191232001e-08 1.2075172108243318e-07 -2.9753891794163293e-08 7.22018151917305e-09 1.0863832835925007e-07 3.958318481137644e-08 -2.799745381284783e-07
PC.PC13 -2.0566833184894822e-07 -5.49301675492521e-08 -2.1437317920954512e-07 4.779996752976651e-07 1.3431950722487593e-07 -1.5538234097008936e-07 -9.844787623763443e-09 2.3873645605156742e-08 -1.321965254674212e-08 -5.885848943926806e-09 -1.1568686187165985e-08 6.541138526723149e-08 1.6933168873525114e-08 8.868015050121674e-09 -1.478660392843249e-07 5.4017259960786335e-08 -2.3768314927656097e-08 -5.734975350831026e-08 1.215978981400335e-06 5.920886812969334e-09 -3.057971336220088e-08 -2.302936304055976e-09 -5.0223488882130044e-09 9.7366569342113e-09 -7.590589066006393e-08 -1.845781872461861e-08 2.547313549620404e-07
PC.PC14 -1.6096987719906597e-07 1.3477644032685445e-08 2.4662041918557015e-07 -5.330133510999175e-08 -2.425716740215783e-07 -9.685459713704234e-08 -1.3291429992752443e-08 4.930505795041802e-09 1.6470106330100395e-08 4.0036946139016264e-08 -2.2370569923802816e-08 2.1888065295513604e-08 4.260974978132954e-08 -3.138147229342672e-08 -1.5636250559614477e-08 4.531054988143263e-08 1.849325980098933e-08 4.606539066336025e-08 5.920886812969376e-09 1.0708163316896934e-06 -4.361827543589689e-08 -9.4179430499425e-08 -1.8611104755239782e-08 4.9108982639146916e-08 -8.926033951436895e-09 -5.120512943426858e-09 4.1217517169494673e-07
PC.PC15 -2.3305626107171954e-07 1.1802539322638846e-09 -1.903231997749462e-07 -1.5646169839127433e-07 9.325526723843838e-08 2.9004614162129908e-08 2.462385110831402e-08 -1.2874020797619832e-08 2.4971339512904517e-08 1.3173316682114985e-08 -1.6215133927687404e-08 4.796209786822014e-08 1.5885807308592144e-08 -4.593340105243391e-09 6.718466851963915e-09 -4.325857645874491e-08 -6.107529010343936e-08 3.222792191232009e-08 -3.057971336220101e-08 -4.3618275435896613e-08 1.2663688008925262e-06 -4.903722037028164e-08 -5.392463166922225e-08 -4.6450511061542836e-08 4.555171343938678e-09 -1.9329574640656283e-08 -2.1914135031313923e-07
PC.PC16 1.4091931799024653e-07 -1.0646060300402838e-08 -7.134729318171381e-07 -3.32397498038598e-07 -3.867309628991345e-08 4.0969558645999246e-08 -6.193087691537382e-09 1.402316971773784e-08 -2.5706444011318214e-08 3.332484042571788e-08 -4.448804804569126e-08 -6.967015523285364e-08 1.5565671142901267e-08 6.244453394832725e-08 -1.8856118307021648e-08 -4.5769466938430324e-08 9.97559052892151e-08 1.207517210824332e-07 -2.3029363040557017e-09 -9.417943049942624e-08 -4.90372203702817e-08 1.3446159545990194e-06 4.4627656089038235e-08 -2.3576912821897375e-07 5.35295157147686e-09 2.737866255419187e-08 6.946631279299937e-08
PC.PC17 5.450291223972621e-07 1.9480482084164586e-08 3.54828844267354e-07 -8.22824703347188e-07 6.234620258321074e-08 2.649640684783565e-07 5.6208465143582865e-09 -2.9613390084001846e-08 7.935850008025663e-09 -1.2615739846330317e-08 1.3065376864707915e-08 -1.2340970960575844e-07 -2.4375248820828548e-08 -5.578190841313703e-08 3.545490745019514e-08 2.418734239360536e-08 2.6386466687117946e-08 -2.97538917941635e-08 -5.0223488882129226e-09 -1.8611104755239805e-08 -5.392463166922223e-08 4.462765608903834e-08 1.495861197717242e-06 6.260428452687202e-08 -2.5982509428114467e-08 1.7020609325401718e-08 -1.1281644418781649e-07
PC.PC18 -2.9938494963072793e-08 -2.1688714652621757e-09 -4.873737626079247e-07 -2.0983631509787284e-07 3.1598584329698056e-09 -1.0404409833856721e-08 -7.636563362220204e-09 -4.203986087835189e-09 5.255025997196274e-08 4.010742115678012e-09 8.328987803948954e-08 1.7491793104271445e-08 -2.5294747849239734e-08 -2.6480072128831817e-07 3.43458301661467e-10 1.9533051887883288e-07 -7.67274228683203e-08 7.220181519172898e-09 9.736656934211286e-09 4.910898263914742e-08 -4.6450511061542816e-08 -2.3576912821897346e-07 6.260428452687201e-08 2.014573516506354e-06 -2.6964776225728326e-08 1.746371331602424e-07 -7.714823996132153e-07
PC.PC19 7.914108994529425e-08 3.185545858630066e-09 -3.7587789048303385e-07 1.4803800628134293e-07 1.2041907727427292e-07 -3.614088131947106e-08 -1.0809744780574114e-09 -2.560913637168525e-09 1.0922829400046542e-08 -4.976922724390664e-09 1.939100733070043e-08 -1.1597360355814718e-09 1.8810863964216697e-10 1.3385280311116095e-08 3.167560602057582e-08 7.493699307497259e-10 6.939111944379248e-09 1.0863832835924996e-07 -7.590589066006377e-08 -8.92603395143658e-09 4.555171343938042e-09 5.352951571476713e-09 -2.5982509428114275e-08 -2.6964776225728366e-08 1.456660399137883e-06 1.0399835269862091e-07 3.5951109903096556e-08
PC.PC20 -4.052470692822777e-07 -3.1387385468686076e-08 2.846063849524258e-07 2.4292301620157223e-07 4.151505791142959e-08 -2.610165400847632e-09 -1.2694671842033582e-08 1.4011447130445023e-08 -6.968844065749503e-09 -2.5673214611162872e-08 3.1212062002353814e-08 -2.8686914879369684e-08 -5.084853788226399e-09 -4.871591144572488e-08 -5.1373518126879036e-08 6.199015537415926e-08 3.1979622584929995e-08 3.958318481137593e-08 -1.8457818724618664e-08 -5.120512943427066e-09 -1.932957464065652e-08 2.737866255419221e-08 1.702060932540195e-08 1.7463713316024194e-07 1.0399835269862041e-07 1.3001889019134898e-06 -2.0123895430348758e-07
proband 7.796465337791093e-07 -8.921071310677846e-08 -8.899529984295707e-07 -6.703892197340624e-06 1.6378984019424438e-06 1.6791902588940877e-06 -7.286853220736201e-07 2.4910974061215148e-09 -1.0145782616732483e-06 -2.2229154357566945e-07 -5.604151037016465e-07 -7.664556456548729e-07 5.175202782924555e-07 -2.3823193959711453e-07 -1.038341463115265e-07 2.169714747248907e-07 5.645010640762261e-07 -2.7997453812847836e-07 2.54731354962039e-07 4.121751716949458e-07 -2.1914135031313968e-07 6.946631279300113e-08 -1.1281644418781604e-07 -7.714823996132201e-07 3.5951109903096536e-08 -2.0123895430348683e-07 0.00015117909638708504
