 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 -7.362485422162162e-08 5.8468503267537576e-08 7.266168783491153e-07 -1.2574462323866096e-07 -8.725354829324033e-08 1.5061371862223597e-08 -4.640194907675057e-08 1.6884327857667667e-08 8.65186004805111e-08 1.3081799348273247e-07 2.2838139055991543e-06 5.186177254348555e-08 4.56954792075064e-08 -6.504644460440722e-08 -2.7265777909113232e-08 2.935781985667752e-08 2.1956196413958902e-08 2.838256512046094e-08 4.684509115209411e-09 -3.263116357109577e-08 -6.191227663980607e-09 -1.3900667339918373e-08 -8.182813261956117e-09 1.2553140260614526e-07 1.5092180554094217e-08 7.948417430655067e-08 5.341079808625262e-07
PC.PC6 6.895377604035106e-07 2.3876592299152752e-08 -5.039611489779776e-07 -2.872847739822698e-08 8.704623346345192e-08 4.958092872101477e-08 1.2320348957234892e-08 5.8841667171207785e-09 2.2054770165124913e-10 -4.846112215105853e-08 5.186177254348554e-08 2.7566710040605053e-06 1.4124499023043545e-07 -2.8066443173168084e-08 -1.2421156593975824e-07 3.251932752072426e-09 -2.458859332443084e-08 -2.5202123226933493e-08 -1.5314212511736432e-07 2.6966469283281406e-08 2.3019665830835625e-08 -3.7574658722779905e-08 -9.308099367263316e-08 -1.8640291513211668e-08 -3.9550475440573086e-08 -1.6950164012063518e-08 2.0053469541152018e-07
PC.PC7 3.3518335024150507e-07 -5.375438844533969e-08 -2.6409503894958104e-07 -3.789061964177458e-07 1.785367356763511e-07 1.451853261759494e-07 6.213068369635824e-09 -3.25746334186631e-09 3.8206521678142104e-08 1.1627613423694395e-07 4.569547920750642e-08 1.4124499023043556e-07 2.146666775903857e-06 1.7654462522524802e-07 3.09171844653437e-08 -1.6286939174344675e-08 -4.928630458215409e-09 -5.1194031143074415e-08 -1.9490467015681443e-08 -3.909606689521854e-08 2.9875789684900007e-09 -1.731116610867321e-08 -1.225934240850848e-08 -7.044948740292556e-08 -8.707702713159058e-09 -6.5919186203555104e-09 -5.216325453679577e-07
PC.PC8 2.3629278633957133e-07 9.593301461337077e-09 1.500997712509778e-07 8.475328623586852e-08 -6.331827701345816e-08 -4.1122981269657936e-08 3.658423402347889e-08 -5.7571035608937784e-08 -8.244481092736568e-08 7.918498910206389e-08 -6.50464446044074e-08 -2.8066443173168164e-08 1.7654462522524807e-07 2.9069136884626216e-06 -2.3673974479838228e-08 8.862681553615089e-09 -2.5613191188980178e-08 -9.163656705684344e-09 2.1167082682347216e-08 -2.8824605830438667e-08 2.5676133646628176e-09 1.3808669908617017e-07 -9.330594797278089e-08 -4.4348036255547435e-07 1.9215792777186446e-08 -8.447827134358648e-08 5.016090612106293e-07
PC.PC9 1.4207526308645209e-08 1.3772814405882688e-08 -4.112983196830257e-07 2.615937284358e-07 1.9174125292064306e-07 -7.340264469765708e-08 6.293082284870147e-08 2.9351947729816812e-08 9.776649366492533e-09 2.6782433669663018e-08 -2.726577790911312e-08 -1.2421156593975808e-07 3.091718446534372e-08 -2.367397447983845e-08 2.825886281647118e-06 1.4810320027731573e-07 1.7786844524880625e-07 -2.695307257443412e-09 -1.9891940728087234e-07 1.5853178359312273e-08 -7.943325755922711e-08 5.259887560322048e-09 -5.27111303225453e-09 9.126125701015892e-09 7.398239891073876e-09 -6.750844401512672e-08 1.8654668729795406e-08
PC.PC10 5.394524000837162e-07 4.8790307927316044e-08 -2.6683847436738116e-07 1.1556016461977187e-06 -6.461482793362274e-08 -4.0654126435249897e-07 -5.96095729558177e-09 7.13274750984963e-09 2.874507388914731e-08 -1.714480109634232e-08 2.93578198566774e-08 3.2519327520723567e-09 -1.6286939174344764e-08 8.86268155361499e-09 1.481032002773159e-07 3.5096136630887415e-06 -2.049001045641663e-07 1.2812790898016657e-07 4.858558581498131e-08 5.6006071820416186e-08 -3.495685853805341e-08 -4.491305548166839e-08 3.0162271023127645e-08 2.750472455986806e-07 4.528221301914704e-08 9.918593411316016e-08 7.207233065662496e-07
PC.PC11 9.238372726538428e-07 6.645087261346669e-08 1.5873742129177113e-07 -6.585237967224349e-07 1.6318967374637245e-07 2.984359796660541e-07 -2.7393619453218234e-08 -2.9677519914565893e-08 -3.800178065073949e-10 -3.747225868943062e-08 2.1956196413958896e-08 -2.4588593324430952e-08 -4.928630458215259e-09 -2.561319118898022e-08 1.778684452488065e-07 -2.0490010456416634e-07 2.7489640867677793e-06 -5.6020865624990264e-08 2.362370320898433e-08 7.591280350470138e-08 -9.358036625483896e-10 1.508423251698286e-07 6.538792146425625e-08 -8.04301254489856e-08 4.9902656637776306e-08 -2.8377525194032102e-08 3.050513815823602e-07
PC.PC12 -6.117668731308652e-09 -2.7364822265405816e-09 -1.4426510575258945e-07 -2.3384801095488475e-07 8.013095402783236e-08 7.210274828377906e-08 1.351903656114799e-08 -2.5292468188355795e-08 -2.7060977786741714e-08 6.797154593424723e-08 2.838256512046094e-08 -2.5202123226933457e-08 -5.119403114307441e-08 -9.163656705684306e-09 -2.695307257443307e-09 1.281279089801667e-07 -5.6020865624990244e-08 2.7224617229271627e-06 3.435479015460419e-08 8.907309759954993e-08 5.0572351020864765e-08 1.0576370905457862e-07 4.420834671177285e-08 1.107647461601163e-08 1.0590247355681677e-07 -2.098406940642384e-08 -4.219390148750062e-07
PC.PC13 -1.3485364221102384e-06 -5.750887560420383e-08 -9.770037529270882e-08 4.441416574431576e-07 3.342800087682268e-08 -2.1306334879884545e-07 -8.517321680563017e-10 -5.123658627662669e-08 1.0472382841259487e-08 -2.7371392314259666e-08 4.684509115209431e-09 -1.5314212511736413e-07 -1.9490467015681364e-08 2.116708268234728e-08 -1.9891940728087237e-07 4.858558581498118e-08 2.362370320898438e-08 3.4354790154604085e-08 2.7623838937073326e-06 2.1022214961540638e-08 -7.293784271305776e-09 -1.7462429350834958e-08 4.4609580578965474e-08 1.6422653572208306e-08 -6.423215454190259e-09 -5.927693942080671e-08 -2.5449568844990545e-07
PC.PC14 -1.467817074035313e-07 1.3669790818228244e-08 4.5764913654922534e-07 6.876845463487145e-09 -2.6173813411132413e-07 -7.796327091675962e-08 -3.951438146103603e-08 -3.136379024749334e-08 4.693847368498779e-08 6.297352047118968e-08 -3.263116357109581e-08 2.6966469283281486e-08 -3.9096066895218504e-08 -2.882460583043876e-08 1.5853178359312243e-08 5.600607182041618e-08 7.591280350470134e-08 8.907309759954983e-08 2.102221496154067e-08 2.1772286985709737e-06 -1.1407506629270304e-08 -2.396525641279975e-07 -4.2883042926573286e-08 7.006225285881215e-08 1.2728989202030345e-08 -8.136361485522269e-08 -1.602953665686939e-07
PC.PC15 -7.516728179019324e-07 3.5101629162353802e-09 -2.3992961158780923e-07 -5.162771479768626e-07 7.963681224324086e-08 1.3732901083439226e-07 4.774111241986242e-08 -3.45817269961153e-08 4.633200636934057e-08 -2.635349166783526e-09 -6.1912276639807515e-09 2.3019665830835407e-08 2.9875789684899465e-09 2.5676133646627903e-09 -7.943325755922689e-08 -3.495685853805326e-08 -9.3580366254819e-10 5.0572351020864784e-08 -7.293784271305782e-09 -1.1407506629270478e-08 2.4999052815634776e-06 -3.8651937336211687e-08 -8.975198794949792e-08 -8.881573648442427e-08 -5.492074123330956e-08 1.5481183334059658e-07 -8.802668382564002e-07
PC.PC16 3.2626560677973323e-07 -7.633067995772771e-09 -5.162972789737318e-07 -1.0438726947022763e-07 -1.654315124426971e-07 -2.6909908210276857e-08 1.2289325745751172e-08 6.033315188568532e-08 -6.495238135159639e-08 4.6358699635518284e-08 -1.3900667339918353e-08 -3.757465872277993e-08 -1.7311166108673125e-08 1.380866990861701e-07 5.259887560321959e-09 -4.491305548166823e-08 1.5084232516982855e-07 1.057637090545787e-07 -1.7462429350834984e-08 -2.396525641279968e-07 -3.8651937336211826e-08 2.6497119870328956e-06 1.0911876868152242e-07 -3.0122891788955595e-07 4.117454589473087e-08 -1.705450976739703e-08 1.5995415582242027e-07
PC.PC17 1.9153407793061227e-06 1.4561470771087364e-08 -2.1244246209500504e-07 -8.523651123248483e-07 1.2571467707170891e-07 2.211058769465906e-07 1.1842412864040391e-08 1.75504772407331e-08 -3.345290414323383e-09 -5.780435266700149e-09 -8.182813261956109e-09 -9.308099367263307e-08 -1.2259342408508415e-08 -9.330594797278085e-08 -5.271113032254658e-09 3.016227102312755e-08 6.53879214642563e-08 4.4208346711772875e-08 4.460958057896537e-08 -4.288304292657328e-08 -8.975198794949795e-08 1.0911876868152252e-07 3.1612516765436268e-06 9.965489150759137e-08 -1.141967984075457e-09 -1.4685586858704046e-08 -2.1867387641929496e-07
PC.PC18 2.5983587146515966e-07 -1.418702219344335e-09 -2.5865896633125285e-07 -1.4381666296059701e-08 -1.1872634473733507e-08 -8.738940379987342e-08 -1.2822721961045751e-08 1.3994869945900911e-08 5.90583377661764e-08 -1.0893606953529124e-08 1.2553140260614526e-07 -1.864029151321167e-08 -7.044948740292548e-08 -4.4348036255547435e-07 9.126125701015732e-09 2.7504724559868027e-07 -8.043012544898558e-08 1.1076474616011528e-08 1.6422653572208425e-08 7.006225285881188e-08 -8.881573648442419e-08 -3.01228917889556e-07 9.965489150759138e-08 3.4657093819327757e-06 -7.135745295252494e-08 2.2989944585746134e-07 1.0185701346656813e-07
PC.PC19 2.1091649401938088e-07 1.5787434603118865e-08 -4.26791680594552e-07 1.3488125992908306e-07 -3.66160623750743e-08 -1.041732265694947e-07 -1.1058804486959197e-08 9.089051293093188e-09 2.4472478698847686e-08 -1.0416497291639095e-08 1.509218055409435e-08 -3.9550475440573027e-08 -8.707702713158983e-09 1.921579277718641e-08 7.398239891073826e-09 4.5282213019146994e-08 4.990265663777627e-08 1.059024735568168e-07 -6.423215454190246e-09 1.2728989202030294e-08 -5.4920741233309474e-08 4.1174545894730974e-08 -1.1419679840753477e-09 -7.135745295252478e-08 2.770257547957294e-06 1.541652518080286e-07 -8.016963642217062e-08
PC.PC20 -1.1213417220620821e-06 -3.7095242249974736e-08 4.033469437614864e-07 2.5444551623410153e-07 -2.3718978693004865e-08 -1.7366097870943618e-08 -2.3943139370258233e-09 1.7399673146527302e-08 -4.773152294733314e-09 -5.192538864360407e-08 7.948417430655068e-08 -1.6950164012063386e-08 -6.591918620355529e-09 -8.447827134358653e-08 -6.750844401512697e-08 9.918593411316029e-08 -2.8377525194032218e-08 -2.098406940642377e-08 -5.9276939420806794e-08 -8.136361485522275e-08 1.5481183334059647e-07 -1.7054509767396956e-08 -1.468558685870402e-08 2.2989944585746166e-07 1.5416525180802815e-07 2.467658541475236e-06 4.4283278447057084e-07
proband 1.0554647302204283e-06 -1.220416539033527e-07 1.540018209401726e-06 1.6943556147716455e-06 -5.79050181329682e-07 -8.40870979132798e-07 1.9729447226783998e-07 -4.837847514440643e-07 1.2536974636104232e-06 4.935414177040993e-08 5.341079808625263e-07 2.005346954115209e-07 -5.216325453679567e-07 5.016090612106291e-07 1.8654668729795243e-08 7.207233065662492e-07 3.050513815823599e-07 -4.2193901487500653e-07 -2.544956884499049e-07 -1.6029536656869374e-07 -8.802668382564003e-07 1.5995415582242024e-07 -2.1867387641929573e-07 1.0185701346656829e-07 -8.01696364221707e-08 4.428327844705705e-07 0.00015829242342389486
