 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.936035249646227e-07 7.02233017923484e-08 1.4386933169086681e-06 3.857607407734892e-08 -4.7091565667794903e-07 -1.2548175424124263e-07 -3.7842002830509184e-08 1.690959992661158e-08 5.53222758142616e-08 9.771569504697616e-08 1.7183017464586416e-06 4.009301398759092e-08 1.1599044074537124e-08 -4.2016339158903066e-08 -1.207496920297652e-08 3.241075140586448e-08 1.349874650973165e-08 2.7560254292145596e-08 -5.911440342958711e-09 -1.8965647357546678e-08 -2.3470800533910934e-08 -3.125003604911713e-08 -4.4018463096343745e-09 1.1380826460828291e-07 2.128993951822663e-08 7.603066917143549e-08 6.994729013320906e-07
PC.PC6 4.250495672552268e-07 3.1941435355613877e-08 -7.146069300597806e-07 1.7896741529281232e-07 1.5580555996753635e-07 -4.2154894100688886e-08 6.717268729167436e-09 -1.3208805278645954e-08 8.035835915874773e-09 -4.320398069586143e-08 4.0093013987590926e-08 1.8655927125460764e-06 8.006535293338462e-08 -2.6974138223722082e-08 -8.478313391551873e-08 1.6432514730068467e-08 6.6182922153073e-09 -3.930890869107012e-09 -4.325780705723529e-08 2.2798886540412762e-08 2.9768804533546438e-08 -5.493624271408593e-08 -1.1279625970140797e-07 -2.9557892947994977e-09 -1.745604651443226e-08 -1.2379852951206781e-08 2.9707359793799843e-07
PC.PC7 -1.4463544984495556e-07 -5.012180711631146e-08 -3.0925768462304823e-07 -2.778344274843202e-07 1.3779815735123017e-07 1.0677488058700498e-07 -8.234518402817855e-09 -3.192443645525125e-09 1.8337683504176258e-08 1.1662306744045188e-07 1.1599044074537092e-08 8.006535293338466e-08 1.5126783258437481e-06 1.446192548054822e-07 2.2032464955142708e-08 -3.869275661354264e-08 -1.0513991841563743e-08 -6.160888560894518e-08 -8.911791822902528e-11 1.912999435378925e-08 2.1072052869559737e-08 -5.351516880378353e-10 -2.493925775226024e-08 -4.120374768187496e-08 -3.5497804137193515e-09 -1.2539184866048623e-08 -6.402357861268269e-07
PC.PC8 2.2939605097060314e-07 1.367467161222835e-08 3.215715338144828e-08 1.061142560746805e-07 -8.267401767851487e-08 -6.105194643905811e-09 2.349714484196858e-08 -2.5809838628406364e-08 -4.8719702955236926e-08 4.7844602444342434e-08 -4.201633915890307e-08 -2.6974138223722205e-08 1.446192548054822e-07 2.13700625209312e-06 -3.6005819022407426e-08 -1.0879412431302263e-07 1.2610817408996045e-08 -4.988118848276808e-08 7.0614358106996915e-09 -3.8019980356734026e-08 -7.21630416137619e-09 9.998155699695594e-08 -8.420704334423212e-08 -3.7377421895512297e-07 1.0159252917279603e-08 -6.746051128688172e-08 5.634650540472904e-07
PC.PC9 -4.577251690305992e-08 6.534266259869616e-09 -3.040161679034942e-07 -5.766511037526972e-09 1.1678627384918707e-07 -4.370260723646096e-08 4.0068969933161547e-08 1.7021003676013612e-08 3.4035171707923347e-09 8.662502778665137e-09 -1.2074969202976503e-08 -8.478313391551868e-08 2.2032464955142728e-08 -3.6005819022407426e-08 2.0168989678081786e-06 7.334930138213779e-08 1.0140508404044782e-07 -1.3269548795796547e-10 -1.629852098613139e-07 2.244811717613488e-09 -3.2343854913823713e-08 -1.64488276850921e-08 5.1362470046907465e-08 2.4211685896703147e-09 1.4315577035307375e-08 -4.580160607033859e-08 7.679858246472916e-08
PC.PC10 2.2464224920286824e-07 4.408035469037183e-08 -2.2326802790003162e-07 9.136326932274794e-07 3.876663557065625e-08 -2.937677742426053e-07 -1.168497833122832e-08 1.7134978838300832e-08 4.291352256951522e-08 -2.3076846211730648e-08 3.241075140586443e-08 1.643251473006844e-08 -3.869275661354266e-08 -1.0879412431302265e-07 7.334930138213806e-08 2.5184052771935054e-06 -1.4188151623750242e-07 6.015040913282845e-08 5.8746408360033875e-08 5.2919462891707074e-08 -4.963872896392933e-08 -5.2341795094205844e-08 2.4070089868764595e-08 2.7324499047081683e-07 2.4750400900392193e-08 8.575504061095764e-08 6.117699305881837e-07
PC.PC11 7.617510304258132e-07 5.8176075437110014e-08 4.4562608900350074e-07 -6.685165353354609e-07 9.192386918039501e-08 2.8259500153946006e-07 -1.2190365491180418e-08 2.601658169157789e-09 -8.379766972455698e-09 -1.4323608729430407e-08 1.3498746509731705e-08 6.618292215307245e-09 -1.051399184156381e-08 1.2610817408996091e-08 1.0140508404044765e-07 -1.4188151623750213e-07 1.9539693887702212e-06 -7.484827912698423e-08 1.0125001426377504e-08 2.9245077667059876e-08 -4.776760629190531e-08 1.448623001939014e-07 6.552319403868921e-08 -8.790820800056965e-08 4.335427304076083e-08 -1.3182153279693789e-08 1.472379513184916e-07
PC.PC12 8.185806811602778e-08 4.9382216191334e-09 -5.457126726066699e-07 -1.4591906185190435e-07 1.5991244761518848e-07 -1.3724851970761205e-08 1.4389953614303735e-08 -1.4483298420675822e-08 -1.3828300890129445e-08 4.64787072820452e-08 2.7560254292145622e-08 -3.93089086910698e-09 -6.160888560894517e-08 -4.988118848276811e-08 -1.326954879580326e-10 6.015040913282843e-08 -7.484827912698424e-08 2.137486542545055e-06 -2.4278559911435476e-08 6.261517686620878e-08 4.752663920098473e-08 1.250780969328409e-07 6.788024741411181e-10 2.6670851378082758e-08 1.1475482107678795e-07 1.163358104081462e-08 -4.865571704977371e-07
PC.PC13 -7.021675034106784e-07 -5.727103260204757e-08 -2.504802229057431e-07 5.816688462603981e-07 1.6918342233586565e-07 -2.590962543241567e-07 -6.7768236511568535e-09 -1.2391121290008468e-08 -5.148282156253023e-09 -1.958818300425701e-08 -5.91144034295874e-09 -4.325780705723538e-08 -8.911791822904503e-11 7.061435810699746e-09 -1.6298520986131386e-07 5.8746408360033994e-08 1.0125001426377473e-08 -2.4278559911435526e-08 1.908213081620595e-06 1.7986421612574123e-08 -1.64592197908909e-08 -1.2363102358849742e-08 2.1446894342999936e-08 1.686413935589628e-08 -5.150783691448288e-08 -3.9496219179935446e-08 -3.725138258889481e-07
PC.PC14 -4.9592302565080854e-08 1.4147770624088332e-08 3.2357854015953843e-07 7.682675657620793e-08 -2.9569844778579184e-07 -1.3513968791338652e-07 -2.3789109066856324e-08 -9.636494655668522e-09 3.288808701971553e-08 4.198570615027474e-08 -1.8965647357546708e-08 2.2798886540412812e-08 1.9129994353789265e-08 -3.801998035673395e-08 2.244811717613562e-09 5.2919462891707126e-08 2.924507766705989e-08 6.261517686620866e-08 1.7986421612574074e-08 1.5710381768726456e-06 -2.2712764897839536e-08 -1.5790604651686251e-07 -3.440843459986378e-08 7.983647032173514e-08 3.281014557016623e-09 -4.491521389007383e-08 -1.3406631923699455e-07
PC.PC15 -6.826453650084967e-07 4.896151135382587e-09 -2.2165392325640878e-07 -2.3449069400698903e-07 1.9247079972293942e-08 5.5068638823601844e-08 3.288511871497526e-08 -2.35511738063393e-08 1.969913641911525e-08 5.5979248088596e-09 -2.3470800533910974e-08 2.9768804533546487e-08 2.1072052869559698e-08 -7.21630416137623e-09 -3.2343854913823806e-08 -4.963872896392932e-08 -4.776760629190527e-08 4.752663920098476e-08 -1.6459219790890782e-08 -2.2712764897839354e-08 1.8155167793804518e-06 -4.205732396184693e-08 -8.824732280807302e-08 -7.82594961213276e-08 -1.818554832881547e-08 6.141823524616063e-08 -9.121647866662714e-07
PC.PC16 4.1085122330114006e-07 -1.5997685007714188e-08 -7.457408260171391e-07 -7.224922859931126e-08 -4.596751172572866e-08 -5.489491736559574e-08 7.42947547917173e-09 4.768797011213727e-08 -4.4798077207315956e-08 3.709674162659911e-08 -3.125003604911706e-08 -5.4936242714085945e-08 -5.351516880378695e-10 9.998155699695581e-08 -1.6448827685092115e-08 -5.234179509420589e-08 1.4486230019390148e-07 1.250780969328408e-07 -1.2363102358849708e-08 -1.5790604651686236e-07 -4.20573239618467e-08 1.9413864974514107e-06 1.0361041589470463e-07 -2.7817039891708995e-07 3.4245684460757124e-08 -9.713856857034447e-09 2.503668513638599e-07
PC.PC17 1.372695228409409e-06 4.3535368088559456e-11 -1.2550939035706388e-07 -6.115089615177563e-07 2.2368157708380417e-07 6.538300123503018e-08 1.2088294879054318e-08 8.23393069076462e-09 -6.495045049301227e-09 -9.669125388910185e-09 -4.401846309634388e-09 -1.1279625970140799e-07 -2.4939257752260173e-08 -8.420704334423201e-08 5.136247004690784e-08 2.4070089868764598e-08 6.552319403868931e-08 6.788024741408825e-10 2.1446894342999973e-08 -3.4408434599863776e-08 -8.824732280807304e-08 1.0361041589470462e-07 2.3838296689184865e-06 1.0025051222137387e-07 -6.1281656280450915e-09 1.0676152436054727e-10 -5.894771844407964e-08
PC.PC18 -2.2873922233095334e-09 -9.790829102581148e-09 -5.315855889984683e-07 -4.2060190669291533e-07 1.435647600412876e-07 8.440011129419518e-08 -1.8784382432910536e-08 1.064485652132291e-08 5.958136754356246e-08 9.423352182261291e-09 1.138082646082829e-07 -2.955789294799411e-09 -4.1203747681874934e-08 -3.737742189551228e-07 2.4211685896703606e-09 2.732449904708173e-07 -8.790820800056973e-08 2.667085137808255e-08 1.6864139355896288e-08 7.983647032173509e-08 -7.825949612132762e-08 -2.781703989170903e-07 1.0025051222137389e-07 2.76642454018456e-06 -5.2426695141972286e-08 2.0878549379961712e-07 -4.035794270429854e-08
PC.PC19 8.948224770824337e-08 1.516313289024084e-08 -2.890393980482932e-07 1.3119715058850771e-07 7.935795569400536e-08 -8.681388419980373e-08 -9.708741882337282e-09 6.62453465364888e-09 2.073006378735001e-08 -8.028254954507305e-11 2.1289939518226713e-08 -1.7456046514432278e-08 -3.5497804137194227e-09 1.015925291727954e-08 1.4315577035307352e-08 2.475040090039223e-08 4.3354273040760784e-08 1.1475482107678805e-07 -5.150783691448268e-08 3.2810145570167045e-09 -1.818554832881556e-08 3.424568446075701e-08 -6.128165628045044e-09 -5.2426695141972134e-08 2.061896553172453e-06 1.2974801300395967e-07 -1.4569542562281453e-07
PC.PC20 -7.920652116572194e-07 -3.633621316296251e-08 5.466141094877109e-07 1.6511822552021426e-07 5.264208663616427e-09 4.817435576676551e-08 -6.266534454939851e-09 1.0680163106989722e-08 8.829102408832418e-09 -4.01096136559319e-08 7.603066917143557e-08 -1.2379852951206753e-08 -1.25391848660488e-08 -6.746051128688173e-08 -4.580160607033859e-08 8.57550406109578e-08 -1.318215327969383e-08 1.1633581040814672e-08 -3.949621917993552e-08 -4.491521389007378e-08 6.141823524616053e-08 -9.713856857034524e-09 1.0676152436058305e-10 2.0878549379961735e-07 1.2974801300395943e-07 1.8290326769837592e-06 4.259856586129199e-07
proband -7.836883871436706e-07 -2.659878902368089e-07 4.647364545306858e-06 3.965591745400893e-06 -8.510582743016022e-07 -1.62411644876398e-06 1.851352738782333e-07 -5.581244366095258e-07 1.2965181328515215e-06 -4.285880106506985e-08 6.994729013320908e-07 2.970735979379988e-07 -6.402357861268269e-07 5.6346505404729e-07 7.679858246472929e-08 6.117699305881839e-07 1.4723795131849118e-07 -4.86557170497737e-07 -3.725138258889484e-07 -1.3406631923699487e-07 -9.121647866662711e-07 2.503668513638597e-07 -5.8947718444078856e-08 -4.035794270429872e-08 -1.4569542562281455e-07 4.259856586129195e-07 0.00016646582618349935
