"PGS","PHENO","GEN_MOD","VAR","proband","paternal","maternal","gp","gm"
"CPDprev_UKB","DBP",3,"gp",2.26257974548209e-05,-0.00100218363358121,-2.95626211361138e-05,0.00133872379317521,-0.000222882752352843
"CPDprev_UKB","DBP",3,"gm",1.1674115653813e-05,1.36967099096932e-07,-0.000999822394881476,-0.000222882752352843,0.00132196584168335
"CPDprev_UKB","SBP",1,"proband",0.00052504414397258,NA,NA,NA,NA
"CPDprev_UKB","SBP",2,"proband",0.000908613739397938,-0.000465943606745211,-0.000440579476491022,NA,NA
"CPDprev_UKB","SBP",2,"paternal",-0.000465943606745211,0.000866448853248198,0.000223325034946755,NA,NA
"CPDprev_UKB","SBP",2,"maternal",-0.000440579476491022,0.000223325034946755,0.000832716512032323,NA,NA
"CPDprev_UKB","SBP",3,"proband",0.000909015307801931,-0.000484602898156393,-0.000452987069570666,2.23910813997306e-05,1.16245393123941e-05
"CPDprev_UKB","SBP",3,"paternal",-0.000484602898156393,0.00166026061234544,0.000381401429895152,-0.00103379896279591,-1.00195704342101e-06
"CPDprev_UKB","SBP",3,"maternal",-0.000452987069570666,0.000381401429895152,0.00164101286915382,-3.12371603908566e-05,-0.00103067305864767
"CPDprev_UKB","SBP",3,"gp",2.23910813997309e-05,-0.00103379896279591,-3.12371603908568e-05,0.00138300695121249,-0.00022952360774645
"CPDprev_UKB","SBP",3,"gm",1.16245393123937e-05,-1.00195704342063e-06,-0.00103067305864767,-0.00022952360774645,0.00136455413052919
"CPDprev_UKB","BG.Fast",1,"proband",0.000505795355147391,NA,NA,NA,NA
"CPDprev_UKB","BG.Fast",2,"proband",0.000970212018790809,-0.000496343949273493,-0.000468420768001548,NA,NA
"CPDprev_UKB","BG.Fast",2,"paternal",-0.000496343949273493,0.000776130712056844,0.000237097524698465,NA,NA
"CPDprev_UKB","BG.Fast",2,"maternal",-0.000468420768001548,0.000237097524698465,0.000748824694896197,NA,NA
"CPDprev_UKB","BG.Fast",3,"proband",0.000971623337322856,-0.000514981140528273,-0.000483585399287271,2.10050312285913e-05,1.4675117513871e-05
"CPDprev_UKB","BG.Fast",3,"paternal",-0.000514981140528272,0.00146341307070761,0.000370911398617423,-0.000881044082891133,1.00569365932075e-06
"CPDprev_UKB","BG.Fast",3,"maternal",-0.000483585399287272,0.000370911398617424,0.00145584781400196,-2.49885861233302e-05,-0.000887070704426588
"CPDprev_UKB","BG.Fast",3,"gp",2.10050312285908e-05,-0.000881044082891133,-2.49885861233298e-05,0.00116357819599063,-0.000192766327413351
"CPDprev_UKB","BG.Fast",3,"gm",1.46751175138718e-05,1.00569365932023e-06,-0.000887070704426589,-0.000192766327413351,0.0011584216949297
"CPDprev_UKB","BG.All",1,"proband",0.000495287229172765,NA,NA,NA,NA
"CPDprev_UKB","BG.All",2,"proband",0.000963344708760305,-0.000493581075730821,-0.000466645287619708,NA,NA
"CPDprev_UKB","BG.All",2,"paternal",-0.000493581075730821,0.000757608776448728,0.000236440463091549,NA,NA
"CPDprev_UKB","BG.All",2,"maternal",-0.000466645287619708,0.000236440463091549,0.00073212632238221,NA,NA
"CPDprev_UKB","BG.All",3,"proband",0.00096458297666907,-0.000512880950108368,-0.000479253033036296,2.26159752751416e-05,1.13042631379602e-05
"CPDprev_UKB","BG.All",3,"paternal",-0.000512880950108367,0.00141875530228168,0.000360894363045764,-0.000850684901392408,5.90307587075741e-06
"CPDprev_UKB","BG.All",3,"maternal",-0.000479253033036296,0.000360894363045765,0.0014068334265514,-2.05342600031721e-05,-0.000851116582653205
"CPDprev_UKB","BG.All",3,"gp",2.26159752751412e-05,-0.000850684901392407,-2.05342600031716e-05,0.00112656098631238,-0.000190742147328388
"CPDprev_UKB","BG.All",3,"gm",1.13042631379605e-05,5.90307587075689e-06,-0.000851116582653205,-0.000190742147328388,0.00111714764187999
"CPDprev_UKB","HDL",1,"proband",0.000527181819912215,NA,NA,NA,NA
"CPDprev_UKB","HDL",2,"proband",0.000872478485528032,-0.000450189753348031,-0.000423807999819454,NA,NA
"CPDprev_UKB","HDL",2,"paternal",-0.000450189753348032,0.000899416465902085,0.00022478533496197,NA,NA
"CPDprev_UKB","HDL",2,"maternal",-0.000423807999819454,0.00022478533496197,0.000859332586724532,NA,NA
"CPDprev_UKB","HDL",3,"proband",0.000873090066477978,-0.000468573743078823,-0.00043657142658839,2.20753812475997e-05,1.22070478725568e-05
"CPDprev_UKB","HDL",3,"paternal",-0.000468573743078824,0.00172594231774038,0.000399034845356348,-0.00108175042475838,-1.93849788551969e-05
"CPDprev_UKB","HDL",3,"maternal",-0.00043657142658839,0.000399034845356348,0.00172202176271067,-4.82835720279878e-05,-0.00110368252025034
"CPDprev_UKB","HDL",3,"gp",2.20753812475998e-05,-0.00108175042475838,-4.8283572027988e-05,0.00145593227113175,-0.000214241443198561
"CPDprev_UKB","HDL",3,"gm",1.22070478725569e-05,-1.9384978855197e-05,-0.00110368252025034,-0.000214241443198561,0.00146528830869
"CPDprev_UKB","LDL",1,"proband",0.000535499993789662,NA,NA,NA,NA
"CPDprev_UKB","LDL",2,"proband",0.000877274167352704,-0.000452008326189896,-0.000426465669898804,NA,NA
"CPDprev_UKB","LDL",2,"paternal",-0.000452008326189896,0.000930226672833058,0.000220319175910895,NA,NA
"CPDprev_UKB","LDL",2,"maternal",-0.000426465669898803,0.000220319175910895,0.000889706304068573,NA,NA
"CPDprev_UKB","LDL",3,"proband",0.000878253538367046,-0.000472083394476502,-0.000439320043415693,2.40687532673083e-05,1.15670441451315e-05
"CPDprev_UKB","LDL",3,"paternal",-0.000472083394476501,0.00179991609962471,0.000401703627432553,-0.0011358310728747,-1.22402760936938e-05
"CPDprev_UKB","LDL",3,"maternal",-0.000439320043415693,0.000401703627432553,0.00178702928705094,-4.39389579085723e-05,-0.00114405704337246
"CPDprev_UKB","LDL",3,"gp",2.40687532673078e-05,-0.0011358310728747,-4.3938957908572e-05,0.0015298664006717,-0.000241203618949566
"CPDprev_UKB","LDL",3,"gm",1.15670441451313e-05,-1.22402760936938e-05,-0.00114405704337246,-0.000241203618949566,0.00151913381602387
"CPDprev_UKB","NonHDL",1,"proband",0.000528381665393121,NA,NA,NA,NA
"CPDprev_UKB","NonHDL",2,"proband",0.000896865496822337,-0.000461062801733592,-0.000435214474666219,NA,NA
"CPDprev_UKB","NonHDL",2,"paternal",-0.000461062801733592,0.000882590032490993,0.000223923570912859,NA,NA
"CPDprev_UKB","NonHDL",2,"maternal",-0.000435214474666219,0.000223923570912859,0.000846449869170926,NA,NA
"CPDprev_UKB","NonHDL",3,"proband",0.000898005401460209,-0.000480119920651858,-0.00044823098344823,2.24475073522615e-05,1.19905096831289e-05
"CPDprev_UKB","NonHDL",3,"paternal",-0.000480119920651858,0.00169778748926848,0.000389952843392729,-0.00106087359969701,-8.00995535073821e-06
"CPDprev_UKB","NonHDL",3,"maternal",-0.00044823098344823,0.000389952843392729,0.00168460085297157,-3.80695906383796e-05,-0.00106714391898821
"CPDprev_UKB","NonHDL",3,"gp",2.24475073522617e-05,-0.00106087359969701,-3.80695906383797e-05,0.00142317252931131,-0.000226088171939573
"CPDprev_UKB","NonHDL",3,"gm",1.19905096831288e-05,-8.009955350738e-06,-0.00106714391898821,-0.000226088171939573,0.00141447622737069
"CPDprev_UKB","FEV1",1,"proband",0.000535896993118376,NA,NA,NA,NA
"CPDprev_UKB","FEV1",2,"proband",0.000838467303744962,-0.000429106540396324,-0.000406644034465792,NA,NA
"CPDprev_UKB","FEV1",2,"paternal",-0.000429106540396324,0.000964225454066223,0.000211325875355492,NA,NA
"CPDprev_UKB","FEV1",2,"maternal",-0.000406644034465792,0.000211325875355492,0.000923171901408157,NA,NA
"CPDprev_UKB","FEV1",3,"proband",0.000837119903079594,-0.000442204950610633,-0.00041964944712131,1.58522462210333e-05,1.46711817609892e-05
"CPDprev_UKB","FEV1",3,"paternal",-0.000442204950610632,0.00190106155576122,0.00041438343297512,-0.00121867482636599,-2.71452478262153e-05
"CPDprev_UKB","FEV1",3,"maternal",-0.00041964944712131,0.00041438343297512,0.00188122456578902,-5.55776964357298e-05,-0.00122129081686585
"CPDprev_UKB","FEV1",3,"gp",1.58522462210332e-05,-0.00121867482636599,-5.55776964357295e-05,0.00162486763768781,-0.000241266280335996
"CPDprev_UKB","FEV1",3,"gm",1.46711817609889e-05,-2.71452478262155e-05,-0.00122129081686584,-0.000241266280335996,0.00161018211595305
"MDD_Howard","HGT",1,"proband",0.000481187583700512,NA,NA,NA,NA
"MDD_Howard","HGT",2,"proband",0.00068200124228455,-0.000340608939524651,-0.000353274383451909,NA,NA
"MDD_Howard","HGT",2,"paternal",-0.000340608939524651,0.000970046540158673,0.000203396863064102,NA,NA
"MDD_Howard","HGT",2,"maternal",-0.000353274383451909,0.000203396863064102,0.00102298829036326,NA,NA
"MDD_Howard","HGT",3,"proband",0.000682321718318333,-0.000358027080002245,-0.000342811531827844,2.50878095673294e-05,-1.65394665595898e-05
"MDD_Howard","HGT",3,"paternal",-0.000358027080002245,0.00206334363552172,0.000538222717429022,-0.00130442623914218,-0.00021982115891415
"MDD_Howard","HGT",3,"maternal",-0.000342811531827844,0.000538222717429022,0.0021010516569489,-0.000140124238562296,-0.0013109598344386
"MDD_Howard","HGT",3,"gp",2.50878095673294e-05,-0.00130442623914218,-0.000140124238562296,0.0016259221710858,-6.90121296076104e-05
"MDD_Howard","HGT",3,"gm",-1.653946655959e-05,-0.00021982115891415,-0.0013109598344386,-6.90121296076102e-05,0.00163035909389043
"MDD_Howard","EA",1,"proband",0.000532667529340458,NA,NA,NA,NA
"MDD_Howard","EA",2,"proband",0.000857599895515296,-0.000424104593401309,-0.000443834511709996,NA,NA
"MDD_Howard","EA",2,"paternal",-0.000424104593401309,0.000881691723107511,0.000238468023791576,NA,NA
"MDD_Howard","EA",2,"maternal",-0.000443834511709996,0.000238468023791576,0.000936491572967785,NA,NA
"MDD_Howard","EA",3,"proband",0.000858946982439192,-0.000443193569265177,-0.000430708093998024,2.74109112662698e-05,-2.04337356644647e-05
"MDD_Howard","EA",3,"paternal",-0.000443193569265177,0.00181224767672683,0.0005296479340086,-0.00110807083896332,-0.000192905619692446
"MDD_Howard","EA",3,"maternal",-0.000430708093998023,0.0005296479340086,0.00187310445797153,-0.000128908180407589,-0.00112632360044532
"MDD_Howard","EA",3,"gp",2.74109112662698e-05,-0.00110807083896332,-0.000128908180407589,0.00137653653039098,-4.50242433897005e-05
"MDD_Howard","EA",3,"gm",-2.04337356644653e-05,-0.000192905619692446,-0.00112632360044532,-4.50242433897004e-05,0.00138491875955269
"MDD_Howard","COG",1,"proband",0.000850657219816653,NA,NA,NA,NA
"MDD_Howard","COG",2,"proband",0.00139046995083059,-0.000712725463400983,-0.000706552361126397,NA,NA
"MDD_Howard","COG",2,"paternal",-0.000712725463400983,0.00143335509940518,0.000388839697437174,NA,NA
"MDD_Howard","COG",2,"maternal",-0.000706552361126397,0.000388839697437174,0.00151988560963886,NA,NA
"MDD_Howard","COG",3,"proband",0.00139301296789456,-0.000764520178476084,-0.000686346097498351,7.14160862939211e-05,-3.58943189802932e-05
"MDD_Howard","COG",3,"paternal",-0.000764520178476085,0.00300633736374957,0.000861507273881073,-0.00185476354010274,-0.000309410112447172
"MDD_Howard","COG",3,"maternal",-0.000686346097498351,0.000861507273881073,0.00289784707885937,-0.000197602802793568,-0.00169382779279032
"MDD_Howard","COG",3,"gp",7.14160862939222e-05,-0.00185476354010274,-0.000197602802793569,0.00228817925241722,-9.9994475207259e-05
"MDD_Howard","COG",3,"gm",-3.58943189802935e-05,-0.000309410112447172,-0.00169382779279032,-9.99944752072589e-05,0.00213037324733482
"MDD_Howard","AFB",1,"proband",0.00144379586924841,NA,NA,NA,NA
"MDD_Howard","AFB",2,"proband",0.00284942974341523,-0.00146005499928048,-0.0015586390721718,NA,NA
"MDD_Howard","AFB",2,"paternal",-0.00146005499928048,0.00231817925067862,0.000775939310591407,NA,NA
"MDD_Howard","AFB",2,"maternal",-0.0015586390721718,0.000775939310591407,0.00259243131089393,NA,NA
"MDD_Howard","AFB",3,"proband",0.0028610986686869,-0.00140874786841117,-0.00144615312296557,-4.56823973311593e-05,-0.000130342118851537
"MDD_Howard","AFB",3,"paternal",-0.00140874786841117,0.00442668614713695,0.00140051282740655,-0.00254309455041555,-0.000402940695312636
"MDD_Howard","AFB",3,"maternal",-0.00144615312296556,0.00140051282740655,0.00516694037134445,-0.000271665681365117,-0.00298686423325144
"MDD_Howard","AFB",3,"gp",-4.56823973311593e-05,-0.00254309455041556,-0.000271665681365118,0.00317205471251852,-9.18919189860351e-05
"MDD_Howard","AFB",3,"gm",-0.000130342118851537,-0.000402940695312635,-0.00298686423325144,-9.18919189860358e-05,0.00352601672055689
"MDD_Howard","NEB",1,"proband",0.000947853556889107,NA,NA,NA,NA
"MDD_Howard","NEB",2,"proband",0.00200015485482699,-0.00104993409560857,-0.00107687698815055,NA,NA
"MDD_Howard","NEB",2,"paternal",-0.00104993409560857,0.00155567961730233,0.000545838587263329,NA,NA
"MDD_Howard","NEB",2,"maternal",-0.00107687698815055,0.000545838587263329,0.00165369090312088,NA,NA
"MDD_Howard","NEB",3,"proband",0.00200691199747922,-0.001042805720134,-0.00100906204570465,4.58442861616533e-06,-8.82297155082041e-05
"MDD_Howard","NEB",3,"paternal",-0.001042805720134,0.00283617148931473,0.000939004492807062,-0.00157499235189305,-0.000261957933939847
"MDD_Howard","NEB",3,"maternal",-0.00100906204570465,0.000939004492807063,0.00302322592987686,-0.000192027356611715,-0.00168991625923511
"MDD_Howard","NEB",3,"gp",4.58442861616417e-06,-0.00157499235189305,-0.000192027356611715,0.00201308017530218,-5.43145643754164e-05
"MDD_Howard","NEB",3,"gm",-8.82297155082048e-05,-0.000261957933939847,-0.0016899162592351,-5.43145643754164e-05,0.00213580168822641
"MDD_Howard","EVSMK",1,"proband",0.000540645699234094,NA,NA,NA,NA
"MDD_Howard","EVSMK",2,"proband",0.000917981908709216,-0.000453781947409064,-0.000473231088304501,NA,NA
"MDD_Howard","EVSMK",2,"paternal",-0.000453781947409064,0.000861653907964711,0.00024770287237614,NA,NA
"MDD_Howard","EVSMK",2,"maternal",-0.0004732310883045,0.00024770287237614,0.000914759649107608,NA,NA
"MDD_Howard","EVSMK",3,"proband",0.000919561986650903,-0.000471666948936483,-0.000458885338867614,2.6042981273214e-05,-2.17251269521396e-05
"MDD_Howard","EVSMK",3,"paternal",-0.000471666948936483,0.00175685093969281,0.000531032715793045,-0.00106366563037868,-0.000188292656363838
"MDD_Howard","EVSMK",3,"maternal",-0.000458885338867613,0.000531032715793045,0.00183063767215387,-0.000126031840032677,-0.00109297140079195
"MDD_Howard","EVSMK",3,"gp",2.60429812732142e-05,-0.00106366563037868,-0.000126031840032678,0.00132021293578646,-4.02089233038419e-05
"MDD_Howard","EVSMK",3,"gm",-2.17251269521397e-05,-0.000188292656363838,-0.00109297140079195,-4.02089233038419e-05,0.00133481742319278
"MDD_Howard","CPD.Max",1,"proband",0.000535687544852795,NA,NA,NA,NA
"MDD_Howard","CPD.Max",2,"proband",0.0009221412147293,-0.000456486415047566,-0.000475854219841118,NA,NA
"MDD_Howard","CPD.Max",2,"paternal",-0.000456486415047566,0.000848607540157179,0.000245139029988477,NA,NA
"MDD_Howard","CPD.Max",2,"maternal",-0.000475854219841118,0.000245139029988477,0.000902750750962255,NA,NA
"MDD_Howard","CPD.Max",3,"proband",0.000923684161046172,-0.000473403394521255,-0.000461066177809818,2.49360647846502e-05,-2.20571938591194e-05
"MDD_Howard","CPD.Max",3,"paternal",-0.000473403394521255,0.00172641283638429,0.000523834867566003,-0.00104414768186178,-0.000184038725837732
"MDD_Howard","CPD.Max",3,"maternal",-0.000461066177809818,0.000523834867566003,0.00181046748491294,-0.000122916962783187,-0.00108116416622912
"MDD_Howard","CPD.Max",3,"gp",2.49360647846501e-05,-0.00104414768186178,-0.000122916962783187,0.0012970544624,-4.18147953714186e-05
"MDD_Howard","CPD.Max",3,"gm",-2.20571938591196e-05,-0.000184038725837732,-0.00108116416622912,-4.18147953714185e-05,0.00131732657322418
"MDD_Howard","CPD.Cur",1,"proband",0.000530473656472638,NA,NA,NA,NA
"MDD_Howard","CPD.Cur",2,"proband",0.000945541464921166,-0.000467615211778243,-0.000487446709452438,NA,NA
"MDD_Howard","CPD.Cur",2,"paternal",-0.000467615211778243,0.000820628576636807,0.000248583059644499,NA,NA
"MDD_Howard","CPD.Cur",2,"maternal",-0.000487446709452437,0.000248583059644499,0.000874215349469944,NA,NA
"MDD_Howard","CPD.Cur",3,"proband",0.000946044168774703,-0.000483079600320826,-0.000471523426062885,2.38313473007348e-05,-2.25339592318653e-05
"MDD_Howard","CPD.Cur",3,"paternal",-0.000483079600320827,0.00165446829739821,0.000513891603574951,-0.000992901618486606,-0.0001758857859367
"MDD_Howard","CPD.Cur",3,"maternal",-0.000471523426062885,0.000513891603574951,0.00174381776125408,-0.000118061162838097,-0.0010332412050963
"MDD_Howard","CPD.Cur",3,"gp",2.38313473007349e-05,-0.000992901618486607,-0.000118061162838097,0.00123268504706693,-3.71673862789795e-05
"MDD_Howard","CPD.Cur",3,"gm",-2.25339592318654e-05,-0.0001758857859367,-0.0010332412050963,-3.71673862789799e-05,0.00125398967874179
"MDD_Howard","CESD",1,"proband",0.000523893894293423,NA,NA,NA,NA
"MDD_Howard","CESD",2,"proband",0.000970852833227632,-0.000480376919414541,-0.00050247991551013,NA,NA
"MDD_Howard","CESD",2,"paternal",-0.000480376919414541,0.000799303276678329,0.00025502226556573,NA,NA
"MDD_Howard","CESD",2,"maternal",-0.00050247991551013,0.00025502226556573,0.00085285787076392,NA,NA
"MDD_Howard","CESD",3,"proband",0.000971910134926063,-0.000498223295371279,-0.000487970357178553,2.60862956543829e-05,-2.13407304226052e-05
"MDD_Howard","CESD",3,"paternal",-0.000498223295371279,0.00162169124302549,0.000525495565858646,-0.000966876956216447,-0.000179152927520899
"MDD_Howard","CESD",3,"maternal",-0.000487970357178553,0.000525495565858646,0.00170950580738024,-0.000124762400535124,-0.00100497160988449
"MDD_Howard","CESD",3,"gp",2.60862956543832e-05,-0.000966876956216447,-0.000124762400535124,0.00118693132269255,-2.78600506559974e-05
"MDD_Howard","CESD",3,"gm",-2.13407304226049e-05,-0.000179152927520899,-0.00100497160988449,-2.78600506559974e-05,0.00120638685640162
"MDD_Howard","MDD",1,"proband",0.000500652846763809,NA,NA,NA,NA
"MDD_Howard","MDD",2,"proband",0.000973427053233384,-0.000481434927563379,-0.00050315589660707,NA,NA
"MDD_Howard","MDD",2,"paternal",-0.000481434927563379,0.000748622794482741,0.000250963762815366,NA,NA
"MDD_Howard","MDD",2,"maternal",-0.00050315589660707,0.000250963762815366,0.000801008054506542,NA,NA
"MDD_Howard","MDD",3,"proband",0.000975180498938228,-0.000496925435386094,-0.000488096852315334,2.27728879205141e-05,-2.18011665774001e-05
"MDD_Howard","MDD",3,"paternal",-0.000496925435386094,0.00150996993495837,0.000501428343888308,-0.000893316203155277,-0.000165875472580136
"MDD_Howard","MDD",3,"maternal",-0.000488096852315335,0.000501428343888309,0.00160679292260031,-0.000115950288550569,-0.000937990294102829
"MDD_Howard","MDD",3,"gp",2.27728879205137e-05,-0.000893316203155277,-0.000115950288550569,0.00109500889781732,-2.32157200353515e-05
"MDD_Howard","MDD",3,"gm",-2.18011665773999e-05,-0.000165875472580137,-0.000937990294102828,-2.32157200353515e-05,0.00111803499206726
"MDD_Howard","BMI",1,"proband",0.000548254114169418,NA,NA,NA,NA
"MDD_Howard","BMI",2,"proband",0.000877618568468648,-0.000435570032202449,-0.000453627094601971,NA,NA
"MDD_Howard","BMI",2,"paternal",-0.000435570032202449,0.000934010124847458,0.000239792459002617,NA,NA
"MDD_Howard","BMI",2,"maternal",-0.000453627094601971,0.000239792459002617,0.000990593020807377,NA,NA
"MDD_Howard","BMI",3,"proband",0.000877826346989232,-0.000453505677679859,-0.00043949230503547,2.6722515392128e-05,-2.09648371018405e-05
"MDD_Howard","BMI",3,"paternal",-0.000453505677679858,0.00193394889152527,0.000555457463965048,-0.00119114555356769,-0.000207927693875479
"MDD_Howard","BMI",3,"maternal",-0.00043949230503547,0.000555457463965048,0.00200866003712621,-0.000137281799637742,-0.00122229888391218
"MDD_Howard","BMI",3,"gp",2.67225153921279e-05,-0.00119114555356769,-0.000137281799637743,0.00148112262598947,-5.36940684365061e-05
"MDD_Howard","BMI",3,"gm",-2.09648371018409e-05,-0.000207927693875479,-0.00122229888391218,-5.36940684365062e-05,0.00150012364200619
"MDD_Howard","DBP",1,"proband",0.00053162958043178,NA,NA,NA,NA
"MDD_Howard","DBP",2,"proband",0.000938975707775968,-0.000465781332103688,-0.000485692652527278,NA,NA
"MDD_Howard","DBP",2,"paternal",-0.000465781332103688,0.000839120331856315,0.00024297072706655,NA,NA
"MDD_Howard","DBP",2,"maternal",-0.000485692652527278,0.00024297072706655,0.0008956049270409,NA,NA
"MDD_Howard","DBP",3,"proband",0.000940053493604782,-0.000480192027983257,-0.000468968816667222,2.24404083667994e-05,-2.3679990826579e-05
"MDD_Howard","DBP",3,"paternal",-0.000480192027983256,0.00170856483466785,0.000522806224388546,-0.00103389090977848,-0.00018286862976091
"MDD_Howard","DBP",3,"maternal",-0.000468968816667222,0.000522806224388546,0.00180982739005122,-0.000122617799926631,-0.00108366107837977
"MDD_Howard","DBP",3,"gp",2.24404083667991e-05,-0.00103389090977848,-0.000122617799926631,0.00128286705872541,-4.37117003489281e-05
"MDD_Howard","DBP",3,"gm",-2.36799908265788e-05,-0.00018286862976091,-0.00108366107837977,-4.37117003489281e-05,0.00131263224409
"MDD_Howard","SBP",1,"proband",0.0005338135904192,NA,NA,NA,NA
"MDD_Howard","SBP",2,"proband",0.000922845682387274,-0.000458159449702249,-0.00047764877427514,NA,NA
"MDD_Howard","SBP",2,"paternal",-0.000458159449702249,0.000856094704057392,0.000239826646911886,NA,NA
"MDD_Howard","SBP",2,"maternal",-0.00047764877427514,0.000239826646911886,0.000912751638483613,NA,NA
"MDD_Howard","SBP",3,"proband",0.00092434213210565,-0.000473218622061744,-0.000461540660248479,2.29139210748086e-05,-2.33573198010826e-05
"MDD_Howard","SBP",3,"paternal",-0.000473218622061744,0.00175635452164745,0.000529375644602904,-0.00106843426148832,-0.000188871653611556
"MDD_Howard","SBP",3,"maternal",-0.000461540660248479,0.000529375644602904,0.00185510112201983,-0.000126231326336036,-0.00111708087749268
"MDD_Howard","SBP",3,"gp",2.29139210748089e-05,-0.00106843426148832,-0.000126231326336036,0.00132612369506607,-4.68087770883141e-05
"MDD_Howard","SBP",3,"gm",-2.33573198010823e-05,-0.000188871653611556,-0.00111708087749269,-4.68087770883141e-05,0.00135603162641313
"MDD_Howard","BG.Fast",1,"proband",0.000511598025917605,NA,NA,NA,NA
"MDD_Howard","BG.Fast",2,"proband",0.000979568347135557,-0.000485594959838599,-0.000507819470645377,NA,NA
"MDD_Howard","BG.Fast",2,"paternal",-0.000485594959838599,0.000776716439866111,0.000252347162008582,NA,NA
"MDD_Howard","BG.Fast",2,"maternal",-0.000507819470645376,0.000252347162008581,0.000828480859905937,NA,NA
"MDD_Howard","BG.Fast",3,"proband",0.000980830000476497,-0.000499767177241576,-0.000488295412696459,2.23746890822998e-05,-2.68500649827009e-05
"MDD_Howard","BG.Fast",3,"paternal",-0.000499767177241575,0.00156453192375668,0.00050254279688523,-0.00092903065098648,-0.000163720611286025
"MDD_Howard","BG.Fast",3,"maternal",-0.000488295412696458,0.000502542796885229,0.00166178548878479,-0.000113622781843936,-0.000977465343748195
"MDD_Howard","BG.Fast",3,"gp",2.23746890822995e-05,-0.00092903065098648,-0.000113622781843935,0.00114088446709701,-3.0403036737336e-05
"MDD_Howard","BG.Fast",3,"gm",-2.68500649827024e-05,-0.000163720611286024,-0.000977465343748194,-3.0403036737336e-05,0.00117207422886548
"MDD_Howard","BG.All",1,"proband",0.000499710619047635,NA,NA,NA,NA
"MDD_Howard","BG.All",2,"proband",0.000964414270344845,-0.000476318085432784,-0.00049738507533628,NA,NA
"MDD_Howard","BG.All",2,"paternal",-0.000476318085432784,0.000748035101326304,0.000245322371046824,NA,NA
"MDD_Howard","BG.All",2,"maternal",-0.00049738507533628,0.000245322371046824,0.000802164707588894,NA,NA
"MDD_Howard","BG.All",3,"proband",0.000968423336488853,-0.000489175599479911,-0.000480795179973867,1.8892808352857e-05,-2.42091112650569e-05
"MDD_Howard","BG.All",3,"paternal",-0.000489175599479911,0.0014985652395828,0.000486349441278709,-0.00088861475882822,-0.000158805402917392
"MDD_Howard","BG.All",3,"maternal",-0.000480795179973867,0.000486349441278709,0.00160207947479306,-0.000108086226488065,-0.000937877952642038
"MDD_Howard","BG.All",3,"gp",1.88928083528573e-05,-0.00088861475882822,-0.000108086226488065,0.00109976553419705,-2.8861041982117e-05
"MDD_Howard","BG.All",3,"gm",-2.42091112650569e-05,-0.000158805402917392,-0.000937877952642037,-2.8861041982117e-05,0.00112584135226279
"MDD_Howard","HDL",1,"proband",0.000546868282137513,NA,NA,NA,NA
"MDD_Howard","HDL",2,"proband",0.000897178065290634,-0.000443558889324544,-0.000463506989297276,NA,NA
"MDD_Howard","HDL",2,"paternal",-0.000443558889324544,0.000901496824762297,0.000246804580368055,NA,NA
"MDD_Howard","HDL",2,"maternal",-0.000463506989297276,0.000246804580368055,0.000957304645217737,NA,NA
"MDD_Howard","HDL",3,"proband",0.000898041392997578,-0.000462704056447099,-0.000449429830309088,2.79832980467723e-05,-2.13230764300233e-05
"MDD_Howard","HDL",3,"paternal",-0.000462704056447099,0.00184825924113577,0.000542682815737493,-0.0011275834058955,-0.000196381398728842
"MDD_Howard","HDL",3,"maternal",-0.000449429830309087,0.000542682815737493,0.00191488447038994,-0.000130403239111625,-0.00115027598400616
"MDD_Howard","HDL",3,"gp",2.79832980467725e-05,-0.0011275834058955,-0.000130403239111626,0.00140167762668944,-4.59903509128903e-05
"MDD_Howard","HDL",3,"gm",-2.13230764300238e-05,-0.000196381398728842,-0.00115027598400616,-4.59903509128903e-05,0.00141310472448037
"MDD_Howard","LDL",1,"proband",0.000551848981481386,NA,NA,NA,NA
"MDD_Howard","LDL",2,"proband",0.0009024027971586,-0.000450364845564193,-0.000466058306142552,NA,NA
"MDD_Howard","LDL",2,"paternal",-0.000450364845564193,0.000929070574560304,0.000241583614785191,NA,NA
"MDD_Howard","LDL",2,"maternal",-0.000466058306142552,0.00024158361478519,0.000982603903608321,NA,NA
"MDD_Howard","LDL",3,"proband",0.000903121479509803,-0.000466024687979581,-0.00045140711747121,2.37244033699144e-05,-2.14333886753192e-05
"MDD_Howard","LDL",3,"paternal",-0.000466024687979582,0.00192260236284426,0.000558170505099554,-0.00117955715788169,-0.000207209558538673
"MDD_Howard","LDL",3,"maternal",-0.00045140711747121,0.000558170505099554,0.00199645383711072,-0.000138260354421528,-0.00121198271377774
"MDD_Howard","LDL",3,"gp",2.37244033699151e-05,-0.0011795571578817,-0.000138260354421528,0.00146414944308655,-5.26406404098297e-05
"MDD_Howard","LDL",3,"gm",-2.14333886753194e-05,-0.000207209558538673,-0.00121198271377774,-5.26406404098294e-05,0.00148349556072371
"MDD_Howard","NonHDL",1,"proband",0.000543233715707747,NA,NA,NA,NA
"MDD_Howard","NonHDL",2,"proband",0.000918337221124969,-0.000455376507970655,-0.000475450408998246,NA,NA
"MDD_Howard","NonHDL",2,"paternal",-0.000455376507970655,0.000881756725611703,0.000242770640344573,NA,NA
"MDD_Howard","NonHDL",2,"maternal",-0.000475450408998246,0.000242770640344573,0.000939744431240199,NA,NA
