 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
PC_9 0.004941349333021253 3.335370743630847e-05 -0.004133861910743664 6.672387947665758e-05 -3.5004256356124425e-07 -0.03984293952468658 -0.056741469962506653 -0.14861842308689757 0.3292462890333686 -0.02567026742714196 -0.22398036818433828 5.306795462239415 0.79658314269676 -0.08923844085472549 -0.3128994276228794 0.08101564751712773 -0.11001293349080885 -0.30395699711236873 -0.3617088998645937 -0.3975267371530202 -0.20845692272490668 0.04189502289145087 -0.28888767177971403 -0.3276320164025472 0.3170728641146502 2.8222511185559355e-05 -0.0010860642734725706 0.006392758271163449 -0.004323875474501874
PC_10 0.0007657575444776168 -0.0002331656184671036 -0.0017204847901147562 2.913105407333222e-05 -1.814723142516652e-07 -0.19966423798334548 0.15838798516425362 -0.14782289398060483 -0.2084671033696118 -0.32429170353621584 0.3692148972810376 0.7965831426967608 7.801272846181422 0.5935203726960895 -1.1160550046358937 -0.4289892237185621 -0.3183081182510538 -0.07865108686219477 0.2519151375806355 -0.2470555002732623 0.28782484019233684 0.2967244296074956 0.02715990433458509 -0.26130029395530185 -0.33042198586275745 0.0013599715947883396 -0.0009152870948986747 -0.0031929910203461215 0.004599509872920429
PC_11 0.006458427694587892 0.0002486563545154794 -0.009916688295641428 0.0001743310508608219 -9.836438073945676e-07 -0.04931918658234565 -0.20752146046971026 0.05569323959760691 0.06046920681281178 0.028828373253173563 0.2935555852393314 -0.0892384408547309 0.5935203726960945 6.225575328694102 -0.7035492368235782 0.20057340482578584 -0.5192463976557873 0.5636672342944302 -0.0698886032939522 0.4599740528959294 -0.8703801854056287 -0.19834636318189658 0.17960860791567082 -0.15609189519416478 0.6557502570675343 8.328581634131041e-05 0.002001993623375002 -0.00825873060128014 0.004703664869089388
PC_12 0.000848529445459641 2.8887461738327e-05 -0.0035032075511949997 6.224436054912488e-05 -3.55520117684841e-07 0.003289540446107905 0.05828206136782002 -0.2694692162301404 -0.06591541825556148 0.2030736821556738 -0.3914807340345907 -0.3128994276228828 -1.1160550046358932 -0.7035492368235741 6.69829077661297 0.09647486498868549 0.6814185721478114 0.32864769847064756 0.17926333384374907 -0.29078853341902977 0.4084719058557769 0.07686502596407804 -0.055156692804864994 0.2865687315209005 -0.05005496013150584 0.000837241263512343 -0.0014916372025720872 0.0036138873073137835 -0.0028898528010143604
PC_13 -0.0039427549123305355 -0.0004215906126751849 0.006789438320463832 -0.00011571190430448957 6.154323970613152e-07 0.08746520131606035 0.22678999142088593 -0.15987884693457638 -0.14228998988477468 0.10974535206634252 -0.07687185985654757 0.08101564751712714 -0.42898922371855713 0.20057340482579317 0.09647486498868887 6.775760293520668 -0.2787921806872902 -0.9459599297094404 -0.43066046201311253 0.07394641094664646 0.7145050538247296 0.3189688129904366 -0.24050525681045382 -0.2117336505738905 -0.3046430997644018 -0.0002568308541440372 0.0010492683151559798 0.004327048961494463 -0.007101479009627862
PC_14 0.0038325520123180623 0.00043163558017619575 -0.01145025879311187 0.00022087795267795458 -1.3420701829517528e-06 0.10430480921678355 -0.16629059540787575 0.1804508250137213 -0.07419330857612245 0.48695665361599516 -0.08954001491198582 -0.11001293349081012 -0.3183081182510541 -0.5192463976557886 0.6814185721478135 -0.2787921806872872 7.071366419103993 0.30446223808917205 -0.18972613973766744 -0.03450569451855077 -0.46248605884758504 -0.3057050450657806 -0.40870351664635607 -0.4165473701169525 0.322357316676665 0.0012792562675990743 -0.000565264706288762 0.006586034504965328 -0.00652900580906305
PC_15 -0.010184975904009455 -0.00032209027924971366 0.02129125359522675 -0.00039999005738434345 2.434564849246847e-06 0.13409153756091005 -0.006269978428877452 -0.12083292552820257 -0.46652592545839117 -0.34574275495020795 0.4497808424761415 -0.3039569971123681 -0.0786510868621925 0.5636672342944343 0.3286476984706465 -0.9459599297094434 0.3044622380891705 9.618195801381564 -0.8856658003469079 -0.24664701179987486 0.49432321993766787 -0.28285354996258366 0.026441733300109842 0.3780691296389519 -0.4018878007157614 -0.00021306104210524248 0.0008142780264924925 -0.0024141370204952507 0.0018900873167705641
PC_16 0.0012991841095031677 -5.29706972927104e-05 -0.004159272422091573 7.786428462035181e-05 -4.798914665024281e-07 -0.1512339473037528 0.21127204193508065 0.10403910155995315 0.27217584973374526 -0.07980613540971603 -0.2725761681498358 -0.3617088998645925 0.2519151375806393 -0.06988860329396272 0.17926333384373896 -0.4306604620131148 -0.18972613973766897 -0.8856658003469097 7.440654631994776 0.1588474595035824 -0.3139425965287556 -0.06562940242132803 0.033876126354002375 -0.05299734720946895 0.02557394042082991 6.953373149599049e-05 0.0008343770122621875 -0.01026413221685208 0.007064479686740819
PC_17 -0.0011218408748892 0.0003442204206438186 -0.0035996934441990236 8.064224254370636e-05 -5.42464518689842e-07 -0.22824964621211702 0.1967683853277318 -0.3133835280882277 0.2892571269498682 0.19262159135043533 -0.01186329319371412 -0.3975267371530227 -0.24705550027327342 0.4599740528959194 -0.2907885334190419 0.07394641094664513 -0.03450569451855243 -0.24664701179987328 0.15884745950357557 9.03750697604289 -0.5996342811480396 -0.12233310123242729 -0.2960801738574031 -0.47406612309771096 0.02708493360131759 0.0003591677120421588 -0.0017345412958657616 -0.01301569297891858 0.016549973279177902
PC_18 0.003935822329024228 7.260210151339916e-05 -0.011406153255525716 0.00020660266267647328 -1.2344313898311003e-06 -0.019819130684154224 -0.30323804233657137 0.04004990565508003 -0.047924562154285644 -0.20645044986129776 0.2754993670475614 -0.20845692272490737 0.2878248401923359 -0.8703801854056149 0.4084719058557934 0.714505053824732 -0.46248605884758454 0.49432321993766876 -0.3139425965287555 -0.5996342811480314 8.949780159771022 0.39611806955294104 0.26577790169762455 -0.5012088100480365 0.21982253348647948 -0.0014413142075988198 -0.0009315212500164846 0.016246968033774806 -0.013857987357216042
PC_19 0.0007594060651374298 -4.150307244186783e-05 -0.0013484623368966633 2.034777261074612e-05 -1.0350050119810242e-07 -0.062830199700398 0.015862819151753943 0.046832448481819645 -0.006417911749773456 -0.05540075296114334 0.11315613745345045 0.04189502289145142 0.29672442960750517 -0.1983463631818931 0.07686502596407876 0.31896881299043695 -0.30570504506578483 -0.28285354996258477 -0.06562940242131814 -0.1223331012324231 0.3961180695529497 8.281705308600078 0.1099975615506655 0.16545324018584195 0.308924487396071 0.002138038973285283 0.0003661818962978183 0.007051151000303234 -0.008109215468146228
PC_20 -0.007053718293919647 0.0001288463431208888 0.011064644809049692 -0.00020963221119610757 1.3197076980504449e-06 0.20061258515179295 -0.2359934738857507 -0.14331011292482243 -0.3250769426873031 -0.25300224051344183 0.12417484155537895 -0.2888876717797124 0.027159904334587696 0.17960860791567754 -0.055156692804860644 -0.2405052568104557 -0.40870351664635535 0.026441733300107805 0.03387612635400429 -0.29608017385740304 0.26577790169762755 0.10999756155066635 10.857258454196108 -0.7035862635738437 -0.9486296104677352 -5.9772623997340754e-05 0.0006672214741929607 0.0032522646701139617 -0.0027726704522224215
PC_21 0.00022344149980992633 0.0002895893733800372 0.0051454800823515475 -0.00011153263852662185 8.000055795220811e-07 -0.062059641224614756 0.06209942712984513 0.014392698736912847 0.1022330114849462 0.15269371358499692 0.05653804989177813 -0.3276320164025456 -0.26130029395529686 -0.15609189519416808 0.28656873152089624 -0.21173365057389354 -0.41654737011695037 0.3780691296389455 -0.05299734720946505 -0.4740661230977111 -0.5012088100480324 0.16545324018584373 -0.7035862635738456 9.754762496746464 0.4453007638261106 0.0003351568117331386 0.0016354157970760392 -0.00519508447266654 0.0024137093961529264
PC_22 0.00334210866488401 -0.0005686515833861462 -0.00543688039412811 0.00010740103168590692 -7.269119502516693e-07 0.12267769069351551 0.20649585371758344 0.22472341115971115 -0.13519654578402013 0.01173409038533774 -0.26536185707110593 0.31707286411464913 -0.33042198586275284 0.6557502570675382 -0.05005496013150025 -0.30464309976439763 0.3223573166766629 -0.4018878007157571 0.025573940420831377 0.02708493360131816 0.21982253348647923 0.308924487396074 -0.9486296104677344 0.445300763826111 8.845161372403766 -0.0002560040900626433 -0.00015376542902756533 0.01078485410906938 -0.011771981186235838
proband -2.479304556034568e-05 -2.1700720182894532e-07 1.0998240222778964e-05 -1.4795384705384303e-07 5.768498900295961e-10 0.0003028752779056721 -0.0005177909371713208 1.0644552227392605e-05 -0.00037258858505034365 0.00010266663596247631 0.00018760505813922047 2.8222511185588635e-05 0.0013599715947883845 8.328581634127325e-05 0.0008372412635121471 -0.00025683085414405333 0.0012792562675990383 -0.0002130610421052397 6.953373149598859e-05 0.0003591677120421788 -0.0014413142075988374 0.00213803897328534 -5.9772623997315254e-05 0.00033515681173315766 -0.0002560040900626586 0.00021784250089638488 -0.00010709247257716089 1.352950598709001e-05 -2.6452205257956374e-05
maternal -6.983903905981186e-05 3.7327828275400806e-07 0.00013460968904236437 -2.463417760353917e-06 1.4763923516177761e-08 -0.0007150657566725141 0.000295573275757365 -0.0004444458976427783 -0.0006574797073557104 0.0012186985933962792 -0.00019960659335226878 -0.0010860642734722677 -0.0009152870948961313 0.002001993623373536 -0.0014916372025718134 0.00104926831515565 -0.0005652647062886193 0.0008142780264921779 0.0008343770122626066 -0.0017345412958661437 -0.000931521250015642 0.00036618189629864135 0.0006672214741932628 0.001635415797075955 -0.00015376542902789472 -0.00010709247257715963 0.0013239693646882223 -0.0010167304723493118 -0.0011461311922994627
gpm -1.7438950400882107e-05 5.7650787329999415e-06 0.0001329222771001508 -2.482941620022113e-06 1.546874744184116e-08 0.0036275340715477026 0.0026293055011740903 -0.005660881363284195 -0.005143769217422407 -0.0070924519241548885 0.003447845537641608 0.006392758271162056 -0.0031929910203420094 -0.008258730601256753 0.003613887307339232 0.004327048961498734 0.006586034504964227 -0.0024141370204878916 -0.010264132216848194 -0.013015692978915626 0.01624696803377515 0.007051151000303892 0.0032522646701148798 -0.005195084472664551 0.010784854109068718 1.3529505987085878e-05 -0.001016730472349264 0.028393563166959217 -0.026473246701984924
gmm 0.0001562825772869288 -6.739955472238972e-06 -0.00037012828019040837 6.732136123359683e-06 -4.039851657825476e-08 -0.0015127149238428061 -0.0033178945403319294 0.006046523787471423 0.007540308295830216 0.004741899037110369 -0.003407612995651549 -0.004323875474501836 0.004599509872912076 0.004703664869066387 -0.0028898528010405235 -0.007101479009633025 -0.006529005809061898 0.001890087316762486 0.007064479686743733 0.016549973279175567 -0.013857987357221194 -0.00810921546815132 -0.002772670452223861 0.00241370939615113 -0.011771981186234869 -2.6452205257954425e-05 -0.0011461311922995115 -0.026473246701984834 0.028788128470162593
