 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC7 -1.7179000767233976e-07 -6.168759817293113e-08 -4.4705083995224756e-07 -3.640924172664083e-07 1.8027318247411532e-07 1.556776927608523e-07 -1.0092724238500765e-08 -2.4731664732718255e-09 1.4557208244322223e-08 1.381576043461838e-07 6.09717423705694e-09 9.856700956812374e-08 1.891333922163095e-06 1.7510528481799015e-07 3.0578429739985544e-08 -4.540049319681392e-08 -1.4627031640021816e-08 -7.766289512270086e-08 5.993362737170114e-10 1.4937868123161875e-08 3.0870121983910547e-08 -3.701738246596571e-09 -2.8463756817476964e-08 -5.298512922420504e-08 -5.107340198383738e-09 -2.0877827659401492e-08 1.333694270623889e-07 -1.2606895274043827e-06 -1.024077212859882e-06
PC.PC8 3.126105261112147e-07 1.3740408057634931e-08 2.966337520577237e-10 1.1870884027741246e-07 -9.157183560014982e-08 8.15891491438167e-09 3.11408477554902e-08 -3.492417496963564e-08 -5.5509443145395975e-08 5.308127291009201e-08 -5.418532993685952e-08 -3.52910952898239e-08 1.751052848179902e-07 2.6612376328351382e-06 -4.5910910365330205e-08 -1.1704270257114447e-07 1.1715305845824981e-08 -6.352212031477697e-08 8.680670727435006e-09 -4.48036993239988e-08 -1.0055287292546638e-08 1.2490849017371383e-07 -1.0173862012875951e-07 -4.656229557839845e-07 1.2807554972277174e-08 -8.297505903761993e-08 3.5110007113101245e-07 -5.644242301289815e-07 1.5253682748492375e-06
PC.PC9 -9.293979418100705e-08 7.15479252643333e-09 -3.8662088571319506e-07 7.752986798991127e-09 1.3863368960832157e-07 -5.1881228188907756e-08 4.898156197547962e-08 2.339412608683079e-08 -2.079867861529911e-09 1.2774570675768703e-08 -2.3162777670899317e-08 -1.0404392413975583e-07 3.057842973998563e-08 -4.591091036533038e-08 2.5157950240713116e-06 9.340239358168512e-08 1.2649483872389865e-07 3.1739424634478016e-10 -1.960256650894527e-07 1.3820385053262388e-09 -3.936085000595696e-08 -1.906585347626865e-08 5.986872634478438e-08 3.2513813737409182e-09 1.621831876725722e-08 -5.774175894038582e-08 6.861332530257785e-07 -4.4506752466728463e-07 -1.0760769334907343e-06
PC.PC10 3.199385424281781e-07 5.3235820922493885e-08 -2.2753282136060891e-07 1.1003920248300207e-06 1.3923333561678723e-08 -3.702522146740751e-07 -1.3088648458609567e-08 1.9894943853106447e-08 5.7332002807202746e-08 -2.69935197635248e-08 4.4609284761647676e-08 1.7575242355173608e-08 -4.5400493196814066e-08 -1.1704270257114447e-07 9.340239358168519e-08 3.1383619725820666e-06 -1.782738759303767e-07 7.988838689628818e-08 6.869999024392573e-08 6.746811700543358e-08 -6.134479125543386e-08 -6.305878820138296e-08 2.9339467279787588e-08 3.314494125790481e-07 3.627146349566363e-08 1.074953698186969e-07 2.2709749266801722e-07 5.60436407002773e-07 7.546006248659655e-07
PC.PC11 9.618923408511358e-07 7.01262721958781e-08 5.379345767520915e-07 -8.185107581211615e-07 1.1865619219290622e-07 3.390217814924798e-07 -1.5606206360860077e-08 2.011311361393202e-09 -6.825754659381669e-09 -1.6795097069535916e-08 2.0116772645576822e-08 5.096041621713772e-09 -1.4627031640021772e-08 1.1715305845825034e-08 1.2649483872389862e-07 -1.782738759303764e-07 2.438772500855034e-06 -9.221743780887857e-08 1.4129566313766356e-08 3.9495645653559407e-08 -5.775983849383732e-08 1.7791880600066095e-07 8.249400180681527e-08 -1.0724235115320888e-07 5.48491545631461e-08 -1.7605669879992385e-08 -2.1046289305088387e-07 8.02179318663913e-07 1.9769593915346595e-07
PC.PC12 1.1668725958011414e-07 8.097078359730293e-09 -6.068176504963643e-07 -9.164885306796228e-08 1.970408478665561e-07 -3.978703106670578e-08 1.806793124697302e-08 -1.9897770438436145e-08 -2.186320630768824e-08 5.786413785884286e-08 2.9423741436787676e-08 -4.57407246073301e-09 -7.766289512270094e-08 -6.352212031477705e-08 3.1739424634476067e-10 7.988838689628801e-08 -9.221743780887866e-08 2.664210873477112e-06 -2.7366186638409326e-08 7.48130390171728e-08 6.246722361171499e-08 1.5518441656231997e-07 6.930679518924429e-10 3.057026143178882e-08 1.3805035084580382e-07 1.0392355060887251e-08 -2.742889444935667e-07 -2.6491495711235923e-07 -5.048739697749906e-07
PC.PC13 -9.376773310929525e-07 -6.865100542993722e-08 -3.039550936171014e-07 6.887805346219746e-07 1.9825548423049416e-07 -3.057175610436593e-07 -8.553717181450201e-09 -1.8452769634723807e-08 -7.424507603075132e-09 -2.3437931411569884e-08 -9.035672011760249e-09 -6.647434684807897e-08 5.99336273717017e-10 8.680670727435049e-09 -1.9602566508945262e-07 6.869999024392568e-08 1.4129566313766099e-08 -2.736618663840958e-08 2.3869576653401174e-06 2.252192753332172e-08 -1.7307032976927863e-08 -1.594513210849424e-08 2.706673737701443e-08 2.1624463018148287e-08 -5.770477563384627e-08 -5.209680274613615e-08 -1.4067240390665312e-07 -1.9109812187349603e-07 -6.032260741808334e-07
PC.PC14 -4.284311762500476e-08 1.627646192554004e-08 4.0584348648736855e-07 5.992396100246238e-08 -3.47626766374411e-07 -1.4963584722085466e-07 -2.9418853937539648e-08 -1.398445086871019e-08 4.467162852781221e-08 4.973097092535027e-08 -2.0872718590914285e-08 2.74375688456253e-08 1.4937868123162014e-08 -4.4803699323998826e-08 1.382038505326174e-09 6.746811700543343e-08 3.9495645653559625e-08 7.481303901717272e-08 2.2521927533321783e-08 1.9568784426511326e-06 -2.883191000573203e-08 -1.995815762453494e-07 -4.261482284878918e-08 9.619598940509516e-08 3.4848043221589886e-09 -5.642005715073455e-08 -5.267744681798741e-07 2.980911566371052e-07 6.466624835821202e-07
PC.PC15 -8.897290376367248e-07 7.466931587557825e-09 -3.8848168047094556e-07 -3.0265058022303856e-07 5.7086534308269274e-08 9.587342738125026e-08 3.9340459378125206e-08 -2.8442431080142075e-08 1.3360629164651332e-08 5.7585098809261545e-09 -4.043980681783066e-08 3.138106967502084e-08 3.087012198391049e-08 -1.005528729254667e-08 -3.9360850005957046e-08 -6.134479125543375e-08 -5.775983849383739e-08 6.246722361171497e-08 -1.7307032976927912e-08 -2.8831910005732002e-08 2.2693578551929456e-06 -4.866327123051386e-08 -1.0897940188035272e-07 -9.754544413198438e-08 -2.4480342643752334e-08 7.808773406855123e-08 1.4514107958659055e-07 -2.063722232709772e-06 -1.1777659885851118e-06
PC.PC16 5.113873260202484e-07 -1.981284493151982e-08 -8.61584555017738e-07 -6.683226134056216e-08 -6.288145031309892e-08 -6.715550524727408e-08 1.0227001590350458e-08 6.002677435344915e-08 -5.726445171100687e-08 4.653454871609342e-08 -3.5691192553288856e-08 -6.40268540238577e-08 -3.7017382465964867e-09 1.2490849017371388e-07 -1.906585347626874e-08 -6.3058788201383e-08 1.7791880600066098e-07 1.5518441656232008e-07 -1.5945132108494042e-08 -1.9958157624534946e-07 -4.866327123051409e-08 2.41599592779852e-06 1.28327860498301e-07 -3.3870819209436037e-07 4.3703333650815794e-08 -1.3424610335106496e-08 3.47221478409893e-07 1.022470426108929e-08 -7.849927033332239e-08
PC.PC17 1.7145642768811992e-06 8.012623128407088e-10 -1.8387786452082418e-07 -7.491693092778417e-07 2.7381049881109466e-07 8.682640388582808e-08 1.4651098004025382e-08 1.3246421493248711e-08 -7.49350836847561e-09 -9.411768443577601e-09 -5.401786273602727e-09 -1.3493638655668443e-07 -2.846375681747699e-08 -1.0173862012875952e-07 5.986872634478435e-08 2.9339467279787545e-08 8.249400180681548e-08 6.93067951892481e-10 2.70667373770145e-08 -4.2614822848789235e-08 -1.0897940188035277e-07 1.2832786049830115e-07 2.968750936855056e-06 1.2373810318651384e-07 -6.608130421752117e-09 -1.5647458063787304e-09 3.7029459390886443e-09 -8.487435958150403e-08 -5.229091424984349e-08
PC.PC18 -2.5050573888221112e-08 -1.12366033365774e-08 -6.200864229494875e-07 -4.899995489551888e-07 1.6737501093190386e-07 9.905655579402961e-08 -2.4082881096651806e-08 1.5929485482249042e-08 7.270828993915279e-08 7.867271470669389e-09 1.3807194667521531e-07 -4.579179237604404e-09 -5.298512922420512e-08 -4.656229557839846e-07 3.2513813737407768e-09 3.314494125790484e-07 -1.0724235115320901e-07 3.057026143178886e-08 2.1624463018148334e-08 9.619598940509503e-08 -9.754544413198455e-08 -3.387081920943603e-07 1.2373810318651392e-07 3.4103311524867527e-06 -6.504628108985304e-08 2.518701521471103e-07 9.032679513293803e-08 2.0661129076616384e-07 -4.954580137191567e-07
PC.PC19 1.4988627842943692e-07 1.9134280971411534e-08 -4.266082013504947e-07 1.396476501051322e-07 1.1489470876406994e-07 -8.539604014173738e-08 -1.257475834642042e-08 6.667152804993851e-09 2.282797361860434e-08 -3.7975858640366146e-09 2.03974335810373e-08 -2.3548934797438215e-08 -5.107340198383707e-09 1.2807554972277153e-08 1.6218318767257292e-08 3.627146349566352e-08 5.484915456314604e-08 1.3805035084580387e-07 -5.770477563384625e-08 3.4848043221591552e-09 -2.4480342643752327e-08 4.370333365081542e-08 -6.6081304217521185e-09 -6.504628108985298e-08 2.5587268757701553e-06 1.5738075968254886e-07 1.165467481982644e-07 -8.432754968265096e-07 1.327352189305926e-07
PC.PC20 -9.622516312895615e-07 -4.3932641512819695e-08 7.209576035307596e-07 2.262579208670131e-07 1.123280660741667e-08 5.018327113516766e-08 -4.390409274851558e-09 1.1086177917777798e-08 1.960428860971766e-08 -5.231806731498186e-08 1.0233382848043736e-07 -1.200417967396404e-08 -2.0877827659401638e-08 -8.29750590376199e-08 -5.774175894038571e-08 1.0749536981869697e-07 -1.7605669879992272e-08 1.0392355060887275e-08 -5.2096802746136146e-08 -5.6420057150734555e-08 7.808773406855112e-08 -1.3424610335106444e-08 -1.5647458063786218e-09 2.518701521471104e-07 1.5738075968254915e-07 2.2757475106324836e-06 -3.296333856648079e-07 1.0344462108095976e-06 1.2054047583157455e-06
proband -8.268208130920165e-06 -1.9757993559478588e-07 -1.2437464090878614e-06 6.011804375131676e-06 -5.102242938069314e-07 -9.472645673003662e-07 -1.503968483034683e-08 -3.6196464868618025e-07 1.301478717427686e-07 1.4581188193990487e-07 -6.681448739393034e-07 5.909799811250391e-08 1.333694270623901e-07 3.511000711310119e-07 6.861332530257787e-07 2.2709749266801825e-07 -2.1046289305088427e-07 -2.742889444935653e-07 -1.4067240390665214e-07 -5.267744681798737e-07 1.4514107958659081e-07 3.472214784098927e-07 3.7029459390884962e-09 9.03267951329393e-08 1.1654674819826428e-07 -3.296333856648096e-07 0.00035135861384508676 -0.00019584180085070404 -0.00019187045804603897
paternal 1.831849875964206e-07 2.0571021544091627e-07 1.3244689750362641e-05 5.796120591248855e-07 -5.981945935494363e-07 -4.1563995152272e-06 9.145022400266558e-08 -1.302265958232552e-07 1.387323036591259e-06 7.814976407191598e-07 2.0421702238521573e-06 8.562479295774521e-07 -1.2606895274043844e-06 -5.644242301289814e-07 -4.4506752466728416e-07 5.604364070027721e-07 8.021793186639122e-07 -2.649149571123596e-07 -1.910981218734974e-07 2.980911566371036e-07 -2.0637222327097713e-06 1.022470426109029e-08 -8.487435958150403e-08 2.0661129076616329e-07 -8.432754968265094e-07 1.0344462108095989e-06 -0.00019584180085070401 0.0005116623016551395 -6.360685691883072e-06
maternal 1.9110276523625864e-05 -5.185058053645926e-07 4.161989342831836e-06 -3.5613550727688933e-06 -5.949651091473756e-08 1.4272583324255637e-06 5.307213270410205e-07 -6.691867973798535e-07 2.2891644577917757e-06 -1.2284764073544511e-06 1.9244551555017205e-06 -6.914310129151197e-08 -1.024077212859883e-06 1.5253682748492386e-06 -1.076076933490734e-06 7.546006248659638e-07 1.9769593915346738e-07 -5.048739697749917e-07 -6.032260741808337e-07 6.466624835821206e-07 -1.1777659885851118e-06 -7.84992703333226e-08 -5.2290914249843175e-08 -4.954580137191587e-07 1.3273521893059285e-07 1.2054047583157462e-06 -0.00019187045804603894 -6.3606856918830435e-06 0.000503600758642988
