 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 5.940048316072979e-08 7.010790156445076e-08 1.4051561967555816e-06 6.715579743471125e-08 -4.2621647630124133e-07 -1.4844529812400197e-07 -3.3782677498765245e-08 1.2878260610798517e-08 7.03593624244805e-08 9.432350418870047e-08 1.7485646299904754e-06 4.413812484673285e-08 1.3027977148892353e-09 -1.9401089288076377e-08 -1.2865395698509583e-08 3.6119998274088984e-08 1.5502191723555872e-08 2.295979758006833e-08 -9.195625572897073e-09 -2.5765856379094454e-08 -2.7724232616159673e-08 -3.51744824289996e-08 -9.757369340919743e-09 1.007845421057697e-07 1.9555733998592007e-08 6.514284931253129e-08 -6.34963872486514e-07 1.7737875341723837e-06 1.5610889025163425e-06
PC.PC6 3.7127716984629786e-07 3.69297463550706e-08 -7.218428346516188e-07 2.277478414024312e-08 1.4743381339392162e-07 4.096966512599574e-08 9.028873191933294e-09 -1.7317938605968777e-08 8.547750170833952e-09 -4.585959814564654e-08 4.4138124846732794e-08 1.9247125139232455e-06 9.486640389901982e-08 -2.3931000996468043e-08 -9.144750007917308e-08 1.6824993257063625e-08 -1.854920536670067e-08 -6.7694028036612224e-09 -2.7640161200439246e-08 1.864262472240092e-08 3.114229342837076e-08 -5.828101414204515e-08 -1.2212009457538017e-07 1.2915344482146445e-09 -2.271145594950446e-08 -1.4095204262902705e-08 1.0316945176619295e-07 5.845403025105149e-07 -2.251023237319045e-08
PC.PC7 -2.4375422381168564e-07 -4.398376646580617e-08 -2.047647984856891e-07 -4.5521550872160524e-07 5.893978633205811e-08 1.4707719056996309e-07 -9.772054290964568e-09 -3.2087909833857104e-10 1.9688110657706925e-08 1.2817530927882078e-07 1.3027977148889623e-09 9.486640389901982e-08 1.5272025247313928e-06 1.448223177170841e-07 2.4434387561191273e-08 -4.191393743274896e-08 -1.8175845277942748e-08 -5.5734886549236206e-08 8.506629395028235e-09 9.477395992580443e-09 1.964627145085705e-08 -2.2822327303737444e-09 -2.1244113968878853e-08 -4.0997393444584925e-08 -7.3086804595921685e-09 -8.549377217344218e-09 4.377949747888568e-08 -9.476932212364714e-07 -8.372210498088489e-07
PC.PC8 3.129435720702031e-07 1.0326105215731162e-08 1.6464053526223267e-07 4.093992278992393e-08 -7.690205096720326e-08 -1.106612257215441e-08 2.6007223287047827e-08 -2.9203162564139215e-08 -4.599478254568431e-08 5.3238400996082945e-08 -1.9401089288076373e-08 -2.3931000996467977e-08 1.4482231771708405e-07 2.123029746721818e-06 -4.461456645090304e-08 -8.63987925946107e-08 2.492257534283328e-09 -4.119722759596564e-08 1.3821170437716023e-08 -2.6729582052587578e-08 -4.982505386552009e-09 9.025851742110531e-08 -8.876994576723991e-08 -3.3640706189875533e-07 1.5054326784555173e-08 -5.998147774572877e-08 1.624318202344305e-07 -6.103744997305863e-07 1.3615539541821126e-06
PC.PC9 1.1915463014325054e-08 1.8355236580982447e-08 -5.438518307536164e-07 1.0427613038837638e-08 2.67285634515627e-07 -7.867960529089328e-08 4.3963630994728465e-08 1.5242329639410204e-08 1.982212416149084e-09 1.126601303007442e-08 -1.2865395698509535e-08 -9.144750007917307e-08 2.4434387561191333e-08 -4.4614566450903014e-08 2.0950336631358735e-06 7.014097014071186e-08 1.1070850103353984e-07 2.7987906956962327e-10 -1.64693987478555e-07 -1.0183177975091211e-08 -3.196239375995544e-08 -6.3226729213265365e-09 5.52835925332505e-08 7.026138490052493e-10 1.8336520916746227e-08 -5.6706571642667824e-08 4.4749938226629793e-07 -3.9404700786189e-07 -7.377855354266306e-07
PC.PC10 2.9095977718379195e-07 4.192810438164605e-08 4.798676077627787e-08 1.0176241689194274e-06 -1.334299354332562e-07 -3.111085056045969e-07 -1.080546490966884e-08 1.4662761426802867e-08 4.235692876636775e-08 -3.1540752478894764e-08 3.611999827408903e-08 1.6824993257063797e-08 -4.191393743274889e-08 -8.639879259461107e-08 7.014097014071212e-08 2.5345437460086263e-06 -1.2896035064473685e-07 3.9951170626475057e-08 4.843255519210967e-08 5.433910070557075e-08 -5.341600738212187e-08 -4.072538012329348e-08 2.235571127173589e-08 2.3589261471856156e-07 1.9304150489506584e-08 8.140420020593477e-08 2.291884684320594e-07 5.671272591852684e-07 7.942934362273927e-07
PC.PC11 7.600200458647156e-07 5.8537467671251035e-08 4.993129290186552e-07 -6.675317138037859e-07 1.1745490304761316e-07 2.6408581565512693e-07 -1.357256903001667e-08 7.1915039772416845e-09 -1.0811009280659222e-08 -1.6166492756034006e-08 1.550219172355592e-08 -1.8549205366700487e-08 -1.8175845277942728e-08 2.492257534283243e-09 1.1070850103353976e-07 -1.2896035064473706e-07 2.0034181781180627e-06 -7.018412692928225e-08 -1.440091276479997e-08 5.084463101759519e-08 -4.9336638830769045e-08 1.475914101181716e-07 7.598078244415115e-08 -7.511263262842924e-08 3.277044380476933e-08 -8.893145066544046e-10 -8.234892141973469e-08 7.063085959211373e-07 2.600461038739054e-09
PC.PC12 1.253301808595979e-07 1.191499285398181e-10 -5.940594129426511e-07 -9.104981686358588e-08 2.086561868269682e-07 1.1962205414760508e-08 1.7362876390644215e-08 -1.3268973059925908e-08 -2.628320422142485e-08 6.399676877904523e-08 2.2959797580068365e-08 -6.769402803661317e-09 -5.573488654923636e-08 -4.1197227595965676e-08 2.7987906956963205e-10 3.995117062647525e-08 -7.018412692928241e-08 2.1912594526192827e-06 -2.5304562654983404e-08 7.0913653242682e-08 5.576993909992512e-08 1.2911210396920268e-07 6.32009074008951e-09 -1.5164756564057815e-10 1.2758248983064525e-07 1.8629557916425926e-08 -3.2710989022234736e-07 -1.7777861157803978e-07 -4.2991150045443895e-07
PC.PC13 -7.605134476031254e-07 -5.9539504940075046e-08 -1.9404832760549567e-07 5.048790088663189e-07 1.2937802234966217e-07 -2.0047301512487942e-07 -3.751836493965148e-09 -4.4350333143795675e-09 -7.250856709491119e-09 -1.5818327424584415e-08 -9.195625572897048e-09 -2.764016120043904e-08 8.506629395028212e-09 1.3821170437715938e-08 -1.6469398747855518e-07 4.8432555192109536e-08 -1.4400912764799914e-08 -2.5304562654983278e-08 1.991254917575406e-06 1.1564219759436035e-08 -2.0833353603353174e-08 -1.653778285128015e-08 9.68641019704637e-09 1.4139639449206598e-08 -5.255888014441927e-08 -4.13677030748565e-08 -1.1864271712661559e-07 -1.0940788326047e-07 -4.6245574875552603e-07
PC.PC14 -1.3186955076722498e-07 1.60416248012706e-08 4.125062186711301e-07 5.537785626320411e-08 -3.173094013477553e-07 -1.7759746051683163e-07 -2.4514035557612872e-08 -9.730231817748515e-09 3.527380821639515e-08 5.369902668647171e-08 -2.5765856379094288e-08 1.8642624722400903e-08 9.477395992580503e-09 -2.672958205258758e-08 -1.0183177975091165e-08 5.433910070557069e-08 5.0844631017595106e-08 7.091365324268197e-08 1.1564219759435932e-08 1.5889668444129152e-06 -3.1287437737761566e-08 -1.7650578012674263e-07 -3.9057686250090895e-08 5.974232826771718e-08 -6.5221305154555395e-09 -3.5253239123882425e-08 -3.2588766650145485e-07 9.51780483273851e-08 4.866379047167195e-07
PC.PC15 -5.56453361452625e-07 6.001995318775076e-09 -2.156604788419288e-07 -2.524639956601119e-07 6.502550839953724e-08 5.1085305018092225e-08 3.137980147188152e-08 -1.8266016473956734e-08 1.4807609905895719e-08 7.264314955177624e-09 -2.7724232616159793e-08 3.114229342837071e-08 1.9646271450857043e-08 -4.982505386552023e-09 -3.196239375995538e-08 -5.34160073821218e-08 -4.9336638830768946e-08 5.576993909992517e-08 -2.0833353603353475e-08 -3.1287437737761863e-08 1.8852087439687728e-06 -6.685878818971437e-08 -8.887547622980491e-08 -8.059152766199535e-08 -2.3798971642374446e-08 4.3885811031685996e-08 -4.601029260163349e-08 -1.5393339714196812e-06 -9.935939403958582e-07
PC.PC16 2.8470873799110387e-07 -1.1540498937149996e-08 -8.067274086234846e-07 -3.248589998483301e-07 -6.476977948966859e-08 5.384235248147494e-08 3.672782985645536e-09 4.31757802657692e-08 -4.5807504020307836e-08 4.366662525678664e-08 -3.517448242899951e-08 -5.828101414204514e-08 -2.2822327303737916e-09 9.025851742110526e-08 -6.322672921326561e-09 -4.072538012329348e-08 1.4759141011817186e-07 1.2911210396920258e-07 -1.653778285127995e-08 -1.765057801267425e-07 -6.68587881897145e-08 2.008518778940634e-06 1.1341143159955742e-07 -2.6941232638188247e-07 4.014158093864568e-08 2.8129378830545413e-10 3.8503514453697106e-07 -1.7932341529504357e-07 -1.8743322222660044e-07
PC.PC17 1.3773786318785883e-06 4.7692623529735485e-09 2.0040837221800095e-07 -9.438105442973734e-07 5.077670196478309e-08 2.5571144114363486e-07 1.140895223048287e-08 1.1873323136318828e-08 -1.1363655567669495e-08 -6.77145946143045e-09 -9.757369340919741e-09 -1.2212009457538015e-07 -2.1244113968878893e-08 -8.876994576723988e-08 5.52835925332503e-08 2.2355711271735865e-08 7.5980782444151e-08 6.3200907400897125e-09 9.68641019704651e-09 -3.905768625009082e-08 -8.887547622980484e-08 1.1341143159955721e-07 2.4670454228664593e-06 9.254529169140937e-08 -4.897088838434979e-09 -3.4114854073920023e-09 -4.383325264481798e-08 -2.8235793257704576e-07 -8.900139520041666e-08
PC.PC18 1.0902588931910014e-07 -6.499029425073828e-09 -3.5506003101519446e-07 -2.6098360377074407e-07 -3.0865055335940465e-09 1.2901615083189103e-08 -1.3799518951774517e-08 2.0716133306814148e-10 5.257964153298337e-08 2.947798119431278e-10 1.0078454210576966e-07 1.2915344482146435e-09 -4.099739344458491e-08 -3.364070618987554e-07 7.026138490052854e-10 2.3589261471856125e-07 -7.51126326284293e-08 -1.5164756564061362e-10 1.413963944920655e-08 5.974232826771718e-08 -8.059152766199533e-08 -2.694123263818825e-07 9.254529169140939e-08 2.744466341835858e-06 -4.8348319509049883e-08 2.0448072343055017e-07 1.1994294111567802e-07 3.5333919808095535e-07 -3.45001371243595e-07
PC.PC19 1.7093661152110852e-07 8.231528205652409e-09 -3.337869292382981e-07 1.956254506357756e-08 9.322434001591316e-08 5.246186448648383e-09 -9.567790556095254e-09 6.595581165528495e-09 1.7377858704785738e-08 -9.312526087866169e-09 1.9555733998591938e-08 -2.2711455949504472e-08 -7.308680459592192e-09 1.5054326784555134e-08 1.833652091674624e-08 1.9304150489506736e-08 3.2770443804769193e-08 1.2758248983064528e-07 -5.255888014441937e-08 -6.522130515455456e-09 -2.3798971642374485e-08 4.014158093864566e-08 -4.8970888384350325e-09 -4.834831950904993e-08 2.0981945855378967e-06 1.2354370489840388e-07 1.213556270896791e-07 -7.502579539309233e-07 6.328120502782433e-08
PC.PC20 -7.659794161557479e-07 -3.8259437661031906e-08 3.739417856598331e-07 2.270700706832792e-07 5.9430223556396294e-08 3.998776942148383e-08 -3.0331090239964494e-09 8.843934437946198e-09 9.47191984991377e-09 -4.510055814838151e-08 6.514284931253128e-08 -1.4095204262902637e-08 -8.549377217344236e-09 -5.998147774572878e-08 -5.670657164266777e-08 8.140420020593473e-08 -8.893145066542701e-10 1.862955791642591e-08 -4.1367703074856555e-08 -3.5253239123882365e-08 4.3885811031686016e-08 2.812937883058573e-10 -3.4114854073920035e-09 2.0448072343055028e-07 1.235437048984036e-07 1.8863574222385196e-06 -2.795797954908379e-07 7.532015070182873e-07 1.121933782824696e-06
proband -5.787972358019753e-06 -5.2134400342133274e-08 2.1220930469977827e-06 1.1169390723941648e-06 -2.6907827443482604e-06 9.991464698649972e-07 4.385226157254291e-08 -2.7040308934745707e-07 1.7593979260906175e-07 1.9757734602299624e-07 -6.349638724865116e-07 1.0316945176619331e-07 4.377949747888389e-08 1.6243182023443007e-07 4.4749938226629767e-07 2.2918846843206042e-07 -8.234892141973369e-08 -3.2710989022234704e-07 -1.1864271712661642e-07 -3.258876665014546e-07 -4.601029260163515e-08 3.8503514453697185e-07 -4.3833252644818946e-08 1.1994294111567715e-07 1.2135562708967926e-07 -2.795797954908373e-07 0.0003280887886459477 -0.00018451646569198285 -0.00017893050013154563
paternal 2.9557817256708844e-07 9.547712176156018e-08 6.078501225899028e-06 3.259472542041913e-06 2.9106716491215635e-06 -5.084829438952801e-06 3.5881448016111784e-08 -2.1097279438958935e-07 1.2278344204717406e-06 7.09849003677941e-07 1.7737875341723826e-06 5.845403025105148e-07 -9.476932212364708e-07 -6.103744997305859e-07 -3.940470078618905e-07 5.671272591852668e-07 7.063085959211363e-07 -1.777786115780405e-07 -1.094078832604698e-07 9.517804832738441e-08 -1.53933397141968e-06 -1.7932341529504417e-07 -2.823579325770448e-07 3.5333919808095535e-07 -7.502579539309232e-07 7.532015070182876e-07 -0.00018451646569198302 0.00045169520274934054 -6.318446981122624e-06
maternal 1.4398587267496173e-05 -4.439295481236561e-07 -1.347256610096723e-06 -5.883112668504767e-07 1.9467726958515073e-06 -3.7099960736667196e-07 3.8322500150993225e-07 -6.111166641251846e-07 1.8585238941042979e-06 -1.14667851133476e-06 1.561088902516341e-06 -2.2510232373190602e-08 -8.372210498088469e-07 1.3615539541821126e-06 -7.377855354266305e-07 7.942934362273927e-07 2.6004610387391183e-09 -4.2991150045443853e-07 -4.624557487555249e-07 4.866379047167199e-07 -9.93593940395857e-07 -1.8743322222660095e-07 -8.900139520041676e-08 -3.4500137124359395e-07 6.328120502782376e-08 1.1219337828246943e-06 -0.00017893050013154563 -6.318446981122737e-06 0.0004424260832703519
