 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 -7.362705732789343e-08 5.846839191799763e-08 7.266154614943097e-07 -1.257411771861873e-07 -8.725338865720662e-08 1.5060664616282634e-08 -4.640118129170316e-08 1.688368480316404e-08 8.651866927831414e-08 1.3081848854667583e-07 2.283813807167362e-06 5.186133578679907e-08 4.569570749971364e-08 -6.504651070708784e-08 -2.7265732591854473e-08 2.935883557973125e-08 2.1956511889089065e-08 2.8382239560747397e-08 4.684249234983244e-09 -3.263099324140398e-08 -6.191614380905329e-09 -1.3900230228737399e-08 -8.182777951383708e-09 1.2553102257064436e-07 1.509256353076984e-08 7.948436373901636e-08 5.341694686173588e-07
PC.PC6 6.89535689459525e-07 2.3876683384384505e-08 -5.039630861784786e-07 -2.8729032662977508e-08 8.704687492129172e-08 4.958157464180814e-08 1.232041597478717e-08 5.8844648259961964e-09 2.1920509671681122e-10 -4.846096683636988e-08 5.186133578679908e-08 2.75667003978417e-06 1.4124561466689516e-07 -2.8067014394429276e-08 -1.2421154042263736e-07 3.251520805270965e-09 -2.458881752164754e-08 -2.52017866052063e-08 -1.531419400683258e-07 2.6966693275813e-08 2.3020464096095513e-08 -3.757465216426561e-08 -9.308070594806466e-08 -1.8640531519370696e-08 -3.955023434163851e-08 -1.695056383922076e-08 2.0038464147586523e-07
PC.PC7 3.351867760647189e-07 -5.375442938802215e-08 -2.640919923545957e-07 -3.7890739063916757e-07 1.7853588143461355e-07 1.4518496744080044e-07 6.212567403145407e-09 -3.2574200553258786e-09 3.820793247361744e-08 1.1627564763815144e-07 4.569570749971362e-08 1.4124561466689492e-07 2.1466654707518836e-06 1.7654525170216914e-07 3.091715777027975e-08 -1.6287063467330314e-08 -4.92857824168078e-09 -5.119421196185749e-08 -1.9490518031876878e-08 -3.909642479446629e-08 2.986900110815855e-09 -1.731138922893299e-08 -1.2259632633460121e-08 -7.044900661054674e-08 -8.708174232746949e-09 -6.5915854802626515e-09 -5.215026805944681e-07
PC.PC8 2.3628978137168375e-07 9.593319345252147e-09 1.5009732144216522e-07 8.47550380979249e-08 -6.331766998700595e-08 -4.11229264483004e-08 3.6584766871501755e-08 -5.757120567390597e-08 -8.24458094653277e-08 7.918541755472644e-08 -6.50465107070878e-08 -2.8067014394429425e-08 1.7654525170216893e-07 2.906912566266273e-06 -2.3673932777572145e-08 8.863062045186236e-09 -2.5613163104985407e-08 -9.163572821156457e-09 2.1167055190159166e-08 -2.8824303704731063e-08 2.568013190580291e-09 1.3808692989749363e-07 -9.3305700948502e-08 -4.434806798840844e-07 1.9216222526570667e-08 -8.44784473995072e-08 5.015287359746997e-07
PC.PC9 1.4207490792501573e-08 1.3772798789309667e-08 -4.1129812167538357e-07 2.615939347012983e-07 1.917411608166026e-07 -7.340270732785942e-08 6.293084711005842e-08 2.9351897683953523e-08 9.776716492268923e-09 2.6782452314472952e-08 -2.7265732591854337e-08 -1.2421154042263736e-07 3.091715777027971e-08 -2.367393277757234e-08 2.8258856494378227e-06 1.481032586943987e-07 1.7786843046926103e-07 -2.69533973573429e-09 -1.9891937154071863e-07 1.585317077655474e-08 -7.943331470470987e-08 5.259920404838665e-09 -5.271131703106101e-09 9.126117754014697e-09 7.398247071849892e-09 -6.750839396625848e-08 1.86654601797335e-08
PC.PC10 5.394503459760879e-07 4.879006744723699e-08 -2.668386998457224e-07 1.1556074142236097e-06 -6.461514075342045e-08 -4.0654284308483255e-07 -5.95976258318272e-09 7.131468550883553e-09 2.8746243523904055e-08 -1.714404755714568e-08 2.9358835579731232e-08 3.251520805270873e-09 -1.6287063467330072e-08 8.863062045187081e-09 1.481032586943985e-07 3.5096149401533344e-06 -2.0489938286442785e-07 1.2812711502742953e-07 4.858499993156718e-08 5.6006139318756074e-08 -3.495812403979524e-08 -4.491233292007859e-08 3.016212496670415e-08 2.750467771033479e-07 4.528266162834109e-08 9.918656575720076e-08 7.209411516772805e-07
PC.PC11 9.238360261229447e-07 6.645078205390929e-08 1.5873689895088657e-07 -6.58521390454132e-07 1.631896089754506e-07 2.9843536745051824e-07 -2.739315337829947e-08 -2.967795178076258e-08 -3.7978148984520015e-10 -3.747194810159964e-08 2.1956511889089125e-08 -2.458881752164739e-08 -4.9285782416808355e-09 -2.5613163104985318e-08 1.7786843046926122e-07 -2.0489938286442774e-07 2.7489637054852963e-06 -5.602109242853435e-08 2.3623512899453616e-08 7.591285773721027e-08 -9.361421521421518e-10 1.508425433560875e-07 6.53878963046086e-08 -8.043028917617976e-08 4.990285335145789e-08 -2.8377334232591863e-08 3.05110080408483e-07
PC.PC12 -6.115944105405488e-09 -2.7364125497803613e-09 -1.442640329098482e-07 -2.3385062634276569e-07 8.013079560611694e-08 7.210327357555692e-08 1.3518439532315182e-08 -2.5291975537146772e-08 -2.7060997224789553e-08 6.797112003374827e-08 2.8382239560747377e-08 -2.520178660520633e-08 -5.119421196185756e-08 -9.1635728211567e-09 -2.6953397357343673e-09 1.2812711502742953e-07 -5.602109242853444e-08 2.7224613180821582e-06 3.4354991482883755e-08 8.907294352400329e-08 5.0572622084148817e-08 1.057633419360697e-07 4.420830730893205e-08 1.1076753959923683e-08 1.0590212918621479e-07 -2.098422306194693e-08 -4.2198271197898735e-07
PC.PC13 -1.348535296619263e-06 -5.750879822394614e-08 -9.769994145012659e-08 4.441396906961967e-07 3.342798815891945e-08 -2.130628549234072e-07 -8.52113641864297e-10 -5.123622717366551e-08 1.0472202025640653e-08 -2.7371641688768643e-08 4.684249234983187e-09 -1.5314194006832613e-07 -1.94905180318767e-08 2.1167055190159103e-08 -1.9891937154071834e-07 4.8584999931567124e-08 2.362351289945336e-08 3.4354991482883735e-08 2.762383454025363e-06 2.1022148092323374e-08 -7.293495480070623e-09 -1.7462641611381658e-08 4.46095751152761e-08 1.642280753470889e-08 -6.423375782725913e-09 -5.927707917435385e-08 -2.5454293437697525e-07
PC.PC14 -1.4678041803603585e-07 1.3669747323839654e-08 4.57650220250631e-07 6.8767257290071234e-09 -2.617383997427931e-07 -7.796347651434832e-08 -3.9514495515955245e-08 -3.136385734285349e-08 4.693912052746184e-08 6.297337794617619e-08 -3.263099324140375e-08 2.696669327581304e-08 -3.90964247944663e-08 -2.8824303704731053e-08 1.5853170776554804e-08 5.600613931875602e-08 7.591285773721025e-08 8.907294352400326e-08 2.1022148092323295e-08 2.1772280798997425e-06 -1.1407857660994008e-08 -2.396525614423702e-07 -4.2883159138054785e-08 7.006239349179361e-08 1.272883031673655e-08 -8.136342273254514e-08 -1.602278231451763e-07
PC.PC15 -7.516685316843714e-07 3.5102450008805516e-09 -2.399267793050333e-07 -5.162817375896755e-07 7.963627135166016e-08 1.3732968320270826e-07 4.7739965580078855e-08 -3.458094323743425e-08 4.633256913945632e-08 -2.636180691136468e-09 -6.191614380905409e-09 2.3020464096095474e-08 2.9869001108157853e-09 2.5680131905802722e-09 -7.943331470470971e-08 -3.4958124039795257e-08 -9.361421521422145e-10 5.0572622084148995e-08 -7.293495480070719e-09 -1.1407857660993699e-08 2.49990487530502e-06 -3.865253067230181e-08 -8.97521461152073e-08 -8.8815076944824e-08 -5.4921421759417994e-08 1.548117378714351e-07 -8.802782756472003e-07
PC.PC16 3.262654415277566e-07 -7.633159903470449e-09 -5.162966067198445e-07 -1.0438523778508345e-07 -1.6543176551599107e-07 -2.691059004747908e-08 1.2289664242904725e-08 6.033267733436277e-08 -6.495164320538368e-08 4.6358869804573104e-08 -1.3900230228737347e-08 -3.757465216426569e-08 -1.7311389228933054e-08 1.3808692989749355e-07 5.259920404838577e-09 -4.4912332920078526e-08 1.5084254335608744e-07 1.0576334193606949e-07 -1.7462641611381453e-08 -2.3965256144237035e-07 -3.865253067230189e-08 2.649711613613494e-06 1.0911862699374082e-07 -3.0122888401245973e-07 4.1174609502585015e-08 -1.7054200279011335e-08 1.6006097842379183e-07
PC.PC17 1.9153416745736906e-06 1.4561458418535793e-08 -2.1244141792777977e-07 -8.52365606359961e-07 1.257143717920936e-07 2.2110577329720472e-07 1.184217661765559e-08 1.755054984059073e-08 -3.3448348358052244e-09 -5.780626708056423e-09 -8.182777951383604e-09 -9.308070594806475e-08 -1.2259632633460075e-08 -9.330570094850199e-08 -5.271131703106084e-09 3.016212496670417e-08 6.538789630460893e-08 4.420830730893186e-08 4.460957511527603e-08 -4.28831591380547e-08 -8.975214611520733e-08 1.0911862699374067e-07 3.1612508440893977e-06 9.96550521369817e-08 -1.1421614136696772e-09 -1.4685498321283856e-08 -2.1863735428006852e-07
PC.PC18 2.5983456568188117e-07 -1.4186193836731056e-09 -2.5866036983857265e-07 -1.4382375158378229e-08 -1.1872116974160894e-08 -8.738883166246525e-08 -1.2822734158748615e-08 1.3995141927378657e-08 5.905732129566098e-08 -1.0893546898015983e-08 1.2553102257064413e-07 -1.8640531519370643e-08 -7.044900661054662e-08 -4.4348067988408436e-07 9.126117754014636e-09 2.750467771033483e-07 -8.043028917617961e-08 1.1076753959923746e-08 1.6422807534708923e-08 7.006239349179357e-08 -8.881507694482392e-08 -3.0122888401245957e-07 9.965505213698183e-08 3.465708403766119e-06 -7.135730209035027e-08 2.2989906253328154e-07 1.0174034450672225e-07
PC.PC19 2.1091763490485867e-07 1.5787342440695054e-08 -4.2679011114688695e-07 1.3488213781057948e-07 -3.66165845197316e-08 -1.0417380820111202e-07 -1.1058748306919034e-08 9.088736180921995e-09 2.447351944615871e-08 -1.0416530168603012e-08 1.5092563530769914e-08 -3.955023434163853e-08 -8.70817423274695e-09 1.9216222526570664e-08 7.398247071849773e-09 4.528266162834096e-08 4.990285335145794e-08 1.0590212918621482e-07 -6.423375782725806e-09 1.2728830316736486e-08 -5.4921421759418054e-08 4.117460950258485e-08 -1.1421614136696478e-09 -7.13573020903502e-08 2.7702567969863935e-06 1.5416555607691645e-07 -8.004526982242833e-08
PC.PC20 -1.1213435542164544e-06 -3.7095273229314695e-08 4.0334546756595554e-07 2.544478236225261e-07 -2.371872430283969e-08 -1.7366460800791436e-08 -2.3937374292762045e-09 1.7399272913050113e-08 -4.7734207643535565e-09 -5.1924957264075934e-08 7.948436373901636e-08 -1.6950563839220783e-08 -6.591585480262557e-09 -8.447844739950702e-08 -6.750839396625865e-08 9.918656575720087e-08 -2.8377334232591886e-08 -2.0984223061946957e-08 -5.9277079174353855e-08 -8.136342273254523e-08 1.5481173787143538e-07 -1.705420027901133e-08 -1.4685498321283796e-08 2.2989906253328167e-07 1.541655560769162e-07 2.46765802727398e-06 4.4284074807269954e-07
proband 1.054701246919433e-06 -1.2205417661833934e-07 1.539491817166749e-06 1.695170904215008e-06 -5.789474471544524e-07 -8.409826430640169e-07 1.974953373708954e-07 -4.839159933181228e-07 1.2535725294060703e-06 4.950220003877064e-08 5.341694686173594e-07 2.0038464147586507e-07 -5.215026805944673e-07 5.01528735974701e-07 1.8665460179732685e-08 7.209411516772802e-07 3.051100804084822e-07 -4.219827119789873e-07 -2.5454293437697456e-07 -1.6022782314517638e-07 -8.802782756472003e-07 1.6006097842379136e-07 -2.1863735428006924e-07 1.0174034450672153e-07 -8.004526982242895e-08 4.428407480726992e-07 0.0001582917593809535
