 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
PC_8 -0.0005545163857466769 -8.625969619632395e-05 -0.00010875766189162268 8.282619160223841e-07 -7.480067937551513e-09 0.02162743564513979 -0.02142759540825574 -0.05309580897456309 0.08846771047382813 -0.008841962417887783 1.7001092812987182 0.1679056267826331 -0.00020278424234348587 0.04816931539702957 0.03917462872127501 0.015545259984995239 0.06633702123796342 0.1327229131445093 -0.14216604423509147 0.07688174150027093 0.14723844201046188 0.03687750536809943 0.06172730756219688 0.010911708700400286 -0.0691572890346187 0.00018579826559617048 -1.8506270360478544e-05 0.000491675997559056 -0.0002298220425561732
PC_9 -0.0004160092127965629 -4.182648230149731e-07 -6.752284002211383e-05 1.6376229181112463e-06 -1.7164359960919455e-08 0.030009716146430124 -0.0013859148267288495 0.05343354878239988 -0.008688691616744619 0.10376628955751736 0.16790562678263293 2.165328661107936 0.1415785829525555 -0.004158451631930235 -0.17042599289513263 0.11150282186475555 0.027297797424497464 -0.009685816505623494 -0.12237019548760297 -0.024079573573323708 -0.11585997315054658 -0.08544247475573045 -0.00834643959828666 -0.09233290592338236 0.1359532478176562 0.00010903506198780997 -0.0003217099381931184 0.0007672310916174478 -3.443246917263752e-05
PC_10 -0.0001508909439093242 -4.7814169490400644e-05 -9.258747682244855e-05 4.2030284667269506e-07 2.235980138859335e-09 -0.04395286598007998 0.004294087139468306 -0.0785433942285156 0.02300341336009954 -0.0820010297663451 -0.00020278424234347546 0.1415785829525555 2.7479110792834525 0.28302874243797843 -0.14367782399733742 -0.054749008068362436 -0.0062134936644618576 0.0038310639281380946 0.07160835795187716 0.062342287493661 0.12527349602372556 0.08934280484159496 0.03437114177352217 -0.05809202785695154 -0.17083564758167885 0.0002365026476018072 -0.0007149734311917758 6.728588052466565e-05 0.0012730591608178575
PC_11 -0.00027777611246859914 9.347801074083106e-05 0.0002430876101552247 -4.454892084078015e-06 3.60169564414596e-08 -0.020604376249188008 -0.03615582055491959 -0.08645634659650045 0.030794942723220305 0.1270150698736389 0.048169315397029504 -0.004158451631930198 0.2830287424379788 2.417305693791779 0.11596709721972691 0.2113409159607676 0.050748783617716134 0.06812739175787905 -0.02801627525709013 0.04554442958979991 -0.08122572265728131 -0.05212364177315232 0.012981414200019858 -0.10315009496382249 0.238040034073145 4.455014653950455e-05 -0.0003997177672735472 0.0004024924976561737 0.0005492898962564296
PC_12 -0.0007936509438754683 7.476445235487414e-06 1.2523705719646653e-07 -1.5524591499733317e-07 1.307324343791164e-09 -0.021675456521225083 0.03294559080372886 -0.08767061418766724 -0.06011925856769184 0.1176516162102944 0.039174628721275126 -0.1704259928951326 -0.14367782399733728 0.11596709721972692 2.891800248556518 0.11632918801045372 0.11188786712190922 -0.04383781618878817 0.13162920833215977 0.17511703630262032 0.13955474583150165 0.05965456921813408 0.06711260815602646 0.14418677217352183 0.038477987641616994 3.917922133025272e-06 -0.00048717541048418626 -5.098582339236597e-05 0.000571006061335923
PC_13 0.0004080520191948584 -9.546514115880839e-05 0.00019197870097742775 -6.135019432602832e-06 4.3864346112284705e-08 0.03483460537255787 0.053183498813782204 -0.00987680853266596 0.01728266294804273 0.10580483258299121 0.01554525998499536 0.11150282186475553 -0.05474900806836224 0.21134091596076743 0.11632918801045368 2.789434225886881 0.3054254312088263 -0.10496149799495562 -0.039080013546213405 0.24813182858501123 0.13679777004284277 0.03621933980066002 -0.16412298745822507 -0.021791215751905416 -0.19500048082712784 -6.51887248950379e-06 0.00010153393843075466 -0.0006638224865448143 0.0007117141215361628
PC_14 -0.0007358286750517116 8.931742886056723e-05 -8.97812164461395e-05 3.890449076221291e-06 -3.039436757919395e-08 0.010290532606577403 -0.056246334156753876 -0.03602811310030213 0.10843449844801027 0.033003669895959 0.06633702123796283 0.027297797424497526 -0.006213493664462154 0.050748783617716106 0.11188786712190912 0.3054254312088264 2.8813376140423776 0.06404352056853999 -0.14842660463799823 0.10762472298645505 0.04587698502130908 -0.024136671845368947 0.03509624196308364 -0.2036429743905545 0.15373189688869685 -0.0003888965616396827 -0.0003018666220035176 -0.00024166851998943116 0.0009906156023037924
PC_15 -0.0006430495268198655 -8.036132163592255e-05 0.0001815438153076451 -4.4866756638906866e-06 2.04327716813826e-08 0.04305918290734133 -0.068722102396302 -0.045363875596842976 -0.1572877736057173 -0.19211822947826956 0.1327229131445089 -0.009685816505623559 0.0038310639281378604 0.06812739175787921 -0.04383781618878805 -0.10496149799495531 0.06404352056854025 3.1949929210011145 -0.11516600025079105 -0.011684485331147406 0.11768562573411492 -0.005764914269401953 0.10081740062255602 -0.054702494595442165 -0.24160709573659894 -0.00029495691426695384 -0.0001588782078623757 0.0009560878030142458 -0.0008101934027089682
PC_16 0.00043623445983732867 -9.693655677182211e-06 1.0566791106292585e-05 -2.13284280606532e-06 2.8537347762473576e-08 -0.01345665184891415 0.06821031671852035 0.041170476000066375 0.03470686776759533 -0.07503381177191411 -0.14216604423509155 -0.12237019548760289 0.07160835795187713 -0.02801627525709027 0.13162920833215971 -0.039080013546213654 -0.14842660463799787 -0.1151660002507912 3.4632497595719043 -0.032125323597843335 -0.011755273486494083 0.14689203849564791 0.05716981134926049 0.041147067826714206 0.008513000170734508 -7.736158565312497e-05 -0.00019808467639316013 -0.0001925553971187226 0.0003929261261982338
PC_17 -0.0009856196431182298 9.284241006583401e-05 0.00025242782647561364 -4.697771799746898e-06 3.320893707380412e-08 -0.09105349113560325 0.045326571986849244 -0.151627097287832 0.14496590409985408 0.16761007165421887 0.07688174150027106 -0.024079573573323684 0.062342287493661865 0.04554442958980011 0.17511703630262074 0.24813182858501107 0.10762472298645515 -0.011684485331147243 -0.032125323597843224 3.8734439472379436 0.08198541953732766 0.050653620294452695 -0.16557610820877675 -0.14107251897071113 -0.09478267521101717 -0.00022485965638701033 0.00021785383661473157 0.0007288669342657741 -0.0010658370434128075
PC_18 0.00022249383813774525 4.747105365659122e-05 0.00015528582398377123 -3.1229672240958317e-06 2.8687868921928672e-08 -0.017015949540317977 -0.02333921444290605 -0.017675912043920158 -0.02993592129091606 0.006827277919246415 0.14723844201046016 -0.1158599731505468 0.1252734960237252 -0.08122572265728134 0.13955474583150146 0.13679777004284296 0.04587698502131055 0.11768562573411474 -0.011755273486493861 0.0819854195373281 3.375241331020542 0.19830943878820678 -0.010045996891482112 -0.22138047966906083 0.14606671428375617 0.0008186778639130614 0.0001194575756815621 -0.0004536098111080035 0.00036940246417344497
PC_19 0.0005397508008711705 -1.8138691147868373e-05 0.00010566806560178058 -4.0543641124872726e-06 3.881601640521727e-08 -0.019762662443980027 0.024813026254688716 0.001520446041176312 0.022084163479430135 -0.008205578775812905 0.03687750536810018 -0.08544247475573025 0.0893428048415951 -0.052123641773152395 0.05965456921813417 0.036219339800660055 -0.024136671845368225 -0.00576491426940225 0.14689203849564839 0.05065362029445216 0.19830943878820678 3.5555709980152628 0.0020729657794886862 0.04751299769905339 0.19178204891568 -0.0011463390685085252 0.0001553291719406309 -0.0005603433763375109 0.0001554527282643033
PC_20 0.00018291486981379275 -4.5206627404338215e-07 -2.0855938744405207e-05 -8.98346636939052e-07 1.7303474309179726e-08 0.026962689204046007 -0.0419758536202821 -0.016385517439461043 -0.0846373885419805 -0.06420365197157805 0.06172730756219675 -0.008346439598286695 0.03437114177352229 0.012981414200019735 0.0671126081560264 -0.16412298745822507 0.03509624196308385 0.10081740062255583 0.05716981134926041 -0.1655761082087767 -0.010045996891482238 0.0020729657794885106 4.005265835076156 0.17825420285992133 -0.0545199183791652 8.596187136311293e-05 0.0002503695924241373 -0.00035683289951470747 0.00021090833481049416
PC_21 0.001030793633540951 4.36608006149792e-05 6.082241430970712e-05 -4.150569512475833e-06 6.020874455885973e-08 -0.03162110141152638 0.0062526663600981506 -0.046274003542487174 0.02446291574525852 0.04809192143312947 0.010911708700400145 -0.09233290592338228 -0.05809202785695101 -0.10315009496382263 0.14418677217352172 -0.02179121575190578 -0.20364297439055434 -0.05470249459544261 0.04114706782671428 -0.14107251897071144 -0.22138047966906124 0.047512997699053074 0.17825420285992133 4.317563687008271 0.171162866347809 0.0003482375003888052 5.539413968916313e-05 -0.0005127792726128302 0.0003381129686639211
PC_22 0.001659487445953476 -0.000160586839214602 0.0002603111636005681 -8.492945218881751e-06 6.120427523095873e-08 0.06203753155425933 0.09340474773061465 0.0933223107808871 -0.05722866956287769 -0.15273331156277112 -0.06915728903461832 0.1359532478176564 -0.17083564758167888 0.2380400340731449 0.03847798764161697 -0.19500048082712762 0.15373189688869707 -0.2416070957365989 0.008513000170734765 -0.09478267521101717 0.14606671428375625 0.1917820489156801 -0.0545199183791649 0.17116286634780953 3.9132741614519184 0.0003482651668526735 -0.0006702757157209253 0.0002777628338381399 0.0010479369945729118
proband -1.1869290737579263e-06 -1.4672204669014102e-07 1.0467187484294276e-06 -3.295842094522051e-08 2.676247176934333e-10 0.0001499801273617491 8.96600456062589e-05 -0.00011336691922433476 7.334965303739841e-06 -0.0001363897916821139 0.0001857982655961363 0.0001090350619877857 0.0002365026476017951 4.455014653947923e-05 3.9179221330210944e-06 -6.518872489494063e-06 -0.00038889656163964436 -0.00029495691426696755 -7.736158565312778e-05 -0.00022485965638700586 0.000818677863913106 -0.0011463390685085139 8.596187136311293e-05 0.0003482375003888003 0.0003482651668526829 8.450142252566772e-05 -4.5401732801944235e-05 2.8217301397196546e-06 2.4840436017360334e-06
paternal 4.887673198222777e-06 6.280763205700447e-08 -1.4600431909579942e-06 4.207899612147233e-08 -3.1532072270607516e-10 -0.00011148088405415517 -0.0002744257876607003 0.00034387929892134027 -1.4340040192256851e-05 -0.0002661110887616075 -1.8506270359814538e-05 -0.0003217099381931068 -0.0007149734311919223 -0.00039971776727354527 -0.0004871754104841302 0.0001015339384307507 -0.0003018666220035514 -0.00015887820786230925 -0.00019808467639320215 0.00021785383661485379 0.0001194575756815313 0.0001553291719405818 0.00025036959242410274 5.53941396891838e-05 -0.0006702757157209766 -4.540173280194411e-05 0.0004786253472354754 -0.0003929898694971456 -0.00037415635346789704
gpp -3.135856132783458e-06 -6.087160426392914e-07 -2.3153083783887705e-06 4.397459289400009e-08 -3.377273869612955e-10 9.010747943664483e-05 1.2203776925716024e-05 -0.0003866636944821522 0.00011930653611860486 0.00016834131135864597 0.0004916759975591075 0.0007672310916174421 6.72858805241886e-05 0.00040249249765621843 -5.098582339225528e-05 -0.0006638224865448316 -0.00024166851998910375 0.0009560878030142666 -0.00019255539711883384 0.0007288669342655945 -0.00045360981110783785 -0.000560343376337407 -0.0003568328995146032 -0.0005127792726127881 0.00027776283383813496 2.8217301397195687e-06 -0.0003929898694971469 0.001418764100153226 -0.0006589265523142377
gmp 1.017927806440434e-05 1.2315961933486732e-07 5.390323958121419e-06 -1.5950710517133736e-07 1.4058953486238929e-09 0.00029586562908522654 0.0003220260714226116 -2.3237033727203174e-05 -0.000561918665466399 0.0003384024995195942 -0.0002298220425565359 -3.443246917260413e-05 0.0012730591608185113 0.0005492898962564289 0.0005710060613357157 0.0007117141215361848 0.0009906156023035996 -0.0008101934027091065 0.00039292612619836744 -0.001065837043412827 0.000369402464173309 0.00015545272826423704 0.0002109083348104832 0.0003381129686638501 0.0010479369945729305 2.4840436017359555e-06 -0.0003741563534678956 -0.0006589265523142399 0.0014074801101156339
