 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gpm gmp gmm
pcs.V5 2.1541869948047225e-06 -3.46942830083598e-06 9.509622520419622e-08 -8.212725715052256e-10 -1.9957153992822314e-05 2.40459062218175e-06 -8.52001120686769e-08 9.263429880105661e-10 -4.67383432001039e-09 4.580794139621849e-08 2.5913129563677386e-06 4.4948545683445234e-08 1.8729184800064816e-08 -5.92936821767727e-09 -2.6979548767766683e-08 -7.791929624132838e-08 3.208026232053806e-08 6.43140220248075e-08 -4.3813982815979474e-08 -4.170050091878987e-08 1.0031990904845815e-08 -3.171699482142934e-08 -1.1476626021506517e-07 -1.3248588316041236e-07 9.831202878210239e-08 8.213950535992202e-08 6.437433407573197e-08 4.239395912642534e-08 8.741211773042335e-08 2.277938016187579e-07 -1.384833269760809e-07 3.919701874760027e-06 -8.345051622701405e-07 1.8175232724659739e-06 -5.485486656581485e-07
pcs.V6 -4.778344626021425e-06 1.5800089615430953e-08 6.067568503481553e-09 -1.2993094189747616e-10 8.997386159067456e-06 -9.031973607617086e-07 3.123720440550445e-08 -3.3004140323182904e-10 -3.7106003375703764e-09 1.7340861533986304e-08 4.49485456834361e-08 2.458770668224744e-06 3.1797594524925006e-08 6.783829147216803e-08 2.5394406708734084e-09 -8.08596744191036e-08 1.017266537593506e-07 -2.8788919324887002e-08 -6.859885326688166e-08 -3.875561906836098e-08 3.231968186559993e-08 6.410966990515722e-08 -6.842238501609727e-08 2.861561423999043e-08 -4.2200322786488174e-08 2.046961070147296e-08 -9.400352715496185e-08 1.8338780506280843e-08 -9.453736170972587e-08 3.0036742865187584e-06 -2.7623498547672344e-07 -1.5668574055838015e-06 -1.3529016358529303e-06 2.8504700038228947e-07 2.687451752908183e-06
pcs.V7 2.5387634088472454e-07 -1.0479314812657514e-06 3.161265611520862e-08 -3.304902716922769e-10 -6.514613050511061e-05 5.904725768131789e-06 -1.7275669836067826e-07 1.6248786568193244e-09 1.0554407584596851e-07 8.089057576400327e-08 1.8729184800094462e-08 3.179759452493361e-08 2.9896155839163503e-06 3.147913280741386e-08 -1.5690724972557532e-08 -1.302580469782569e-07 -5.658310100396314e-09 -8.223568553719891e-08 -6.828005051155486e-08 -1.1795231278963617e-07 7.517582942597652e-08 -6.077206219392078e-08 -9.603008320895146e-08 -7.318555084871966e-09 2.774480180304863e-08 -2.394555651235213e-08 -3.5998340232650296e-08 -9.874706600083864e-09 2.8766523034125282e-08 1.1068311676908236e-06 2.1222543321602874e-06 -2.781154786450997e-06 4.172206253907939e-07 -1.9581673219259405e-06 -2.044433974678402e-06
pcs.V8 -1.3166628719302536e-05 -1.4318027321122371e-06 4.314660322014424e-08 -4.499341142853608e-10 9.303587332052235e-05 -9.151408783409653e-06 2.7877651483614457e-07 -2.6605839137294354e-09 9.065786232465785e-08 -2.6513202742464714e-08 -5.929368217745377e-09 6.783829147216221e-08 3.147913280737098e-08 2.887648600477326e-06 7.75110279175302e-08 4.455245700071372e-08 8.174607012981939e-08 2.2918905656300845e-07 -7.338979838754271e-08 -2.1081297169388714e-07 -8.082799480469696e-08 -4.931026158077608e-08 5.3153248779565674e-08 5.980655863400322e-08 1.2776561731831212e-07 8.867452697593996e-08 -2.1141872397185836e-08 -3.0441715877896016e-08 -5.023597161981562e-07 -1.1264596606719357e-06 -1.5789626434333926e-06 2.687128602449806e-07 3.1622131881286994e-06 -1.8099665331204492e-06 2.6851643138251276e-06
pcs.V9 1.896318035481756e-06 3.76322877223807e-07 -1.4637915113582575e-09 -7.864337484408699e-11 -1.7216841344377297e-05 2.1794451915094687e-06 -7.927538916261304e-08 8.961004450769991e-10 3.4387614551062586e-09 -7.879376989162659e-08 -2.6979548767747036e-08 2.5394406708755615e-09 -1.569072497254644e-08 7.751102791753342e-08 2.823766959103754e-06 2.379551646010333e-08 2.0812180251569377e-08 -5.78410461303477e-08 -2.2027640240827052e-08 -1.2766036051225464e-07 -2.850147770220162e-08 -1.0887646490520541e-08 3.110012969376375e-08 -6.189981428441816e-08 -1.2030525301788739e-07 -7.578017924918182e-08 -3.36283796673731e-09 2.9360219309586314e-08 -8.269519025641225e-08 -3.408838308691527e-08 -1.4054942955079778e-06 2.2700384077255646e-06 -2.3346527555275644e-06 -1.6171122515170717e-06 2.6548790784110065e-06
pcs.V10 2.940106163257964e-07 -4.498118335525536e-07 2.2052508195749173e-08 -2.382454371640423e-10 6.091128628275003e-06 -2.7542954235319946e-07 1.4123178533733863e-09 2.988853803654356e-11 9.273533424829728e-08 6.3509068995158e-09 -7.791929624133072e-08 -8.085967441910295e-08 -1.3025804697826057e-07 4.4552457000719407e-08 2.3795516460101287e-08 2.976343819850042e-06 3.5295112498262595e-10 2.3956617127219254e-08 2.197460897984091e-08 2.0846432582718082e-08 -3.3178619961044114e-08 -1.3321043359841319e-08 1.3438777738569575e-07 4.6202238345165465e-08 -2.228498633260786e-09 3.253051045475627e-08 4.1401131440251826e-08 -4.910632896835487e-08 3.3221758510458884e-07 1.6724797987935993e-07 -2.466354387440003e-06 -1.114498227593725e-06 1.1623771906732857e-06 4.1347696026655005e-06 1.6544806097792124e-06
pcs.V11 -3.542147022445881e-06 -1.0965261451815444e-06 3.339708500739183e-08 -3.103842973741428e-10 -8.70548982864429e-06 2.3814436516054161e-07 1.0595292540389016e-08 -2.4438016600549764e-10 -7.946858462037104e-08 9.502646087780053e-08 3.20802623205292e-08 1.0172665375935244e-07 -5.658310100410301e-09 8.174607012983849e-08 2.081218025156336e-08 3.5295112498218476e-10 2.927774277079948e-06 9.442418828596597e-08 2.9205089249307126e-08 -5.8814391852362414e-08 4.918631795875139e-08 -1.1360177451144835e-07 -4.784020028825884e-08 1.0138185847780092e-07 -9.462346203033182e-08 5.7552203488154855e-08 -5.6899705131891357e-08 8.7562611067454e-08 -1.0047807420489694e-06 8.035001737531335e-07 2.1136469403975655e-06 -7.102781861140313e-08 -6.149212095875596e-08 -1.2275054693822816e-06 -2.1726208624432793e-06
pcs.V12 -2.1149809166514284e-06 -2.441533230305816e-06 6.099823715303282e-08 -4.4871238908493345e-10 3.0466993135962502e-05 -2.97874626017998e-06 9.521536377206206e-08 -9.791296529238473e-10 1.0691588322523494e-07 -4.308457827124722e-08 6.431402202477574e-08 -2.87889193248865e-08 -8.223568553722978e-08 2.2918905656303277e-07 -5.784104613035597e-08 2.3956617127217448e-08 9.442418828595998e-08 2.8564074122762853e-06 -1.82243340415829e-07 -1.6519328462636226e-08 1.5920268164489456e-08 -8.72990434629115e-08 -8.771395546477707e-09 -1.3484632323089885e-07 -8.293685706021563e-08 -3.437080040672508e-08 -3.452296355274342e-08 5.3842421294905696e-08 -4.0828353113383533e-07 1.9355547388015795e-06 8.484284723017588e-08 5.429419872328999e-07 -1.9898792042448384e-06 1.2053223360649482e-06 -1.5708763794534399e-06
pcs.V13 -1.3901516500480123e-05 -3.316626596016612e-06 1.196131462220389e-07 -1.326402264781942e-09 2.825317052356616e-05 -2.1708821414159793e-06 4.396278282655662e-08 -2.160394886670252e-10 -7.957005561098112e-08 2.3162629186808677e-08 -4.381398281600724e-08 -6.859885326687679e-08 -6.828005051159403e-08 -7.338979838749037e-08 -2.2027640240844827e-08 2.197460897984012e-08 2.9205089249308714e-08 -1.8224334041581447e-07 3.0099574960142974e-06 -6.854406467828014e-08 7.120079887395421e-08 1.6288532405572247e-08 -1.1835781164022483e-07 -3.889030882268584e-08 -1.7639952656535542e-07 4.9179649856530534e-08 -2.2947244999993908e-08 -4.0066858927923666e-08 1.5786623897750998e-06 -1.709015826162719e-06 -2.049544394745146e-06 2.4744017794795953e-06 -2.290605729374355e-06 -1.4264412742891368e-06 1.4349263167673506e-06
pcs.V14 -3.368408711616689e-06 3.3463354932287043e-06 -9.693761646702696e-08 8.639602338638776e-10 8.30619765419258e-05 -8.02865888529852e-06 2.41271727644777e-07 -2.2651145482326236e-09 -2.3640152219623905e-08 -1.421126113630386e-07 -4.170050091882674e-08 -3.8755619068373996e-08 -1.1795231278962831e-07 -2.1081297169395906e-07 -1.2766036051223582e-07 2.0846432582712725e-08 -5.881439185238212e-08 -1.6519328462682542e-08 -6.854406467833587e-08 2.8791223425646644e-06 -4.3423331525847676e-08 1.9234433587810916e-08 -4.2753930356875856e-08 -1.0681546152648983e-07 5.542671558192156e-09 -8.203755720540085e-08 -8.682824043827744e-08 6.105001826856355e-08 -3.871676414878414e-07 -6.230788618377701e-07 -7.312651455959545e-07 2.4630423252158008e-06 2.001526160014009e-06 1.8929724743337793e-06 1.6516919345279448e-06
pcs.V15 -8.38807442852612e-06 -2.6519382733206682e-06 8.070480966966719e-08 -7.995244867609799e-10 8.05411401615372e-08 -3.017015163473006e-07 1.3360460334070798e-08 -1.4001962167681573e-10 9.521952335915951e-09 -1.5366656336809148e-07 1.003199090482964e-08 3.2319681865604484e-08 7.517582942594895e-08 -8.082799480465534e-08 -2.8501477702214528e-08 -3.317861996104431e-08 4.918631795875301e-08 1.5920268164503025e-08 7.12007988739575e-08 -4.342333152580907e-08 2.948132641391274e-06 -6.485819337344085e-08 -4.6179268327125175e-08 -7.320770943293334e-10 2.161650880888423e-08 -1.4705909953650885e-07 -6.888254571783971e-08 -7.881786581601698e-08 -3.224112713198782e-07 -1.2173732061825381e-06 5.300147032301438e-07 -1.2916327061524434e-06 1.824876276626009e-06 2.9340489271175176e-07 1.943235740837049e-06
pcs.V16 2.845125904815511e-06 -5.328834574719505e-07 1.32128260689588e-09 8.02323536516047e-11 -1.8497153072894393e-05 1.453859626145519e-06 -3.4809985878325683e-08 2.924769622995314e-10 -2.5462140618718358e-08 6.689451243784027e-08 -3.171699482141988e-08 6.410966990515768e-08 -6.07720621939143e-08 -4.9310261580778e-08 -1.0887646490519582e-08 -1.3321043359840766e-08 -1.1360177451144605e-07 -8.729904346290882e-08 1.628853240557784e-08 1.9234433587800338e-08 -6.485819337343589e-08 2.932349114450712e-06 3.400925888146713e-09 -2.6122329694235694e-08 -1.1484400918931929e-07 -2.8175822787290883e-08 -1.3066419286141688e-07 -4.000874791287886e-08 -8.915441213213277e-07 3.8217426267053377e-07 3.0396664287879344e-07 -9.450382450747335e-07 2.7933425796980335e-06 -3.710004605454606e-06 3.1638323601473432e-06
pcs.V17 -5.222503842399959e-07 3.40848570796393e-07 1.1406692340439537e-09 -1.0792497490446198e-10 -2.4896571811817666e-05 2.344971640093712e-06 -7.302718034671633e-08 6.830342147680181e-10 -1.320469131421378e-07 1.273416732348386e-07 -1.1476626021505002e-07 -6.842238501609457e-08 -9.603008320894755e-08 5.3153248779576976e-08 3.110012969376175e-08 1.3438777738569776e-07 -4.784020028825412e-08 -8.771395546467743e-09 -1.183578116402084e-07 -4.275393035688454e-08 -4.6179268327114376e-08 3.4009258881444087e-09 3.0675696317388767e-06 1.0975290785538739e-07 1.6808651838138083e-07 4.9816180757085736e-08 -2.58915869089563e-08 -1.9570346868011266e-07 -1.6545228435014668e-07 -9.456954982880805e-07 -2.8785559875687614e-06 4.230960396651532e-06 -4.53462069488743e-06 5.808600085080963e-08 3.6080500715487525e-06
pcs.V18 6.005492709492455e-07 -7.080024920365936e-08 1.668485885817452e-08 -2.6820506491305855e-10 -6.867520643996369e-05 7.017536401731359e-06 -2.2078090994250617e-07 2.1399574812599496e-09 5.608239929712417e-08 7.111246666306262e-08 -1.3248588316037067e-07 2.8615614239999952e-08 -7.318555084865626e-09 5.980655863404749e-08 -6.189981428442814e-08 4.620223834517064e-08 1.0138185847781728e-07 -1.348463232308645e-07 -3.889030882263589e-08 -1.0681546152650828e-07 -7.320770942948676e-10 -2.612232969424303e-08 1.0975290785538474e-07 2.8637458381465747e-06 -5.8937530408137324e-08 5.930477020617549e-09 -5.55296507626876e-08 9.107302827166826e-08 5.892604692481644e-07 -2.8155546719023884e-07 -9.705689076543724e-07 -2.3677593375140997e-06 2.2323807561527036e-06 -2.8350857175565506e-06 3.172950883797894e-06
pcs.V19 2.532272235956616e-07 -1.5578075145806602e-06 4.144068786772819e-08 -3.252242391489085e-10 -1.1583704775752097e-05 6.453804417310022e-07 -9.177359039865454e-09 -1.0994161146373734e-11 3.736232348341169e-08 1.1070426146469285e-07 9.831202878209833e-08 -4.2200322786486024e-08 2.774480180303824e-08 1.277656173183301e-07 -1.2030525301789313e-07 -2.2284986332608517e-09 -9.462346203033035e-08 -8.293685706020815e-08 -1.76399526565353e-07 5.542671558205814e-09 2.1616508808885938e-08 -1.1484400918932146e-07 1.6808651838137676e-07 -5.893753040815034e-08 2.852489033786393e-06 1.219674391254488e-07 1.0572669800277e-07 -1.1165869882755399e-08 -1.3030020998749503e-06 -1.5408586149161692e-06 -2.569248177740361e-06 -1.3324294001023053e-06 4.425883288509482e-06 1.4842678581940322e-06 2.9780074840937633e-06
pcs.V20 -5.3859551125824635e-06 -5.243192732528563e-06 1.519129671051807e-07 -1.4005767375509228e-09 -3.224347743832702e-05 3.2857350796678262e-06 -1.0586535115108883e-07 1.0578384752711844e-09 -1.958040175231316e-08 5.5045586738451134e-08 8.213950535991983e-08 2.046961070148505e-08 -2.3945556512389896e-08 8.867452697602706e-08 -7.578017924920806e-08 3.2530510454758474e-08 5.75522034881673e-08 -3.437080040668541e-08 4.917964985656115e-08 -8.203755720535343e-08 -1.4705909953648887e-07 -2.8175822787302073e-08 4.981618075706723e-08 5.930477020564394e-09 1.219674391254545e-07 2.8336726774865886e-06 1.1592037365129274e-07 1.3616335195218243e-07 1.1143425166563287e-06 -1.1146842902691816e-06 -4.608210095555861e-06 -2.5794681507177934e-06 3.3355248694623084e-06 1.0459335736197523e-07 6.730930797296136e-06
pcs.V21 8.596847228920475e-06 -4.5184802395404067e-07 -6.115445331041019e-10 1.802652453071085e-10 -8.413677502566493e-06 9.110099228555819e-07 -2.889232489580872e-08 2.2356526116676174e-10 7.85958186779979e-08 -2.4617930008598814e-08 6.43743340757368e-08 -9.400352715496095e-08 -3.5998340232648595e-08 -2.1141872397182273e-08 -3.362837966738255e-09 4.140113144025217e-08 -5.689970513188952e-08 -3.452296355273995e-08 -2.2947244999989077e-08 -8.682824043828052e-08 -6.888254571783604e-08 -1.3066419286141762e-07 -2.5891586908956252e-08 -5.552965076268652e-08 1.0572669800277133e-07 1.1592037365129838e-07 2.916559802838651e-06 4.998505013164956e-08 -7.294139745476247e-07 2.4838443054528564e-06 -1.083461124481728e-06 -1.706684435892384e-06 -3.859260733490985e-06 2.729474498876913e-06 -2.1936037517989297e-06
pcs.V22 -5.725657664560795e-06 7.581349554808849e-07 -9.065128128201062e-09 -3.2970755476592963e-11 5.0867852948081305e-05 -4.762258320595978e-06 1.364402507491896e-07 -1.2348006923115799e-09 5.3688407259321054e-08 -1.1101721709428115e-08 4.2393959126395764e-08 1.8338780506276545e-08 -9.87470660009613e-09 -3.044171587790992e-08 2.9360219309588802e-08 -4.910632896835772e-08 8.756261106744448e-08 5.3842421294888874e-08 -4.0066858927950354e-08 6.105001826858658e-08 -7.881786581603751e-08 -4.000874791287621e-08 -1.9570346868011493e-07 9.107302827165703e-08 -1.1165869882763717e-08 1.3616335195214593e-07 4.998505013164914e-08 2.8924369811344426e-06 4.109366013082902e-07 2.2334488358278734e-06 -1.6825429286613664e-06 2.8964895208129336e-07 -4.126971912039243e-06 1.7319547511892758e-06 3.462424913789886e-07
proband -4.7042801644331626e-05 -3.7010381053050973e-06 2.468044321897019e-07 -3.698188692367012e-09 -0.00021535214041598248 1.9905115854472967e-05 -6.46936669886334e-07 6.8003151468986816e-09 1.678028309806572e-06 -3.8636277186411074e-07 8.741211773049026e-08 -9.453736170968099e-08 2.8766523034061536e-08 -5.023597161978866e-07 -8.269519025648552e-08 3.322175851046047e-07 -1.0047807420489078e-06 -4.0828353113368657e-07 1.578662389775272e-06 -3.871676414877838e-07 -3.2241127131976366e-07 -8.915441213213638e-07 -1.6545228435018972e-07 5.892604692480571e-07 -1.3030020998749123e-06 1.114342516656436e-06 -7.29413974547646e-07 4.10936601308391e-07 0.0005675098406458045 -0.00026902624487948936 -0.0002999975434575294 -6.140326110148961e-05 5.5492412116373535e-05 -1.9715098303896224e-06 4.199887830090314e-06
paternal 0.00017711052836183672 -2.2501373721334875e-05 5.273802908367639e-07 -3.476362937478484e-09 -0.0010145470358866402 9.231811128146945e-05 -2.6965838174096076e-06 2.5864702684060722e-08 3.301673976596151e-06 -1.0893795201520545e-07 2.2779380161914345e-07 3.003674286518925e-06 1.106831167690562e-06 -1.1264596606709133e-06 -3.408838308717898e-08 1.6724797987943126e-07 8.035001737533319e-07 1.93555473880219e-06 -1.7090158261620161e-06 -6.230788618375297e-07 -1.2173732061821574e-06 3.8217426267036463e-07 -9.456954982882516e-07 -2.815554671906444e-07 -1.5408586149160487e-06 -1.1146842902687389e-06 2.4838443054528136e-06 2.2334488358282452e-06 -0.0002690262448794895 0.0022797424955340977 0.000219515050300801 -0.0017079237733651107 -0.001492495647754701 -6.653778951713235e-06 -0.00012006614236148467
maternal 0.00014327372694815678 -1.2105391909964678e-05 2.332509214203452e-07 5.754610876108795e-10 -0.0004966420828693077 5.391865425082845e-05 -1.5256193254751082e-06 1.26294018621472e-08 -1.0731076025016326e-06 2.4410721700464126e-06 -1.384833269756995e-07 -2.7623498547669866e-07 2.1222543321605847e-06 -1.5789626434334966e-06 -1.405494295507942e-06 -2.4663543874399934e-06 2.1136469403976743e-06 8.484284723027693e-08 -2.0495443947449324e-06 -7.312651455963993e-07 5.300147032303484e-07 3.039666428788128e-07 -2.8785559875686665e-06 -9.70568907654059e-07 -2.5692481777402573e-06 -4.608210095555383e-06 -1.0834611244817067e-06 -1.682542928661526e-06 -0.00029999754345752766 0.00021951505030080615 0.001984847445967415 -0.00010560456306468667 -6.16430209572247e-05 -0.0014857313798759429 -0.001190015379462398
gpp -0.00015614421607049943 0.00021914063104344142 -5.745846431769248e-06 4.844591297696254e-08 0.004769189793137024 -0.00042571586502054354 1.207565979085746e-05 -1.1030671115734786e-07 -1.4923741308802047e-06 -2.744672299225175e-06 3.919701874758576e-06 -1.5668574055845107e-06 -2.7811547864499386e-06 2.687128602405809e-07 2.270038407726737e-06 -1.1144982275939877e-06 -7.102781861230551e-08 5.429419872303185e-07 2.474401779476928e-06 2.4630423252148267e-06 -1.291632706154237e-06 -9.450382450740594e-07 4.230960396652177e-06 -2.3677593375124314e-06 -1.3324294001028508e-06 -2.5794681507195934e-06 -1.7066844358921534e-06 2.896489520797184e-07 -6.140326110148922e-05 -0.001707923773365114 -0.00010560456306465969 0.005957965557085662 -0.0030038487005694015 0.0005057206690282179 -0.00022899561724020246
