 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband maternal gpm gmm
PC.PC5 -1.2442511453195089e-06 1.0983614478619561e-07 1.9958208428149724e-06 -4.875823949490205e-07 -8.036605070304961e-07 -2.8292968214418807e-08 4.092097955797598e-08 5.992720032642423e-08 1.4857047716358734e-07 2.821442527232776e-07 3.391260499629624e-06 1.4273245708673506e-07 1.1505040906792131e-07 -8.061729414918928e-08 1.8903780206784123e-09 -1.4331370084738493e-08 1.69889459613208e-07 1.9253468446471323e-07 -4.373087737145244e-08 2.8939033855044617e-09 1.8012684607373246e-08 -6.069637297651278e-08 -2.990699938180319e-08 8.945251215091895e-08 2.7503838637650607e-07 -6.357330232926694e-09 -7.433317947131865e-07 1.6177678755530043e-06 1.4533784970408376e-07 -4.297023649327238e-06
PC.PC6 -4.331127508238617e-06 -6.265144127678267e-08 -1.444246840949361e-07 4.4372895224705434e-07 6.256832849287421e-07 2.964596288082722e-07 7.237406716678595e-09 -6.900061815455689e-07 2.5775737974085014e-07 -3.0583270042925627e-07 1.427324570867349e-07 4.525968323666008e-06 2.9183629690257476e-07 5.108464688343588e-08 -9.502271528009147e-08 1.5795251342925003e-07 1.0707747348546709e-06 4.300176296865796e-08 -3.097258952445362e-08 3.883333866645077e-07 2.4484244089569745e-07 -9.158662969789409e-08 -1.479778984439641e-07 8.478165380916975e-08 1.829346400076983e-07 -2.5166071353192865e-07 1.0756153665789612e-06 5.259680992743604e-07 -2.21946315179217e-06 -3.5970197005654973e-06
PC.PC7 -1.8974924003447312e-06 -1.3222065731567333e-07 5.9422841123588864e-08 -2.055304885803711e-06 -9.512924968056486e-07 1.7899822931899301e-07 -7.737203617541143e-08 -1.2623878940361853e-07 1.2994821941026247e-07 1.909763357055996e-07 1.1505040906792229e-07 2.918362969025747e-07 3.244668448945568e-06 3.123494747044456e-07 2.5843585173082388e-08 8.841229642541892e-09 2.3194052452462118e-07 -1.928535565824685e-07 -5.464440105940147e-09 2.4515423517554393e-08 4.674605067484482e-08 -2.6971804695751088e-08 -5.146180932837691e-09 3.252541708906569e-08 -1.092282421695181e-07 -5.2747779780245765e-08 1.185845393437805e-06 3.06128319975606e-06 -1.772270710885427e-06 -2.403300630602008e-06
PC.PC8 7.319193215800998e-07 -1.4946279388359364e-09 -2.0855282491333654e-06 2.9142620905443048e-06 5.812836055232883e-06 2.02824127580313e-06 1.0663872018586183e-07 -1.2990923016439863e-07 -5.0963394470730683e-08 1.0482812281727732e-07 -8.061729414918825e-08 5.108464688343662e-08 3.123494747044456e-07 4.156177076270891e-06 9.810574770151334e-08 1.8791818225220935e-07 1.7741031737839145e-09 -8.295091499241097e-09 1.1091055694729859e-07 6.418164456702216e-08 -4.4712393130316747e-08 4.5573830901757205e-08 -1.183395175003947e-07 -6.922628840338655e-08 -1.1751888860313559e-07 -1.970290901635995e-07 3.636565582231936e-07 -6.846689913673456e-07 3.3213386401449473e-07 4.058339535471847e-06
PC.PC9 -1.168938542844178e-06 -6.955282607045493e-08 -1.7847905674568506e-06 -8.840912475245002e-07 -9.492693980890737e-07 -6.862720616807756e-07 4.8713865982896366e-08 1.569303348083307e-08 -2.775253712267926e-09 8.491756254226171e-08 1.890378020678169e-09 -9.502271528009215e-08 2.584358517308319e-08 9.810574770151369e-08 3.7543096923998087e-06 3.4433175725837124e-07 3.4369305810315374e-07 4.1127738808235733e-08 -4.3582294264031585e-07 9.818738125773547e-08 -1.3999830018922448e-08 8.698171972924962e-08 5.042139788757167e-08 -6.532367911830186e-08 3.1473868762665215e-07 -1.8985273902244056e-07 -6.956862613585236e-08 -5.103276768493957e-06 6.026759472513224e-06 2.4602530657277193e-06
PC.PC10 3.2351043602814554e-07 1.630741542874469e-07 2.8923758011825032e-06 1.474766864963002e-06 -6.73033691850507e-06 -3.736449181736781e-06 2.9445538455117532e-08 -4.032644144505938e-08 9.272464496417503e-08 -1.9729513751554062e-08 -1.4331370084738253e-08 1.5795251342924897e-07 8.841229642541858e-09 1.8791818225220975e-07 3.4433175725837034e-07 5.385342253391881e-06 -2.4849488081142156e-07 -9.167505834923811e-08 1.966968947530834e-07 1.426107239340404e-08 -4.3190434991611986e-08 3.690368771518119e-08 5.959542187874558e-08 -4.2050648125722166e-07 1.1700229098140634e-07 5.674156609020269e-08 1.1711890058029422e-07 2.56713084710499e-06 -3.39001954841892e-06 -1.5599795443325634e-06
PC.PC11 -5.07554572552171e-06 -1.4141777860652302e-07 2.380692788447312e-06 5.247977904715553e-07 2.6624852710817077e-06 1.1911643908325577e-06 3.805427270242227e-09 -5.419653458288087e-07 2.2247629088274802e-07 -1.871068857303235e-07 1.698894596132072e-07 1.0707747348546694e-06 2.3194052452462144e-07 1.774103173783748e-09 3.436930581031542e-07 -2.48494880811419e-07 4.444082907522251e-06 -8.307416549853198e-08 1.6927484953651103e-07 3.9958244404193174e-07 2.3065494182882345e-07 -2.2297813608619817e-08 1.279243061449269e-07 -1.2683596701571013e-07 8.74175824603769e-08 -5.6183319829761396e-08 -2.2439520777354135e-07 2.81645643903677e-07 2.0806004104732013e-06 -2.9890534088246775e-06
PC.PC12 -2.2891458870088334e-07 -7.786396482720089e-08 1.8041598592522521e-06 -2.0270616149099836e-07 -1.3045452575877578e-06 -8.022230100435192e-07 1.0204528191700156e-07 -2.4258670961131403e-07 -8.87155697241592e-08 3.103770119672591e-08 1.925346844647129e-07 4.3001762968658045e-08 -1.9285355658246874e-07 -8.295091499241356e-09 4.1127738808235945e-08 -9.167505834923762e-08 -8.307416549853242e-08 5.370285850988975e-06 -3.4250307263031097e-07 1.735578320633022e-07 1.8870717867916873e-07 4.094609943861442e-07 -2.3122227761428802e-07 -1.0352275978596372e-07 4.5366044755205323e-07 5.969455515962397e-08 1.5556819619855771e-06 -2.3730428822284646e-06 7.736744747289858e-06 -3.558334201469599e-06
PC.PC13 -5.91404735132383e-06 -2.7386821556634003e-07 9.473408084660533e-07 3.8230662913790304e-07 -5.675648239009823e-07 -5.073940820220445e-07 -4.0688062675312515e-08 -1.0406989881505001e-07 3.615944051312534e-08 -6.212091340701173e-08 -4.373087737145192e-08 -3.0972589524452473e-08 -5.464440105940129e-09 1.1091055694729905e-07 -4.3582294264031596e-07 1.9669689475308388e-07 1.6927484953651236e-07 -3.4250307263030964e-07 3.775559943774631e-06 2.5107680049887322e-08 -9.96520790204113e-08 1.3083749575535922e-07 4.187376783142158e-08 -1.6381245986279924e-08 -2.556438280498868e-07 -1.448601963892476e-07 4.1720810291521594e-07 2.208632072694154e-06 9.935490736639213e-07 -4.530305145644461e-06
PC.PC14 -1.8354845626312222e-06 -5.731992796135145e-09 1.294184287815034e-06 -7.252291726287813e-07 -1.6668608536087648e-06 -7.064402811197115e-07 -7.290544935574204e-08 -1.8737787658309894e-07 1.463481447808795e-07 7.505187990469453e-08 2.8939033855054874e-09 3.883333866645065e-07 2.4515423517554433e-08 6.418164456702206e-08 9.818738125773613e-08 1.4261072393404278e-08 3.995824440419301e-07 1.735578320633022e-07 2.5107680049887057e-08 3.185537220565061e-06 1.672513808978438e-07 -1.984521745417144e-07 -3.253812640568637e-08 1.0170211269049295e-07 9.202187690867361e-08 -1.2071458172403936e-07 4.794889868150132e-07 -8.836525834784852e-07 4.034675458968157e-06 -2.22300576498849e-06
PC.PC15 -2.77774235270547e-06 -3.1726940423769383e-08 -1.928448158194286e-07 -8.839017466979568e-07 -9.200576194937532e-07 -4.844112914327853e-07 3.079968058269363e-08 -1.7361350639842002e-07 8.77564660363901e-08 -2.524233628423242e-08 1.8012684607372677e-08 2.4484244089569666e-07 4.674605067484455e-08 -4.471239313031688e-08 -1.3999830018921793e-08 -4.31904349916121e-08 2.3065494182882322e-07 1.8870717867916789e-07 -9.965207902041243e-08 1.6725138089784444e-07 3.4634005620817208e-06 -4.039734327568081e-08 -5.1498936753674904e-08 -1.7589114632482538e-07 2.013608777867261e-07 9.384784339551693e-08 6.677603049620368e-07 2.160007814340984e-07 4.264127108423462e-06 -2.47040707927144e-06
PC.PC16 1.465872670096154e-06 -2.610584303986931e-08 -2.951994447265429e-06 8.981407382055545e-07 5.5759185448873295e-06 2.556229664328192e-06 -9.884089541237548e-08 8.109429694796288e-08 -2.36688124317098e-08 1.2496363048344293e-07 -6.069637297651248e-08 -9.158662969789451e-08 -2.697180469575086e-08 4.557383090175567e-08 8.698171972924929e-08 3.6903687715183653e-08 -2.2297813608621478e-08 4.0946099438614424e-07 1.308374957553599e-07 -1.9845217454171426e-07 -4.039734327568152e-08 3.6939814197406627e-06 -4.40932962895535e-08 -6.486558325396075e-07 -1.0682133606458809e-07 1.8079779865414077e-07 -5.090797613087083e-07 -2.277559486090813e-06 1.2003591084996597e-06 2.776355066090866e-06
PC.PC17 1.7392938941763039e-06 4.0025753468929776e-08 2.2110137913322382e-07 -1.7136163001361422e-06 1.6199482297995693e-07 6.114302733538238e-07 1.0448880059746109e-08 -3.092835442995681e-08 5.11732195036029e-08 -5.0924286590313505e-08 -2.990699938180319e-08 -1.479778984439643e-07 -5.14618093283777e-09 -1.1833951750039462e-07 5.0421397887571834e-08 5.9595421878746275e-08 1.279243061449261e-07 -2.3122227761428865e-07 4.187376783142166e-08 -3.253812640568644e-08 -5.1498936753674746e-08 -4.409329628955388e-08 3.769061089601615e-06 7.492831703848741e-08 -2.489238529125565e-07 -4.58613503939259e-08 -8.34979615061404e-07 8.004788268421109e-07 -2.309609069146597e-06 -7.558232229974288e-07
PC.PC18 9.386991534722227e-07 5.21905723767865e-08 -2.3582058909703403e-06 -6.216854037680451e-06 -5.424631315595214e-06 -1.356626063937974e-06 1.984609429599136e-08 -6.778096478168841e-08 1.8541343390878968e-08 -1.6190237579182416e-07 8.945251215091974e-08 8.478165380916976e-08 3.252541708906569e-08 -6.922628840338771e-08 -6.532367911830148e-08 -4.2050648125722394e-07 -1.268359670157094e-07 -1.0352275978596377e-07 -1.638124598628019e-08 1.0170211269049275e-07 -1.758911463248247e-07 -6.486558325396117e-07 7.492831703848815e-08 5.220927437100202e-06 -4.897519645741908e-08 3.048305631153134e-07 1.6089261516094525e-07 -2.4197220793939614e-06 2.0559712208120595e-06 -1.6500185925962654e-06
PC.PC19 -1.3730443947654162e-06 -5.4651088449438176e-08 -1.286701610250859e-06 -6.184576127047764e-07 -9.102436945450114e-07 -4.2812691539663693e-07 9.995878868206857e-08 -1.8031326371153633e-07 -2.077612595771268e-08 1.730746163769853e-07 2.7503838637650506e-07 1.8293464000769858e-07 -1.0922824216951757e-07 -1.1751888860313575e-07 3.1473868762665284e-07 1.17002290981406e-07 8.74175824603769e-08 4.5366044755205265e-07 -2.556438280498867e-07 9.202187690867395e-08 2.0136087778672675e-07 -1.0682133606458796e-07 -2.4892385291255553e-07 -4.8975196457419844e-08 5.016450838777506e-06 5.163881594698874e-07 1.188746382459285e-06 -5.093369433356436e-08 -8.1907883404509e-07 -4.030467215368192e-06
PC.PC20 1.3660781092074346e-06 -4.878640754860192e-08 9.693716594634018e-07 -3.422074848844821e-07 2.3585581077796346e-07 4.801095239905249e-07 -1.4538905897950335e-07 9.677509021751424e-08 -4.01919546103062e-08 1.7715822584156736e-07 -6.357330232926771e-09 -2.5166071353192897e-07 -5.274777978024557e-08 -1.9702909016360007e-07 -1.8985273902244106e-07 5.674156609020198e-08 -5.618331982976065e-08 5.969455515962393e-08 -1.448601963892473e-07 -1.2071458172403968e-07 9.384784339551713e-08 1.8079779865413947e-07 -4.586135039392566e-08 3.0483056311531463e-07 5.163881594698875e-07 3.7620116617106373e-06 -1.1879899704418962e-06 -4.3119201364720367e-07 -7.47807156084029e-07 1.6956983046274707e-06
proband 1.0506731538225665e-06 -7.130187206114714e-07 -1.9485261539330592e-05 -3.212689170067896e-05 -9.234126341050994e-06 1.4757955688048902e-06 5.430810038788931e-07 -2.258891764646497e-07 -1.1216683353340524e-06 -1.4189150913918293e-06 -7.433317947131869e-07 1.0756153665789629e-06 1.1858453934378012e-06 3.636565582231997e-07 -6.956862613584634e-08 1.171189005802906e-07 -2.2439520777354215e-07 1.5556819619855701e-06 4.1720810291520487e-07 4.794889868150152e-07 6.677603049620383e-07 -5.090797613087123e-07 -8.349796150614038e-07 1.6089261516093577e-07 1.1887463824592853e-06 -1.1879899704418977e-06 0.0004527547182942181 -0.00022296631770380153 1.2345835287588889e-05 -2.991432078613155e-06
maternal 1.6463728965613467e-05 4.1202044835001766e-06 3.608990627243224e-05 3.046531845874739e-06 1.5407147416822473e-05 1.1106000315427062e-05 3.710683643916294e-07 2.32324525836992e-06 1.1210639994474135e-06 -1.8737362154973367e-07 1.6177678755530052e-06 5.259680992743781e-07 3.0612831997560425e-06 -6.846689913673664e-07 -5.103276768493957e-06 2.5671308471049975e-06 2.816456439036842e-07 -2.3730428822284375e-06 2.2086320726941996e-06 -8.83652583478473e-07 2.1600078143408035e-07 -2.277559486090804e-06 8.004788268421037e-07 -2.419722079393919e-06 -5.093369433355133e-08 -4.3119201364720785e-07 -0.0002229663177037995 0.001656477951661958 -0.0013582303810766591 -0.0009415847322813835
gpm -1.9197544322409994e-05 -5.002082834565376e-06 -4.88428284902561e-05 3.817820975844983e-05 8.639559370253482e-05 1.8294471486691118e-05 -1.4906691367526573e-07 -4.2200621570846634e-07 -5.328113048910224e-06 -1.7101286724256525e-06 1.4533784970404956e-07 -2.2194631517921833e-06 -1.7722707108854262e-06 3.3213386401452464e-07 6.026759472513251e-06 -3.3900195484189225e-06 2.0806004104731836e-06 7.736744747289868e-06 9.935490736638478e-07 4.034675458968151e-06 4.2641271084234835e-06 1.2003591084996805e-06 -2.3096090691466308e-06 2.0559712208120197e-06 -8.190788340450703e-07 -7.478071560840289e-07 1.234583528759184e-05 -0.001358230381076668 0.004142554127804443 -0.001516042738732542
gmm 5.571397055349357e-06 -5.809042567209394e-07 5.1998778456883345e-05 2.0015778641977992e-05 -9.414193952864108e-05 -4.121564672531722e-05 9.828168855271386e-07 -1.1586867587761283e-06 9.168373820821199e-07 1.3294385742777896e-06 -4.2970236493272125e-06 -3.5970197005655244e-06 -2.403300630601985e-06 4.0583395354718614e-06 2.4602530657276943e-06 -1.5599795443325746e-06 -2.989053408824675e-06 -3.558334201469649e-06 -4.530305145644455e-06 -2.223005764988506e-06 -2.4704070792714445e-06 2.7763550660908443e-06 -7.55823222997394e-07 -1.6500185925962659e-06 -4.030467215368235e-06 1.6956983046274792e-06 -2.991432078618317e-06 -0.0009415847322813759 -0.0015160427387325534 0.003588744969661286
