 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.3663655042399678e-07 5.651399813291743e-08 1.1883749496237769e-06 3.326451505334127e-08 -3.6811066601778564e-07 -8.211612206277949e-08 -2.4798171974942423e-08 2.7814128900436606e-08 3.246440913722161e-08 7.138863934728692e-08 1.2324531733739573e-06 2.263506209346088e-08 -1.2818232945762784e-08 3.5913177924624433e-09 8.826608765970479e-09 1.8875648285686482e-08 1.5714619383811973e-08 2.2486063608316657e-08 -1.1664778122738825e-08 -2.06175823160185e-08 -1.9495733773203367e-08 -4.416795098617075e-08 1.535879195138431e-08 8.077293990941595e-08 1.901342327935834e-08 2.9170559247228273e-08 -4.903022299190754e-07
PC.PC6 1.0006501756176155e-07 3.4959890841581716e-08 -5.64203143382558e-07 2.150493552295892e-07 6.215568065937479e-08 -1.1163169977001322e-07 -5.438327132117582e-10 -3.7272770379634646e-08 1.0638123508214663e-08 -4.119480881258844e-08 2.2635062093460732e-08 1.1303320179841496e-06 3.525880011545885e-08 -1.850472380235301e-08 -7.748428038453696e-08 1.775507207472821e-08 3.116529708138825e-08 1.1393426766018767e-08 7.149251219883358e-08 2.4471520144945977e-08 4.7635103066621774e-08 -6.995690525509507e-08 -1.2552638060146712e-07 1.4314959188067289e-08 -2.7147911990875933e-10 -3.048455936105581e-08 -1.249286104884688e-07
PC.PC7 -3.9788320985977217e-07 -3.4621547151028835e-08 -2.314927839257972e-07 -3.4446355339937236e-07 9.894735756878537e-08 1.0732768732526005e-07 -1.5097032143417736e-08 -1.8990772438584217e-09 2.5988633068373165e-08 1.1993249393879566e-07 -1.2818232945762546e-08 3.525880011545892e-08 9.901104360150173e-07 1.1415218000604005e-07 5.904322594910297e-09 -3.858305314804769e-08 -2.8313360321900436e-09 -4.374176586655528e-08 1.76236158055331e-08 4.31538621850163e-08 1.9162751723170798e-08 1.5848815304391258e-08 -2.5533124778294557e-08 -2.307123524045898e-08 6.778458382102874e-10 -5.15095892198831e-09 4.902016674449153e-07
PC.PC8 2.235071696863645e-07 1.2400992833893589e-08 -7.036026993914186e-08 -4.2605905977975715e-08 5.544734894852056e-08 5.429189451560075e-08 1.6061143227975768e-08 -7.994313270374425e-09 -3.9003461104661806e-08 4.206014487084371e-08 3.5913177924624764e-09 -1.8504723802352913e-08 1.1415218000603955e-07 1.421577103693145e-06 -2.8244125583772462e-08 -1.301982030920158e-07 1.7453467124884977e-08 -3.883427175059609e-08 9.551795497595453e-09 -3.057827584447266e-08 -4.653772464680091e-09 6.103423695762375e-08 -5.441314183762315e-08 -2.62735983970344e-07 1.3156939063757894e-08 -4.8500844989098916e-08 1.0614490650964409e-07
PC.PC9 1.1288855885322914e-07 2.5249755425668046e-08 -4.089731905362358e-07 -2.0125575646093082e-07 1.8789435838055295e-07 4.477478113004935e-08 1.715946978677414e-08 -2.720618271332891e-09 4.914002840111221e-09 3.4656068305470643e-09 8.826608765970572e-09 -7.748428038453695e-08 5.904322594910772e-09 -2.82441255837711e-08 1.2995892363364114e-06 4.7357816452728695e-08 3.9651876807665374e-08 1.3824959306843356e-09 -1.4815200701590406e-07 -1.541886383952796e-08 8.704140372177659e-09 -1.8938506690429472e-08 3.1263429927047936e-08 5.648357573906688e-10 3.225842682090394e-08 -5.227497061590994e-08 3.027941991701073e-08
PC.PC10 -4.060073473787574e-09 3.163964856603301e-08 1.3636989437905885e-07 9.601958563126089e-07 -1.4626779667252465e-07 -3.2546604834856504e-07 -9.049677413024994e-09 1.6562636322589173e-08 2.79617177216179e-08 -3.114133334169653e-08 1.8875648285686257e-08 1.7755072074728184e-08 -3.8583053148047664e-08 -1.301982030920155e-07 4.7357816452729006e-08 1.6867717527428863e-06 -9.358488250068058e-08 2.0921690692823724e-09 5.392646488350338e-08 4.432482168933733e-08 -4.2572022369274223e-08 -4.640965590044258e-08 2.3825527182037885e-08 1.950545299239014e-07 -5.921048560836647e-10 6.186949719902687e-08 1.062418917808839e-07
PC.PC11 2.55532784825105e-07 5.5368595880867676e-08 6.048325819792968e-07 -5.463470662293471e-07 2.9550879070451064e-08 2.1874682974901274e-07 -6.784727495472084e-10 2.7236659784366363e-09 -1.1678149454685474e-08 -1.1767557239706277e-08 1.5714619383812218e-08 3.116529708138839e-08 -2.8313360321902437e-09 1.7453467124884868e-08 3.9651876807665295e-08 -9.358488250068006e-08 1.2293221583750998e-06 -7.562851911846961e-08 -2.5913066221709153e-08 1.5901649615211696e-08 -6.1398414203671e-08 9.665325643360273e-08 2.267720118942773e-08 -7.299251173021437e-08 4.799970798152698e-09 3.478695277589117e-08 -1.5655484300755133e-07
PC.PC12 1.8804783447079983e-08 -2.1700277375494783e-09 -5.154033661885353e-07 -2.7141461179440975e-08 1.2859562656221191e-07 -5.4323496389377455e-08 1.4464570290784764e-08 -1.0151588107462155e-08 -2.1303412999634272e-08 4.5481164970237074e-08 2.2486063608316647e-08 1.1393426766018868e-08 -4.3741765866555253e-08 -3.883427175059559e-08 1.382495930684624e-09 2.0921690692821892e-09 -7.56285191184693e-08 1.5481793560478268e-06 -5.794383943501192e-08 4.590149926255429e-08 3.2931373868736276e-08 1.1978698846550937e-07 -3.301693674001585e-08 4.442215497588982e-09 1.0916792106591837e-07 4.0375127553194233e-08 3.6584781333861674e-07
PC.PC13 -1.8296739169677088e-07 -5.4459674563004716e-08 -2.0556804974838667e-07 4.805272297540552e-07 1.3075450015970628e-07 -1.5618057749181842e-07 -8.431449278384386e-09 2.6087293550608634e-08 -1.3487422344445057e-08 -5.85544679373588e-09 -1.1664778122738928e-08 7.149251219883325e-08 1.7623615805533077e-08 9.551795497595167e-09 -1.4815200701590383e-07 5.3926464883503326e-08 -2.591306622170913e-08 -5.7943839435011694e-08 1.1783220943135014e-06 5.073593554765896e-09 -2.8972058190526874e-08 -2.3641451275583696e-09 -6.714354691597623e-09 1.0258589035471863e-08 -7.623427746556803e-08 -1.7469742861553326e-08 2.389149766062958e-07
PC.PC14 -1.6255827546592904e-07 1.3530865223326724e-08 2.4658050988517677e-07 -3.574960497729827e-08 -2.4440241578629514e-07 -1.0069804603385337e-07 -1.036322245558218e-08 5.976752962449207e-09 1.779430005622199e-08 3.93885745257794e-08 -2.0617582316018476e-08 2.4471520144946e-08 4.315386218501611e-08 -3.0578275844472634e-08 -1.5418863839527617e-08 4.432482168933742e-08 1.590164961521222e-08 4.5901499262553835e-08 5.0735935547658515e-09 1.0431592023487477e-06 -4.269016983186103e-08 -9.007929431563438e-08 -1.8087155683416852e-08 5.063795944274827e-08 -9.152266999504963e-09 -3.3511287864672543e-09 1.127905503554612e-07
PC.PC15 -2.131587798056132e-07 5.000193417189816e-10 -1.7218139058674683e-07 -1.7611052898930626e-07 1.0000618347646497e-07 3.634392694205759e-08 2.4287933117318302e-08 -1.0311270048468888e-08 1.845792056128661e-08 1.0695815872817873e-08 -1.9495733773203526e-08 4.763510306662176e-08 1.9162751723170864e-08 -4.653772464680206e-09 8.704140372177563e-09 -4.257202236927415e-08 -6.139841420367071e-08 3.293137386873664e-08 -2.8972058190526918e-08 -4.269016983185923e-08 1.237251510939305e-06 -4.900646887572055e-08 -5.3403397848059805e-08 -4.818977010426171e-08 6.76944042367717e-09 -2.4018118329641703e-08 6.143042130453652e-07
PC.PC16 1.2366587967475749e-07 -1.0203007574581095e-08 -7.041897250589159e-07 -3.2570013979649747e-07 -3.952175050757539e-08 3.86950628705824e-08 -6.517169366157391e-09 1.147759378298012e-08 -2.3128729681911555e-08 3.3095607881516556e-08 -4.4167950986170926e-08 -6.995690525509524e-08 1.5848815304391198e-08 6.103423695762368e-08 -1.89385066904297e-08 -4.640965590044269e-08 9.66532564336038e-08 1.1978698846550924e-07 -2.3641451275590404e-09 -9.007929431563319e-08 -4.9006468875720675e-08 1.3103270993864104e-06 4.115490214011585e-08 -2.337863301516925e-07 3.5103689927631737e-09 2.9591216836720794e-08 -9.636834374429228e-08
PC.PC17 4.811157306192352e-07 2.096188351154306e-08 3.5668031900467804e-07 -8.026810929623502e-07 5.841354187101744e-08 2.5716652210358647e-07 3.932590990091829e-09 -3.4934554199912234e-08 1.0796922667537933e-08 -1.2291415858606123e-08 1.535879195138437e-08 -1.2552638060146725e-07 -2.5533124778294484e-08 -5.441314183762331e-08 3.126342992704805e-08 2.3825527182037822e-08 2.2677201189427738e-08 -3.3016936740015446e-08 -6.714354691597764e-09 -1.8087155683416968e-08 -5.340339784805992e-08 4.115490214011601e-08 1.447188436375292e-06 6.158291719062044e-08 -2.6879771734208665e-08 1.9157415991330824e-08 -3.503977897481324e-07
PC.PC18 -3.710516984974232e-08 -2.2552223915889665e-09 -5.020508268573831e-07 -2.3170922473079268e-07 8.108088033301731e-09 -5.510115576293174e-09 -1.223027987717819e-08 -5.954278444704986e-09 5.0340396263110615e-08 4.520335805745854e-09 8.077293990941599e-08 1.4314959188067335e-08 -2.3071235240458708e-08 -2.6273598397034297e-07 5.648357573910825e-10 1.950545299239019e-07 -7.29925117302146e-08 4.44221549758892e-09 1.0258589035471949e-08 5.0637959442748274e-08 -4.818977010426169e-08 -2.3378633015169204e-07 6.158291719062035e-08 1.974638587499302e-06 -2.5819060938497967e-08 1.7275493770145628e-07 -4.509986508721397e-07
PC.PC19 7.49577612968953e-08 3.100317150420272e-09 -3.6626066084483724e-07 1.442575251240869e-07 1.2094970305597283e-07 -3.37812275907933e-08 -1.7076976768854288e-11 -2.8965742320473664e-09 9.48237135169203e-09 -5.270671034095917e-09 1.901342327935823e-08 -2.7147911990877096e-10 6.77845838210367e-10 1.3156939063758232e-08 3.225842682090389e-08 -5.921048560835588e-10 4.7999707981526755e-09 1.091679210659173e-07 -7.623427746556746e-08 -9.152266999505082e-09 6.7694404236766255e-09 3.5103689927633164e-09 -2.6879771734208688e-08 -2.58190609384981e-08 1.4223366159157568e-06 1.0340979585653778e-07 1.4550726856334565e-07
PC.PC20 -3.715455497114496e-07 -3.147554796843923e-08 2.7441408815225363e-07 2.266800250202364e-07 4.0900363306368127e-08 5.619372959197921e-10 -1.4321417567843367e-08 1.4300667672128268e-08 -8.059175038543163e-09 -2.4386975225844316e-08 2.917055924722819e-08 -3.048455936105602e-08 -5.150958921988276e-09 -4.850084498909879e-08 -5.227497061590942e-08 6.186949719902729e-08 3.478695277589218e-08 4.037512755319437e-08 -1.746974286155362e-08 -3.3511287864674085e-09 -2.4018118329642014e-08 2.9591216836722e-08 1.915741599133097e-08 1.7275493770145607e-07 1.0340979585653807e-07 1.2684423623540038e-06 -8.729786923128827e-08
proband 1.3145075208535086e-07 -6.894635024480273e-08 3.932199234121044e-06 -3.974367763627479e-06 1.092844926135518e-06 1.3953013303898124e-06 3.445918062423489e-07 3.7139887334667247e-07 -9.998087254396191e-07 -6.072482117568337e-07 -4.903022299190748e-07 -1.2492861048846723e-07 4.902016674449134e-07 1.0614490650964495e-07 3.0279419917011164e-08 1.0624189178088303e-07 -1.5655484300755106e-07 3.6584781333861706e-07 2.3891497660629465e-07 1.1279055035546157e-07 6.143042130453669e-07 -9.636834374429242e-08 -3.503977897481323e-07 -4.509986508721417e-07 1.4550726856334647e-07 -8.72978692312882e-08 0.0001475507284049561
