 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -3.166799017413396e-06 -2.3604411449923724e-08 9.419652953627498e-06 7.108186416173462e-06 4.143090192836742e-06 9.512523044409812e-07 6.215782537165644e-08 1.3108112009488486e-07 1.8539132052796587e-07 4.923302962778098e-07 4.146150115264999e-06 4.191112001048757e-08 2.3165757832414977e-07 -2.539747885238871e-07 1.4969602593434807e-08 2.1209599346309784e-07 5.0367363982157225e-08 3.0112188919337276e-07 5.5511279064599066e-08 1.2988300011005242e-07 7.602731408421093e-08 5.8075229220676825e-08 -2.0977082730730238e-08 -8.609402626646977e-09 2.9963427549179875e-07 -2.9330775772164148e-09 -4.21061683027125e-08 -1.829000771796209e-06 3.0594277891385723e-06 1.956112220400928e-06 1.730127850584756e-07 9.624985765905713e-07 -7.96023411994113e-06
PC.PC6 -4.1784693833759e-06 -8.847690156118438e-08 -2.2478889741871233e-06 2.9104076588308916e-06 4.976810510967413e-06 1.439526340859453e-06 -6.496706071537172e-08 -5.950086326787785e-07 2.398481796655606e-07 -2.430036913060177e-07 4.191112001048823e-08 4.889089501334037e-06 1.550990099535212e-07 -1.3368086648091697e-08 -3.982658135960112e-07 1.1748510108804784e-07 1.161975480770045e-06 1.253565315597493e-07 1.9360179243915548e-07 2.8045581279686585e-07 2.679793491579904e-07 -2.3712003520169765e-07 -1.8760108812216228e-07 1.3354027746000227e-07 2.1759532800946097e-07 -3.3173224977581127e-07 6.522116046909242e-07 4.959874951321458e-06 6.814257744455862e-07 -5.796859130320739e-06 -3.382161389772651e-06 -6.033046236525983e-08 -7.219609526612371e-06
PC.PC7 1.5279937381437573e-06 -7.495902825322984e-08 -9.440180431103296e-07 -4.67036870208054e-06 -4.039462127440105e-06 -8.502726568053379e-07 -8.941655088754943e-08 -9.870761099360112e-08 2.252293567877873e-08 7.527579372042054e-08 2.3165757832414927e-07 1.5509900995352247e-07 4.1081124403122146e-06 3.844014983559344e-07 2.6545150488881178e-08 1.2420065730937082e-08 2.5783428957227893e-07 -3.919204948532046e-07 3.3397647092711616e-08 3.297430330746566e-07 1.8294880092355922e-07 5.546443750522501e-08 -4.242975550984757e-08 1.508252294702131e-07 8.278081253797153e-08 -9.763313926235044e-09 1.092566418851723e-06 2.857113940374322e-06 4.4668202660627065e-06 1.7506243999157605e-06 -1.2687794607435856e-07 8.874025760920632e-08 -5.638437285579368e-06
PC.PC8 7.316089354786495e-08 -3.6438080203364085e-09 4.312509560268432e-06 5.713112212323309e-06 5.1627385081202694e-06 1.4080527853208117e-06 6.486223418207201e-08 5.849346858704318e-09 -5.771266627002634e-08 -1.2725496982432508e-07 -2.5397478852388643e-07 -1.336808664809217e-08 3.8440149835593405e-07 5.31157483347004e-06 7.162068997989295e-08 -2.4247905204216073e-07 4.330670164711887e-08 -8.308028172167218e-09 3.488542257481515e-08 -5.3446303972158694e-08 1.2399718726110621e-08 7.096867337965843e-08 -1.1237800526453933e-07 -8.682128371005507e-08 1.6825195752037595e-07 -8.923258011326382e-08 1.1017446874366198e-06 -2.205144323289658e-06 -2.518910555667977e-06 4.307404045025277e-06 3.088266916258878e-06 2.0073838412821265e-06 2.7496723647289128e-06
PC.PC9 -2.069039867002415e-06 -7.539538768775766e-08 1.6024155969863596e-06 -2.8921399534194446e-06 -4.336496771310506e-06 -1.3774009796247194e-06 5.2811034117608665e-08 8.517206151677226e-08 -3.4043505527861286e-08 1.296245948534667e-07 1.496960259343501e-08 -3.982658135960114e-07 2.6545150488881446e-08 7.162068997989217e-08 4.033432851654287e-06 5.305339199014465e-07 3.941168739996774e-08 6.08190147033001e-08 -5.771216519850521e-07 1.9271910217610262e-07 7.490478541406095e-10 -2.054060179224795e-08 -5.036366579035866e-08 -5.5298229477335835e-08 4.824058004117646e-07 -1.1490858016405567e-07 2.5037562543250223e-07 1.7528219423652774e-06 -4.645109198233961e-06 -4.210626844643171e-06 4.448994292505419e-06 5.775579948394143e-06 2.4563294310318567e-06
PC.PC10 -3.5542538176134315e-06 -1.9498882602783164e-09 1.279474402014082e-06 5.404554550735231e-06 3.3925998883000196e-07 -1.174046502882534e-06 -1.8405372357690143e-08 1.193478179523974e-07 2.3744282328586955e-07 1.6320602739584228e-09 2.120959934630973e-07 1.1748510108804887e-07 1.2420065730937332e-08 -2.424790520421615e-07 5.305339199014475e-07 7.1169347089516285e-06 -5.059306765179228e-07 -3.604561865536325e-07 3.577503509225638e-07 4.8955559989992276e-08 -2.3525827910030764e-08 6.450992480432372e-09 1.642313088043016e-07 -7.045044361593923e-07 -3.2705949008174155e-08 7.9709504586844e-08 4.4552283485660716e-07 3.5287354028653256e-06 8.753518400447161e-06 -2.0774180239702217e-06 -6.51582946586526e-06 -7.425678164074502e-06 -4.996076516144752e-06
PC.PC11 -3.5573606103210425e-06 -5.86777394967257e-08 -7.531132438769581e-07 -7.2852052864878216e-06 -4.446183654161294e-06 -4.850467816368719e-07 -5.64808697198638e-09 -5.180558541837889e-07 2.0469100921391782e-07 -1.0958106510329164e-07 5.036736398215737e-08 1.1619754807700445e-06 2.5783428957227846e-07 4.330670164711831e-08 3.9411687399967414e-08 -5.059306765179243e-07 4.675796088661623e-06 -2.594501199734556e-07 2.974377921564026e-07 7.147200502293623e-08 2.613357311854786e-07 -1.1849433838771886e-07 -1.0079251475923497e-07 -1.326473457031387e-07 1.4485690114050103e-07 8.200559705306078e-08 -7.072980588977292e-07 -5.266857106264257e-07 -1.7054910534459756e-06 6.7792092376906925e-06 -5.8069092063574504e-06 4.8787309043633795e-06 -2.7778941743032373e-06
PC.PC12 8.873600192354921e-07 -1.7290624670159725e-07 1.5648891965169277e-05 2.2328851306804287e-05 1.8485082082775676e-05 4.330137646123313e-06 1.8000386648449217e-07 -3.271445920882587e-07 -2.346882674088538e-07 -2.6443453675207195e-08 3.011218891933757e-07 1.2535653155974817e-07 -3.919204948532034e-07 -8.308028172167751e-09 6.081901470330041e-08 -3.604561865536343e-07 -2.594501199734544e-07 7.354094785486875e-06 -5.371186846468974e-07 2.695634889244558e-08 1.0790798405302677e-07 7.765894067579665e-07 -4.960379610325675e-07 7.3253415887660195e-09 4.1764176646149973e-07 -1.1385077978731925e-07 -6.033084834647227e-07 7.895425087555576e-06 -2.9535060458143108e-06 -4.4089417067026195e-06 -3.4573192934296845e-06 1.4778415257710357e-05 5.300637599317893e-07
PC.PC13 -7.1799098697717865e-06 -3.0717872411088043e-07 4.2232813558134005e-07 1.2192958973047861e-06 1.100770975361193e-06 1.35685487566408e-07 -1.502909378341208e-07 -4.085103443733418e-08 8.541433434390696e-08 -5.892820447045083e-09 5.551127906459955e-08 1.9360179243915585e-07 3.339764709271137e-08 3.488542257481506e-08 -5.771216519850506e-07 3.577503509225641e-07 2.9743779215640154e-07 -5.371186846468979e-07 4.0573593673965164e-06 1.2392445950975548e-07 -3.200630917852249e-08 1.23370542312249e-07 4.5392799252911995e-09 -1.72613080444135e-07 -3.394031761067633e-07 -1.5835448015745727e-07 -8.139857029859706e-07 1.6237226376026547e-06 4.044320376079523e-08 5.517067204541245e-06 -6.853273992314144e-06 5.386050743013407e-06 -4.273685240661658e-06
PC.PC14 3.255771191158745e-06 8.965464453025844e-08 8.33441708716927e-06 7.4834952963178105e-06 4.989865176982239e-06 1.1407312885607908e-06 -8.074174632021636e-08 -1.931057501104675e-07 9.291429880257136e-08 -3.085146546974706e-08 1.2988300011005356e-07 2.8045581279686653e-07 3.297430330746581e-07 -5.344630397215902e-08 1.9271910217610275e-07 4.895555998999202e-08 7.147200502293686e-08 2.695634889244443e-08 1.2392445950975678e-07 4.3410038999173344e-06 2.727932236356775e-07 -1.4782268784667499e-08 -4.356102699076831e-08 1.908942202732468e-07 2.3273283960318846e-07 -2.8141469122593095e-07 5.522410778319851e-07 2.546457299418146e-06 -5.0104789965328305e-06 1.6544380071510055e-06 -7.220651948963724e-06 1.140441061612251e-05 -3.2350972318793887e-06
PC.PC15 1.313851780197902e-06 1.2609454818766933e-07 -8.304008802667978e-07 2.731166012776961e-06 5.038566068585732e-06 1.586269424344437e-06 1.468741319823933e-07 -1.1169084302195335e-07 3.291848436124758e-08 -8.403437474706755e-08 7.60273140842108e-08 2.6797934915798966e-07 1.829488009235593e-07 1.2399718726110745e-08 7.490478541404791e-10 -2.352582791003128e-08 2.6133573118547836e-07 1.0790798405302668e-07 -3.200630917852237e-08 2.727932236356783e-07 4.1005694172742935e-06 2.3435157241175414e-07 3.566046813865069e-08 -1.527303794214647e-07 2.6564102473269874e-07 1.9953976781864459e-07 1.9828249995531956e-06 4.50867136197047e-07 1.3908677554165828e-06 2.8704369666836633e-06 9.445664087121417e-07 3.4649524161042397e-06 -4.355269532566289e-06
PC.PC16 2.8944550866596734e-06 1.5417575499203996e-08 -1.986237819804583e-06 3.155158926961028e-06 6.833171453476658e-06 2.506772827117258e-06 -1.1086147510805039e-07 3.4743972402198654e-08 -4.163873627409547e-08 1.4641609724552024e-07 5.807522922067812e-08 -2.37120035201698e-07 5.54644375052249e-08 7.09686733796593e-08 -2.054060179224797e-08 6.450992480433226e-09 -1.1849433838771873e-07 7.765894067579687e-07 1.2337054231224864e-07 -1.4782268784666038e-08 2.343515724117556e-07 4.650551830070673e-06 -2.5594990314696893e-07 -1.3695737795524597e-06 -5.152957690165615e-07 3.6994818017680575e-09 -8.175175547761746e-07 -1.948727892675589e-06 -4.148980288861145e-06 -6.19671154666675e-07 1.8943661818025068e-06 1.4593240646408957e-07 6.600213141485305e-06
PC.PC17 4.967914253109913e-07 1.0052657271699801e-08 2.8988868645677663e-06 6.416321955261126e-06 7.821818954739339e-06 2.510665857061499e-06 -2.544112206003851e-08 -3.341957164783051e-08 1.571513856888584e-07 -7.748291159910971e-08 -2.0977082730729394e-08 -1.8760108812216313e-07 -4.24297555098478e-08 -1.1237800526453908e-07 -5.036366579035962e-08 1.6423130880430182e-07 -1.0079251475923628e-07 -4.960379610325656e-07 4.539279925290728e-09 -4.356102699077022e-08 3.566046813865083e-08 -2.559499031469693e-07 3.505965484345068e-06 -3.974681813855242e-08 -4.852466709411294e-07 -6.033961789080898e-08 1.802491417672535e-07 -3.1169004786491982e-06 7.642375851677737e-07 -5.257601617372956e-06 6.214291842330261e-06 -5.157488823258082e-06 -1.613844916088563e-06
PC.PC18 5.171462227179634e-06 8.348181107763082e-08 -2.163380778510068e-06 -5.076217200784713e-06 -5.508063557634857e-06 -1.6860585321555754e-06 1.21007839884345e-07 -1.0984452941074532e-07 -6.898657362102629e-08 -5.240867860723086e-07 -8.609402626648708e-09 1.3354027746000116e-07 1.508252294702128e-07 -8.682128371005623e-08 -5.529822947733611e-08 -7.045044361593936e-07 -1.3264734570314028e-07 7.325341588765364e-09 -1.7261308044413366e-07 1.9089422027324745e-07 -1.5273037942146598e-07 -1.36957377955246e-06 -3.974681813855186e-08 7.876313607833404e-06 6.66007296328029e-07 8.729709169551715e-07 -4.7050672692586014e-07 9.19621323768637e-08 -3.639110157919468e-06 5.089542803856965e-06 4.522215268877672e-06 9.11105439969462e-06 -6.642372236622237e-06
PC.PC19 2.262427418712385e-06 9.022426555154427e-08 3.291063968028688e-06 -9.580288793391675e-06 -1.5151566399769823e-05 -4.9740652113349995e-06 2.9658410726258444e-07 -2.0808736928181953e-07 -2.262497139985389e-07 1.9742922283871257e-07 2.9963427549179743e-07 2.1759532800946004e-07 8.27808125379718e-08 1.6825195752037458e-07 4.824058004117642e-07 -3.270594900817455e-08 1.4485690114050135e-07 4.1764176646149407e-07 -3.3940317610676217e-07 2.3273283960318833e-07 2.656410247326986e-07 -5.152957690165648e-07 -4.852466709411283e-07 6.660072963280302e-07 6.479558837586839e-06 9.453394593386652e-07 1.8132752470287326e-06 3.1374756744169423e-06 -1.3713232429541775e-06 1.658980889688869e-06 -1.8633142253533773e-06 1.7564809457662532e-06 -7.423269091625763e-06
PC.PC20 3.463041715529491e-06 2.135895290992637e-08 3.5432865089627315e-06 -9.941592082554995e-06 -1.4112300707916136e-05 -4.231634433590486e-06 -1.6628150259300724e-07 3.246260852920157e-08 -1.045003100061546e-07 2.93255645469843e-07 -2.933077577216989e-09 -3.3173224977581375e-07 -9.763313926234634e-09 -8.923258011326449e-08 -1.1490858016405568e-07 7.970950458684432e-08 8.200559705306016e-08 -1.1385077978732275e-07 -1.5835448015745573e-07 -2.8141469122593026e-07 1.9953976781864318e-07 3.699481801766137e-09 -6.033961789080877e-08 8.729709169551727e-07 9.453394593386672e-07 4.594721445963307e-06 -9.206800208533813e-08 -4.633501649585615e-06 -5.918754441168396e-07 3.6173371129788e-06 4.813267971472815e-06 8.789265967186024e-07 3.001586406388093e-07
proband -0.00011318724605181113 -3.2584136449262017e-06 -7.992373529014096e-05 -0.0002517490984897892 -0.00020480928296051786 -4.3917991271248875e-05 1.1403494082479716e-07 -8.675639354499126e-07 -8.290932869222394e-08 -8.268558467576479e-07 -4.210616830272038e-08 6.522116046909268e-07 1.092566418851711e-06 1.101744687436619e-06 2.503756254325015e-07 4.455228348565976e-07 -7.072980588977308e-07 -6.033084834647453e-07 -8.139857029859903e-07 5.522410778319762e-07 1.9828249995532015e-06 -8.175175547761513e-07 1.8024914176728516e-07 -4.7050672692586115e-07 1.81327524702871e-06 -9.206800208534083e-08 0.0007571546236190853 -0.00036159377216710137 -0.00032331569276485234 -6.477579709127482e-05 3.4844629927452235e-05 -6.948530048713275e-05 -5.4704874458422926e-05
paternal -0.000251403145016015 -7.083823883100566e-06 -0.00010962205270145242 -8.529634775239945e-05 -9.214657745610071e-05 -4.220641281687497e-05 -3.7747069788114507e-07 -2.643148949058267e-06 -1.9064159913099679e-06 2.4980590237825737e-06 -1.8290007717962073e-06 4.959874951321484e-06 2.8571139403743546e-06 -2.205144323289679e-06 1.7528219423653022e-06 3.528735402865306e-06 -5.266857106264402e-07 7.895425087555618e-06 1.6237226376025935e-06 2.546457299418128e-06 4.508671361970518e-07 -1.948727892675577e-06 -3.1169004786492224e-06 9.19621323768914e-08 3.1374756744169605e-06 -4.633501649585605e-06 -0.0003615937721670999 0.002242496687812442 5.612833826220749e-05 -0.0013237178289397696 -0.0016207645339596014 0.0001571338507768498 0.00017295276657946135
maternal -0.00014882428727734794 -4.328738542011047e-06 -1.521279533443416e-05 -0.0001594837104861443 -0.00016405028547559372 -3.754217612868487e-05 -1.225411332615711e-06 6.80261422276534e-06 4.381991887066709e-07 -4.58605148717136e-06 3.059427789138574e-06 6.814257744456437e-07 4.466820266062724e-06 -2.518910555667982e-06 -4.645109198233957e-06 8.753518400447146e-06 -1.7054910534459597e-06 -2.95350604581431e-06 4.044320376081898e-08 -5.010478996532826e-06 1.3908677554165974e-06 -4.148980288861221e-06 7.642375851676288e-07 -3.639110157919393e-06 -1.3713232429541089e-06 -5.918754441168794e-07 -0.00032331569276485017 5.6128338262207695e-05 0.0024951434825054184 0.00028296486082550595 -0.00011363941878640933 -0.0021068309774186925 -0.0013653473498517904
gpp 0.0004354858920828087 1.3598641353679206e-05 3.08949463906806e-05 0.00013136809748290988 0.00021945137902624917 8.743718306929491e-05 1.573058722784723e-06 2.5501631125144456e-06 -2.556051253794668e-06 -5.335122237102617e-06 1.9561122204009105e-06 -5.796859130320738e-06 1.7506243999157564e-06 4.307404045025288e-06 -4.210626844643209e-06 -2.077418023970193e-06 6.779209237690699e-06 -4.4089417067026745e-06 5.517067204541341e-06 1.6544380071510458e-06 2.870436966683638e-06 -6.196711546667069e-07 -5.257601617373012e-06 5.0895428038569615e-06 1.6589808896888448e-06 3.61733711297881e-06 -6.47757970912755e-05 -0.001323717828939766 0.00028296486082550704 0.0039466659292286925 -0.0010827785316735227 -2.9765582277384373e-05 -0.00034259297497121435
gmp 0.00011730910196239495 3.083676008374337e-07 -1.3267968301999424e-05 -0.0001320042147788202 -0.00014663472931693825 -3.1726365842803806e-05 3.6887243093715158e-06 6.016571845210584e-06 -2.8345727504635472e-06 1.8896855286696654e-07 1.7301278505845515e-07 -3.3821613897727033e-06 -1.268779460744079e-07 3.0882669162589096e-06 4.4489942925054e-06 -6.5158294658652645e-06 -5.806909206357445e-06 -3.457319293429737e-06 -6.853273992314106e-06 -7.220651948963752e-06 9.445664087121537e-07 1.894366181802517e-06 6.2142918423302935e-06 4.522215268877646e-06 -1.86331422535341e-06 4.81326797147281e-06 3.484462992745105e-05 -0.0016207645339596103 -0.00011363941878640834 -0.0010827785316735118 0.0042627718977574 -8.608530749726288e-05 0.0001889311119124382
gpm 0.0003686226598730909 1.0966534564443595e-05 0.00024003131190869346 0.0006277172115061141 0.0006397219436333656 0.00016671254003670544 3.532789110424398e-06 -2.8430130206841468e-06 -5.9436862463857064e-06 -4.647696603156558e-08 9.624985765906238e-07 -6.033046236532754e-08 8.874025760920133e-08 2.007383841282148e-06 5.775579948394155e-06 -7.4256781640745015e-06 4.878730904363385e-06 1.4778415257710393e-05 5.3860507430134235e-06 1.1404410616122558e-05 3.4649524161042105e-06 1.4593240646415503e-07 -5.157488823257917e-06 9.111054399694567e-06 1.7564809457662612e-06 8.789265967186442e-07 -6.948530048713403e-05 0.00015713385077685034 -0.002106830977418697 -2.9765582277384363e-05 -8.608530749726299e-05 0.004825108455959688 -0.000593377946689997
gmm 5.69605514164672e-05 8.190079539266159e-07 5.948504145572239e-05 0.00018083437770097325 4.1318160590716255e-05 -2.182177016828401e-05 2.641790453708356e-06 -6.801811340950959e-07 -1.4597628144816977e-06 6.008414747603673e-06 -7.960234119941146e-06 -7.219609526612403e-06 -5.638437285579367e-06 2.749672364728909e-06 2.456329431031843e-06 -4.996076516144713e-06 -2.777894174303259e-06 5.300637599318137e-07 -4.273685240661677e-06 -3.235097231879422e-06 -4.355269532566296e-06 6.600213141485322e-06 -1.613844916088509e-06 -6.642372236622311e-06 -7.42326909162584e-06 3.001586406388307e-07 -5.4704874458424234e-05 0.00017295276657946062 -0.0013653473498517817 -0.0003425929749712127 0.00018893111191243953 -0.0005933779466900074 0.0035411956910056646
