 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -4.880677711018451e-07 1.6147870893067683e-07 5.243524565803645e-06 -7.817653242194119e-07 -3.13815936540938e-06 -1.0184638051540069e-06 9.696790513750332e-08 1.5662849138964969e-07 1.4236208938010963e-07 2.0371040451361637e-07 4.276573613741129e-06 1.212036936356631e-07 4.09025212162016e-08 -1.1851720141797642e-07 -2.0430660117903625e-08 2.6561337185461273e-07 1.4300290747214387e-07 1.430359934903794e-07 2.0781038646452688e-08 -1.2045262394034362e-08 1.9061820904240306e-08 -1.0655896244483383e-07 -3.953972692124898e-09 1.7331532810040894e-07 2.1416666862325508e-07 -1.0724979462117687e-07 -9.360367368998933e-07 -1.0544023235474123e-06 6.234773350403429e-07 -7.575828804202948e-07
PC.PC6 -2.6110020905695084e-06 -7.032013713224433e-08 -2.2647440902961343e-06 1.0468538563137507e-06 2.787659664808125e-06 8.711171021080166e-07 -6.76525653792164e-08 -4.6204751760516034e-07 2.1097028810641463e-07 -2.2807881944674492e-07 1.212036936356626e-07 5.231184152164027e-06 2.531379760370597e-07 1.0730316061632952e-07 -5.275379900475545e-07 2.8060083091438414e-07 1.0955849941409125e-06 2.716882634255921e-07 3.642129283830967e-07 3.920013156598015e-07 3.3823114406478097e-07 -3.1341838538494744e-07 -3.216891332197001e-07 9.550398238100996e-08 6.720636584047702e-08 -3.377630232226347e-07 -1.052516588147579e-06 5.118132303012667e-06 -9.596183732114858e-07 -4.876526494670587e-06
PC.PC7 1.6118798244391e-06 -1.1595990428581148e-07 3.0786885217386195e-06 3.5775727415664876e-06 4.586396064629981e-06 1.5273905387341067e-06 -1.287859425324337e-07 -1.2594545931443253e-07 4.4334883363994594e-08 1.6830216461557572e-07 4.0902521216201264e-08 2.5313797603705914e-07 4.151167612205006e-06 3.084490023859953e-07 -2.1393675958937953e-08 -1.27767567682446e-08 2.823910404059075e-07 -4.0185354459179705e-07 9.888570097020673e-08 1.9005669070570005e-07 1.204760241461313e-07 9.204489021041756e-08 -2.2790427968931336e-10 -2.4438280195061732e-08 -6.031171389588542e-08 -1.2508042716365316e-08 1.0560134160710092e-06 2.177272275767705e-06 7.611587436230419e-07 2.6582693574406343e-06
PC.PC8 2.176154708644698e-06 5.869820010186269e-08 8.761819162118857e-07 -1.3983560716603228e-06 -3.9799388183841013e-07 3.326348712094881e-07 1.2155255461931322e-07 -4.031478690456683e-08 -1.479738285181192e-07 3.973138102747003e-08 -1.1851720141797549e-07 1.0730316061633005e-07 3.0844900238599516e-07 5.15499508208194e-06 -1.0211790121438943e-07 -6.635234006801414e-07 2.441909096691789e-07 -2.079236828983173e-07 1.4077684752614292e-07 -4.915985888385521e-08 6.636800346036552e-08 2.2839667123845838e-07 -1.3150104414218886e-07 -7.078689010180138e-07 1.1616223075389105e-07 -1.5442067818196743e-07 1.0736952076955844e-07 -2.7197073466229065e-06 5.184353081705707e-06 2.6810422126698765e-06
PC.PC9 -2.276679029472166e-06 -9.437480977785792e-08 1.8648190295764362e-06 1.0264131464525736e-06 -3.959197231876503e-07 -6.30134312793612e-07 5.86077581607076e-08 -2.2270027052096274e-08 3.486262214135883e-08 2.6264634109402606e-08 -2.0430660117903906e-08 -5.275379900475556e-07 -2.1393675958937866e-08 -1.02117901214389e-07 4.2667544487406646e-06 3.3855954774061107e-07 8.145487055511347e-08 1.7321903933540078e-08 -6.362934219794807e-07 1.0724938116719135e-07 1.1661929183210998e-07 -1.0047448024027773e-07 1.9585849904588443e-07 4.1767871805723656e-08 4.5478176228657744e-07 -2.0981883464675014e-07 2.006875148570273e-07 1.5862163624134957e-06 -6.543624165403206e-06 5.456698302969138e-06
PC.PC10 -3.6814814285837783e-06 -2.1546593807482825e-08 -1.2798912419807486e-06 8.698009457662324e-07 -3.564065726453781e-06 -2.0748660303724735e-06 -4.101870334628223e-08 2.6502345335503873e-08 2.4243952730690717e-07 -1.5526777580813202e-07 2.6561337185461247e-07 2.806008309143846e-07 -1.2776756768244731e-08 -6.635234006801443e-07 3.3855954774061187e-07 6.57751657907383e-06 -3.281988515684735e-07 -3.2829015516574134e-07 3.614483186560216e-07 1.4971687548902514e-07 -5.632585540413926e-08 -1.725605181199156e-07 1.1968397732148328e-07 1.9091946844090526e-07 -5.3330910595456566e-08 1.1730868575580347e-07 3.6704102889333966e-07 1.7182096287092873e-06 -7.114781061214562e-07 -4.512891772818333e-06
PC.PC11 -2.4049401953276767e-06 -1.886549691705306e-08 3.5998578789309946e-06 -2.183924578896133e-07 2.297795562825368e-06 1.4434505354734858e-06 -1.3113616617740489e-08 -4.666225451245327e-07 2.1369469758245503e-07 -1.7936767087426788e-07 1.4300290747214237e-07 1.095584994140913e-06 2.823910404059046e-07 2.44190909669178e-07 8.145487055511306e-08 -3.28198851568474e-07 4.992540832384813e-06 -1.7292306507184292e-07 4.0361070761697723e-07 2.3394979719668006e-08 8.701368355198264e-08 2.5813092486304704e-08 -5.621633014045618e-08 -2.2614114492341804e-07 1.5608520360439163e-07 1.271759618145146e-07 -3.46148931918906e-07 -6.208544579414148e-07 5.876507425081743e-06 -4.863653317341501e-06
PC.PC12 -2.3676946406063018e-06 -1.5311398092870917e-07 3.5387502407490315e-06 7.516239764336327e-07 -1.5372280575919641e-06 -7.71514071228865e-07 1.5391138946599146e-07 -2.079203394760202e-07 -2.1973184468628342e-07 -2.406352325531413e-09 1.4303599349037933e-07 2.716882634255922e-07 -4.0185354459179726e-07 -2.079236828983167e-07 1.7321903933540214e-08 -3.282901551657409e-07 -1.7292306507184387e-07 7.207836952501115e-06 -4.985341457518558e-07 2.3029386208266143e-08 1.226730741058074e-07 7.455307562765233e-07 -4.681313187423288e-07 -3.157612506597781e-08 6.142438581970784e-07 -1.3482106877956137e-08 1.746685425351195e-06 7.3351553391176025e-06 -5.120601869123537e-06 -6.35742224183556e-06
PC.PC13 -5.025166154578097e-06 -2.9930646826224383e-07 -2.5456649239907265e-06 -2.9829794473935994e-06 -2.360832479625163e-06 -6.885215313902944e-07 -1.560451651026927e-07 1.3691183690424673e-07 2.1301685327859293e-08 6.79291397969115e-08 2.078103864645259e-08 3.64212928383095e-07 9.88857009702077e-08 1.407768475261438e-07 -6.36293421979481e-07 3.614483186560206e-07 4.0361070761697644e-07 -4.985341457518565e-07 4.452300073877715e-06 2.399689684790032e-07 3.3196898772396556e-08 -3.852563112647885e-08 -8.796918917292659e-08 -1.1261966300653403e-07 -4.113990109818499e-07 -1.0177903761180138e-07 6.3272416683161266e-09 -1.0658149839296824e-07 5.79991442084951e-06 -3.915624619889957e-06
PC.PC14 1.1973189185013014e-06 8.006792877326617e-08 3.34998374177838e-06 2.1493507492199055e-06 1.4335781321204176e-06 4.57727288296945e-07 -1.0026252231935125e-07 -1.6827060766160837e-07 1.195133374026243e-07 4.129998794197942e-08 -1.204526239403245e-08 3.920013156598026e-07 1.9005669070569982e-07 -4.915985888385539e-08 1.0724938116719145e-07 1.4971687548902474e-07 2.3394979719669078e-08 2.3029386208263575e-08 2.399689684790033e-07 4.5281726440115565e-06 8.592064694496095e-08 4.886179332455329e-08 -7.91776095763951e-08 1.4921815717681884e-07 9.543078657897663e-08 -3.408971523508425e-07 7.015306249694831e-07 2.2968088300205323e-06 -4.287388490376285e-07 -5.2944530053966236e-06
PC.PC15 -6.191159900626277e-07 4.326647442842794e-08 -1.4286322560206059e-06 1.8705968958163185e-06 4.557071663354267e-06 1.5847628680480778e-06 1.710159122580784e-07 -4.2068838235994323e-08 5.849970620297279e-08 -1.1012825655100963e-07 1.9061820904240118e-08 3.3823114406477997e-07 1.2047602414613124e-07 6.6368003460366e-08 1.1661929183211011e-07 -5.6325855404139114e-08 8.701368355198138e-08 1.2267307410580737e-07 3.319689877239752e-08 8.592064694496129e-08 4.461637108508274e-06 2.3656852199360542e-07 -5.821160260132389e-09 -2.2911181807549924e-07 1.221069268559605e-07 7.162738903373917e-08 2.1619597116469272e-06 2.0286081121317015e-06 2.2549847591450585e-07 1.5735093894323518e-06
PC.PC16 3.055607625408932e-06 2.508123020473691e-08 -3.908112105968881e-06 -2.063278669606995e-06 2.1374716114202574e-06 1.5644646620746223e-06 -1.6515249910263875e-07 -6.870325225851188e-08 -6.672493041372598e-08 1.8253790837927576e-07 -1.0655896244483386e-07 -3.134183853849479e-07 9.204489021041826e-08 2.2839667123845976e-07 -1.0047448024027769e-07 -1.7256051811991467e-07 2.5813092486305356e-08 7.455307562765202e-07 -3.8525631126478776e-08 4.8861793324555247e-08 2.3656852199360145e-07 5.024167141777842e-06 -2.0338890910799248e-07 -1.4560487997379556e-06 -4.1585757194862703e-07 2.522007477759846e-07 -8.663941580453372e-07 -4.7575570028401214e-07 -1.6316114985934448e-06 1.4335572354563931e-06
PC.PC17 1.1941534731005996e-06 6.038504911944726e-08 3.144661041418151e-07 1.180476661561745e-06 2.8962826455746112e-06 1.0604424988394552e-06 3.2968915404024424e-08 -5.106028574267686e-08 1.0891632484776274e-07 -5.861298210961327e-08 -3.953972692124619e-09 -3.2168913321970097e-07 -2.279042796894172e-10 -1.3150104414218968e-07 1.9585849904588421e-07 1.1968397732148336e-07 -5.6216330140456225e-08 -4.6813131874232873e-07 -8.79691891729267e-08 -7.917760957639531e-08 -5.821160260131957e-09 -2.033889091079922e-07 3.885616627490029e-06 5.616946688256888e-08 -3.9870010500969625e-07 -9.848923857335164e-08 -1.19622388904327e-06 -1.464037826069341e-06 -5.259228032769801e-06 7.092005811653869e-06
PC.PC18 6.311904732993057e-07 -9.989537052045188e-08 5.127782681831734e-06 5.623597826867168e-06 2.542828025902953e-06 -1.922842344391686e-08 3.6993286362863857e-08 -6.57581974178195e-08 6.665837329318436e-08 -3.805400548490987e-07 1.7331532810040963e-07 9.550398238100947e-08 -2.4438280195061474e-08 -7.078689010180185e-07 4.176787180572401e-08 1.909194684409039e-07 -2.2614114492341987e-07 -3.157612506597457e-08 -1.1261966300653514e-07 1.492181571768178e-07 -2.2911181807549744e-07 -1.4560487997379546e-06 5.616946688256933e-08 8.225312523494586e-06 3.6621728361994124e-07 9.784354707541555e-07 -2.301424072045031e-06 -2.947849174448664e-07 6.72597651447785e-06 1.4649268257997807e-06
PC.PC19 -1.0282032207099184e-06 -3.1464636611046783e-09 7.750267230100822e-06 3.791525910771916e-06 -2.1514100443175013e-06 -1.7800962420241381e-06 1.827022136250556e-07 -3.111286545568841e-08 -7.507141051411578e-08 -1.0443296696254905e-07 2.14166668623256e-07 6.720636584047653e-08 -6.031171389588426e-08 1.1616223075389113e-07 4.547817622865789e-07 -5.333091059545711e-08 1.5608520360439004e-07 6.142438581970804e-07 -4.113990109818501e-07 9.54307865789775e-08 1.2210692685596024e-07 -4.158575719486265e-07 -3.9870010500969503e-07 3.6621728361994203e-07 5.938920327347527e-06 5.297932428619525e-07 -4.060003359642831e-07 2.415855458625824e-06 -2.9547549160622275e-08 -1.0165149051890276e-06
PC.PC20 7.455782773236587e-07 -1.410896356460955e-07 3.7018269755580494e-06 -2.7778659794908057e-06 -4.743725326725675e-06 -1.3424729132130764e-06 -2.633012150568143e-07 3.9671641537205104e-08 -6.720855944265271e-08 1.7933913652506027e-07 -1.0724979462117381e-07 -3.377630232226354e-07 -1.2508042716366939e-08 -1.544206781819683e-07 -2.098188346467489e-07 1.1730868575580513e-07 1.2717596181451558e-07 -1.3482106877954109e-08 -1.0177903761180003e-07 -3.408971523508427e-07 7.162738903373861e-08 2.5220074777598383e-07 -9.848923857335262e-08 9.784354707541564e-07 5.297932428619558e-07 4.844316000177593e-06 4.69685671837118e-07 -3.3646591361859828e-06 3.5877178927088587e-06 1.6495861884428628e-06
proband -2.0299600997977425e-05 -7.243696430806096e-07 5.79945252352752e-05 -3.497160170058105e-05 -4.1756351318158116e-05 -9.188034924280011e-06 6.417901477951863e-07 1.999875795818496e-06 -2.724607689445111e-06 -1.1804499545962294e-06 -9.360367368998924e-07 -1.052516588147576e-06 1.0560134160710105e-06 1.0736952076955118e-07 2.0068751485702808e-07 3.6704102889334776e-07 -3.4614893191890766e-07 1.746685425351204e-06 6.327241668321326e-09 7.015306249694883e-07 2.161959711646915e-06 -8.663941580453478e-07 -1.196223889043271e-06 -2.3014240720450285e-06 -4.060003359642862e-07 4.6968567183710883e-07 0.0005746107690575498 -0.0003010220738376025 2.8531831332077043e-05 6.605438145301283e-07
paternal -0.00021324312162595137 -5.908995912912539e-06 -8.929909907601939e-05 -4.2672922808587656e-05 -3.2293807990555224e-05 -1.619305241555022e-05 -9.838509011511061e-07 -3.8666222499651586e-06 9.562879857974671e-07 2.561670180670389e-06 -1.0544023235474188e-06 5.118132303012663e-06 2.1772722757676865e-06 -2.7197073466229256e-06 1.5862163624135018e-06 1.7182096287092835e-06 -6.208544579413473e-07 7.335155339117579e-06 -1.0658149839295825e-07 2.2968088300205162e-06 2.0286081121316706e-06 -4.757557002839938e-07 -1.464037826069332e-06 -2.9478491744487377e-07 2.415855458625811e-06 -3.364659136186007e-06 -0.00030102207383760494 0.002292476434179881 -0.0014027115586555821 -0.0016418710266401456
gpp 0.00033733731171326566 7.568425174590059e-06 3.2942772502559524e-05 0.000138023901074219 0.0002285667431051042 8.443376567755957e-05 2.6768032135855184e-06 -1.3634486045006452e-06 -5.427972482570671e-06 -3.901967962559996e-06 6.234773350403417e-07 -9.596183732114649e-07 7.61158743623041e-07 5.1843530817057184e-06 -6.543624165403213e-06 -7.114781061214783e-07 5.876507425081752e-06 -5.120601869123525e-06 5.7999144208494906e-06 -4.2873884903763385e-07 2.2549847591452475e-07 -1.63161149859346e-06 -5.259228032769836e-06 6.72597651447789e-06 -2.954754916061048e-08 3.587717892708994e-06 2.853183133207947e-05 -0.001402711558655584 0.004476032697491371 -0.0015794313546341422
gmp 0.00011117518197870946 2.8142909361065013e-06 2.498117575064832e-05 -0.00012320887720702623 -0.00017092694514924086 -4.8198171202964384e-05 2.2937422033846267e-06 8.564099730818896e-06 -1.9202301563869784e-06 -3.0992214701973037e-06 -7.575828804202759e-07 -4.876526494670606e-06 2.65826935744067e-06 2.681042212669907e-06 5.456698302969134e-06 -4.512891772818308e-06 -4.863653317341584e-06 -6.357422241835535e-06 -3.915624619889971e-06 -5.2944530053965905e-06 1.5735093894323893e-06 1.4335572354563817e-06 7.0920058116538764e-06 1.4649268257997416e-06 -1.0165149051890022e-06 1.6495861884427875e-06 6.605438145320928e-07 -0.0016418710266401452 -0.0015794313546341433 0.004843683485114825
