 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -2.0153009276874004e-06 1.2163450962206453e-07 1.0922389624781918e-05 7.727277072142115e-06 4.914290150775017e-06 1.4477970767572035e-06 7.737297868213039e-08 1.5451128593377447e-07 2.7507438231776817e-07 6.154346485634511e-07 5.103082664799163e-06 1.1564820473600026e-07 3.062706256792279e-07 -2.8252501773695515e-07 1.386770112517497e-08 3.0972358781306284e-07 6.864242796768373e-08 3.838197027912551e-07 8.758681014334242e-08 1.5400040437556264e-07 8.075342066144955e-08 1.0354751971817353e-07 -4.97424530509738e-08 -8.916140323688864e-08 4.1807227155177935e-07 -7.867234421451348e-08 1.051373017730735e-07 -3.38087652841638e-06 6.0066281978219725e-06 2.29341888562033e-06 1.957959895182822e-06 -1.7981661069808807e-07 -1.1955104074825538e-05
PC.PC6 -4.305850269311038e-06 -3.7683016280896883e-08 -4.12047462342706e-06 6.698996496579547e-06 1.3385284923427757e-05 4.813426320463622e-06 -5.567800445322504e-08 -9.230851183642709e-07 3.540793286335079e-07 -3.851353653977983e-07 1.1564820473599958e-07 6.339535916466305e-06 3.1666123153731656e-07 1.4860057249453562e-08 -4.961959443663477e-07 2.677452821919921e-07 1.6142918081095856e-06 1.493862823299919e-07 3.630587372783902e-07 4.1968235364886956e-07 3.738834424622959e-07 -2.6450355403599863e-07 -3.1314605281413985e-07 2.3421944838253265e-07 3.6489591721415826e-07 -4.911866251058452e-07 1.0769932020886066e-06 5.05307051064801e-06 4.200057830729693e-06 -3.940051768441031e-06 -4.389934914158063e-06 -5.249828701956027e-06 -8.020525721231598e-06
PC.PC7 1.9755822441080595e-06 -2.8926894586417623e-08 -5.242334962726221e-07 -6.771779842543696e-06 -6.149451378273172e-06 -1.3407877824704284e-06 -1.0913994522979667e-07 -1.7024134973539887e-07 3.900824668223518e-08 1.45655227948276e-07 3.0627062567922634e-07 3.166612315373166e-07 4.938746121019266e-06 5.273600415362368e-07 4.7630448740109154e-08 -3.346376194991651e-08 3.0717399324925395e-07 -4.920704861698529e-07 8.77319458522039e-08 4.780745408348054e-07 2.333454777895772e-07 9.274821388665123e-08 -5.611132948802425e-08 2.392560598847124e-07 8.349314327950268e-08 -7.757513683596017e-08 1.2859488250866293e-06 4.27111933626413e-06 8.091819755235111e-06 5.631973279378752e-07 9.195021215699502e-07 -3.136046414369166e-06 -7.357345497195858e-06
PC.PC8 -3.4696343591938835e-07 -1.079819985749862e-07 8.587284396982571e-06 1.2984459101574933e-05 1.1907752867600957e-05 3.2647412764201365e-06 1.1624187447981491e-07 -3.1863059188884484e-08 -8.20489405571797e-08 -1.111378683103622e-07 -2.825250177369569e-07 1.4860057249455859e-08 5.273600415362372e-07 6.474628557570377e-06 7.421909588387352e-08 -4.013377744695537e-07 9.181425522992e-08 2.1432704156714395e-08 1.073745379352567e-07 -2.98798251323383e-08 1.2992049825238882e-09 7.660315966693427e-08 -1.8938336700918001e-07 4.521691543716284e-08 1.4845669628950623e-07 -1.3707229488240624e-07 1.3781567728669923e-06 -2.787951010170626e-06 -4.077690255579782e-06 4.496671343967912e-06 6.8791295951366855e-06 1.1896183653959665e-06 7.164570784349348e-06
PC.PC9 -5.2023600370005795e-06 -2.9466096123695255e-07 4.236283332732242e-06 2.284196751078645e-06 1.5637142181146631e-06 1.2973761858753324e-07 9.127657820345605e-08 1.033177954195645e-07 -4.9752191877578007e-08 1.338506909609265e-07 1.3867701125175031e-08 -4.961959443663475e-07 4.7630448740109524e-08 7.421909588387511e-08 5.025927674012037e-06 5.773754881460926e-07 3.0858131044568944e-08 6.239356437334665e-08 -7.026133712104178e-07 1.250710774626116e-07 -8.285695251972608e-09 5.941794927663208e-08 6.747044909528677e-08 -1.0471327713858712e-08 7.296746762274478e-07 -1.3100762022859855e-07 3.0952377872334774e-07 1.651197374878963e-06 -6.6529194152576895e-06 -2.6798892036892886e-06 3.233376205617777e-06 1.0027362324231508e-05 2.460874637390823e-06
PC.PC10 -2.6014957066703888e-06 9.53858937248794e-08 4.009178162649347e-06 1.1359771425399765e-05 4.426285895924082e-06 -3.3606845711248675e-07 -4.6849516101688645e-08 9.474217413693832e-08 3.083613239390923e-07 -1.5997404699342298e-08 3.097235878130637e-07 2.677452821919924e-07 -3.3463761949916945e-08 -4.013377744695522e-07 5.773754881460936e-07 8.800586821113038e-06 -5.768632314315466e-07 -4.4230049241267013e-07 4.861450965031422e-07 6.639758037361706e-08 -2.082325525995659e-08 5.46534260648665e-08 1.9865823038644035e-07 -1.0414456690353427e-06 -1.2765384611715967e-07 3.31797366479514e-08 5.823291596260136e-07 3.802290959057034e-06 1.4390070599199092e-05 -2.740014175132617e-06 -7.847966974518533e-06 -1.1588633797900408e-05 -9.784960922014273e-06
PC.PC11 -5.867652561961041e-06 -1.870387093299745e-07 -6.149993052990863e-07 -3.3283342143205683e-06 3.307070778233844e-06 2.169970651652862e-06 -1.7851098061464288e-08 -7.386239589800273e-07 2.7593797925070936e-07 -1.5476103895164257e-07 6.86424279676841e-08 1.614291808109597e-06 3.071739932492515e-07 9.181425522992187e-08 3.085813104456884e-08 -5.768632314315412e-07 6.018513120598772e-06 -2.5435008482416574e-07 2.548494483952024e-07 2.6192053104094544e-07 4.2807780646311107e-07 -2.5525927322927475e-07 -2.0430667134614995e-08 -1.772341275645694e-07 1.667880427603517e-07 1.354728391825678e-07 -1.0457839355793983e-06 -1.666563392938602e-06 -2.6667934580968936e-06 1.1687555467141213e-05 -9.581285959111337e-06 8.008384786269015e-06 -2.9716775325893288e-06
PC.PC12 -1.0939061648977638e-06 -2.977461101031232e-07 1.4713235193083299e-05 2.132719963265525e-05 1.9040688392983107e-05 4.923783067249847e-06 2.2078553179392376e-07 -4.118880946917906e-07 -2.2165344653623354e-07 -1.3113528172272616e-08 3.838197027912576e-07 1.493862823299939e-07 -4.920704861698528e-07 2.143270415671908e-08 6.239356437334637e-08 -4.423004924126682e-07 -2.5435008482417474e-07 9.144264656509538e-06 -7.880506311327298e-07 1.1130634669659418e-07 2.4413337541658136e-07 8.760901676410351e-07 -6.452179732974263e-07 -9.448567349270781e-08 6.379188951737486e-07 -1.008124509623416e-07 -8.445333644148677e-07 1.1408326026295647e-05 -4.658191783954023e-06 -1.129018884012445e-05 -2.034440155095712e-06 1.9311899751160362e-05 1.2298701026883486e-06
PC.PC13 -1.1096842014089185e-05 -4.947607826038099e-07 -9.137101870902448e-07 -1.978158837633594e-07 6.82861013506843e-07 2.54321425453799e-07 -1.9396082515920162e-07 5.140139708786383e-08 6.229286877606097e-08 6.118111429106536e-09 8.758681014334437e-08 3.6305873727839304e-07 8.773194585220458e-08 1.07374537935259e-07 -7.026133712104141e-07 4.861450965031415e-07 2.54849448395204e-07 -7.880506311327265e-07 5.295682129712793e-06 9.09374676919759e-08 -1.5290517766809505e-07 2.659345539129424e-07 -1.8744705901163027e-07 -2.732256096501787e-07 -4.5373140758912396e-07 -3.3871883805808335e-07 4.5002026921768e-07 8.509362939808119e-07 1.597239940114418e-06 5.1061982507182184e-06 -5.9608355252255985e-06 4.220046025863522e-06 -7.747557624208751e-06
PC.PC14 4.884594706161058e-06 2.1519489788288318e-07 1.160918760752133e-05 6.5655235883072964e-06 5.212499794052385e-07 -9.164510014447025e-07 -1.170256258257399e-07 -2.735966177708732e-07 1.433660029544676e-07 -1.72006593233549e-08 1.5400040437556238e-07 4.196823536488704e-07 4.780745408348048e-07 -2.987982513233691e-08 1.250710774626114e-07 6.639758037361778e-08 2.61920531040945e-07 1.1130634669659229e-07 9.093746769197463e-08 5.292892424473062e-06 4.5352452004969567e-07 -1.2004707624284567e-07 -4.3497165211438706e-08 1.6562170693210962e-07 2.2186250410504162e-07 -3.587065843311248e-07 7.013024646303957e-07 4.246734701931877e-06 -5.490860472586774e-06 8.428326338143757e-07 -1.0436040841951257e-05 1.4159729969711574e-05 -4.384977931369504e-06
PC.PC15 2.591329969934676e-06 2.1479011236597624e-07 -5.045967827717411e-07 5.561153804244048e-06 8.122049234459323e-06 2.2596831248223757e-06 1.7061748234791158e-07 -1.5194845942662165e-07 5.2738123037210695e-08 -9.786036982697887e-08 8.075342066144898e-08 3.738834424622972e-07 2.3334547778957694e-07 1.2992049825233563e-09 -8.285695251973135e-09 -2.0823255259956416e-08 4.2807780646310773e-07 2.441333754165801e-07 -1.5290517766809368e-07 4.53524520049695e-07 5.0820004935024e-06 1.0681312177515095e-07 5.745630731977481e-08 -3.214963513992373e-07 2.447859201819254e-07 1.851133302907678e-07 2.02295726672112e-06 1.4215735460895253e-06 1.8516690544695019e-06 8.87035864227611e-07 2.0310536701085373e-06 4.390841863271818e-06 -5.504325480854114e-06
PC.PC16 3.7484611305893613e-06 1.1094883238694892e-08 -8.975046315238962e-06 3.7241909930625226e-06 1.6432728505671777e-05 7.1332091264195625e-06 -1.4416809637335246e-07 4.701385030595709e-08 -3.1076655445043274e-08 1.9196002582267505e-07 1.0354751971817296e-07 -2.645035540359954e-07 9.274821388664965e-08 7.66031596669329e-08 5.9417949276631375e-08 5.465342606486711e-08 -2.552592732292797e-07 8.760901676410365e-07 2.6593455391294434e-07 -1.200470762428494e-07 1.0681312177515276e-07 5.888956218016377e-06 -3.369882029688956e-07 -1.7597562223430283e-06 -5.336511698166161e-07 -3.106952465309222e-08 -8.056394572948797e-07 -4.726368559421828e-06 -6.356273230097196e-06 3.27262133341425e-06 1.7657659692263973e-06 4.06521011996932e-06 6.510674992950939e-06
PC.PC17 -1.5376871672731339e-06 -6.08746737309211e-08 2.8225246140406633e-06 2.998710559947783e-06 3.3735549134346274e-06 1.1092515771859431e-06 -1.767287694062305e-08 -3.787942612736996e-08 1.9046790806940174e-07 -1.1392413458996291e-07 -4.9742453050973905e-08 -3.1314605281413905e-07 -5.61113294880243e-08 -1.893833670091789e-07 6.747044909528636e-08 1.9865823038644062e-07 -2.0430667134614624e-08 -6.452179732974258e-07 -1.8744705901163103e-07 -4.349716521143856e-08 5.745630731977519e-08 -3.369882029688965e-07 4.517987138959268e-06 -5.9373197178039554e-08 -7.440892436785474e-07 -1.0252231201349896e-07 6.162599640865344e-07 -3.9681184657784535e-06 2.51942341201598e-06 -3.276999940048398e-06 5.433936210042944e-06 -8.850716597082886e-06 -3.005002277816472e-06
PC.PC18 3.6608541725386017e-06 -4.7206408435425476e-08 -5.774186036943709e-06 -1.316509864017601e-05 -1.1463802015158668e-05 -2.8755306947654226e-06 1.9543808984858872e-07 -1.9707616953971107e-07 -1.3755415607839586e-07 -7.376741830423555e-07 -8.91614032368882e-08 2.3421944838253143e-07 2.392560598847127e-07 4.521691543716449e-08 -1.0471327713858844e-08 -1.0414456690353402e-06 -1.772341275645664e-07 -9.44856734927058e-08 -2.7322560965017807e-07 1.656217069321096e-07 -3.2149635139923756e-07 -1.7597562223430228e-06 -5.937319717803874e-08 1.0008941246557632e-05 1.0863078277232086e-06 1.2178286631512262e-06 5.770336133132077e-07 -9.280026413356025e-07 -5.2583463340331265e-06 8.423542114262161e-06 6.9884040354694945e-06 8.534704318361061e-06 -4.631683851811833e-06
PC.PC19 3.966067725522121e-06 6.188709789869356e-08 1.3662887187888788e-05 3.487478228558281e-06 -2.928917563563666e-06 -1.5349670258481411e-06 4.114683955005443e-07 -3.1912482591562376e-07 -3.381652505708567e-07 2.4116511328903204e-07 4.1807227155177946e-07 3.648959172141585e-07 8.349314327950333e-08 1.4845669628950795e-07 7.29674676227448e-07 -1.2765384611715973e-07 1.6678804276035232e-07 6.379188951737477e-07 -4.5373140758912523e-07 2.2186250410503942e-07 2.4478592018192355e-07 -5.336511698166101e-07 -7.44089243678545e-07 1.0863078277232118e-06 8.258726062656268e-06 1.2353300111990805e-06 3.1761961895011087e-06 2.2920018564433402e-06 -2.6983051117246783e-06 5.789098412016442e-06 -4.848783485722637e-06 1.3301983257907588e-06 -7.609015122352682e-06
PC.PC20 4.6987719693488625e-06 -1.0992482918536244e-07 9.233733108687319e-06 -3.5098223291483005e-06 -7.3467503291685395e-06 -1.9343957772105113e-06 -2.1747730573701277e-07 9.263076092499154e-08 -1.6816262218493612e-07 3.7854451600119e-07 -7.867234421451842e-08 -4.911866251058451e-07 -7.757513683596057e-08 -1.3707229488240934e-07 -1.3100762022859987e-07 3.317973664794888e-08 1.3547283918257402e-07 -1.0081245096234578e-07 -3.3871883805808213e-07 -3.587065843311269e-07 1.851133302907662e-07 -3.106952465308182e-08 -1.0252231201350073e-07 1.2178286631512262e-06 1.2353300111990722e-06 5.655657110095145e-06 -3.4864783398063563e-07 -7.3526524990675345e-06 -2.699295030760042e-06 9.52057949414062e-06 2.865522529437798e-06 1.757958572710231e-06 2.939905760338287e-06
proband -0.00018751987284446804 -5.150563682576309e-06 -0.00012435716238668392 -0.0004925597335305044 -0.0005048352570703225 -0.00014054397871264928 3.740601913253933e-07 -1.3932809304504832e-06 -1.716638841178803e-07 -1.378496767120596e-06 1.0513730177309005e-07 1.0769932020886108e-06 1.2859488250866538e-06 1.3781567728670317e-06 3.095237787233702e-07 5.823291596259933e-07 -1.0457839355791364e-06 -8.445333644147968e-07 4.5002026921763635e-07 7.01302464630386e-07 2.022957266721135e-06 -8.056394572948052e-07 6.162599640865352e-07 5.770336133132581e-07 3.176196189501222e-06 -3.486478339805187e-07 0.0011100813035342099 -0.0005464425376278528 -0.0005025241143615459 -3.9390851552633116e-05 5.4549892421614453e-05 -7.3864298363203e-05 -5.831589777524173e-05
paternal -0.0002717803679689398 -5.950782667030164e-06 -9.729565317888438e-05 -8.150348452213306e-05 -0.00010066050308012429 -4.537761434586697e-05 -3.8394275370389763e-07 -4.547328995847428e-06 -6.673390421875462e-07 3.662721042538778e-06 -3.3808765284163833e-06 5.053070510647908e-06 4.271119336264042e-06 -2.7879510101708794e-06 1.6511973748789993e-06 3.8022909590570717e-06 -1.6665633929388905e-06 1.1408326026295513e-05 8.50936293980786e-07 4.246734701931888e-06 1.4215735460894978e-06 -4.726368559421824e-06 -3.968118465778457e-06 -9.280026413355285e-07 2.2920018564433402e-06 -7.352652499067468e-06 -0.0005464425376278528 0.003061028378813776 0.00020117898361539924 -0.0020460189924319835 -0.0019611538100380993 6.132455841129856e-05 0.00014494910542477182
maternal -0.00015990779637408702 1.519682347069156e-07 -9.454936245465065e-05 -0.00040464352355683156 -0.0004492833552012565 -0.00012824061882221505 -7.53314404937821e-07 6.522474392739924e-06 2.2554771169386076e-06 -6.987697131468341e-06 6.006628197821921e-06 4.200057830729589e-06 8.09181975523507e-06 -4.077690255579833e-06 -6.652919415257673e-06 1.4390070599199085e-05 -2.6667934580967953e-06 -4.6581917839541395e-06 1.59723994011446e-06 -5.490860472586771e-06 1.8516690544694722e-06 -6.356273230097215e-06 2.5194234120160362e-06 -5.258346334033093e-06 -2.698305111724862e-06 -2.6992950307598797e-06 -0.000502524114361549 0.0002011789836153993 0.003491355124775948 0.00015579565078183288 -2.997494038138324e-05 -0.00301279072950916 -0.00187446328159458
gpp 0.000512935867487508 1.1587248453089293e-05 4.514992666996967e-05 0.00024715109408287965 0.0003631024737842767 0.00012075636870360003 3.1110314049568626e-06 4.014811762817088e-06 -4.758095471067314e-06 -8.737513334105307e-06 2.2934188856203476e-06 -3.9400517684409375e-06 5.631973279379266e-07 4.496671343967957e-06 -2.6798892036892886e-06 -2.7400141751326825e-06 1.1687555467141342e-05 -1.129018884012428e-05 5.106198250718391e-06 8.42832633814351e-07 8.870358642276258e-07 3.2726213334142677e-06 -3.276999940048428e-06 8.423542114262064e-06 5.7890984120166365e-06 9.520579494140435e-06 -3.939085155262866e-05 -0.0020460189924319887 0.00015579565078182708 0.0063713811211489136 -0.002244111730655268 0.00016231751938678668 -0.000180102061996862
gmp 0.00012921013062022844 3.434288241322874e-06 -0.0001030922385520691 -0.00041740878761100503 -0.0004719673679962994 -0.00012406823468191108 4.064530786754122e-06 6.986898046264681e-06 -3.838910260153144e-06 1.013392950585709e-06 1.95795989518279e-06 -4.389934914158039e-06 9.195021215700053e-07 6.879129595136977e-06 3.2333762056177274e-06 -7.847966974518518e-06 -9.58128595911099e-06 -2.0344401550956745e-06 -5.960835525225675e-06 -1.0436040841951221e-05 2.0310536701085657e-06 1.7657659692263905e-06 5.433936210042996e-06 6.988404035469464e-06 -4.848783485722923e-06 2.865522529437774e-06 5.4549892421610205e-05 -0.0019611538100380915 -2.9974940381381314e-05 -0.0022441117306552737 0.006157979606457892 -0.0002704006996182341 0.00014387626152914464
gpm 0.00043134192024776245 2.119938270599338e-06 0.00045685342890540545 0.0015122797764808471 0.0018027475809081926 0.0005528576339446909 2.5942154091268703e-06 5.077499683897223e-07 -9.685263817339378e-06 2.98649542275681e-06 -1.7981661069802968e-07 -5.249828701955837e-06 -3.1360464143691036e-06 1.1896183653960936e-06 1.0027362324231428e-05 -1.1588633797900355e-05 8.008384786268514e-06 1.9311899751160467e-05 4.2200460258636405e-06 1.4159729969711575e-05 4.390841863271836e-06 4.065210119969255e-06 -8.850716597082976e-06 8.534704318360924e-06 1.3301983257911033e-06 1.757958572709956e-06 -7.386429836320103e-05 6.132455841129902e-05 -0.003012790729509157 0.00016231751938678506 -0.0002704006996182363 0.006879309543427794 -0.000943543069504467
gmm 0.00019143409805861777 8.263077282187533e-06 0.00011903362101567672 0.00011953952872689999 -0.00018515726359734982 -0.0001196409320442246 4.493507928656089e-06 -2.3421574182580144e-06 -1.4330613758677135e-06 6.519650049565797e-06 -1.1955104074825531e-05 -8.020525721231586e-06 -7.357345497195882e-06 7.1645707843493146e-06 2.4608746373908378e-06 -9.784960922014312e-06 -2.97167753258934e-06 1.2298701026883748e-06 -7.747557624208851e-06 -4.384977931369496e-06 -5.504325480854088e-06 6.510674992950972e-06 -3.0050022778165043e-06 -4.631683851811832e-06 -7.609015122352759e-06 2.9399057603381365e-06 -5.831589777523943e-05 0.00014494910542477182 -0.0018744632815945897 -0.00018010206199686494 0.0001438762615291442 -0.0009435430695044529 0.0050015272931068526
