 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal gpp gmp
PC.PC5 -2.2224707992761923e-07 2.0453278704574496e-07 5.866718787220008e-06 -9.464313903726762e-07 -3.850405483341031e-06 -1.1879207204945765e-06 1.0072662877557776e-07 1.167544967330118e-07 1.4854327567791242e-07 1.8664601147071858e-07 3.7942241182741702e-06 1.4482920643462342e-07 4.27041927847101e-08 -1.1066635053039234e-07 -3.6560934423441886e-08 2.506967071359057e-07 1.1228933926731861e-07 1.3541501793585002e-07 2.324473809812262e-08 -1.398563412363695e-08 3.9807309706819424e-08 -7.435109428613383e-08 -2.9494396419937806e-08 1.1783914786504904e-07 2.1841578618139351e-07 -1.3192425145444484e-07 -8.105234013334336e-07 -1.2601258490956009e-06 -3.250698855563059e-07 1.2665077801916307e-06
PC.PC6 -9.353005686438602e-07 2.013764896479874e-08 -3.5992622518447777e-06 2.4163572760375683e-06 7.26122949574752e-06 2.912651968245562e-06 -5.3252156632450414e-08 -4.872124368003127e-07 2.0697577268580288e-07 -2.4181382991867916e-07 1.4482920643462352e-07 4.82103752229415e-06 2.910741436737553e-07 8.999458727601213e-08 -4.1428719826445495e-07 3.090621481776032e-07 1.0299985840667695e-06 2.3201974375164058e-07 2.9950026678926415e-07 3.517403827248057e-07 2.6929189844003325e-07 -2.4569780321128946e-07 -2.6409582499448596e-07 1.2910212612684596e-07 1.0510699575345889e-07 -3.1597426666784875e-07 -8.795422021642452e-07 4.695615407908205e-06 -1.2998249966383072e-06 -3.699465043786541e-06
PC.PC7 1.386392775782867e-06 -9.002697703386948e-08 2.4418410322460947e-06 4.00777269731114e-06 6.777989969013298e-06 2.5720290043431706e-06 -1.309841458069923e-07 -1.4414298476355099e-07 3.507392862275369e-08 1.7283944161582028e-07 4.270419278471109e-08 2.9107414367375533e-07 3.6009548366104206e-06 2.9219376754495477e-07 8.056771108719596e-09 -2.254022040223302e-08 2.29940421171227e-07 -3.6383272877257255e-07 1.1373008746261392e-07 2.0663538042222843e-07 8.695263460764385e-08 9.360726465458374e-08 1.3072091455956079e-08 -7.061121820655473e-09 -8.734266112845334e-08 -3.556804026474139e-09 9.602116784592947e-07 2.494148499621281e-06 -2.4391668691689064e-07 2.7610077274077677e-06
PC.PC8 1.986589436212991e-06 3.7482990541471075e-08 1.2108331757115075e-07 -1.37848249228458e-07 2.1524719457672263e-06 1.2906431765774974e-06 1.1074752114560387e-07 -4.3329452410531103e-08 -1.1444298634335963e-07 1.9457116543592252e-08 -1.1066635053039283e-07 8.999458727601225e-08 2.921937675449548e-07 4.560186124020519e-06 -1.0474037022517164e-07 -5.683021138210543e-07 2.2430425710463957e-07 -2.0058811909047376e-07 1.444473942420138e-07 -2.648882978870293e-08 5.4249504013648507e-08 1.6476751331702695e-07 -1.5310067810088857e-07 -4.976236811078877e-07 6.944203992856939e-08 -1.4968258500584938e-07 4.0721322983375414e-07 -2.516324823413187e-06 3.5377869427138126e-06 3.6573925410198687e-06
PC.PC9 -2.8753447937733965e-06 -1.6061029187880712e-07 2.22720029818964e-06 2.5225293361127304e-06 2.5486884721227274e-06 3.903951507732141e-07 7.803586231046304e-08 1.6909229156225744e-08 2.8610717861429235e-08 1.0174553589200514e-08 -3.656093442344131e-08 -4.142871982644544e-07 8.056771108719528e-09 -1.0474037022517151e-07 3.882065139807702e-06 2.421520378600553e-07 2.2875496595061954e-08 1.5195595646388854e-08 -5.069661705785415e-07 2.8633913160459664e-08 1.0089199905402172e-07 -8.633959272641686e-08 3.11689088743734e-07 1.2109943912618228e-08 4.253787378361475e-07 -1.441073962867838e-07 3.310561432863047e-07 7.078174670507129e-07 -3.3546133130911394e-06 3.5006383300338986e-06
PC.PC10 -3.103297777424764e-06 -5.649877692246536e-09 -8.631064551412281e-07 8.728467969889519e-07 -3.809386958206593e-06 -2.1229909496308743e-06 -5.2628215480889316e-08 8.23566138160029e-09 2.1563408714760492e-07 -1.5533859581129702e-07 2.5069670713590687e-07 3.0906214817760243e-07 -2.2540220402232692e-08 -5.683021138210542e-07 2.421520378600541e-07 5.806143185631709e-06 -2.5063175228424956e-07 -2.871243469186647e-07 3.212021654381605e-07 1.3673133045907456e-07 -3.917461448669211e-08 -1.3041975574610745e-07 1.1235882723893143e-07 9.67192020379937e-08 -5.729711051033665e-08 7.020553262496581e-08 4.923312417852642e-07 1.3543219516375916e-06 -9.767496196477708e-07 -3.407307267922137e-06
PC.PC11 -3.1216781930319125e-06 -1.2229269124095434e-07 2.1369447266383237e-06 1.2938028227432874e-06 7.51398106346533e-06 3.7110836678348374e-06 -1.9101640118427583e-08 -4.2065694438166965e-07 1.8258656444584074e-07 -1.587705001756133e-07 1.1228933926731906e-07 1.0299985840667678e-06 2.2994042117122543e-07 2.243042571046399e-07 2.28754965950609e-08 -2.5063175228424654e-07 4.570360675848221e-06 -1.0924056334597535e-07 2.922812718165113e-07 8.983117362212988e-08 9.630763314196331e-08 1.5599933497036564e-08 4.4430503960888184e-08 -2.2078828321903708e-07 1.6672519064601674e-07 1.3788432125201982e-07 -1.2590392516247466e-07 -7.855182966017614e-07 6.217967125994035e-06 -5.785193379993198e-06
PC.PC12 -1.9336433867501515e-06 -1.0603334740931357e-07 3.4033810083306597e-06 -5.543976624721904e-07 -3.680382421059155e-06 -1.5747656766666862e-06 1.4327820947374414e-07 -2.1412757660421512e-07 -1.5422890360050048e-07 1.14062406831079e-08 1.3541501793584997e-07 2.3201974375164095e-07 -3.638327287725721e-07 -2.0058811909047403e-07 1.5195595646388596e-08 -2.8712434691866354e-07 -1.09240563345976e-07 6.451211544565735e-06 -5.1736036248857e-07 6.5702590613927e-08 1.7166806661435138e-07 6.679772355302529e-07 -4.188725289843564e-07 -1.1124795365071228e-07 5.37494600615617e-07 -3.5543065078137407e-08 1.4005486002445332e-06 6.671615833462265e-06 -6.311920912037066e-06 -4.86999616310041e-06
PC.PC13 -4.619129187541319e-06 -2.5623918424496466e-07 -2.3147775687231275e-06 -3.100160359876674e-06 -2.848303744573411e-06 -9.805686424424086e-07 -1.4341102987779773e-07 1.255426126250075e-07 -1.3140968347261909e-08 5.974864256784815e-08 2.324473809812212e-08 2.9950026678926426e-07 1.1373008746261485e-07 1.4444739424201454e-07 -5.06966170578543e-07 3.2120216543815935e-07 2.9228127181651046e-07 -5.173603624885717e-07 4.0868780945287325e-06 1.8991321274094312e-07 -2.8621279936152653e-08 3.813601579727706e-08 -2.0061306015587416e-07 -1.0545462724972091e-07 -3.828495415789974e-07 -1.0373384898654934e-07 3.19832487096278e-07 -6.711321938612181e-08 4.841876102827292e-06 -2.8856543594814737e-06
PC.PC14 1.3165357878965534e-06 9.737203633856253e-08 4.099086261095629e-06 2.6550003677354666e-06 1.771884913322684e-06 4.6341218570479793e-07 -1.059972286707924e-07 -1.930427053233224e-07 1.2033805761745906e-07 3.6686933786366063e-08 -1.398563412363675e-08 3.517403827248061e-07 2.0663538042222795e-07 -2.648882978870276e-08 2.8633913160459432e-08 1.3673133045907424e-07 8.983117362213187e-08 6.570259061392855e-08 1.8991321274094317e-07 4.02510182806867e-06 1.2553521226598496e-07 -8.104034668377666e-10 -7.824022370029346e-08 8.317180475792569e-08 4.186221255163693e-08 -2.8386293436605027e-07 7.649756260349532e-07 3.033276384206763e-06 -2.223887139355249e-06 -4.71953820646704e-06
PC.PC15 -6.469730434758095e-08 8.97683077115606e-08 -1.4437061036142654e-06 2.0059843051399405e-06 4.319437080800616e-06 1.4212978441791168e-06 1.3954313913322353e-07 -5.13743631558265e-08 5.170269369426421e-08 -1.0446190529078568e-07 3.9807309706819364e-08 2.692918984400333e-07 8.69526346076438e-08 5.424950401364915e-08 1.0089199905402217e-07 -3.917461448669233e-08 9.630763314196509e-08 1.7166806661435046e-07 -2.8621279936152677e-08 1.255352122659836e-07 4.0093176280757975e-06 1.211035716079202e-07 -1.9066350605234564e-08 -2.808116850085871e-07 8.249147905246656e-08 4.4704151976116116e-08 1.560800884744744e-06 2.458989903873287e-06 -1.5217508748404552e-06 1.7252152631668414e-06
PC.PC16 3.1526572052170175e-06 2.3106493034735468e-08 -5.111416108061649e-06 -1.7279667045740098e-06 4.246217276255344e-06 2.5008420151302448e-06 -1.494763936878721e-07 -5.533872106762025e-08 -5.514224322321099e-08 1.7011211735357774e-07 -7.435109428613572e-08 -2.4569780321128793e-07 9.360726465458347e-08 1.647675133170273e-07 -8.633959272641712e-08 -1.304197557461075e-07 1.5599933497037166e-08 6.679772355302493e-07 3.8136015797276465e-08 -8.104034668409292e-10 1.211035716079216e-07 4.595684647541495e-06 -1.7298438089992974e-07 -1.3059932152060057e-06 -3.332965298298674e-07 1.467523790560637e-07 -9.232739815538568e-07 -1.4918667254074173e-06 3.228130699209598e-07 1.3032180738660606e-06
PC.PC17 2.3163569206129074e-07 -1.7593229683996583e-08 1.0100772691938186e-06 1.2575763313810768e-06 2.3582456945814187e-06 8.792898675364844e-07 4.7511165855475865e-08 -4.702248754047137e-09 7.755828447562455e-08 -5.5195143776558616e-08 -2.9494396419937518e-08 -2.6409582499448585e-07 1.3072091455955884e-08 -1.5310067810088825e-07 3.116890887437347e-07 1.1235882723893152e-07 4.443050396088869e-08 -4.188725289843563e-07 -2.0061306015587469e-07 -7.824022370029308e-08 -1.906635060523465e-08 -1.7298438089993054e-07 3.6858908974798527e-06 7.885066816528974e-08 -4.2370606437043296e-07 -1.0586256330663774e-07 -1.0591397970675752e-06 -1.4599083599638957e-06 -8.776657158801228e-07 3.434340508631323e-06
PC.PC18 9.43828245536393e-07 -1.3438069972171435e-07 3.844202339261926e-06 6.462918522517262e-06 6.700374442652441e-06 1.9280422718543726e-06 4.6488572508852286e-08 -6.621871364525269e-08 1.7820076560606904e-08 -3.5946016755076315e-07 1.1783914786505055e-07 1.2910212612684686e-07 -7.061121820653635e-09 -4.976236811078868e-07 1.2109943912618004e-08 9.671920203799432e-08 -2.2078828321903388e-07 -1.1124795365071093e-07 -1.0545462724972177e-07 8.317180475792757e-08 -2.8081168500858686e-07 -1.3059932152060005e-06 7.885066816528922e-08 7.393187709139138e-06 3.847838405636354e-07 9.077526866400979e-07 -1.6073780640088673e-06 -1.3569887737505844e-06 7.702923738131385e-06 1.5267394963696099e-06
PC.PC19 -1.2414205765549353e-06 -2.503846915345321e-08 6.916500456762082e-06 3.776135645896773e-06 -6.121770999298901e-08 -6.831808656976746e-07 1.712994709181869e-07 -2.0234639060540164e-08 -6.350925640356627e-08 -1.0727581092765484e-07 2.1841578618139171e-07 1.0510699575345985e-07 -8.734266112845378e-08 6.94420399285697e-08 4.253787378361461e-07 -5.7297110510336135e-08 1.6672519064601708e-07 5.37494600615617e-07 -3.8284954157899556e-07 4.186221255163477e-08 8.249147905246707e-08 -3.332965298298629e-07 -4.237060643704347e-07 3.8478384056363514e-07 5.500312995464675e-06 5.180211710187342e-07 -1.4676512655898802e-07 9.188845434699002e-07 2.0780235106895587e-06 -1.6462455555465355e-06
PC.PC20 5.093722859389772e-07 -1.753295710968742e-07 2.863274639299694e-06 -2.9478877874394843e-06 -3.0197975830315347e-06 -4.204238029124863e-07 -2.3010575734358158e-07 5.3374636996734575e-08 -5.5571975734729274e-08 1.7139803468048295e-07 -1.3192425145444495e-07 -3.1597426666785007e-07 -3.5568040264740425e-09 -1.496825850058493e-07 -1.441073962867842e-07 7.020553262496634e-08 1.3788432125201696e-07 -3.5543065078137843e-08 -1.0373384898654934e-07 -2.838629343660511e-07 4.470415197611504e-08 1.467523790560642e-07 -1.0586256330663774e-07 9.077526866400989e-07 5.180211710187319e-07 4.392440081185945e-06 4.723447857576061e-07 -3.924330282521434e-06 5.579241954798501e-06 8.31523588512386e-07
proband -2.1951521463643598e-05 -5.604961626747884e-07 8.046278895645907e-05 -4.713955433192322e-05 -8.795112432157869e-05 -3.172689273703487e-05 6.951784740853323e-07 1.8737514687075197e-06 -2.651017082522068e-06 -1.6191625718524685e-06 -8.105234013334279e-07 -8.795422021642548e-07 9.60211678459276e-07 4.072132298337473e-07 3.310561432862972e-07 4.923312417852644e-07 -1.2590392516248255e-07 1.4005486002445383e-06 3.1983248709628805e-07 7.649756260349496e-07 1.5608008847447442e-06 -9.232739815538348e-07 -1.0591397970675837e-06 -1.6073780640088266e-06 -1.4676512655898561e-07 4.723447857576102e-07 0.0006047523639438377 -0.00032915460961537816 4.698308402393366e-05 2.22071857535071e-05
paternal -0.00015639032387117043 -2.371820966872392e-06 -0.00010535887260429148 -4.3905665619800455e-05 -2.462010543431109e-05 -1.1931588246154022e-05 -1.3227450116567114e-06 -3.8417015165202e-06 1.6859179237822338e-06 2.5509728570249023e-06 -1.2601258490956102e-06 4.69561540790819e-06 2.4941484996213425e-06 -2.516324823413199e-06 7.07817467050703e-07 1.354321951637594e-06 -7.855182966018289e-07 6.6716158334622224e-06 -6.711321938605563e-08 3.0332763842067727e-06 2.4589899038732588e-06 -1.4918667254074186e-06 -1.45990835996389e-06 -1.3569887737506772e-06 9.188845434698604e-07 -3.9243302825214345e-06 -0.0003291546096153777 0.002078052306265128 -0.00130440442172097 -0.0014295933978184915
gpp 0.00024588175682849515 6.774938722333607e-07 5.007444884404244e-05 0.00022005369845000343 0.0003468738371630157 0.00012166197708603201 3.2977785999843022e-06 -2.8163628428129e-07 -6.696732139665822e-06 -4.2725456754574375e-06 -3.2506988555629274e-07 -1.2998249966382386e-06 -2.439166869168855e-07 3.5377869427138528e-06 -3.3546133130911208e-06 -9.76749619647789e-07 6.217967125994211e-06 -6.311920912037035e-06 4.841876102827228e-06 -2.2238871393552537e-06 -1.5217508748404236e-06 3.22813069920989e-07 -8.77665715880112e-07 7.702923738131237e-06 2.0780235106895617e-06 5.5792419547985e-06 4.698308402393316e-05 -0.001304404421720969 0.004402810208131959 -0.0016898088702312693
gmp 0.0001000457795559931 4.048159722187345e-06 3.416240828058456e-05 -0.00021778963343439532 -0.00033799378121308725 -0.00010814753640934875 2.171669013416602e-06 7.0507756052827945e-06 -1.301520304672454e-06 -2.3788572357074116e-06 1.2665077801916235e-06 -3.6994650437865754e-06 2.761007727407691e-06 3.6573925410198526e-06 3.5006383300339075e-06 -3.4073072679221188e-06 -5.7851933799932934e-06 -4.869996163100378e-06 -2.8856543594815445e-06 -4.71953820646705e-06 1.7252152631668579e-06 1.3032180738659973e-06 3.4343405086313096e-06 1.5267394963699146e-06 -1.6462455555464762e-06 8.315235885123762e-07 2.220718575350706e-05 -0.0014295933978184907 -0.0016898088702312702 0.004502442080885321
