 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.0004020386434356906 -1.7693399433114173e-06 0.0002156154052713511 -3.286036842745689e-06 1.5558481590825674e-08 0.0057084026930064044 -0.005043648522343032 -0.0012413404125335968 -0.0049063756343322865 0.015340094296977169 0.48565006924843007 0.005478935259477445 0.028900624471495464 -0.0015208859335363036 -0.012595307575731006 -0.03168419531857096 0.011916874190622507 0.050449983533874164 -0.02212544543787455 0.01341962916827375 0.02867181121152185 0.01094971922833665 -0.009279118592175962 0.011913663954603517 -0.019938677940244003 7.403326913564712e-05
PC_9 0.0003230116333103902 1.3307602437780907e-06 -0.00019599371004816357 3.0442755651572106e-06 -1.511825002728884e-08 0.007814028444430143 -0.011433282658157351 0.004819826488838152 -0.017252632417141773 -0.013907680092949163 0.005478935259477464 0.6616512827274529 0.0330517747304765 -0.004862435464475292 -0.035048010402264254 0.017084496419709234 -0.0056640413282115325 -0.011173307746144327 -0.024236654741075718 -0.025951693454970774 -0.007515021605542495 0.0016512790854226402 -0.004024000845476934 -0.01660466534309179 0.038607649471794105 0.00011145635853056564
PC_10 -0.00040386135737355153 -1.3581220423651839e-05 0.00024318594461720204 -4.05713789679687e-06 2.1312711624269513e-08 -0.010162342971293349 -0.0007674246662700935 -0.025953363651286202 -0.017636187705542664 -0.02936478924790078 0.028900624471495485 0.03305177473047646 0.8227678376531432 0.034767516934865884 -0.03130982520769156 -0.02671697724501132 0.0006736900894613135 0.03577697870900247 0.003942643635686757 -0.021497142247954508 0.02462527175291614 0.003986681988984554 -0.014630814903970333 -0.0023362229239807216 -0.023769233283509272 4.6591245451108875e-05
PC_11 0.0001396766097919904 1.867679458921264e-05 -0.00017927272343728432 3.322477783523468e-06 -1.864859579675397e-08 -0.0010958217435653535 -0.021248155937089352 0.009444792156778577 0.011555816982327452 0.0183268932353084 -0.001520885933536319 -0.004862435464475328 0.03476751693486586 0.7465561146692796 -0.01785230724129745 -0.016042326894501063 0.021230473294291216 0.056358521376214346 -0.012154684152269139 0.03275632518541584 -0.03128489529215653 -0.017379875238573542 -0.004770910324928176 -0.008989181721324738 0.06209144112204512 2.2383001255350288e-05
PC_12 -0.0003774527818038715 -9.873967736935875e-06 0.00023613063199175012 -4.128767752013206e-06 2.201457022274474e-08 -0.0006775531626034747 0.004806681432543248 -0.027244732568470806 -0.014455345403253404 0.012766313302235455 -0.012595307575730874 -0.03504801040226431 -0.03130982520769152 -0.017852307241297445 0.8169843496029455 0.04026875895205717 -0.0014586516760149496 -0.019234160837209656 0.0051281574741065625 0.03969801410177784 0.03384721686970222 0.019643992862538952 0.023766018790581735 0.024224754453919067 0.006600252431176869 2.7820367044189128e-05
PC_13 6.8915677101083e-05 -2.5273725164211665e-05 -1.3549208908445649e-05 -2.1593163110870052e-07 1.686247803704163e-09 0.003264954276601184 0.018792248153624364 -0.02228586996665999 -0.0005761695302326185 0.046830592640136955 -0.03168419531857106 0.01708449641970933 -0.026716977245011327 -0.016042326894501 0.04026875895205714 0.8734870651639018 0.014361556938823341 -0.018552587592653044 -0.024032530139066775 0.03731885519144439 0.036641461991610426 0.007941941651797332 -0.04516851897896276 -0.040462528270025305 -0.01803593115657488 6.648033671627236e-05
PC_14 -0.00021950564971568503 3.2869232681438455e-05 8.712632496227103e-05 -5.511157055400457e-07 6.258787851694431e-10 0.014989429082256816 -0.02903388114267555 0.0013234296422188832 -0.008720367188136709 0.014766943253095098 0.011916874190622498 -0.005664041328211486 0.0006736900894613302 0.02123047329429126 -0.0014586516760149227 0.014361556938823359 0.8508969876334749 -0.008155332156555404 -0.0031567850574173535 0.014162309915248382 -0.02390911245015001 -0.0072139587804794306 -0.005803404317010493 -0.07101788376580351 0.012550061199566006 -4.0107135510351306e-05
PC_15 -5.489697249200566e-05 -2.9006160705475074e-05 -0.00010312624651091724 1.1709936981815097e-06 -5.560544343424297e-09 0.00619100221826997 -0.010893668585467689 -0.02128660723898656 -0.035558016920730996 -0.04271136462279612 0.05044998353387412 -0.011173307746144372 0.03577697870900245 0.05635852137621433 -0.019234160837209656 -0.018552587592653057 -0.008155332156555381 1.036895203407605 -0.04065469926536501 0.00022826266654407047 0.028373321961784395 0.0029390494379306505 0.012673550823874717 0.009424173057911838 -0.03583730822247176 -5.107707922946263e-05
PC_16 -0.000340189018714589 -7.503113422121e-06 0.00026225984820821887 -3.998890210914536e-06 1.9025692374105567e-08 -0.0064088610676348535 0.017044387150084363 0.020208972027987694 0.02307917927172662 -0.029211220611604555 -0.022125445437874577 -0.024236654741075704 0.003942643635686727 -0.012154684152269092 0.005128157474106506 -0.02403253013906676 -0.003156785057417377 -0.04065469926536495 0.999835823010615 0.028179350750647845 0.011807031997909612 -0.012080843185023282 0.01853137687698321 0.042261076211659844 0.02717157340805853 4.2150814373405674e-05
PC_17 -0.0004745198910516725 3.545836672625319e-05 0.0004304214357905606 -6.337820333043792e-06 3.2194000669684355e-08 -0.022578880259532152 0.014827710282848804 -0.034804318930794616 0.03755898769027633 0.04361000346742041 0.01341962916827372 -0.025951693454970795 -0.02149714224795452 0.03275632518541581 0.03969801410177779 0.037318855191444435 0.014162309915248365 0.00022826266654404207 0.028179350750647942 1.103143737557615 -0.06442172339332296 -0.028157567960500923 -0.032883345597023425 -0.024940288193039714 -0.08264429118814745 -1.2529444792631624e-05
PC_18 -0.0004993091045755108 1.4484462437249952e-05 0.00042626209294446593 -6.02192660136878e-06 2.7739826675812714e-08 0.002589246667333727 -0.010474948718178662 0.013712449833688207 -0.010085089050726316 -0.018875863162646462 0.02867181121152198 -0.0075150216055423985 0.02462527175291612 -0.031284895292156466 0.03384721686970215 0.03664146199161035 -0.023909112450150042 0.028373321961784465 0.011807031997909605 -0.06442172339332305 1.1562873462740773 -0.023071826307615995 -0.02249346068486874 -0.006845219687368721 0.029376451289554 0.0002102697702262579
PC_19 0.00029231971508333513 1.0270484024342809e-06 -0.00030852273825393757 5.028091567793848e-06 -2.6798497133773236e-08 -0.0014861597083185348 0.006253040738187433 0.007600782129264298 -6.895244472953362e-05 -0.020026482979626458 0.010949719228336667 0.0016512790854231682 0.003986681988984505 -0.01737987523857349 0.0196439928625389 0.007941941651797324 -0.007213958780479294 0.0029390494379306943 -0.012080843185023374 -0.028157567960500878 -0.02307182630761666 1.1975975660644076 -0.00017862666004613524 0.006958383956438469 -0.007055862190648339 -0.00037619592219300546
PC_20 -0.0002302377644720166 -8.115097096212043e-06 0.00011660364136879147 -1.929133270286254e-06 9.676716258017628e-09 0.007561968520219907 -0.007198385017801461 0.001088192467050195 -0.009076710843841216 0.0033657923139680922 -0.009279118592175785 -0.004024000845476926 -0.014630814903970392 -0.004770910324928114 0.023766018790581683 -0.045168518978962735 -0.005803404317010466 0.012673550823874707 0.018531376876983193 -0.03288334559702344 -0.022493460684869033 -0.00017862666004619934 1.1404571708252775 0.03132434699500964 -0.021730050960444815 -0.00016446082125799795
PC_21 -0.0007101068205631575 2.2093544926217292e-05 0.000602353011617721 -9.405528412859346e-06 4.890824579175546e-08 -0.0022879365426126627 -0.0006395895682473111 -0.002980619240333056 -0.0035538436781759044 0.008314057760789572 0.011913663954603656 -0.016604665343091875 -0.002336222923980687 -0.008989181721324735 0.02422475445391906 -0.040462528270025305 -0.0710178837658035 0.009424173057911793 0.04226107621165995 -0.02494028819303968 -0.006845219687368504 0.006958383956438515 0.0313243469950097 1.2094093081799164 0.009660573657060753 7.498577747858474e-05
PC_22 0.00028733477467877955 -4.677952187530097e-05 -0.00017339032460325507 1.972192209675032e-06 -8.104751064585189e-09 0.013444643364149458 0.00876766135264474 0.024841665983959052 -0.01742684186390491 -0.01703856711490023 -0.019938677940244013 0.03860764947179409 -0.023769233283509262 0.06209144112204513 0.006600252431176886 -0.01803593115657492 0.01255006119956602 -0.03583730822247176 0.02717157340805852 -0.08264429118814738 0.029376451289553986 -0.007055862190648334 -0.02173005096044482 0.00966057365706078 1.1796125722831854 2.5570305223879948e-05
proband -1.6141201614675595e-06 -6.568919917584886e-08 8.84738364205362e-07 -1.3920297242617724e-08 6.943064004258528e-11 5.895504340416787e-06 -3.672636443636949e-05 8.387964579316432e-06 -1.359487796894383e-05 5.362642889308203e-05 7.403326913566418e-05 0.00011145635853058417 4.659124545111074e-05 2.2383001255350078e-05 2.7820367044189535e-05 6.648033671627703e-05 -4.010713551035534e-05 -5.10770792294706e-05 4.2150814373402536e-05 -1.252944479263191e-05 0.00021026977022626213 -0.000376195922192998 -0.00016446082125799798 7.498577747858176e-05 2.5570305223881113e-05 2.4157215872889083e-05
