 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.0009670487203781782 -0.0001196840278153784 -7.988108102061484e-05 -2.2022944278112253e-06 1.8886821502124097e-08 0.036089634683085334 -0.00010074066865146508 -0.09341175289391807 0.23212164879160826 0.10124746506437626 2.6452473196698763 0.3287226570185096 -0.1108248755136846 -0.0038287896418625236 0.09450922583735857 -0.11396597221796788 0.015694724683917062 0.11885391475813038 -0.19460951343423893 0.13206768019931203 0.2456596679097645 0.0044067632383977 0.06187371297703883 0.12811663776503956 -0.14315434250783796 0.00014779577432376704 -0.00014465386524476214 -9.653028464761295e-06
PC_9 -0.0012308200835569516 -1.9647266502244277e-05 -0.00014853865344721014 5.304959559495879e-06 -6.076421170774718e-08 -0.0012737698294469732 -0.02388781344796719 0.1267941567211319 -0.11771724337086951 0.26327084365058306 0.32872265701850956 3.430501921659424 0.12880767907917648 -0.07862667496309567 -0.2784802045432008 0.21459375436395348 -0.08761626468272422 -0.013728907863209867 -0.2667009181866412 0.08964174622623855 -0.2279885525142396 -0.13551249629185744 0.13198193842538097 -0.062096490343759934 0.23789384511212425 7.356904033440408e-05 0.0003470557197918004 -0.0002917381479984539
PC_10 -0.0003763071692234099 -2.354116542567645e-05 -0.00015395598121626015 3.523750761192261e-06 -3.096998351285729e-08 -0.05041110757187106 0.033031072266873955 -0.012877022283628416 0.06408172929098993 -0.1380590901941014 -0.11082487551368482 0.12880767907917615 4.047761272053752 0.3573642378509621 -0.022652736773603032 -0.0959232563392918 -0.06752835567347265 -0.026269788850556648 0.04666661116865488 0.10457507121496137 0.25323708570596004 0.04611919114529332 0.08036479495076006 -0.04323201709030207 -0.20332516837885342 0.0005460785911546773 -0.00015300135314741015 0.0002226237469095838
PC_11 -0.0011376066305385146 0.00016803947349798906 -7.555774006990027e-05 6.923168445709264e-06 -6.430622094426478e-08 -0.06039997128851949 -0.06017247672634124 -0.08823406525551418 0.1098574302923015 0.21392710790997674 -0.003828789641863164 -0.07862667496309587 0.3573642378509618 3.716982518254955 0.1436659232551615 0.23313068629882014 0.20217052263551333 0.21098444117818438 -0.07352291319872424 -0.07934755222959605 -0.31928116595135647 -0.16102984778131568 0.004290052853962791 -0.1414193378171443 0.5976019813544635 -0.0002850716905303818 0.00040393253912460734 0.00022526747022642285
PC_12 -0.00028365555381269146 -1.9836143237363334e-05 -8.67856782475232e-05 -1.0019309955965215e-06 2.5489351685532676e-08 -0.027175650869901515 0.06952571461000076 -0.02084533574671142 -0.1148393784341399 -0.013907134895860426 0.09450922583735875 -0.27848020454320166 -0.022652736773603355 0.14366592325516137 4.494550881629662 0.13961447633928617 -0.07729344712439142 -0.1299629423226842 0.15106550381501785 0.27153741002803117 0.11479150868963994 0.06926021974005801 0.16216981624264476 0.0994027164813325 0.10978867341792285 -0.00014215366958945485 0.0004039811267768358 -0.0005121733660613307
PC_13 -0.0006408968750671241 -0.0001442326625605685 -0.00018559291786195617 3.71642420646065e-06 -4.217833759563737e-08 0.08390730908921684 0.12718080821868608 0.0641427752140849 -0.07105623435906037 0.013290780891136554 -0.11396597221796803 0.21459375436395334 -0.09592325633929118 0.23313068629881986 0.13961447633928714 4.248326116048997 0.5390682621240029 -0.10696337123520525 0.005364385842676262 0.2827613181331403 0.2913176735629634 0.08059114109332398 -0.29344785706064425 0.09368321732677876 -0.5311623883649168 -0.000363065663045035 9.275508550400174e-05 0.0007453247811648419
PC_14 -0.0014478247719954933 8.556439399763328e-05 7.761694887718892e-05 -1.6547775865061903e-06 1.5204178095965996e-08 0.027270841961863163 -0.0912463705029717 -0.11677053129555563 0.2157388939015427 0.027786159616393566 0.01569472468391704 -0.08761626468272496 -0.06752835567347253 0.2021705226355145 -0.07729344712439151 0.5390682621240032 4.305672397621525 0.11878459925594821 0.04990186601970046 -0.02049324148188435 0.026148060916777002 -0.0029995038805166662 0.06104957414791182 -0.399290173084375 0.3726756732765438 3.059417326198159e-05 -0.0003877488244757841 -0.0004998331600026599
PC_15 -0.0007036383890121801 -9.320929655294304e-05 -0.0003114776248137568 8.258196362519255e-06 -7.655881174246115e-08 0.0873128603080801 -0.06018904388567007 0.004197230365367815 -0.22196288125424515 -0.27276459572845185 0.11885391475812994 -0.013728907863210472 -0.026269788850557075 0.21098444117818463 -0.12996294232268374 -0.106963371235206 0.1187845992559481 4.615434595817631 0.09398136064859283 0.13459955158040307 0.14626785227596098 0.11543390221051905 0.06687786769990556 0.0002470897870331719 -0.4352467125791196 1.6552157705197093e-05 -0.00037107542060020506 -0.0002947160884005185
PC_16 -0.000745195295500252 5.82521605561812e-06 5.133642608477052e-05 -1.5894325622927068e-06 7.735365482035889e-09 -0.04171913587327522 0.1268281130463613 0.019109982657920358 0.060040727200098155 -0.25221534064087797 -0.19460951343423913 -0.26670091818664166 0.04666661116865487 -0.07352291319872507 0.15106550381501804 0.005364385842675579 0.049901866019700286 0.09398136064859235 5.804603210939648 -0.022550081604392282 0.1089513176953812 0.16789043234533035 0.17335052681904106 0.06515648566878489 0.17660154501420006 0.00025600710779937445 -0.00036751890752130274 -0.000689684106568691
PC_17 -0.0004933436169490454 0.0001413838990882731 -1.042914407804365e-05 1.468396910216635e-06 1.7297813765698778e-09 -0.16818225077747287 -0.010443067836307603 -0.13785502789415902 0.14301857773834054 0.256829354857382 0.13206768019931214 0.0896417462262384 0.10457507121496136 -0.07934755222959622 0.27153741002803133 0.28276131813314037 -0.02049324148188427 0.13459955158040274 -0.022550081604392362 5.981201154842795 0.020630643079929133 -0.06264317423806753 -0.25952702011123446 -0.06449728276923705 -0.2702032446794699 -0.00033493954896604686 0.0002010209024284351 0.0003324343597901151
PC_18 -0.0008274858029882069 0.00011611671923873999 0.00031771440091480995 -7.309912621649928e-06 6.287571481063709e-08 -0.04386293061674549 -0.032056362167258164 -0.10124814974937306 0.01905115967744504 0.10380072868314832 0.24565966790976546 -0.22798855251423938 0.25323708570596115 -0.3192811659513566 0.11479150868963997 0.2913176735629644 0.026148060916777717 0.1462678522759623 0.10895131769538192 0.020630643079928537 5.102808880581284 0.23419294660458856 -0.08448877302163234 -0.23985695376110694 0.2942384261650184 0.0004993941491427688 0.0005522544857919914 -4.818015637008269e-05
PC_19 -0.0003657833715779275 -4.494999935050367e-05 -0.0003931504795842501 1.0614683635940296e-05 -9.225589339386181e-08 -0.022955220677646725 0.022946117527508556 -0.026733351884861367 -0.028033318324695987 0.014571297545067799 0.0044067632383970904 -0.13551249629185866 0.04611919114529344 -0.16102984778131604 0.06926021974005775 0.08059114109332356 -0.0029995038805167374 0.11543390221051937 0.1678904323453303 -0.06264317423806756 0.2341929466045898 5.309310839235661 0.051309982843646434 0.21524180581477914 0.26648067145518484 -0.0015639997312184152 -8.699474902142617e-05 0.0003918365251526423
PC_20 -0.0013789436723643615 -5.552040148096926e-05 -0.00036616029809168754 8.07149996971757e-06 -6.695761622254885e-08 0.05230932629578945 -0.06074065801919735 -0.008637276712550757 -0.09509014476338266 0.006555976049420909 0.061873712977038316 0.13198193842538036 0.0803647949507603 0.0042900528539632 0.16216981624264432 -0.29344785706064386 0.061049574147912046 0.06687786769990635 0.1733505268190411 -0.2595270201112342 -0.08448877302163205 0.051309982843646997 5.848614824548662 0.565060500433678 -0.020634980358978317 -0.0005685673696167519 -7.078101162593968e-05 0.00016476214840973103
PC_21 -0.00010135034848687104 0.0001096799973712778 -1.2428320607916578e-06 -1.9328213704159535e-06 4.316691605783045e-08 -0.04466357812793057 -0.06497686895100277 -0.12374907688189549 0.05208641545625452 0.21100823205202607 0.12811663776503954 -0.06209649034376006 -0.04323201709030161 -0.14141933781714383 0.09940271648133259 0.09368321732677888 -0.3992901730843753 0.0002470897870337556 0.06515648566878487 -0.06449728276923711 -0.2398569537611073 0.2152418058147796 0.5650605004336783 6.55998415864953 0.16736511920943573 0.00014383856886038867 -0.0004522721809075987 -0.00018958189038211073
PC_22 0.0015486871880771374 -0.0002543348259010802 0.0001393347212149519 -5.855585636358484e-06 2.8522308594642832e-08 0.16271039358976574 0.17880480765242285 0.18369088005215709 -0.15190000114843932 -0.35098707324600886 -0.1431543425078378 0.23789384511212427 -0.2033251683788521 0.5976019813544634 0.10978867341792276 -0.5311623883649167 0.37267567327654366 -0.4352467125791196 0.17660154501420006 -0.27020324467947 0.29423842616501794 0.26648067145518556 -0.020634980358977463 0.16736511920943617 5.978686497252394 -0.0004016780236626514 -0.00034659365592016055 -0.00028544747541096237
proband 3.369497415643864e-06 2.473966091593908e-07 1.943384447476185e-06 -4.7377375296445086e-08 3.777288106291561e-10 0.00011667668828764292 -0.00030457265898945586 -8.239728647148281e-05 -0.00018299380927839525 0.0004430224823067069 0.00014779577432375598 7.3569040334279e-05 0.000546078591154316 -0.00028507169053041526 -0.0001421536695893935 -0.0003630656630452422 3.059417326195779e-05 1.6552157705058854e-05 0.00025600710779939397 -0.00033493954896606 0.0004993941491424275 -0.0015639997312182378 -0.0005685673696167279 0.00014383856886041282 -0.0004016780236626047 0.00023246374210127767 -0.00014060983912487306 -0.00013283051143438498
paternal 4.121636550500022e-07 -3.444194492285384e-07 -1.5259422224634934e-06 3.357459830119514e-08 -2.7482089039868914e-10 -0.00041384103295094067 0.00018120072220862373 0.00013986251587203206 0.00019353452116594838 0.000453703639151774 -0.00014465386524477086 0.00034705571979188254 -0.00015300135314749415 0.00040393253912421047 0.00040398112677682095 9.275508550383946e-05 -0.0003877488244758492 -0.00037107542060081054 -0.0003675189075213165 0.00020102090242843596 0.0005522544857922376 -8.6994749021274e-05 -7.078101162593443e-05 -0.00045227218090761184 -0.0003465936559201541 -0.000140609839124873 0.00022273753519418056 6.929961797347665e-05
maternal -2.247739613279119e-06 -1.5252426976833842e-07 -5.093934846553373e-07 2.5303991416466843e-09 1.2543361905000475e-11 -0.000339858649840181 0.00019242772642735176 -0.0004035541733564161 -0.0001021089910558206 0.00023358503089594443 -9.653028464791914e-06 -0.00029173814799847837 0.0002226237469096125 0.00022526747022624168 -0.000512173366061333 0.0007453247811651043 -0.0004998331600026706 -0.000294716088400613 -0.0006896841065686964 0.00033243435979009994 -4.818015637014182e-05 0.0003918365251526276 0.00016476214840972726 -0.0001895818903820935 -0.000285447475410957 -0.00013283051143438495 6.929961797347667e-05 0.00020281732377282799
