 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_15 -8.154988372628581e-05 -1.1896748995170308e-05 1.8913292479262153e-05 -5.738985132505723e-07 3.37246464064795e-09 0.006443697051672697 -0.011597575247145516 -0.017062954497203006 -0.02508544395167883 -0.03818848758151668 0.03361213814952846 -0.002079668630405806 0.018775525543052847 0.02799144669032462 -0.02399517739609955 -0.0025636875799509773 -0.0025294317444613163 0.7674036516607114 -0.011104312746124622 0.012279031468574108 0.006227656424883135 -0.004757851895035593 0.002859986144987162 0.0032928537756708584 -0.02385829640898818 -1.4604480746876576e-05 -1.933284786702454e-05 -5.143004571983138e-06
PC_16 -4.320260321728942e-05 -6.601831671627646e-06 -2.100154888600382e-05 3.791469603648515e-07 -2.9775304237698272e-09 -0.004163874814149752 0.01315260201812234 0.014051425574865183 0.014333569251162394 -0.02607166441384016 -0.019752137897375267 -0.023298001395107626 0.0028733738252510544 -0.009199495553377584 0.008662388456459644 -0.012336550074355322 -0.001617978375153249 -0.011104312746124577 0.8170662155669709 0.01795069569718135 0.004946582741928451 0.014676538873290563 0.02286703370254127 0.032415396148745966 0.013599282131837379 2.7905418118820492e-05 -6.873531391037335e-05 -6.58916343208432e-05
PC_17 -8.766129878666732e-05 2.1762623898918205e-05 1.0030091556260754e-05 2.091138770284858e-07 -1.7778211099044436e-09 -0.01762837182379593 0.011039623034068078 -0.026589979434413658 0.029927091776267335 0.029297529765025965 0.012664497860366823 -0.012559045589478702 -0.006707004847613063 0.02018224146225152 0.03333691075522942 0.028754355434894248 0.014341266383793459 0.012279031468573993 0.017950695697181093 0.8816793349499659 -0.03164222609937199 -0.020116579091922916 -0.027291941262586928 -0.016053424686326978 -0.05822913838450856 -3.057156751573261e-06 8.252544174799479e-05 -7.215658253631804e-06
PC_18 -3.0119740511280066e-05 7.4110367379932635e-06 -1.858145429488261e-06 3.435391384304133e-07 -3.2788267958909896e-09 -0.0008391362101691467 -0.0049919376554883295 0.006726954660207392 -0.00791189450423628 -0.009627898221665383 0.023398524218567633 -0.012856814933369575 0.021266617977114554 -0.027564993970069538 0.027259841968041806 0.027607830836415954 -0.0038920448020964226 0.006227656424883207 0.004946582741928495 -0.031642226099371805 0.8678876397916738 0.036392338300624924 -0.028272480713344785 -0.015234012987747205 0.010449147658843107 0.00016668934111912947 7.47651385237696e-06 -1.9418026894631216e-05
PC_19 -1.0772755452046268e-05 -1.4251484273847951e-06 -1.88484716418669e-05 3.8517004432265153e-07 -2.608429627082119e-09 -0.0010899875084537814 0.005690186387801307 0.004959544312886181 -0.00026243508327598685 -0.012563870039829467 0.00802721635039529 -0.0034467997141158038 0.006724478189684996 -0.018621320676406004 0.018473303473748395 0.008495023113023803 -0.005140741681464558 -0.004757851895035595 0.014676538873290516 -0.020116579091923284 0.0363923383006254 0.860228144677007 -0.002348285989646547 0.014321895219479882 0.019681116642090074 -0.0002146116312226791 -3.5959321519353966e-05 -1.3578432728242434e-05
PC_20 -6.749173820490674e-05 -1.7962884088971275e-06 -1.0043183718907533e-05 1.403921123337039e-07 -9.206837278757515e-10 0.005061452429971161 -0.005955624060885248 0.0005099467670414751 -0.009174769667405132 0.00034598719064720713 -0.0062277810976408615 -0.002821754229887705 -0.01386394435844128 -0.0008514294118410332 0.02198961338142599 -0.0334849257647785 -0.001453208123004011 0.0028599861449871574 0.022867033702541287 -0.027291941262586775 -0.028272480713344792 -0.0023482859896465907 0.8622659660026776 0.05257750911444672 0.0022363861371022514 1.1496230259614022e-05 -3.6006951912136125e-05 -4.411653541098089e-05
PC_21 -0.00014814586207956957 1.2718205253550067e-05 -4.360600204977103e-06 2.2002814435704478e-07 -1.1495536133631507e-09 -0.003364181663601916 -0.00048689744207519364 -0.004791921402819627 -0.0027342843735746595 0.010336932719247694 0.0044837221982450305 -0.013689004821135747 0.005970828464605705 -0.006939942745033205 0.020494818189511627 -0.025186802755553964 -0.051257032988501 0.0032928537756708766 0.032415396148746015 -0.01605342468632703 -0.015234012987747191 0.014321895219479944 0.05257750911444674 0.9661687700521195 0.0006890636783638959 4.066663397827826e-05 -1.1869106465659374e-05 2.9727997308012536e-05
PC_22 0.0001464635509666648 -2.78172157395853e-05 3.455809889542809e-05 -1.3372493567241763e-06 9.636756684769607e-09 0.011423721745735525 0.007648554876218616 0.017675636302442826 -0.013850435319808887 -0.01733341733212489 -0.014959734544823036 0.028924414616674075 -0.012375301346402601 0.04569583324462442 0.010163405038382247 -0.015272931776345493 0.020626407140164626 -0.0238582964089882 0.013599282131837392 -0.0582291383845083 0.010449147658843066 0.01968111664209011 0.0022363861371022626 0.0006890636783638912 0.9361944463954757 -6.846995905124588e-06 -8.977973208875057e-05 -2.9465304981108598e-05
proband 1.938181715133267e-08 -3.0899540400531524e-08 4.8227549715360225e-08 -2.5303068304520268e-09 2.1380481686470794e-11 -5.003867691526732e-06 -4.807045685137202e-06 -2.4502659996716283e-05 9.160768689915694e-06 -2.031199703025838e-05 -1.6876321825879503e-05 -3.979696488432552e-06 2.370403254465446e-07 -5.960999294253267e-06 -1.4561042163386374e-05 1.8474963999070154e-05 -4.240767168193235e-05 -1.4604480746851034e-05 2.790541811882979e-05 -3.057156751551838e-06 0.0001666893411191222 -0.00021461163122272008 1.1496230259605963e-05 4.0666633978276343e-05 -6.846995905130744e-06 3.730160083722549e-05 -2.482393531466272e-05 -2.154141942220457e-05
paternal -1.1960810966729263e-07 8.501903553349285e-09 1.4230014404510548e-08 6.592317362373914e-10 -7.928912948411367e-12 -2.596072801024021e-05 2.326137302417871e-05 2.2925460287674906e-05 -5.726205604628123e-06 8.270404457715998e-05 1.0772000313566367e-05 -1.7259907231135023e-05 3.988689575709107e-05 5.907587904578648e-05 2.048997986422753e-05 3.5380828701449554e-05 -4.8953769095843415e-06 -1.9332847867036715e-05 -6.873531391037325e-05 8.252544174777773e-05 7.476513852370351e-06 -3.595932151934293e-05 -3.600695191212739e-05 -1.1869106465651373e-05 -8.977973208873059e-05 -2.4823935314662752e-05 5.279659050156967e-05 1.0599975706135209e-06
maternal -3.318423217111821e-07 -3.5250603246515676e-08 -2.9886927196280597e-07 5.304748189888848e-09 -3.120369228105914e-11 -3.062694456151292e-05 -3.4711471662222533e-06 -2.5006556251774152e-05 -9.338932215106738e-06 5.786360938037953e-05 -2.145102993970877e-05 -2.2404993051734434e-06 4.3815614874465864e-05 5.976798284107034e-05 9.8615359406129e-06 3.4884765651342884e-05 -2.4767139133113178e-05 -5.143004571991214e-06 -6.589163432084719e-05 -7.21565825360863e-06 -1.941802689464527e-05 -1.3578432728241207e-05 -4.411653541097583e-05 2.9727997308022297e-05 -2.946530498110547e-05 -2.1541419422204493e-05 1.0599975706134345e-06 4.826444608448285e-05
