 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gp gm
PC_8 -0.029768237788202884 -0.0013327082904403774 0.0845328476930508 -0.0016878439643452777 1.0705871065606292e-05 0.47478247836541626 -0.9507517069391963 -2.8320362429168147 -3.7749025474670734 -0.45439386987621444 29.970781407516164 -0.7551163387862858 2.8315638872744784 3.6016118499353476 -0.4167949868134319 2.3666085935017303 0.5625195066294864 1.4971243216616934 -3.3077074113581606 1.8713742899460655 3.649495122391477 -0.9537428866842164 5.268875062621744 -0.09980171548961257 -5.412284317154953 -0.019564799432276025 0.011895253651302487 0.02554406562598672 0.0030448836043982163 -0.015786242105697994
PC_9 0.04778699467498476 0.0007843826788638545 -0.1274393313805179 0.002422151630311745 -1.5387333484578548e-05 -0.7283011070733908 -1.9897427292395036 -0.8657465097667266 1.9242143526559687 4.0240027792137845 -0.7551163387863455 36.907188527967364 3.7329615174604402 -1.3482984559165545 -0.6624522361787952 0.43507061031663297 -0.09600771458351445 -0.6500233352045933 -2.900738315671148 -1.0265722999219695 2.743406584709531 3.532166559363037 -5.938839474602129 -1.615377584158008 2.6665716517887335 -0.004438591832130481 0.006300121552115814 0.0075950790512929025 0.015611602277060235 0.006853910421255678
PC_10 0.07589459495876738 -0.0009584474375456293 -0.049708857619225215 0.0006725092651257858 -2.5637972997714373e-06 -0.6995378017754652 2.5796883710475056 -1.353142360401088 -1.840765504736325 -2.1966678003312703 2.8315638872744384 3.7329615174604465 52.4320706121129 4.710271466344881 -8.773926763638134 -1.0107836308354525 -0.05647896162909892 -1.431441506569078 2.854798065191446 0.07134188113857809 2.4979902333083412 1.7087145934385908 -0.277971646615134 -7.350424758315281 -5.568975519965691 -0.016927835983122624 0.05399453552767206 0.011009819726211527 -0.04332367327867935 -0.006136024981191289
PC_11 0.04824797561324939 0.0018176283713619706 0.07281887394962415 -0.0016755560535425876 1.279428030753649e-05 -0.7290627880746113 -2.711145650920013 -0.6571846762043106 2.3521668398064923 -0.4245277272777031 3.6016118499352907 -1.3482984559164921 4.710271466344957 47.63013400973932 -0.7188680911793164 7.978669219065185 -1.831122170489797 6.011122903470555 -0.8120312754110915 7.753409378548141 -0.6881715170865148 -2.6148841599792814 2.352159763389921 -9.652390651358072 3.0662085737487903 -0.017475494406510233 0.03070313599009613 0.019666807532473567 -0.014220101450426976 0.005130631320581339
PC_12 -0.06166426900629687 -0.0005943784268884561 0.18574816822033982 -0.0036378630519530095 2.3317049796800683e-05 -0.8486434173708698 1.763372313030957 -3.1551947669998457 2.2955060354295695 4.919693572413654 -0.41679498681343724 -0.6624522361787657 -8.773926763638068 -0.718868091179241 53.204651018261316 6.606350008724279 7.561469424244055 4.534673757493617 2.0939920902251608 -0.8082699332518676 8.184040551047309 0.4183208367405942 -5.096129953933389 1.3558588376264684 -2.00712503109712 0.004451084815235426 -0.010874569182081784 0.03494323312752241 0.022035132617683906 -0.022171468448295796
PC_13 -0.01409463982458925 -0.00072767128928747 -0.18719893822197642 0.00384083328309728 -2.577898993998109e-05 0.2627583006104916 1.7859878453306532 -2.2728869623067216 0.4102987557771626 -1.8536117201918918 2.366608593501762 0.4350706103166012 -1.0107836308355371 7.978669219065139 6.606350008724314 49.75984835093549 2.3126001328165775 -6.194795382289421 -0.5912233088442629 3.6322185340765896 12.542063578658475 5.882693720338833 -1.7684369429551954 -2.7572425141681065 -5.443342505286904 0.002391562939000493 -0.0019247594199065258 0.032208549999838305 0.01160922980625833 -0.03230304685474397
PC_14 -0.012684070720574321 0.005267294020442337 -0.24319218865389708 0.004942357076810484 -3.2943461961164566e-05 0.3675448355139835 1.817060411037134 1.8310788334150128 -1.0997315573478095 5.577622249405811 0.5625195066294782 -0.09600771458354532 -0.05647896162912462 -1.8311221704898333 7.561469424244111 2.312600132816577 57.17091911463832 1.2577926270471385 -1.7672181271995517 4.931442728557265 -4.541437709408436 -9.078858569708558 -8.811359185812828 -8.274357654839147 3.0631212364383766 0.002208856552888383 -0.005403919588093301 0.029085114708173654 0.02222616307163152 -0.027584294452688767
PC_15 -0.0926819514139733 -0.0023685000170671384 0.34011550081076075 -0.006590511685010328 4.1942033456548776e-05 -0.5460365747345841 -1.594043374235452 0.5521119420307671 -1.9332520664819224 -2.446615628482486 1.4971243216617158 -0.6500233352045616 -1.4314415065690138 6.011122903470668 4.534673757493599 -6.194795382289467 1.257792627047056 59.27406156910217 -3.5583323590479927 -1.3841020468893073 10.999790889096337 -2.148060283704125 3.130725446275718 -0.7605910940931085 -4.968641215526506 0.0003504209100049407 0.018164467492772153 -0.009072471921742233 -0.013864884083840692 0.012127182854484567
PC_16 -0.10807440518574159 0.0014867916646947544 0.1307450329675179 -0.002295313413348672 1.3174490811963635e-05 -0.33598988710914257 3.456650918176401 1.2317694380266073 0.09209948279152816 -1.7675635355743584 -3.307707411358111 -2.900738315671203 2.8547980651914404 -0.8120312754110294 2.0939920902252482 -0.5912233088443802 -1.7672181271997114 -3.5583323590478173 49.905798194759406 -5.472538965112711 -4.02655347925552 -0.47323948612027233 -0.06978048784630735 -3.0998470163704 -4.040218435877738 0.008396634475427617 0.017732968724804652 -0.00586492218346243 -0.015700294668545223 0.004308264005314327
PC_17 0.049955141890724274 0.0006749886289271065 0.07218406761500643 -0.0017090725504537068 1.2998163971749559e-05 -2.098555038636472 -1.9218613216289542 -3.2853382894885326 3.6896692020174564 5.914401129837894 1.871374289946101 -1.0265722999219027 0.0713418811386551 7.753409378548147 -0.8082699332519453 3.6322185340766486 4.931442728557348 -1.3841020468894403 -5.472538965112786 77.29108685177441 6.159506097512571 3.628723557947041 -5.0098791045018505 -6.73601866434131 7.504874777812181 -0.026168771409518392 -0.020315771267961052 -0.03519216716168052 0.03744876847578221 0.038474509358220874
PC_18 0.014466524233326838 0.0023322542610872367 -0.03385136763397274 0.0005652540275767843 -2.89924033366699e-06 -0.7379436564047178 -2.5138869549400322 -6.275335218727021 0.841038801245465 -1.5223135554486722 3.649495122391477 2.743406584709555 2.4979902333084314 -0.6881715170865135 8.18404055104725 12.542063578658508 -4.541437709408378 10.999790889096255 -4.0265534792554964 6.159506097512497 71.52766622136099 8.55936950380423 5.39469627305867 -4.071706376558966 3.761291456968396 0.026885807751070558 0.036949933781487844 -0.014867730813221796 -0.029172915575027682 0.010929900869741726
PC_19 -0.009998039863456888 -0.0014687551933980248 0.08279061083913086 -0.0016967631513726458 1.1069789294682917e-05 0.011962282024643911 -0.5111049184548297 -3.3233221391253323 1.9914917035500974 -3.3680873544746817 -0.9537428866842056 3.532166559363053 1.7087145934386059 -2.6148841599792876 0.41832083674058923 5.8826937203388185 -9.078858569708558 -2.1480602837041367 -0.4732394861203146 3.628723557947046 8.55936950380424 63.88793000021503 0.6804771755876159 3.9993748651906746 5.555214073468383 -0.006730813224538511 0.016623330240598456 0.011344506993303945 -0.018810150589280542 -0.020029422866739754
PC_20 -0.09702381340575607 0.0005147513521527712 0.059963921231519196 -0.0008929703487148233 4.188932781249179e-06 1.6668618802800401 -2.2823863725452087 -1.1411539290254589 -4.2274468104199805 -5.1110950123140535 5.268875062621778 -5.938839474602184 -0.2779716466152088 2.352159763389991 -5.096129953933325 -1.7684369429552647 -8.811359185812945 3.1307254462758287 -0.06978048784628448 -5.009879104501794 5.394696273058634 0.6804771755876583 85.67503235349818 -2.47378568498456 -5.395887838132243 -0.027637389340240407 0.01749564440725165 -0.036499869799351825 -0.025370735019225137 0.03411068788930889
PC_21 -0.061639555434570587 -0.0001384392674445574 0.12410641063176682 -0.002239427347083639 1.3423195621878375e-05 -0.4644681630601295 2.3992297025583027 -1.961863740977435 2.2640831224822224 2.769539991670233 -0.09980171548960914 -1.6153775841580122 -7.350424758315256 -9.652390651358019 1.355858837626514 -2.7572425141681616 -8.274357654839196 -0.7605910940930551 -3.0998470163704535 -6.736018664341217 -4.07170637655893 3.9993748651906857 -2.4737856849846165 79.49386948491843 7.388977027239096 0.014410903206347523 -0.048121854521489996 -0.018763019287192942 0.05101049391879127 0.007404887313462383
PC_22 -0.0008265354213515538 -0.0016224696916456863 -0.0326291509401147 0.0007124551201227011 -4.9559580912595285e-06 1.9155391409380866 1.07331626500502 0.8380595287317844 -0.04537925394111025 -2.532092898756013 -5.412284317154912 2.6665716517887135 -5.5689755199657185 3.0662085737488196 -2.0071250310971407 -5.443342505286893 3.0631212364383718 -4.968641215526537 -4.040218435877699 7.504874777812148 3.76129145696841 5.555214073468387 -5.395887838132221 7.388977027239066 62.67316710991124 -0.009417232439164806 0.0016759648864092746 -0.04268136643950751 0.011382672472510463 0.059148003841989684
proband -0.001337642744208704 4.288650842505599e-06 0.0013615467301206798 -2.3104773652036207e-05 1.2668813519227668e-07 0.0008569218081027277 0.0019141634838566867 -0.0022462577441289436 0.017339093589315853 -0.0038293065239446917 -0.019564799432273492 -0.004438591832131619 -0.01692783598312425 -0.01747549440650965 0.004451084815237191 0.0023915629389995256 0.0022088565528879467 0.00035042091000761613 0.008396634475426441 -0.026168771409517913 0.026885807751072608 -0.006730813224538375 -0.027637389340240116 0.01441090320634789 -0.009417232439165223 0.0022782474842851165 -0.0011664316949395544 -0.0010661248959692381 3.130634404676891e-06 -3.988525238575849e-05
paternal 0.0006300347928399186 -2.4140191257384668e-05 0.00026160728629288 -8.742435261697467e-06 7.512810768849582e-08 0.005962595634953199 -0.029450533528478828 0.005681782570629038 -0.013641803545861472 -0.004429194589089272 0.011895253651307105 0.006300121552115573 0.05399453552767624 0.030703135990096653 -0.010874569182085358 -0.0019247594199065508 -0.0054039195880941394 0.0181644674927693 0.017732968724807514 -0.020315771267964113 0.03694993378148218 0.016623330240597423 0.017495644407252767 -0.048121854521488004 0.0016759648864064967 -0.0011664316949395613 0.008069823923208399 0.0006269429294758242 -0.006428523094914976 -2.029632036146288e-05
maternal 0.0004943030977918666 -8.812379878239992e-06 -0.0016728376823766677 3.224556349089837e-05 -2.0440398585258494e-07 -0.005707622015859979 -0.001779873332099822 -0.011882732584727497 -0.02707688628404543 0.037987666191700964 0.025544065625984567 0.00759507905129144 0.011009819726203898 0.01966680753247356 0.03494323312752327 0.032208549999837056 0.029085114708175902 -0.009072471921741982 -0.005864922183460817 -0.035192167161681 -0.014867730813222828 0.011344506993302804 -0.03649986979935189 -0.018763019287192467 -0.04268136643950657 -0.0010661248959692336 0.0006269429294758159 0.0077740009554574845 0.0001793225755689382 -0.006084791289413614
gp -0.0001444771220546486 2.1228161948065707e-05 -5.23178824134541e-05 3.104103378639807e-06 -2.9384832490853863e-08 -0.008187835807679818 0.02292889704100714 -0.009269953432535066 0.0032248591008020933 0.019020333619048292 0.003044883604398042 0.015611602277060918 -0.043323673278678136 -0.01422010145042525 0.022035132617686495 0.011609229806257785 0.022226163071635868 -0.013864884083838475 -0.01570029466854793 0.0374487684757878 -0.029172915575020865 -0.018810150589279546 -0.025370735019226782 0.051010493918788896 0.011382672472513792 3.1306344046779855e-06 -0.0064285230949149685 0.0001793225755689315 0.006418898311630615 -0.00023581329370284487
gm 0.00028015980762725184 9.861712772688737e-06 0.001009157521333995 -2.1508104535102977e-05 1.5026510140030893e-07 0.00538986624648399 0.003020016722896354 0.009405265366637964 0.01949702716287895 -0.02988486730730468 -0.015786242105700714 0.0068539104212580705 -0.006136024981181111 0.005130631320580541 -0.022171468448297312 -0.0323030468547433 -0.027584294452687976 0.012127182854482433 0.004308264005313351 0.03847450935822289 0.010929900869741346 -0.020029422866739106 0.03411068788930807 0.00740488731346112 0.0591480038419893 -3.988525238576542e-05 -2.0296320361456025e-05 -0.006084791289413609 -0.0002358132937028513 0.00603501664141402
