 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
PC_9 0.00018915236680393217 -4.001001682967029e-06 -1.4441730989941015e-05 2.0327354712286686e-07 -1.2962722006770883e-09 0.015524503319437347 -0.005687507394423562 0.012879981517554396 0.0032277413776324124 0.05135694692233574 0.07672366469464746 1.5244850852569347 0.10612841036642243 -0.006613169259125212 -0.10462415364778355 0.09267126630901354 -0.004116990326622703 -0.018407851343779022 -0.07197342958726886 -0.024581869190972314 -0.08206941729268749 -0.04441414739653407 -0.018122696983036517 -0.08165804433295766 0.09480727826359966 4.416372791934485e-05 -0.00018945278637583937 7.162056709896624e-06 0.00024900264247482417
PC_10 9.369657747127741e-05 -4.040134865917016e-05 -5.073090873396415e-05 -4.267438288430779e-07 8.78214960813158e-09 -0.029583247376571604 0.006478657123067495 -0.034481663856559444 0.0024608520422680835 -0.05581185102879097 0.019434191368658135 0.10612841036642258 1.8983644885052293 0.14946263725767753 -0.08015899564754671 -0.02687814839282362 -0.031869857213561475 0.0024604279725811535 0.03789994887546242 0.012487807963114718 0.12465090958213863 0.06968106664670104 -5.8297888863639127e-05 -0.025323486708455384 -0.07703714128887079 9.528182611570792e-05 -0.0003334413248420772 0.0005272579991814755 0.0001890834434256403
PC_11 0.00015986620423235842 5.9260873959991547e-05 0.0001424470330250545 -3.2382525956191405e-06 3.1756954580490416e-08 -0.016553201872512656 -0.0240490101613182 -0.029204119329674903 0.02694253721843938 0.08226514925539273 0.025860890534733273 -0.0066131692591252945 0.1494626372576772 1.693342254482018 0.029058598278712745 0.08975225888541476 0.0416757335303188 0.06157174412908464 -0.013682046668597556 0.0479343967702338 -0.15058080915555497 -0.06664492039855872 0.02590219187383994 -0.07076254893417437 0.16240191238332186 6.51470776234778e-05 -0.0002083666538697079 0.0005296621788205376 0.000204798947471001
PC_12 -0.0005582750452775247 7.384963380747819e-06 -7.287559158383202e-05 1.8087939114068085e-06 -1.3760026697909872e-08 -0.010612228379263695 0.02042790435410298 -0.05343123844463756 -0.0451824718631858 0.031350758190913014 0.012420815933838897 -0.10462415364778363 -0.08015899564754686 0.02905859827871304 1.9878901880437763 0.06612885885793865 0.04510788088462614 -0.04861608747210279 0.06184683460178407 0.06379374014635704 0.09229181492443163 0.030892497870927738 0.035317983865649966 0.05824484624567572 0.011353565267863191 -0.0001646386093303081 1.5580700714892224e-05 3.907971063673926e-05 7.997572523478299e-06
PC_13 0.0007248809052614642 -7.037232159002543e-05 1.3591744546312679e-05 -1.3506223399444768e-06 1.040471678946209e-08 0.027019960565601547 0.04268001054697709 -0.01628133916941838 -0.011361674074898886 0.056971706158882265 -0.016692291010096675 0.09267126630901375 -0.026878148392824812 0.08975225888541562 0.0661288588579388 1.960982914309181 0.14714209717359014 -0.08599081710154977 -0.04391060789942008 0.11418454863420077 0.13063881566927077 0.03170950803477003 -0.10167499734364142 -0.024284045595610856 -0.09797179495436747 0.00012668411394230804 1.0071932936061956e-05 0.0003124291771692965 -8.239376651041544e-05
PC_14 0.0002065508201858968 5.402249189541326e-05 9.497264154919881e-05 -2.8102820962510045e-06 3.263211941877196e-08 0.013951457690352902 -0.05520343102409872 0.004843053628162805 0.04394110686127447 0.04047147077696956 0.055584909823013444 -0.0041169903266226925 -0.03186985721356177 0.04167573353031902 0.0451078808846262 0.14714209717359017 1.9821370822365179 0.06776207348956849 -0.04626320564499032 0.04381047385071171 0.0039069549650518195 -0.03155056487323286 -0.01571082066369372 -0.13530355646507233 0.1184499187799708 -7.784609581745724e-05 -8.656783905236852e-06 -0.00016947793426390982 -3.722671077647956e-05
PC_15 -0.0002352257217534336 -4.2192939403907926e-05 8.77711020500856e-05 -2.2690322238927815e-06 1.130557937356429e-08 0.036204413602510234 -0.03161024263257057 -0.03176977851584031 -0.10968188080108547 -0.11882341366981498 0.08728166751916037 -0.018407851343778998 0.002460427972581146 0.06157174412908482 -0.04861608747210279 -0.08599081710154999 0.06776207348956859 2.282773878209879 -0.05682124635044667 0.03737222940220447 0.04214661238891503 -0.028935261509963794 0.04170638693761346 0.011414218464254985 -0.09261621195499975 -8.826189428288616e-05 -3.892630224918916e-05 0.00011722661960575144 7.913433053363652e-05
PC_16 -9.755550712781832e-05 -1.3016184742943058e-05 1.3061484264907308e-05 -9.568092637660076e-07 8.9516325185244e-09 -0.015911089096662622 0.03664547545130948 0.02059585022450319 0.04141961618785591 -0.05971385390484909 -0.07313365356858355 -0.07197342958726886 0.03789994887546244 -0.01368204666859744 0.06184683460178355 -0.04391060789942031 -0.046263205644990216 -0.05682124635044664 2.440584320831754 0.01666276490920156 -0.030894860611814765 0.05892662816440597 0.06042960783934154 0.046650992557364525 -0.014926002316611632 -8.72862179615713e-05 -0.00019075940129808787 0.00034709277433598337 -0.00019430875556721795
PC_17 -0.0004054766955087538 8.043906319575623e-05 1.1801775505957775e-05 1.0880962763224634e-06 -7.4322981278903886e-09 -0.06090974159214508 0.04664496857988 -0.07563677182838278 0.08888517356760911 0.0850068351802622 0.04617374617557282 -0.024581869190972275 0.012487807963114661 0.04793439677023345 0.06379374014635728 0.11418454863420051 0.04381047385071143 0.037372229402204346 0.01666276490920157 2.6603122118671383 -0.022858170333621516 -0.0023698018955844056 -0.09435103042212617 -0.08415731076205651 -0.08845857343170821 3.0897253286129645e-05 -0.00012166244551700057 0.000560752408041545 -0.00031763156589463976
PC_18 -0.0006965089267844879 3.52276692331671e-05 1.3226663433496948e-05 6.337105953895437e-07 -9.447454909836563e-09 -0.017419206803786887 -0.02963414342600924 0.00029322638360545334 -0.014088314544691801 0.01343232632447671 0.08923870025373122 -0.08206941729268663 0.12465090958213841 -0.15058080915555455 0.09229181492443347 0.13063881566927021 0.003906954965051551 0.042146612388914914 -0.0308948606118157 -0.022858170333622044 2.4443171579211356 0.15464021573146952 -0.05231832610952809 -0.1212482946358083 0.061817559790081446 0.0005779374885250779 -0.00020725515519914083 0.00033158320734670685 -0.00019004444906271835
PC_19 7.705928693470709e-06 -1.7684558802132342e-05 1.9463526483215526e-06 -1.14930337456243e-06 1.2875269204625198e-08 -0.012738662539405199 0.018519821942174098 0.0059529392220493815 -0.005979773469155038 -0.01198527525736459 0.036002298325553794 -0.04441414739653435 0.06968106664670103 -0.06664492039855902 0.03089249787092758 0.03170950803476982 -0.03155056487323259 -0.028935261509963412 0.0589266281644062 -0.0023698018955842838 0.15464021573147088 2.376132006706116 -0.006981746057776379 0.04883413501858318 0.139587967456655 -0.0006106090181048212 0.0003803182919134174 -9.10636943545653e-05 -0.0006481899909985071
PC_20 -0.00041815564370596675 1.4920119633612264e-05 5.9279233824802124e-05 -2.7194633093692616e-06 2.7580821130846907e-08 0.023941380430240078 -0.025916802411500215 -0.014824411405928628 -0.042674122597745764 -0.052047582911616604 -0.0027518420074592927 -0.018122696983036608 -5.829788886374693e-05 0.025902191873840148 0.035317983865649695 -0.10167499734364197 -0.015710820663693534 0.04170638693761345 0.060429607839341495 -0.09435103042212593 -0.05231832610952797 -0.006981746057776759 2.6888916086899557 0.12416603058481915 -0.055826150747017106 -4.385364778625609e-05 -0.000100155677613935 0.00025074490844596115 -0.000328486209688186
PC_21 -0.0003321597197845268 4.894203098345297e-05 5.039230562360413e-05 -1.976951274374988e-06 2.393553027005053e-08 -0.01946350574298315 0.006336252714849828 -0.015845533751068622 0.013478660894891664 0.02928947338574159 0.01550391975418755 -0.0816580443329577 -0.0253234867084556 -0.07076254893417422 0.058244846245675545 -0.02428404559561102 -0.1353035564650723 0.011414218464254899 0.04665099255736446 -0.08415731076205629 -0.12124829463580786 0.048834135018582955 0.12416603058481901 2.9616943306828825 0.10269611614370701 0.0001725688986735351 -7.658839207231676e-05 0.00042477558898002725 -0.0001866789734369626
PC_22 0.0013435652255689467 -0.00011697838627994624 0.00020578829443338389 -7.0826515696756536e-06 5.515802718945541e-08 0.046972358769144996 0.05087260354643398 0.0555044890898172 -0.05796912957930536 -0.07635380568109074 -0.04511222181209648 0.09480727826359951 -0.07703714128887197 0.16240191238332238 0.011353565267862686 -0.09797179495436768 0.1184499187799713 -0.09261621195499971 -0.014926002316612124 -0.08845857343170818 0.06181755979008173 0.1395879674566552 -0.05582615074701715 0.10269611614370713 2.7121851363078178 -0.00012045640758449751 0.0005091816004893386 -0.001211053331219099 0.00023688800794143493
proband -8.962048987076666e-07 -1.0955312887929857e-07 -5.924699566109122e-08 -2.296986202647549e-09 2.0395273548174835e-11 -5.2475967785109574e-05 2.78214385265501e-06 -1.4741926328547983e-05 -2.1082136865684394e-05 0.00015662676803888058 -3.2996893846422504e-06 4.4163727919336194e-05 9.528182611567925e-05 6.51470776234931e-05 -0.00016463860933003732 0.00012668411394223486 -7.784609581746213e-05 -8.826189428290446e-05 -8.728621796157887e-05 3.089725328613529e-05 0.0005779374885250345 -0.0006106090181048204 -4.3853647786249536e-05 0.00017256889867354346 -0.00012045640758449322 5.8807986694172406e-05 -2.997114238669602e-05 8.906517617095829e-07 -1.2322434990473258e-06
maternal 2.754989358717704e-06 -7.360353835422246e-08 -1.4092205548265725e-07 -2.8705419459776623e-09 6.78992555719452e-11 2.2228950519431066e-05 -6.936983428380083e-06 -0.00012741558332374141 -7.994811621030104e-05 -4.0799250922069906e-05 -0.00012051214995772811 -0.0001894527863758679 -0.00033344132484205925 -0.00020836665386978485 1.5580700714660025e-05 1.0071932935740177e-05 -8.656783905251189e-06 -3.892630224911654e-05 -0.00019075940129809822 -0.00012166244551699655 -0.0002072551551985633 0.0003803182919131318 -0.00010015567761396256 -7.658839207236045e-05 0.0005091816004892339 -2.997114238669584e-05 0.0002863504938755663 -0.0002307322728441558 -0.0002155077366916343
gpm 2.5058594459491806e-06 3.4618074160395684e-08 2.371616095455659e-06 -6.84569909769153e-08 5.676004714453948e-10 -6.0267905351850066e-05 -8.381234359657954e-05 1.5789976149873358e-06 0.00012779029033175258 0.00033047634615211805 -0.0001452499208539025 7.1620567099019884e-06 0.0005272579991814804 0.0005296621788205791 3.9079710636730325e-05 0.00031242917716962747 -0.0001694779342638913 0.00011722661960571536 0.0003470927743359565 0.0005607524080416047 0.00033158320734713126 -9.106369435485724e-05 0.0002507449084459137 0.0004247755889800105 -0.0012110533312187583 8.906517617096804e-07 -0.00023073227284415557 0.0006796483007891673 -0.00022141532382747512
gmm -4.91266487760087e-06 -7.87078550795303e-08 -2.1422310739567177e-06 6.131481079427953e-08 -5.258569686678546e-10 -8.851022972268127e-05 1.7570543576444896e-05 -2.5833302691748237e-06 -8.693237345867371e-05 -7.752774072306977e-05 0.00019214519586022996 0.00024900264247485756 0.00018908344342569104 0.0002047989474710335 7.997572523242753e-06 -8.239376650992844e-05 -3.722671077647091e-05 7.913433053358004e-05 -0.00019430875556723088 -0.0003176315658946932 -0.0001900444490623732 -0.000648189990997919 -0.00032848620968817265 -0.00018667897343695153 0.00023688800794201845 -1.2322434990472326e-06 -0.00021550773669163454 -0.00022141532382747488 0.000646649909520159
