 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.00012942523998062352 -7.506637626566082e-06 -2.549413820047416e-05 3.7416600940506216e-07 -2.745824103763342e-09 0.004371136172699686 -0.0002854853595223932 0.0010343115444314468 0.014222019460443727 0.015235327031137223 0.38762525245737867 0.019523320521207064 0.01356845534299702 -0.008538433199210911 -0.003948531404356753 -0.01972575583145778 0.016339413662155255 0.03336071592185212 -0.020083859086267114 0.012680197006298596 0.02369627817845068 0.007822957121910617 -0.006241801607107719 0.004957208932550575 -0.01516185256371737 6.085941196802421e-06 9.725329884737805e-05 5.752919439866966e-05
PC_9 9.515155147113818e-05 -4.4639788234307663e-07 -8.350374046781544e-06 6.305942100234259e-08 2.477467960506364e-10 0.008889162729803928 -0.0052794976822855095 0.00564272277461141 -0.014375575518141476 -0.0008638860161047791 0.019523320521207067 0.5204069991689967 0.01216747659923625 -1.0206710055463447e-05 -0.031057956002641374 0.02397178347447473 -0.004189394928207101 -0.002118782774673299 -0.023466427113344648 -0.01239786699587061 -0.012530270066663459 -0.0035698338193555818 -0.0028439791813273125 -0.013321786134059856 0.028616245021597146 2.5191571014549614e-06 7.001258340061203e-05 3.1317878509509895e-05
PC_10 -7.660687730480807e-05 -1.0269688690202781e-05 -2.5506470089184077e-05 2.023553353342755e-07 -6.275376099130604e-10 -0.005507317788507899 -0.0011950783383158985 -0.015318933132471232 -0.009477105948737342 -0.016415825984615582 0.013568455342997056 0.012167476599236239 0.6144620787897299 0.028118537698938843 -0.005528058040237762 -0.005859957751301713 -0.0024003821608391514 0.018704821681121926 0.0026621745998427005 -0.006734013779525421 0.020971448084510288 0.0074047192536267235 -0.013683682956898764 0.006219940624790462 -0.012290504793531531 5.560680706861591e-06 4.67901029047142e-05 9.78312244482851e-05
PC_11 -2.690536582654615e-05 1.2300412977941528e-05 1.224610104049822e-05 1.4279445956019689e-08 -4.2599624116874327e-10 -0.001231697473375184 -0.01413536224868571 -0.0012481206468639846 0.007132961674467972 0.020145276227796566 -0.008538433199210885 -1.0206710055463327e-05 0.02811853769893886 0.5813434615754479 0.006180389424773413 -0.006233651002555732 0.03045258606092799 0.027886249904431618 -0.009349296659900226 0.019943724313611667 -0.027691448291492515 -0.01766610501676721 -0.0007022112064743363 -0.006622731164031215 0.045567062664515504 1.2146343566607998e-05 7.33911521589066e-05 9.141580470529004e-05
PC_12 -0.00014301078884667635 -5.412486459898257e-06 3.8252658166896205e-06 -2.24919242591629e-07 1.1038480509392076e-09 -0.0019039272721368137 0.004145084665647249 -0.01826009168008995 -0.014602215496479781 0.005010944069275616 -0.0039485314043567355 -0.0310579560026414 -0.0055280580402377434 0.0061803894247734106 0.653127092106692 0.03110816457883461 -0.013020522570475795 -0.0238876984571747 0.00865194996665492 0.03314561702165656 0.027089982244056177 0.018395849331186206 0.021903603295570107 0.020403306988452528 0.010141184962501 -7.431140744551609e-06 -2.3019775905040272e-05 3.66764396083305e-05
PC_13 5.4662766859282075e-05 -1.3759614993573914e-05 1.7612249902379657e-05 -5.915758629915722e-07 3.5801776152656256e-09 0.003584315340466443 0.009822382242735943 -0.01328698737826429 -0.0008724852668638654 0.03276725708043538 -0.01972575583145777 0.02397178347447473 -0.005859957751301701 -0.00623365100255575 0.0311081645788346 0.6810585725912642 0.03485242556078327 -0.002403763385689183 -0.01199738874782122 0.028443650330235933 0.02700206541338417 0.009156013233791631 -0.03319469612268463 -0.025329238616293707 -0.014905818352933392 2.2973914692834067e-05 -1.0743134547028702e-05 -5.770102487257997e-05
PC_14 -6.462335373741423e-05 1.6147901374500782e-05 -6.1263136255568436e-06 3.5971517014645416e-07 -2.165940082659276e-09 0.008400973752031575 -0.019455515865042787 0.0005033909164157571 -0.00040711654163147416 0.011147748274413305 0.016339413662155244 -0.004189394928207104 -0.002400382160839152 0.03045258606092798 -0.0130205225704758 0.03485242556078329 0.6614007782030212 -0.0025928064031094525 -0.0018334110776728634 0.014379558536436689 -0.003318511556100205 -0.0058124734404539176 -0.0015533134204987965 -0.05081150336095814 0.020273464635417945 1.0781554518647541e-05 7.441768488943444e-06 -1.8182812086547195e-06
PC_15 -8.099225049071586e-05 -1.1895118040927717e-05 1.8944443607179765e-05 -5.750044374976974e-07 3.3836509103689868e-09 0.006303651625485749 -0.011538127234672586 -0.017037657852957414 -0.024950354646333786 -0.037909079762853154 0.033360715921852115 -0.002118782774673292 0.018704821681121912 0.027886249904431584 -0.023887698457174714 -0.0024037633856891696 -0.002592806403109439 0.7627354814156286 -0.011089028810317666 0.012310186755465805 0.006430958734268318 -0.00512168025330905 0.0028156252892840247 0.0032944933247024168 -0.023894178209114308 2.1853306862469163e-05 -1.6188057291329814e-05 -2.290219616328602e-05
PC_16 -4.108315448227703e-05 -6.332103287516289e-06 -2.1034650177208878e-05 3.8791827836469585e-07 -3.0494993146409145e-09 -0.004836063912882801 0.01302548587548723 0.013697214757125117 0.014373119271207872 -0.02587092591111235 -0.020083859086267114 -0.023466427113344644 0.0026621745998426927 -0.009349296659900218 0.008651949966654901 -0.011997388747821221 -0.0018334110776728764 -0.011089028810317677 0.8123480838556986 0.01798524819244313 0.00518521471276723 0.013893691725777004 0.022621713813232528 0.032113702955443295 0.013444164051989352 -2.5171875130531582e-05 -1.9971096047617612e-05 -5.444333935760383e-05
PC_17 -8.720542140372274e-05 2.169189059359345e-05 9.787138582809336e-06 2.121605964838868e-07 -1.7935822152326786e-09 -0.01738147848630971 0.01095714237858307 -0.026414246060261246 0.029757509031588553 0.02896755998647895 0.012680197006298586 -0.012397866995870619 -0.006734013779525421 0.019943724313611688 0.03314561702165655 0.02844365033023595 0.014379558536436673 0.012310186755465819 0.01798524819244312 0.8764034689248528 -0.031815570525659434 -0.01949545730688672 -0.027071681952362557 -0.016006493877109826 -0.05771060099438176 -2.839030615230954e-05 2.776895933591198e-05 2.2875903729509125e-05
PC_18 -2.8960839217491958e-05 7.632523807732907e-06 -1.1914395877300239e-06 3.3856256646871307e-07 -3.279964103301147e-09 -0.00025694864308034826 -0.005000856417031225 0.007070249665104223 -0.007977297572993826 -0.0098965616906387 0.023696278178450762 -0.01253027006666352 0.02097144808451025 -0.02769144829149269 0.027089982244056066 0.027002065413384128 -0.003318511556100212 0.006430958734268295 0.005185214712767348 -0.03181557052565942 0.8616329390081138 0.03808565099520519 -0.027916896366394706 -0.015423062731939573 0.011074946445036938 3.505456947257176e-05 3.2927517743496443e-05 -2.6644496690013223e-05
PC_19 -1.4174989475351779e-05 -2.12945982437367e-06 -2.0109496521778886e-05 3.8766150104247834e-07 -2.5518143401853584e-09 -0.001377201302907563 0.005765444697484601 0.004671326145216932 -0.0002789591224982491 -0.011756380971162713 0.007822957121910615 -0.0035698338193555826 0.007404719253626712 -0.01766610501676721 0.018395849331186206 0.00915601323379162 -0.005812473440453912 -0.005121680253309043 0.013893691725777021 -0.01949545730688671 0.03808565099520518 0.8525352770909561 -0.0027081020524105976 0.01492727211647216 0.018435736563158202 2.6052946121844124e-06 1.80045158689541e-05 1.0175256398147702e-05
PC_20 -6.767276200886551e-05 -1.8627266736898421e-06 -1.0269582253023976e-05 1.4361375621367033e-07 -9.3682399792242e-10 0.0049276980226733 -0.005917329781189738 0.0004579580190310709 -0.009138526985176169 0.0004951290893947216 -0.006241801607107721 -0.0028439791813273134 -0.013683682956898747 -0.0007022112064743236 0.021903603295570114 -0.033194696122684636 -0.0015533134204987937 0.0028156252892840195 0.022621713813232535 -0.027071681952362557 -0.027916896366394727 -0.0027081020524105984 0.8570090492284307 0.05246252455265804 0.002076484991132532 2.1421939653438793e-06 2.212322153908623e-06 -9.394987827202661e-06
PC_21 -0.00014974036177010946 1.2425224519308495e-05 -4.5772228124473445e-06 2.1778877667922775e-07 -1.1270038039491076e-09 -0.002627447956236658 -0.0003997555477254616 -0.004392460805771256 -0.002858190464845481 0.010353581179153795 0.004957208932550561 -0.013321786134059873 0.006219940624790456 -0.00662273116403121 0.02040330698845255 -0.025329238616293753 -0.05081150336095819 0.003294493324702408 0.03211370295544332 -0.01600649387710981 -0.015423062731939653 0.01492727211647217 0.052462524552658034 0.9607431035031173 0.0007389003938933259 6.066755363284378e-06 5.213926209444518e-05 5.793920947556312e-05
PC_22 0.0001461831707127381 -2.7681921931000808e-05 3.435301888684472e-05 -1.3297954996534574e-06 9.586492807265103e-09 0.010905300766817776 0.0076235145812708315 0.017411447770782018 -0.013722543730340639 -0.017026426243641837 -0.015161852563717347 0.028616245021597167 -0.01229050479353151 0.045567062664515504 0.010141184962501002 -0.014905818352933435 0.020273464635417956 -0.023894178209114336 0.013444164051989362 -0.05771060099438176 0.011074946445036937 0.018435736563158205 0.002076484991132548 0.0007389003938933457 0.9304659303161338 -1.3516388810042321e-05 -1.2180541387319857e-05 -2.6916617591484024e-05
proband 1.914129411747312e-07 -1.1983145558253853e-08 2.500203583479794e-07 -5.260435296679412e-09 3.2470458946550806e-11 1.9250672875213105e-05 -1.2346815653324889e-05 -6.023075121946543e-06 -3.830585532999537e-06 8.601895612219122e-06 6.0859411968026725e-06 2.519157101454577e-06 5.560680706862662e-06 1.2146343566607623e-05 -7.431140744550951e-06 2.2973914692834135e-05 1.0781554518647263e-05 2.1853306862468946e-05 -2.517187513053063e-05 -2.8390306152306954e-05 3.505456947258422e-05 2.605294612184552e-06 2.1421939653417935e-06 6.066755363283516e-06 -1.3516388810043053e-05 3.9254799689762246e-05 -2.5899145758498706e-05 -2.2738613734496013e-05
paternal -3.714977523983916e-07 -5.000950332759828e-08 -1.951241976968045e-07 2.510191193767675e-09 -1.2707906656419438e-11 0.00011576466431577109 1.0690588728560344e-05 8.499456134711852e-05 -3.0058021146231507e-05 2.5379706658486432e-05 9.725329884737996e-05 7.001258340061174e-05 4.6790102904715176e-05 7.339115215890463e-05 -2.3019775905038578e-05 -1.0743134547026524e-05 7.441768488943357e-06 -1.6188057291329014e-05 -1.9971096047617863e-05 2.7768959335908546e-05 3.2927517743559524e-05 1.8004515868955774e-05 2.2123221539067536e-06 5.2139262094444384e-05 -1.2180541387318853e-05 -2.5899145758498686e-05 5.38943795594362e-05 7.652132494078016e-07
maternal -1.0179983334422495e-06 -7.908134019404652e-08 -3.313845575033428e-07 4.301480290174684e-09 -1.9506119380832976e-11 9.563938768705261e-05 3.9546472260915884e-05 3.129082060953234e-05 -1.9469508077447332e-05 3.582731572424355e-05 5.7529194398672545e-05 3.1317878509508695e-05 9.783122444828761e-05 9.14158047052867e-05 3.667643960833368e-05 -5.7701024872576494e-05 -1.8182812086551893e-06 -2.2902196163285396e-05 -5.444333935760379e-05 2.2875903729504548e-05 -2.664449668990873e-05 1.0175256398154476e-05 -9.394987827208705e-06 5.793920947556198e-05 -2.6916617591482503e-05 -2.273861373449602e-05 7.652132494078033e-07 4.961085808775154e-05
