 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.0001226881695103032 -6.8882257800906235e-06 -2.4065772785144352e-05 3.6111084886953193e-07 -2.6832055784762353e-09 0.0034142244278672217 -0.0004830360345689649 0.0006190063898669723 0.014186205754107855 0.014639058063829175 0.3747460706159106 0.01877663922608331 0.01263688084965416 -0.008824783179708523 -0.003657960797899668 -0.01900876066994217 0.015881457328858307 0.032374653495945815 -0.019314675867863444 0.012327779471005076 0.022940487385635765 0.007570095455064341 -0.006089845838240549 0.004376439619174208 -0.01471930432882972 1.9533026205232172e-05
PC_9 9.52123194226574e-05 -1.0678525134877979e-07 -7.63021698187563e-06 5.883226863405889e-08 2.4725908489869704e-10 0.008134814236578872 -0.0051951317904276395 0.005304433588933061 -0.013972129539383515 -0.000875303695903026 0.018776639226083327 0.5039087001034924 0.011462906137695546 -0.00041835171314595285 -0.030190516971051334 0.023497202812866352 -0.0040449527037569825 -0.0020593590571452713 -0.022656463417006382 -0.01204498054374753 -0.012369161459379161 -0.0036624173276955047 -0.0027761559955094307 -0.013282644433995428 0.028149755644980925 6.3819824220631235e-06
PC_10 -7.231998643815334e-05 -9.576903161609409e-06 -2.373347504148264e-05 1.8344046236928348e-07 -5.333332528268133e-10 -0.006073031374438309 -0.0014852728108284375 -0.015162472423223205 -0.009018282612764886 -0.0160963678008502 0.012636880849654177 0.011462906137695558 0.5946425396379813 0.026968453686939984 -0.0052193491928958285 -0.005272102546013456 -0.002280528818272595 0.01802855601351214 0.002656346976389745 -0.006502536082872818 0.020489585651377023 0.007162829797599471 -0.013420623682791672 0.005678634402952987 -0.012119200218172217 4.606649252059416e-05
PC_11 -2.3041768887024764e-05 1.2543889520492138e-05 1.2987022174670948e-05 5.296992617616573e-09 -3.780372314606814e-10 -0.0020863725029673114 -0.01399234549238386 -0.0016152132342334372 0.007070953224228296 0.0195154545883395 -0.008824783179708506 -0.0004183517131459556 0.026968453686939998 0.5624992194952857 0.0062498090276707574 -0.005590366490875498 0.02983839005669202 0.026914068312621244 -0.008995936278906373 0.019276869493002058 -0.027166901513107574 -0.017421147775858622 -0.0008244983244191101 -0.007085917063045192 0.04442147758679989 4.577017821792644e-05
PC_12 -0.00014033341675279113 -5.340452664379336e-06 3.939211182083576e-06 -2.2603854915356218e-07 1.1258044678319018e-09 -0.0018317790476034585 0.003893024087261012 -0.017683156228305623 -0.014290015654456513 0.004915561791253806 -0.0036579607978996787 -0.030190516971051313 -0.0052193491928958355 0.006249809027670748 0.6328619663136282 0.03045744098387743 -0.012599850321517432 -0.023429456642142178 0.008317420140037501 0.032267171212184684 0.026451611747149373 0.017886439669746818 0.02124792146838991 0.01982387531501098 0.00966659706605892 3.716397331332299e-05
PC_13 4.981047346666444e-05 -1.3699007761976441e-05 1.7166919509261272e-05 -5.875888446613793e-07 3.5992356867052793e-09 0.0037574487394119826 0.009422662622767952 -0.012753958388058697 -0.0009566025841617971 0.032064456466985955 -0.01900876066994216 0.02349720281286636 -0.005272102546013453 -0.005590366490875515 0.03045744098387744 0.6599678986560921 0.034285504942327114 -0.0024467813938513585 -0.012183494595578093 0.027766742686886958 0.026408695169000334 0.008682842436979475 -0.03263646816199246 -0.02459671878686865 -0.015039955569505999 5.826939010063572e-05
PC_14 -6.352044984910709e-05 1.582153273411842e-05 -5.9931987224888836e-06 3.5104821057341825e-07 -2.101866823420405e-09 0.00809988525795644 -0.019092518289639437 0.00045904705031290415 -0.0003238231110250375 0.010858387528681323 0.015881457328858335 -0.004044952703756982 -0.0022805288182726046 0.029838390056692008 -0.012599850321517418 0.034285504942327134 0.6406978129141694 -0.002588173184865657 -0.002098141492675235 0.014005834973781776 -0.00328584162483818 -0.005292494562723778 -0.0016495216715990508 -0.04972234644049794 0.019563896792445218 3.574315123677259e-05
PC_15 -7.711555864612806e-05 -1.1678544645740621e-05 1.8289989121585636e-05 -5.550552828274394e-07 3.2411569465388193e-09 0.006145650976777484 -0.01098022753875679 -0.016613166666140905 -0.024252376213286686 -0.03704812389349099 0.03237465349594584 -0.0020593590571452917 0.01802855601351224 0.026914068312621227 -0.023429456642142202 -0.002446781393851307 -0.002588173184865633 0.7388867817630503 -0.010323072188561362 0.012169470957308033 0.006012617099117716 -0.004839720997404832 0.003066241955457825 0.0031125346364392274 -0.023084175594550265 -5.704813672885837e-05
PC_16 -3.892401087319758e-05 -6.396278456528743e-06 -2.136339636761293e-05 3.9714063658611403e-07 -3.1306094789398973e-09 -0.004256487814933651 0.013087797837630998 0.013492473709884238 0.013991133726179395 -0.02538549091223474 -0.01931467586786338 -0.02265646341700637 0.002656346976389908 -0.00899593627890623 0.00831742014003764 -0.012183494595577946 -0.002098141492675122 -0.01032307218856153 0.7880467680808892 0.017442033565965877 0.00540791576324833 0.013311856271739805 0.022441042917159114 0.03169059585671516 0.013794546632580944 -0.00010185393271902451
PC_17 -8.413492933219756e-05 2.124118144222535e-05 9.729499230263402e-06 2.0496880186883823e-07 -1.7391413935821078e-09 -0.01700223837029043 0.010634381949599252 -0.025801499802580823 0.02895810604688161 0.028189741923004687 0.012327779471005077 -0.012044980543747528 -0.006502536082872819 0.019276869493002037 0.03226717121218471 0.02776674268688696 0.01400583497378176 0.012169470957308031 0.017442033565965853 0.8498478648336033 -0.030961449369415882 -0.01899169340883971 -0.026404438941776527 -0.015621683340308508 -0.05627183604375739 1.2151053700941899e-06
PC_18 -2.8121845429757133e-05 7.614134791547348e-06 -1.3198002445913043e-06 3.3712348948925946e-07 -3.243027803337844e-09 -0.0005122156494830977 -0.004947084403977784 0.006765693708922227 -0.007770093598292612 -0.00958249964002555 0.02294048738563576 -0.01236916145937918 0.020489585651377016 -0.027166901513107578 0.026451611747149398 0.02640869516900036 -0.003285841624838188 0.006012617099117698 0.005407915763248269 -0.030961449369415913 0.8366450513466197 0.034585700325285566 -0.027359838861145812 -0.014856808718710316 0.011408166387018078 2.50665392491596e-05
PC_19 -1.1545819564567845e-05 -1.937958099562034e-06 -1.9998870550249964e-05 3.9222935880313707e-07 -2.602182464747115e-09 -0.0015385836654925758 0.005749375785382189 0.004455324922855812 -0.00022774031359080893 -0.011566996524016326 0.007570095455064326 -0.0036624173276955142 0.007162829797599458 -0.017421147775858625 0.017886439669746852 0.008682842436979477 -0.005292494562723778 -0.004839720997404849 0.013311856271740008 -0.018991693408839713 0.03458570032528557 0.8302228931724122 -0.0024177198815300595 0.013988487367338626 0.017413317160943076 -3.653882027345346e-05
PC_20 -6.435006216801273e-05 -1.7811850322840164e-06 -1.0099780472078353e-05 1.4688474585753995e-07 -9.887912391744818e-10 0.004765217673234789 -0.005543706614659936 0.0003896375813700263 -0.008855690057892768 0.0002687129531956012 -0.0060898458382405395 -0.0027761559955094377 -0.01342062368279167 -0.0008244983244190958 0.021247921468389913 -0.03263646816199246 -0.001649521671599053 0.0030662419554579805 0.022441042917159263 -0.026404438941776506 -0.027359838861145798 -0.0024177198815300612 0.83047333465476 0.05146448920877107 0.002499632403507725 -6.060373176218582e-05
PC_21 -0.00014272104019189674 1.2498965221947704e-05 -4.4762624095989685e-06 2.2327114476192586e-07 -1.1982415770810376e-09 -0.003170474832179963 -0.0004739673214348459 -0.004552182520016016 -0.002599535475415835 0.009984893728129971 0.004376439619174218 -0.013282644433995431 0.005678634402952987 -0.007085917063045176 0.019823875315010987 -0.024596718786868685 -0.049722346440497917 0.003112534636439202 0.03169059585671516 -0.01562168334030849 -0.014856808718710304 0.013988487367338638 0.051464489208771065 0.9314843341852836 0.001025221415146513 -3.4409378905955493e-06
PC_22 0.00014473928973432674 -2.716241649204972e-05 3.374898279268087e-05 -1.301810976693996e-06 9.358099369954695e-09 0.010857330475857463 0.007853328761841864 0.017071781591988633 -0.013322510718117788 -0.01684701482720906 -0.014719304328829699 0.028149755644980942 -0.01211920021817219 0.04442147758679988 0.00966659706605891 -0.015039955569506007 0.019563896792445214 -0.023084175594550234 0.013794546632581107 -0.05627183604375736 0.01140816638701804 0.01741331716094308 0.002499632403507732 0.001025221415146531 0.902925352079584 -0.00010066136886196385
proband -5.721736489772879e-07 -1.8717478672737785e-08 6.798146927502894e-08 -2.8672673115761538e-09 2.5902352473587758e-11 1.5692310197353482e-05 -5.9104982540825775e-05 1.562025800666067e-05 -1.932837869661539e-05 4.345707704485526e-05 1.9533026205231376e-05 6.381982422064802e-06 4.606649252059382e-05 4.577017821792354e-05 3.7163973313323414e-05 5.8269390100637334e-05 3.5743151236772e-05 -5.704813672889424e-05 -0.00010185393271907011 1.2151053700877442e-06 2.5066539249159764e-05 -3.653882027345356e-05 -6.06037317621856e-05 -3.440937890598518e-06 -0.0001006613688619626 1.6039741876069667e-05
