 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_8 -0.00039861978253621184 -1.780099531248241e-06 0.00020821616515547057 -3.1683745293133593e-06 1.495589001471526e-08 0.005685117525885425 -0.005131230375603484 -0.001236454059149784 -0.004855191520820809 0.015334303240537498 0.48482919988175877 0.005083446600639945 0.02881808269334708 -0.0015031523902003195 -0.01254153464512116 -0.0317163524452661 0.012157748732732027 0.050419975712127446 -0.022502775541038418 0.013463285712755499 0.02798807805303542 0.012018314918724867 -0.0088602564596287 0.011638632176638245 -0.02027524452162228 -1.4616073152536175e-05 1.7153790621024304e-05 6.0717012193431216e-05
PC_9 0.0003317787394142019 1.7781552386769771e-06 -0.0001966710483778322 3.053484908395989e-06 -1.514940047076391e-08 0.007781459124727393 -0.011114379808743104 0.004756634627281691 -0.017176112532888366 -0.014255716664836037 0.005083446600639955 0.6602716557044221 0.03273444759386187 -0.0050098962696511675 -0.03520614815303946 0.016684874799711834 -0.0055520516769519 -0.01085232461895443 -0.024211153522041343 -0.025877431613362742 -0.00846804985853101 0.0034173498130888338 -0.00321028736549043 -0.01691462409221076 0.038624581121443756 1.842658580893017e-05 -1.095353609433859e-05 -5.020672614057038e-05
PC_10 -0.0004018621418941867 -1.373273452600257e-05 0.0002360161970648715 -3.947267354394175e-06 2.076837217442029e-08 -0.01010780749907968 -0.0010991497654775216 -0.02586492724414946 -0.017621784593633213 -0.029118982272931714 0.028818082693347135 0.03273444759386184 0.8218307196686191 0.03490617161667104 -0.031113844868269493 -0.02651093559011128 0.001113202737003622 0.03557428206100445 0.0034388974666567785 -0.021371946411698685 0.024279001031570276 0.004524909047634873 -0.0145627064156398 -0.002491234940972758 -0.02437500364563866 1.1403902561656266e-05 0.00011283592479984235 -9.956913164149205e-06
PC_11 0.00013940891247938303 1.8468398196911964e-05 -0.00018418605153373326 3.3966081817357846e-06 -1.9012642585359146e-08 -0.0010597556492840676 -0.021521457978959463 0.009482703910461802 0.011527176144888645 0.018513218980144287 -0.0015031523902004024 -0.005009896269651098 0.03490617161667096 0.7457081004881744 -0.017684575080399098 -0.015840800953821427 0.021542871910524883 0.0561265773245501 -0.012523981951528783 0.03278815686494377 -0.03136418195478497 -0.017155317107586554 -0.004829405673417238 -0.009052398124001652 0.06149848469350852 3.887171179394586e-06 9.834064115822136e-05 -6.319324861540657e-06
PC_12 -0.00037725470171177657 -1.0170550753136908e-05 0.00022759604785682925 -3.993418869649078e-06 2.1320951006176178e-08 -0.0006509706346340431 0.0044584401732699706 -0.027167496134481394 -0.01444935906395964 0.013001892672902401 -0.012541534645121123 -0.03520614815303946 -0.031113844868269493 -0.01768457508039903 0.8160819524689695 0.0404391427161178 -0.0011468976834649745 -0.01939680209606468 0.004555963299139214 0.039668599492586165 0.033567941190024285 0.019870657586623073 0.023679361729575656 0.024009031808474014 0.006029458240009105 1.793455506737627e-05 1.2280463396822333e-05 8.075330384254068e-05
PC_13 7.283912194154663e-05 -2.548083811042089e-05 -2.2818345024897413e-05 -7.259336989395781e-08 9.748970615916505e-10 0.003323950454085862 0.018398393513554868 -0.022215444467776745 -0.000615059527526609 0.046977971742496405 -0.031716352445266105 0.01668487479971186 -0.026510935590111234 -0.01584080095382142 0.040439142716117885 0.8725475599180752 0.014820650299675544 -0.01871682674404708 -0.024707600949005086 0.03729623037078832 0.03606427710564355 0.008686875866097774 -0.04503535830564402 -0.04075246701753694 -0.018747199270395504 7.290634409020568e-05 2.4513383925890273e-05 2.9389128262992037e-05
PC_14 -0.00022475596019633042 3.232905340542513e-05 8.140895001804155e-05 -4.659730607786105e-07 2.0630206109065255e-10 0.015037675731816429 -0.02959406405669647 0.0014304156153366135 -0.008764758600368003 0.015253218879818637 0.012157748732731961 -0.00555205167695178 0.0011132027370033516 0.021542871910524883 -0.001146897683465083 0.014820650299675525 0.8501569565263952 -0.00854800001684933 -0.0036290781659646634 0.014237334734218954 -0.0234083401007291 -0.008043648378316278 -0.0064020343617006625 -0.07079086282906438 0.011794203255866864 -5.645218667932229e-06 0.00016823815195258875 -7.718219894338908e-06
PC_15 -5.6543563470487e-05 -2.8738777309527747e-05 -9.455130231781765e-05 1.0379897625165437e-06 -4.891636908008285e-09 0.00614678917305823 -0.010543099478207979 -0.021298858882123295 -0.035497096185852395 -0.04286663471237317 0.050419975712127474 -0.010852324618954454 0.035574282061004485 0.05612657732455001 -0.019396802096064637 -0.018716826744046976 -0.008548000016849407 1.0356409038060503 -0.040000357309792345 0.00017948375039320984 0.028737754675125203 0.002345613211475233 0.012595492546083019 0.009650341777196118 -0.03515443870317806 -2.7904378087217536e-05 -4.51819876925577e-05 -4.350394592793091e-05
PC_16 -0.00033023213018046755 -6.504553474435432e-06 0.0002777157093953148 -4.246335690076225e-06 2.0317749974667e-08 -0.006446398307326345 0.01792516146484289 0.02005743208816473 0.023096439378607524 -0.02997966730617158 -0.022502775541038435 -0.024211153522041298 0.00343889746665675 -0.012523981951528705 0.004555963299139085 -0.02470760094900527 -0.003629078165964625 -0.040000357309792414 0.9995588988909629 0.028114757815456023 0.011439716528573755 -0.01107816141331958 0.019252147205925448 0.042254957205380486 0.0282503487384005 1.1187358595429234e-05 -3.2049281257128296e-05 -0.0002298484161723429
PC_17 -0.0004768770861953805 3.53395188488878e-05 0.00042897886373750795 -6.315816128608287e-06 3.2077929730977104e-08 -0.022557973815616958 0.014686981652606014 -0.03472477940731926 0.03752900270734939 0.043667596658762076 0.013463285712755508 -0.025877431613362735 -0.021371946411698723 0.032788156864943935 0.039668599492586075 0.03729623037078829 0.014237334734219188 0.00017948375039318707 0.02811475781545605 1.1017266060515376 -0.06417939714485023 -0.028298485364564238 -0.03292474654710709 -0.024779442727153576 -0.08267827430757523 -5.4473720534076094e-05 9.82884302563131e-05 -7.94829431795815e-06
PC_18 -0.00048425897206931306 1.506044735299486e-05 0.00041889434196836194 -5.910261631818997e-06 2.720380262221094e-08 0.0025595862012224814 -0.010211874358193157 0.013643809215447007 -0.00996922272313738 -0.019278799365145174 0.02798807805303535 -0.008468049858530944 0.02427900103157015 -0.03136418195478476 0.033567941190024105 0.03606427710564361 -0.02340834010072894 0.028737754675125165 0.011439716528573694 -0.06417939714485037 1.1529808006933253 -0.019834970019075193 -0.021099344453595195 -0.0074331470427866945 0.029004437172456706 3.6425825406279414e-06 8.364101795882184e-05 -6.988074787559025e-05
PC_19 0.0002663354902093879 2.388288269981923e-07 -0.0002909619515787357 4.7544157425441055e-06 -2.5441288857369583e-08 -0.0014514279186531734 0.0059457753077493125 0.007685862144086733 -0.0002213371532646357 -0.01936449547339228 0.012018314918724817 0.0034173498130888776 0.0045249090476348515 -0.017155317107586623 0.01987065758662311 0.008686875866097902 -0.008043648378316387 0.0023456132114752825 -0.011078161413319678 -0.028298485364564308 -0.019834970019075335 1.1903494261048337 -0.002488357531079746 0.008205113765642024 -0.0062735131539323015 -6.247246273515994e-05 -8.053205803809743e-06 3.6378950000610837e-07
PC_20 -0.00024127551019953098 -8.23466134134439e-06 0.00012716085353231977 -2.0908611171475274e-06 1.0468572949342474e-08 0.007511832595340936 -0.007046853365149614 0.0010880782829413883 -0.009080430578089814 0.0034382890097132703 -0.008860256459628716 -0.0032102873654904396 -0.014562706415639875 -0.004829405673417195 0.023679361729575583 -0.045035358305644126 -0.006402034361700634 0.01259549254608304 0.01925214720592543 -0.0329247465471071 -0.02109934445359519 -0.002488357531079684 1.1381296803446923 0.031899836508517354 -0.020967156548404874 -7.434484798389842e-05 -4.021889662693666e-05 1.1846243514577653e-05
PC_21 -0.0007055016406484711 2.2400920636636837e-05 0.0006007092727670204 -9.380270632032575e-06 4.878201035289758e-08 -0.002329046252853724 -0.0004641417755522401 -0.0029927813967749444 -0.0034654533701543267 0.008092118364094627 0.01163863217663829 -0.016914624092210815 -0.002491234940972799 -0.009052398124001453 0.024009031808473972 -0.040752467017536674 -0.07079086282906412 0.009650341777196043 0.04225495720538049 -0.024779442727153503 -0.007433147042786444 0.008205113765642098 0.031899836508517174 1.2076764282657484 0.009635244805668906 -6.534041420971151e-05 0.00010273612000612642 -4.807076410127214e-05
PC_22 0.0002956361162503541 -4.579572021668398e-05 -0.000157581839212624 1.725576969046144e-06 -6.845575226046429e-09 0.013351295032913699 0.0097848311625193 0.024644107979597173 -0.01735292367255411 -0.017877992747312228 -0.020275244521622188 0.03862458112144371 -0.024375003645638577 0.06149848469350857 0.006029458240009219 -0.018747199270395525 0.011794203255866742 -0.03515443870317809 0.02825034873840056 -0.08267827430757518 0.0290044371724568 -0.006273513153932403 -0.020967156548404843 0.0096352448056691 1.1793936003513794 2.6894129189794615e-05 -0.00020050012769036704 -0.00011830657638358718
proband 2.3943394182049885e-06 2.2747545346117515e-08 1.4508303612766044e-06 -2.5261974532501546e-08 1.4444779608520717e-10 3.562182156410265e-05 1.9304650130694427e-05 -9.40815728947122e-06 -4.411464860050337e-05 -3.678242561404894e-05 -1.461607315253228e-05 1.8426585808925653e-05 1.1403902561672531e-05 3.88717117939892e-06 1.7934555067371886e-05 7.290634409012346e-05 -5.64521866795482e-06 -2.7904378087213395e-05 1.118735859546971e-05 -5.447372053407636e-05 3.642582540620497e-06 -6.247246273515887e-05 -7.434484798397752e-05 -6.534041420969166e-05 2.6894129189787544e-05 6.367668688406203e-05 -4.142128226993492e-05 -3.719671177176768e-05
paternal -1.4767351900504048e-06 -1.6634966384955407e-08 -5.486037467034769e-07 6.451608154705334e-09 -2.5618360230838112e-11 5.726648922100673e-06 -0.0001246554011420344 3.7152127138734686e-05 1.2496109575909227e-05 9.310853450781944e-05 1.715379062102698e-05 -1.095353609433386e-05 0.00011283592479983023 9.834064115822024e-05 1.2280463396824821e-05 2.451338392601936e-05 0.00016823815195279106 -4.5181987692556194e-05 -3.204928125721318e-05 9.828843025632969e-05 8.364101795882496e-05 -8.05320580380869e-06 -4.021889662705099e-05 0.0001027361200060763 -0.0002005001276904016 -4.142128226993486e-05 0.0001303686992197089 -4.9505428551240055e-05
maternal -2.7826192919454713e-06 -1.9484901644300234e-07 -4.739901599795823e-06 7.964595697880529e-08 -4.334348710920229e-10 -3.398482528250185e-05 -0.00010171110162664884 4.775385392658872e-06 3.1405308064695215e-05 0.00011709939775940819 6.0717012193421316e-05 -5.0206726140563565e-05 -9.956913164164845e-06 -6.319324861543652e-06 8.075330384254672e-05 2.9389128263180922e-05 -7.71821989436854e-06 -4.350394592793345e-05 -0.00022984841617238458 -7.948294317967258e-06 -6.988074787558331e-05 3.6378950000664803e-07 1.184624351452678e-05 -4.8070764101284096e-05 -0.00011830657638352033 -3.719671177176768e-05 -4.950542855124e-05 0.00012492115256759173
