 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.272742788692899e-07 5.714900444778936e-08 1.2175423427818585e-06 4.5457054991827637e-08 -3.7431444339977456e-07 -8.434151354910791e-08 -2.149083696319652e-08 2.8635187199708966e-08 3.400266163960727e-08 7.165432361765492e-08 1.257440909729445e-06 2.5726381419040507e-08 -1.1951059506526375e-08 3.538299654160778e-09 8.343926182904359e-09 1.843391100380822e-08 1.2902403960119447e-08 2.481240556436806e-08 -1.1568705465397251e-08 -2.237056226783086e-08 -1.6215169712894005e-08 -4.448809525948752e-08 1.3065457550299503e-08 8.328989176242727e-08 1.9391017024655296e-08 3.1212019380716605e-08 -5.604154791262544e-07
PC.PC6 1.1176821894784703e-07 3.54779194664244e-08 -5.651657101198012e-07 2.448057838671578e-07 5.6022639651728536e-08 -1.1721907380081294e-07 3.8686795567567506e-09 -3.556317148796724e-08 1.4451238555424719e-08 -4.081265797573799e-08 2.5726381419040484e-08 1.16995128594025e-06 3.530819219518993e-08 -1.80536972503984e-08 -7.632608430576895e-08 1.6134228453454242e-08 2.6127412555750673e-08 1.223686798910654e-08 6.541164211331764e-08 2.1888121970494884e-08 4.796220114465903e-08 -6.967024122111218e-08 -1.2340988444274904e-07 1.74918115360274e-08 -1.1597021354524003e-09 -2.8686979512106125e-08 -7.664559401120265e-07
PC.PC7 -3.838170574077886e-07 -3.526891751446727e-08 -2.53839638961011e-07 -3.5889731242712643e-07 1.037833628992737e-07 1.1018592368203754e-07 -1.8264381842120262e-08 -3.08939324653625e-09 2.6300855610989484e-08 1.2148001519015784e-07 -1.1951059506526362e-08 3.5308192195190116e-08 1.0159690027857786e-06 1.1451766308688265e-07 6.417318609632701e-09 -3.7843355768303763e-08 -1.072429550165165e-09 -4.6220382653022025e-08 1.693321278687078e-08 4.260985373027208e-08 1.5885847762039896e-08 1.556571858604955e-08 -2.4375286792668636e-08 -2.5294719697920813e-08 1.8811246272397207e-10 -5.084881667740839e-09 5.175202131317071e-07
PC.PC8 2.1970168381087224e-07 1.2740978953189346e-08 -6.814367929604563e-08 -2.8932180371394452e-08 5.041002992917704e-08 4.999333587713606e-08 1.71295365522403e-08 -9.05789754087579e-09 -3.745967314554455e-08 4.312854445219865e-08 3.5382996541607114e-09 -1.8053697250398338e-08 1.1451766308688273e-07 1.4559116523030883e-06 -2.8578723432739668e-08 -1.2723756133423122e-07 1.5533041043807512e-08 -3.834827388832493e-08 8.868028271590112e-09 -3.138149509601517e-08 -4.593350405261448e-09 6.244452388797192e-08 -5.5781872194597947e-08 -2.64800782524531e-07 1.3385274364720416e-08 -4.871592210381124e-08 -2.382318923374397e-07
PC.PC9 1.1295889718220899e-07 2.5065034649039384e-08 -4.204933880636971e-07 -1.9708827891510504e-07 1.9065419644797582e-07 4.427626160789549e-08 1.891037233647418e-08 -1.2459771854229919e-09 5.69926197169045e-09 4.160022537335297e-09 8.343926182904329e-09 -7.632608430576893e-08 6.41731860963282e-09 -2.8578723432739595e-08 1.3360684105501873e-06 4.862800675275815e-08 4.078230015462103e-08 2.3040197829570904e-09 -1.4786620602271135e-07 -1.5636253264737378e-08 6.718563719387616e-09 -1.885614252804888e-08 3.5454729395000506e-08 3.435047638138696e-10 3.167564472689705e-08 -5.1373606305536756e-08 -1.0383455203631117e-07
PC.PC10 1.0849006510322392e-08 3.2055112347837376e-08 1.3083054929782996e-07 9.614965817239688e-07 -1.441610965858951e-07 -3.265935225298718e-07 -1.0398929750611948e-08 1.641919683680105e-08 2.6995243908871457e-08 -3.0800294359921246e-08 1.8433911003808207e-08 1.6134228453454295e-08 -3.78433557683038e-08 -1.2723756133423085e-07 4.8628006752758186e-08 1.729742244691142e-06 -9.499909455189238e-08 4.0353031997639145e-09 5.4017307677662954e-08 4.5310567818701626e-08 -4.32586143094025e-08 -4.5769524031097054e-08 2.418734380792089e-08 1.953306477892476e-07 7.493081813631035e-10 6.199019175071228e-08 2.1697152720993844e-07
PC.PC11 2.890427920967163e-07 5.521874475578358e-08 6.017378093754118e-07 -5.832288563024274e-07 3.9656107312286475e-08 2.307476268028074e-07 -3.673648489232339e-09 4.3490875816629655e-09 -1.710438503282063e-08 -1.3246624678634109e-08 1.2902403960119456e-08 2.6127412555750723e-08 -1.0724295501651508e-09 1.553304104380749e-08 4.078230015462097e-08 -9.499909455189246e-08 1.266925178922474e-06 -7.60940577310264e-08 -2.376835853267604e-08 1.849324334934432e-08 -6.107536197829299e-08 9.975586383922556e-08 2.6386272169868705e-08 -7.672746481878294e-08 6.939040359340016e-09 3.197971666727548e-08 5.645009279054803e-07
PC.PC12 2.0646845642204753e-08 -2.0887563704443655e-09 -5.2862726553082e-07 -1.1545966455150607e-08 1.240585319103826e-07 -5.888717327947246e-08 1.5114204394761033e-08 -1.137072348011593e-08 -1.730227420349558e-08 4.849087776668487e-08 2.4812405564368108e-08 1.2236867989106572e-08 -4.622038265302205e-08 -3.8348273888324974e-08 2.3040197829571024e-09 4.035303199763757e-09 -7.609405773102639e-08 1.5784244531435948e-06 -5.7349858930881065e-08 4.6065373776889427e-08 3.222792673876492e-08 1.2075177764510604e-07 -2.9753994089883693e-08 7.2201769239757494e-09 1.0863842503930371e-07 3.958327532980236e-08 -2.7997470862310043e-07
PC.PC13 -2.0566752064292542e-07 -5.493019068991227e-08 -2.1437335526833318e-07 4.779998803002256e-07 1.343195161398968e-07 -1.5538247084473788e-07 -9.844813788597453e-09 2.3873729754963218e-08 -1.321967630887224e-08 -5.885824967605195e-09 -1.1568705465397248e-08 6.541164211331779e-08 1.6933212786870763e-08 8.868028271590136e-09 -1.4786620602271124e-07 5.4017307677662875e-08 -2.3768358532676038e-08 -5.734985893088104e-08 1.2159783777302437e-06 5.920884068586502e-09 -3.057971600101109e-08 -2.3029359017893172e-09 -5.022373618942073e-09 9.736665837894137e-09 -7.590596370102702e-08 -1.8457798137504037e-08 2.5473153487706213e-07
PC.PC14 -1.6097003038077405e-07 1.3477648878640028e-08 2.466203634363474e-07 -5.3301253944576335e-08 -2.425717798086756e-07 -9.685469485287355e-08 -1.3291408811185415e-08 4.930538356363e-09 1.647009202791311e-08 4.0036938243198654e-08 -2.2370562267830953e-08 2.1888121970494844e-08 4.260985373027212e-08 -3.138149509601519e-08 -1.563625326473741e-08 4.5310567818701646e-08 1.849324334934465e-08 4.6065373776889354e-08 5.920884068586499e-09 1.070816071382763e-06 -4.3618317157902247e-08 -9.417931118107533e-08 -1.8611108875619977e-08 4.910901613449674e-08 -8.926048164468098e-09 -5.1204698982128976e-09 4.121753545245369e-07
PC.PC15 -2.3305568978602702e-07 1.1802420577820475e-09 -1.9032322412199272e-07 -1.5646158687721138e-07 9.325532309257333e-08 2.900460681080876e-08 2.4623838797496562e-08 -1.2873992093588468e-08 2.497132228712285e-08 1.3173342910239629e-08 -1.6215169712893972e-08 4.796220114465904e-08 1.5885847762039853e-08 -4.593350405261504e-09 6.718563719387556e-09 -4.325861430940252e-08 -6.107536197829311e-08 3.222792673876495e-08 -3.0579716001011174e-08 -4.3618317157902247e-08 1.2663684827628996e-06 -4.903723642902727e-08 -5.392458050245898e-08 -4.645048988793186e-08 4.55524610046358e-09 -1.932976991999494e-08 -2.1914136637029313e-07
PC.PC16 1.4091874174624882e-07 -1.0646051913209187e-08 -7.13472890197786e-07 -3.323976879165349e-07 -3.867310801468651e-08 4.096957031817089e-08 -6.193110673651671e-09 1.4023084076491424e-08 -2.5706398412979116e-08 3.332483707771853e-08 -4.448809525948747e-08 -6.967024122111213e-08 1.556571858604952e-08 6.244452388797197e-08 -1.8856142528048875e-08 -4.576952403109707e-08 9.975586383922553e-08 1.2075177764510602e-07 -2.3029359017892312e-09 -9.417931118107549e-08 -4.903723642902715e-08 1.3446155602401342e-06 4.462753526183174e-08 -2.3576926109257823e-07 5.352874672490703e-09 2.7378780189807943e-08 6.946592689224154e-08
PC.PC17 5.450267737105725e-07 1.948056022492733e-08 3.548296055933925e-07 -8.228246511834467e-07 6.234612839830958e-08 2.6496400427228417e-07 5.620839251371478e-09 -2.9613613738937235e-08 7.935915160647007e-09 -1.2615795105652538e-08 1.30654575502995e-08 -1.2340988444274893e-07 -2.437528679266864e-08 -5.578187219459787e-08 3.5454729395000585e-08 2.4187343807920877e-08 2.638627216986887e-08 -2.975399408988368e-08 -5.02237361894204e-09 -1.8611108875619987e-08 -5.3924580502459005e-08 4.462753526183184e-08 1.4958603653181183e-06 6.260426701981878e-08 -2.59825361942932e-08 1.7020713985714186e-08 -1.128169026372788e-07
PC.PC18 -2.9938952086704846e-08 -2.1688667691338485e-09 -4.873740299716803e-07 -2.0983641580590854e-07 3.1598751157150897e-09 -1.0404396134771254e-08 -7.63656198458126e-09 -4.204018242497535e-09 5.2550296879642755e-08 4.010734161856678e-09 8.328989176242731e-08 1.7491811536027405e-08 -2.5294719697920826e-08 -2.6480078252453115e-07 3.4350476381386667e-10 1.953306477892475e-07 -7.672746481878286e-08 7.220176923975764e-09 9.736665837894116e-09 4.910901613449684e-08 -4.645048988793194e-08 -2.3576926109257823e-07 6.260426701981886e-08 2.014573535707839e-06 -2.6964737851341168e-08 1.7463722734017294e-07 -7.714827678676136e-07
PC.PC19 7.914097279959938e-08 3.185546485802598e-09 -3.758779243653417e-07 1.4803802296718554e-07 1.2041915086653313e-07 -3.614084926100171e-08 -1.0809531591263514e-09 -2.560948446897364e-09 1.0922806233303894e-08 -4.976919642309951e-09 1.93910170246553e-08 -1.159702135452394e-09 1.881124627239347e-10 1.3385274364720286e-08 3.1675644726897104e-08 7.493081813631248e-10 6.9390403593401245e-09 1.0863842503930379e-07 -7.590596370102709e-08 -8.926048164468044e-09 4.555246100463472e-09 5.352874672490672e-09 -2.5982536194293274e-08 -2.696473785134105e-08 1.4566600808809947e-06 1.0399841094477619e-07 3.5951246202235424e-08
PC.PC20 -4.0524595279993896e-07 -3.1387415618452065e-08 2.8460631773288206e-07 2.4292275653724706e-07 4.1515002020631174e-08 -2.610081035653241e-09 -1.2694702789569489e-08 1.4011480519205542e-08 -6.96886607967037e-09 -2.567318338533805e-08 3.121201938071671e-08 -2.8686979512106092e-08 -5.084881667740855e-09 -4.8715922103811325e-08 -5.137360630553687e-08 6.199019175071226e-08 3.1979716667275444e-08 3.9583275329802267e-08 -1.845779813750401e-08 -5.120469898212851e-09 -1.9329769919995046e-08 2.7378780189807923e-08 1.7020713985714246e-08 1.7463722734017304e-07 1.0399841094477602e-07 1.3001885978017322e-06 -2.0123901046482897e-07
proband 7.796438434272785e-07 -8.92106043433695e-08 -8.899533838501596e-07 -6.70389489014366e-06 1.637898946276858e-06 1.6791908242504352e-06 -7.286855924063702e-07 2.490974295446636e-09 -1.0145784969147396e-06 -2.2229168806367763e-07 -5.604154791262549e-07 -7.664559401120258e-07 5.17520213131707e-07 -2.3823189233744e-07 -1.038345520363114e-07 2.1697152720993857e-07 5.645009279054804e-07 -2.7997470862310043e-07 2.54731534877062e-07 4.1217535452453654e-07 -2.1914136637029355e-07 6.946592689224151e-08 -1.1281690263727843e-07 -7.714827678676137e-07 3.5951246202235324e-08 -2.0123901046482868e-07 0.00015117913250945147
