 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC10 -1.8385616088877461e-09 3.22308509150358e-08 1.196564561145567e-07 9.772881205881314e-07 -1.4416657688329524e-07 -3.34845475111002e-07 -1.0617779138588373e-08 1.6892219265590162e-08 2.597203966938049e-08 -3.2220778987227994e-08 1.7797451731571178e-08 1.3977825751108823e-08 -3.804533575462657e-08 -1.2713306167418562e-07 4.917200356079451e-08 1.730045840774565e-06 -9.453992864750155e-08 3.3492645807113387e-09 5.322540089335076e-08 4.636910553746592e-08 -4.373742533982189e-08 -4.534312278302154e-08 2.2685632570001158e-08 1.9512174353890823e-07 9.048220366351418e-10 6.182056409295272e-08 6.22664616734392e-08 5.865171163072425e-07 -2.428283559685226e-07
PC.PC11 2.861853181863381e-07 5.545077733410853e-08 6.016102240632112e-07 -5.82354753268043e-07 3.692974406250144e-08 2.278505445442775e-07 -4.411421960880794e-09 4.372328963260865e-09 -1.867167970583139e-08 -1.3603833778795093e-08 1.2079625164137731e-08 2.527429973975081e-08 -6.215387758183959e-10 1.5771296485394147e-08 4.0582688250104087e-08 -9.453992864750147e-08 1.2667634771659567e-06 -7.680173424162371e-08 -2.317227197277705e-08 1.925271245721687e-08 -6.106533646328092e-08 9.998309906280058e-08 2.5470168457256754e-08 -7.741911233215846e-08 7.043903265174993e-09 3.1620394941009355e-08 2.9504767935034075e-07 3.544650460757315e-07 2.1574909303618803e-07
PC.PC12 2.2247301016894754e-08 -2.3600148365034753e-09 -5.281390184603884e-07 -1.2093548936884967e-08 1.2803235058065622e-07 -5.504211358329079e-08 1.6253733661943363e-08 -1.1520295476208166e-08 -1.4962965874427808e-08 4.8928117283243246e-08 2.6064957523879566e-08 1.3777208261152305e-08 -4.684449099511109e-08 -3.861485153980253e-08 2.6149440600132617e-09 3.34926458071131e-09 -7.680173424162368e-08 1.5791477763343503e-06 -5.842004671661726e-08 4.492321861821155e-08 3.2088296513134794e-08 1.2039501047471697e-07 -2.8910925891585172e-08 8.166970216712415e-09 1.0847044534615906e-07 4.035262906758476e-08 1.1368679901577877e-07 -5.085756238379291e-07 -3.2504220123411196e-07
PC.PC13 -1.86484289129784e-07 -5.4685132426289744e-08 -1.948745208417339e-07 4.5154677809289003e-07 1.2599135519546487e-07 -1.4877626798174123e-07 -1.1829545495316248e-08 2.3423525522726117e-08 -1.6107611399577386e-08 -4.273079342867772e-09 -1.2925843852055914e-08 6.673933987503374e-08 1.8505390366428853e-08 8.530154666376864e-09 -1.4987959079091578e-07 5.322540089335063e-08 -2.3172271972777173e-08 -5.842004671661732e-08 1.2187111345327507e-06 6.313085289040316e-09 -2.9474444985794724e-08 -2.3634882455933445e-09 -4.24355185776077e-09 8.41893807895627e-09 -7.583620991933433e-08 -1.9433622033392543e-08 -2.740284518512611e-07 -2.833008098213162e-08 1.1183320909957742e-06
PC.PC14 -1.6903975190075057e-07 1.3820668158668238e-08 2.402024541601931e-07 -4.4142006644496233e-08 -2.460720043630715e-07 -1.0477607710255957e-07 -1.4367516094168472e-08 5.344783936349537e-09 1.3845834537436034e-08 3.8877853749066065e-08 -2.379444388266755e-08 1.949699236015294e-08 4.316803315841366e-08 -3.0995772477958744e-08 -1.5639757269131224e-08 4.6369105537465963e-08 1.925271245721688e-08 4.492321861821155e-08 6.313085289040361e-09 1.0719491572113186e-06 -4.377312325898487e-08 -9.341264136622077e-08 -2.0245126433292022e-08 4.8127483354978204e-08 -8.58091652307966e-09 -5.769046140886857e-09 -1.3743366264543903e-08 7.554932715201248e-07 1.5496957479879353e-07
PC.PC15 -2.2515232781227527e-07 1.1992148108314259e-09 -1.8287988407582047e-07 -1.6648870417072056e-07 9.11030943575506e-08 3.2433803980663966e-08 2.4138201029722868e-08 -1.3078751330735073e-08 2.4418126929568103e-08 1.3901256909895911e-08 -1.6471442650602583e-08 4.881092546125093e-08 1.6365618028296188e-08 -4.784600767515442e-09 6.237435994451477e-09 -4.37374253398219e-08 -6.106533646328088e-08 3.2088296513134833e-08 -2.9474444985794823e-08 -4.3773123258984996e-08 1.2662576002582097e-06 -4.9160278386439116e-08 -5.3342643761134024e-08 -4.669508539354485e-08 4.633779781616207e-09 -1.977727556242409e-08 -3.259848478055826e-07 -1.2768002425764548e-07 3.4277664640404743e-07
PC.PC16 1.3580195354525046e-07 -1.0508999791557199e-08 -7.171505346799176e-07 -3.271245619175868e-07 -3.9588894565073146e-08 3.7294465915667076e-08 -6.55848234005787e-09 1.4114696402048546e-08 -2.6560081754819382e-08 3.27408660518844e-08 -4.505470708195381e-08 -7.085780668324778e-08 1.570816101729666e-08 6.26211268247407e-08 -1.8775886227032516e-08 -4.534312278302149e-08 9.998309906280077e-08 1.2039501047471675e-07 -2.363488245593344e-09 -9.341264136622065e-08 -4.9160278386439314e-08 1.3442828640301286e-06 4.3751962307491503e-08 -2.362428492498107e-07 5.399815934131739e-09 2.728977432892016e-08 -7.589352586080465e-08 3.174802934014688e-07 -5.300631598094174e-09
PC.PC17 5.577067169580416e-07 1.9273955251670426e-08 3.698792991922235e-07 -8.424475691066233e-07 6.325747728464601e-08 2.762350418648044e-07 6.199209810608519e-09 -3.0508741547942006e-08 1.0017383868012341e-08 -1.080729943397424e-08 1.4347709510839971e-08 -1.203910919762534e-07 -2.4391194849989223e-08 -5.632792542049591e-08 3.4592174847535084e-08 2.2685632570001187e-08 2.5470168457256893e-08 -2.8910925891585258e-08 -4.243551857760794e-09 -2.0245126433291986e-08 -5.334264376113407e-08 4.3751962307491464e-08 1.496933814323123e-06 6.32822811526985e-08 -2.6366251190723735e-08 1.759206166120916e-08 1.927474211463439e-07 -8.821743508751228e-07 2.139357865377015e-07
PC.PC18 -3.151691151905284e-08 -2.443808930810445e-09 -4.90032725165513e-07 -2.069219279477923e-07 7.777902083279906e-09 -7.906009794879078e-09 -6.379441405882257e-09 -4.296044204531005e-09 5.500627214161101e-08 4.176479438602104e-09 8.455212689431169e-08 1.862407381340796e-08 -2.599214598529791e-08 -2.6497688089351583e-07 9.744061087588045e-10 1.9512174353890802e-07 -7.741911233215841e-08 8.16697021671233e-09 8.418938078956268e-09 4.81274833549782e-08 -4.669508539354488e-08 -2.3624284924981078e-07 6.328228115269839e-08 2.0154056784218693e-06 -2.7171612558500543e-08 1.7544857525539872e-07 -3.5757121023676015e-07 -4.339498879222688e-07 -4.387287003263317e-07
PC.PC19 7.742726250122896e-08 3.268002460292858e-09 -3.770430266922829e-07 1.4973272288740355e-07 1.195756738597426e-07 -3.780962265732158e-08 -1.3393017938592035e-09 -2.5232503076231456e-09 1.025081429162239e-08 -5.21630628474424e-09 1.9047229630051993e-08 -1.6748170303103917e-09 3.1489905681966675e-10 1.346662280272171e-08 3.168347614066436e-08 9.048220366351523e-10 7.043903265174963e-09 1.0847044534615898e-07 -7.583620991933431e-08 -8.580916523079718e-09 4.633779781616236e-09 5.399815934131874e-09 -2.6366251190723735e-08 -2.717161255850066e-08 1.4562248193619264e-06 1.0388037633782082e-07 -6.98326860645274e-08 1.742035904818346e-07 5.166819322161698e-08
PC.PC20 -4.0517130256024986e-07 -3.161842723639346e-08 2.822437160057278e-07 2.4540753249674906e-07 4.478552735038304e-08 -1.056371492533331e-09 -1.182766300561494e-08 1.403081193590866e-08 -5.284412198521125e-09 -2.556624972840023e-08 3.2043673199754043e-08 -2.804592787466358e-08 -5.658591458718283e-09 -4.8797744369988527e-08 -5.103830501018515e-08 6.182056409295272e-08 3.16203949410093e-08 4.035262906758462e-08 -1.943362203339262e-08 -5.769046140886815e-09 -1.9777275562423988e-08 2.7289774328920045e-08 1.7592061661209055e-08 1.754485752553988e-07 1.0388037633782096e-07 1.3002211861109156e-06 9.289918896248147e-08 -2.8968115979390694e-07 -3.292995878299342e-07
proband 4.974937358038543e-07 -2.0527953999122354e-07 -1.7347359213699915e-06 -5.693322140726559e-06 3.5005027082326963e-06 2.789842265704329e-06 -2.1702385757627498e-07 -2.53347110648571e-08 -1.9703773453589686e-08 -1.3332771325733444e-07 -4.225187534095561e-08 -2.849144014053445e-07 2.2183703547770813e-07 -2.9636198114668856e-07 1.2072816372391054e-07 6.226646167343797e-08 2.9504767935033964e-07 1.1368679901577902e-07 -2.740284518512601e-07 -1.3743366264544162e-08 -3.2598484780558235e-07 -7.589352586080487e-08 1.927474211463436e-07 -3.575712102367591e-07 -6.983268606452755e-08 9.289918896248213e-08 0.0003212800089936076 -0.00018348757728556955 -0.0001750371510912266
paternal -5.214093655133737e-06 1.561311296417704e-07 -4.504191085103204e-06 6.344094631184107e-06 -1.2037362194951234e-06 -4.430139727046282e-06 -4.373757613235194e-07 2.2895339106214322e-07 -1.1467160281435233e-06 -6.863557951292185e-07 -6.468231061070678e-07 -1.3259532071226092e-06 1.2678419474987892e-07 2.321836083558891e-07 1.1242816576508538e-07 5.865171163072434e-07 3.544650460757317e-07 -5.085756238379291e-07 -2.833008098213149e-08 7.554932715201251e-07 -1.276800242576455e-07 3.174802934014693e-07 -8.821743508751237e-07 -4.339498879222704e-07 1.7420359048183454e-07 -2.89681159793908e-07 -0.00018348757728556964 0.00038791678791714725 6.801457541217535e-06
maternal 5.571956318815588e-06 9.014233191919212e-08 6.0580262891571486e-06 -8.167990953451363e-06 -2.687883768894265e-06 1.9547228604919673e-06 -6.368544089079328e-07 -1.6229064067268275e-07 -9.53796887300573e-07 4.7387552326981596e-07 -4.4983809550624193e-07 2.766799429490143e-07 4.881525113019752e-07 -1.0243745135365644e-07 -5.719214543542765e-07 -2.4282835596852143e-07 2.1574909303618893e-07 -3.2504220123411127e-07 1.1183320909957718e-06 1.549695747987932e-07 3.4277664640404733e-07 -5.300631598094222e-09 2.1393578653770237e-07 -4.38728700326332e-07 5.16681932216172e-08 -3.29299587829934e-07 -0.00017503715109122648 6.801457541217442e-06 0.00035457652844779534
