 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.2596501245249204e-07 5.645595439676395e-08 1.0778551525025504e-06 1.2363643326482124e-07 -3.760748167081901e-07 -1.427918424387341e-07 -1.9360155216328644e-08 2.2442224077284135e-08 2.840603740927885e-08 5.652563920651728e-08 1.0678414368717514e-06 2.541379841635385e-08 -1.597462267844573e-08 9.244888500835805e-09 9.057332545479493e-09 2.3072446302440628e-08 1.051925943848894e-08 2.3884992930849825e-08 -1.2250614484894871e-08 -1.4514686039792394e-08 -1.8524777092568277e-08 -3.897907619009499e-08 1.6334784605143427e-08 6.595330668490831e-08 1.803436202729104e-08 2.182295306108344e-08 -4.7279554859903414e-07
PC.PC6 6.785056639113312e-08 3.0167311976140116e-08 -4.6114609856058716e-07 -4.825996689143033e-08 7.641675289522956e-08 5.2781098283956446e-08 1.6340371292365203e-09 -3.9331923036854916e-08 1.5902498457545055e-08 -3.675574229809061e-08 2.541379841635385e-08 1.019114755876305e-06 4.132083362095736e-08 -4.842395550340772e-09 -8.757902844532367e-08 2.615836550458851e-08 2.860328763402965e-08 1.5744649281048818e-08 6.089245570061429e-08 2.663981683726276e-08 5.421294864665543e-08 -6.718747517346799e-08 -1.3183130029692143e-07 1.0943445653993578e-08 -2.8392358530660096e-09 -2.9187460576403055e-08 -6.115661999160801e-07
PC.PC7 -4.2893488811707775e-07 -3.116107698119237e-08 -5.955077841014639e-08 -3.256197399349196e-07 7.204735856444924e-09 8.731568657539248e-08 -1.8583381426396575e-08 -3.741509556179156e-09 1.8019818113175728e-08 1.0880776936891979e-07 -1.5974622678445718e-08 4.132083362095737e-08 8.46290047631075e-07 9.985623418105237e-08 8.207276082335822e-10 -3.9030448926085285e-08 2.2256750394342717e-09 -4.733794971276264e-08 1.7142043231096783e-08 4.521780007750132e-08 1.8783168654929542e-08 1.5535229143395442e-08 -2.621996136827716e-08 -1.5947916779215117e-08 -5.134926686454738e-09 -1.0487294471650146e-08 4.1042737593866006e-07
PC.PC8 2.3990826910461736e-07 9.210029749314494e-09 5.379881519916016e-08 5.1979681732518355e-08 -1.187255570084406e-08 -1.1229691742844274e-08 1.7147556690991912e-08 -8.948788299667308e-09 -3.03799873886543e-08 4.331672089591825e-08 9.244888500835774e-09 -4.842395550340755e-09 9.985623418105233e-08 1.2036461552408636e-06 -3.595080364930596e-08 -1.5463426120853597e-07 2.5923324498437544e-08 -4.32134558791068e-08 1.3619909194022209e-08 -2.4674194786619502e-08 -2.2882596219366557e-09 4.963654455118488e-08 -4.979885396918544e-08 -2.2106518935321777e-07 4.470949145712865e-09 -4.226874182667889e-08 -2.0647955386808145e-07
PC.PC9 1.0677520210662639e-07 1.948843165580218e-08 -3.6464932936715387e-07 -6.694955981895067e-08 1.7902327380351159e-07 -4.951910126610898e-08 1.4392625596351963e-08 -5.765110724209285e-09 4.846895458136229e-09 2.170520241177786e-09 9.057332545479525e-09 -8.757902844532374e-08 8.207276082335744e-10 -3.595080364930599e-08 1.1603477741394009e-06 2.999960779164249e-08 7.722518054612707e-08 -9.802377052845089e-09 -1.5285306628441686e-07 -1.0260579941004504e-08 6.820705850574594e-09 -8.648696362899602e-09 1.133280822331047e-08 1.3393852715310283e-08 2.9204980398337006e-08 -6.105314118988134e-08 -7.611920852918176e-08
PC.PC10 -7.264835301309848e-08 2.9205148329177584e-08 6.988607722209901e-08 7.440121583673387e-07 -1.2246971364678684e-07 -2.2659281052430031e-07 -1.1814035942416587e-08 1.5259870675987144e-08 3.120365389940048e-08 -3.376392204408039e-08 2.307244630244063e-08 2.615836550458849e-08 -3.903044892608527e-08 -1.546342612085362e-07 2.999960779164266e-08 1.3920609914437758e-06 -6.16810542949892e-08 -1.7856706348964407e-08 4.8967623828750556e-08 3.971585269122255e-08 -4.0972524646647226e-08 -4.285615723702251e-08 1.5903643941320747e-08 1.85305055567443e-07 -6.402114872143574e-09 5.825158813051985e-08 1.7028865946489705e-07
PC.PC11 1.4734996953217299e-07 4.5580191863534016e-08 4.4766661159025255e-07 -5.143262236859323e-07 6.687176424020099e-08 1.858632316757709e-07 -1.026446336325569e-09 -7.867016344886766e-09 -7.523400454427018e-09 -1.3763923694811603e-08 1.051925943848894e-08 2.860328763402962e-08 2.22567503943425e-09 2.5923324498437604e-08 7.72251805461269e-08 -6.168105429498929e-08 1.0956848747311787e-06 -6.285498347011985e-08 -1.7144887812760518e-08 2.4705433799867427e-08 -6.025645794856807e-08 8.82533701563007e-08 5.5330914918804e-09 -6.441142257386955e-08 3.154585575038295e-09 2.750004979562743e-08 4.515045075577973e-07
PC.PC12 5.261651908476131e-08 2.710397126505852e-09 -4.706800584463752e-07 6.515573384059251e-08 1.6419957926678018e-07 -5.236096431160058e-08 1.4894279804390644e-08 -7.515195108338845e-09 -1.0985021649178787e-08 3.6633657495071e-08 2.388499293084986e-08 1.5744649281048814e-08 -4.7337949712762645e-08 -4.32134558791068e-08 -9.802377052845117e-09 -1.7856706348964413e-08 -6.285498347011974e-08 1.3523011364247161e-06 -5.374249627037404e-08 3.8779605029921906e-08 3.342991724349723e-08 1.0314112148147867e-07 -3.171525415499179e-08 -2.389287675112308e-09 1.16363329274679e-07 4.694736446409774e-08 -2.548383782524744e-07
PC.PC13 -1.7181592468658783e-07 -4.886023086960734e-08 -2.131471210887427e-07 4.805484155788304e-07 1.0879617809827002e-07 -2.1256303656864556e-07 -1.1188646274519611e-08 2.6359673393924998e-08 -1.0975153021250907e-08 -3.0652855173503554e-09 -1.2250614484894934e-08 6.089245570061431e-08 1.7142043231096756e-08 1.3619909194022174e-08 -1.5285306628441667e-07 4.896762382875059e-08 -1.7144887812760736e-08 -5.3742496270374067e-08 1.0393309113725896e-06 1.0256884778485605e-08 -1.480318666048432e-08 -1.3272500660279788e-08 -8.91811168357687e-09 8.784861418547394e-09 -5.984686632805848e-08 -1.705296460898042e-08 2.118453255234738e-07
PC.PC14 -1.5394954913055822e-07 1.28181027568881e-08 2.598066918358981e-07 6.87601655121358e-08 -2.5074109178524287e-07 -1.5759237614827946e-07 -9.956879354599342e-09 4.337221160743219e-09 1.4426498131235264e-08 3.197501765126822e-08 -1.4514686039792384e-08 2.663981683726274e-08 4.521780007750127e-08 -2.467419478661949e-08 -1.0260579941004501e-08 3.971585269122256e-08 2.4705433799867354e-08 3.877960502992196e-08 1.0256884778485673e-08 8.962609438500903e-07 -3.6404795194598803e-08 -7.219121023579056e-08 -2.4573014789901947e-08 4.722556452623111e-08 -8.482644344285901e-09 -7.330859263726574e-09 3.195025904044419e-07
PC.PC15 -1.7935012212090254e-07 -1.1581222847167738e-10 -8.168061701083169e-08 -4.40082356841055e-08 6.86609154615486e-08 -6.832147969014312e-09 1.8605168446644004e-08 -8.82826697523328e-09 1.6886173804847896e-08 1.2143578285920032e-08 -1.8524777092568205e-08 5.4212948646655465e-08 1.8783168654929565e-08 -2.2882596219366433e-09 6.820705850574469e-09 -4.0972524646647206e-08 -6.02564579485681e-08 3.342991724349726e-08 -1.4803186660484236e-08 -3.640479519459879e-08 1.0602211306392363e-06 -4.9607165015132646e-08 -4.946145489785146e-08 -4.341671359886245e-08 6.282605826558511e-09 -3.384834377649457e-08 -2.43469032509992e-07
PC.PC16 3.6597902046150236e-08 -5.799900028044367e-09 -5.291377803293006e-07 -2.729289704194663e-07 -3.007501779146284e-08 4.063739850578136e-08 -6.494883195092768e-09 4.794129659308563e-09 -1.551090144255874e-08 2.679701427457752e-08 -3.8979076190095e-08 -6.718747517346799e-08 1.553522914339543e-08 4.963654455118485e-08 -8.648696362899599e-09 -4.285615723702253e-08 8.825337015630072e-08 1.0314112148147863e-07 -1.3272500660279833e-08 -7.219121023579057e-08 -4.9607165015132864e-08 1.1219010728050236e-06 4.236243476503248e-08 -2.1474575279093648e-07 3.645788556857103e-09 3.7416518677947266e-08 3.131517545366151e-08
PC.PC17 2.2561508640236245e-07 1.826961809651783e-08 4.138889649268626e-07 -7.299070173016201e-07 -2.1824362796196844e-09 2.2385485850345063e-07 5.304252948703795e-09 -5.027464977787622e-08 1.0570721909711851e-08 -1.704543605991619e-08 1.6334784605143404e-08 -1.3183130029692133e-07 -2.6219961368277147e-08 -4.979885396918541e-08 1.1332808223310553e-08 1.590364394132073e-08 5.533091491880402e-09 -3.171525415499175e-08 -8.918111683576928e-09 -2.4573014789901927e-08 -4.9461454897851484e-08 4.236243476503254e-08 1.2802010675605685e-06 5.659530137342363e-08 -1.362231630817989e-08 2.7158862511770607e-08 -1.400759000140368e-07
PC.PC18 -5.538672040631872e-08 -5.210982379673037e-09 -3.1512584312089066e-07 -2.2853577034321287e-07 -8.258076886940635e-10 3.072111808802246e-08 -5.36082920287809e-09 -1.042050026387831e-08 4.5982101897305825e-08 -7.970339876293486e-10 6.595330668490836e-08 1.094344565399362e-08 -1.5947916779215097e-08 -2.2106518935321774e-07 1.3393852715310248e-08 1.8530505556744298e-07 -6.441142257386952e-08 -2.3892876751122193e-09 8.784861418547384e-09 4.722556452623115e-08 -4.341671359886241e-08 -2.1474575279093648e-07 5.6595301373423685e-08 1.7231511819200147e-06 -1.796635842068233e-08 1.60136544115263e-07 -6.455521312221219e-07
PC.PC19 8.131780846438117e-08 5.092050017112505e-09 -2.2008819366845605e-07 -1.3614396572909659e-08 9.124867076902454e-08 2.00944785642825e-08 -2.7389452085280496e-10 -4.410420561798459e-09 6.122709816866328e-09 -4.829458983848567e-09 1.8034362027291045e-08 -2.8392358530660046e-09 -5.134926686454743e-09 4.470949145712789e-09 2.9204980398337012e-08 -6.402114872143559e-09 3.1545855750383504e-09 1.1636332927467891e-07 -5.984686632805853e-08 -8.482644344285779e-09 6.282605826558524e-09 3.6457885568570486e-09 -1.3622316308179881e-08 -1.7966358420682244e-08 1.1984896623818753e-06 9.072602115135197e-08 7.017662496238627e-08
PC.PC20 -1.8049375905234142e-07 -3.2603793950686965e-08 2.232532082451962e-07 1.0567800413828272e-07 1.8669965562837902e-08 4.786226777175765e-08 -1.1417242391168469e-08 1.7115177150511053e-08 -6.808714964109133e-09 -1.8086845016854667e-08 2.182295306108351e-08 -2.9187460576403038e-08 -1.0487294471650114e-08 -4.226874182667893e-08 -6.105314118988146e-08 5.825158813051989e-08 2.7500049795627375e-08 4.694736446409777e-08 -1.705296460898047e-08 -7.330859263726484e-09 -3.3848343776494664e-08 3.7416518677947306e-08 2.7158862511770647e-08 1.6013654411526307e-07 9.072602115135186e-08 1.073697454004333e-06 -1.296735229773954e-07
proband 1.8895120315273132e-07 -8.742995701484287e-08 -8.993439557930028e-07 -5.5452866600329195e-06 7.209624070493769e-07 1.2251194651474103e-06 -6.173809676624505e-07 2.3824108123557633e-08 -8.172186732450753e-07 -1.8772105551650818e-07 -4.7279554859903355e-07 -6.115661999160799e-07 4.104273759386597e-07 -2.0647955386808156e-07 -7.611920852918202e-08 1.7028865946489705e-07 4.515045075577973e-07 -2.5483837825247423e-07 2.1184532552347397e-07 3.195025904044418e-07 -2.434690325099918e-07 3.1315175453661297e-08 -1.4007590001403666e-07 -6.455521312221218e-07 7.01766249623859e-08 -1.296735229773956e-07 0.00012677924943464675
