 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.345091401797109e-07 5.5705512543647324e-08 1.22992518731337e-06 2.0434720368035413e-08 -3.6743573051892323e-07 -7.994352385865508e-08 -2.3194418908758776e-08 2.61281825450314e-08 3.559405403987639e-08 7.0382125300791e-08 1.2488598120735448e-06 2.43820023373636e-08 -1.3028211191860715e-08 4.997537390648712e-09 8.427058025466176e-09 2.2064686283724785e-08 1.5457270497357263e-08 2.1499296600642142e-08 -1.2374285150968559e-08 -2.0481136671392632e-08 -2.1291460625262397e-08 -4.427805181946657e-08 1.1925579224515779e-08 8.069070314941932e-08 1.8495891692322952e-08 3.1787427633734254e-08 6.724007746529855e-07
PC.PC6 1.0985981903262202e-07 3.449410631753123e-08 -5.561098042554809e-07 2.1195699791378958e-07 6.405636693164797e-08 -1.1102046592597542e-07 4.70033663692143e-10 -3.786593842545635e-08 1.3025973458730942e-08 -4.188913376165783e-08 2.4382002337363505e-08 1.1517217662186002e-06 3.5334584781053546e-08 -1.7933604355928528e-08 -7.720085101481099e-08 1.920455506430778e-08 2.998308116500229e-08 9.800903240013696e-09 6.828758068881239e-08 2.425918866852152e-08 4.499858321012247e-08 -6.967750851012533e-08 -1.2589567393657834e-07 1.4237332063808868e-08 -1.2443455893156157e-09 -2.889558511748954e-08 4.080569312947353e-07
PC.PC7 -3.943063362563508e-07 -3.3939742588622196e-08 -2.6384493268207885e-07 -3.3418364994296636e-07 9.697095115270273e-08 1.0533704795833665e-07 -1.669258281274813e-08 -7.850969007042934e-10 2.4785765541144097e-08 1.223500093622825e-07 -1.3028211191860757e-08 3.5334584781052924e-08 1.0057185678178769e-06 1.1340633826839492e-07 6.3528784626699685e-09 -4.122582095493236e-08 -3.077377755619198e-09 -4.326898950924392e-08 1.7810907527376864e-08 4.190807357303221e-08 2.0254144917518695e-08 1.5623835616360718e-08 -2.3015533478858704e-08 -2.2722900627059396e-08 1.0455659893174526e-09 -6.267646043928091e-09 -5.623269816541066e-07
PC.PC8 2.232371163148964e-07 1.2013012175182817e-08 -6.102573511874777e-08 -3.940751695347223e-08 5.399576618261071e-08 5.188000594203136e-08 1.637797290039716e-08 -1.0285196212975005e-08 -3.5399985997799833e-08 4.273349060557216e-08 4.9975373906483395e-09 -1.7933604355928383e-08 1.1340633826839509e-07 1.4430023772023854e-06 -2.8528719714212755e-08 -1.268505024901606e-07 1.7126149259340943e-08 -4.029648128660739e-08 8.396854873080447e-09 -3.0676787931141644e-08 -7.377524821067394e-09 6.204120530635936e-08 -5.608339834979673e-08 -2.643718787163645e-07 1.2658733654571784e-08 -4.768875095490975e-08 3.888735759556677e-07
PC.PC9 1.1340803271097255e-07 2.5175460468077576e-08 -4.1656851537748785e-07 -2.0240855940426856e-07 1.9042972449837462e-07 4.540822326664113e-08 1.7828355666220285e-08 -1.914786219885776e-09 5.022727361983712e-09 3.8340018341369584e-09 8.427058025466224e-09 -7.720085101481056e-08 6.352878462669936e-09 -2.8528719714212083e-08 1.3207182264812589e-06 4.817745676011154e-08 4.021239884633306e-08 1.8268611298650977e-09 -1.4796283805849939e-07 -1.553492114104706e-08 7.489425485245894e-09 -1.884378196332826e-08 3.3934214482186826e-08 1.4143629152602947e-10 3.208044345609496e-08 -5.183725420052019e-08 -1.2782820193973406e-09
PC.PC10 5.0851650145914e-09 3.1089588735426255e-08 1.5112320487217166e-07 9.691800743422152e-07 -1.4703705398255338e-07 -3.3027949025663676e-07 -8.571328805721277e-09 1.3729230806836884e-08 3.412844833009891e-08 -3.063598782957319e-08 2.2064686283724944e-08 1.920455506430786e-08 -4.122582095493262e-08 -1.2685050249016004e-07 4.817745676011154e-08 1.7152657651514424e-06 -9.466071377645789e-08 1.0712655579127733e-09 5.2248524522772205e-08 4.466048541673109e-08 -4.6965052645854636e-08 -4.60275960938005e-08 2.2944667593413963e-08 1.967613949725967e-07 -9.71830023323618e-10 6.41439524915295e-08 6.465672523723144e-07
PC.PC11 2.7346443983287873e-07 5.538209086259179e-08 6.117231184976464e-07 -5.558838863044017e-07 3.202429767433548e-08 2.2276413911277957e-07 -5.610396650634943e-10 3.5911797313978718e-09 -1.2407346560853722e-08 -1.2392317967985903e-08 1.545727049735748e-08 2.998308116500215e-08 -3.0773777556194388e-09 1.7126149259341377e-08 4.021239884633322e-08 -9.466071377645846e-08 1.2497106415489284e-06 -7.561867226864682e-08 -2.5514965583122603e-08 1.6468463191086273e-08 -6.111339129601704e-08 9.829458928931915e-08 2.483866747486195e-08 -7.371988276579661e-08 5.8093582485713285e-09 3.4072247062063075e-08 8.50881336226132e-08
PC.PC12 1.9409077082802477e-08 -1.408273979917012e-09 -5.438539170698018e-07 -2.0931768866232442e-08 1.266636065129003e-07 -5.5426434248837047e-08 1.3099892721030687e-08 -9.087513109474944e-09 -2.3516396707349506e-08 4.771283587334059e-08 2.149929660064186e-08 9.80090324001367e-09 -4.3268989509244084e-08 -4.0296481286607776e-08 1.8268611298649544e-09 1.0712655579128672e-09 -7.561867226864686e-08 1.5679895474425569e-06 -5.660582003599124e-08 4.626954172936048e-08 3.484274938991157e-08 1.206246779710503e-07 -3.002009218947632e-08 5.203406704930034e-09 1.0973347326309941e-07 3.837633703561465e-08 -5.19171041541829e-07
PC.PC13 -1.9648105728339922e-07 -5.4182730982289805e-08 -2.223210437367291e-07 4.898412921793647e-07 1.303803729382165e-07 -1.5765992771677865e-07 -9.217720101609293e-09 2.621788269675929e-08 -1.4840119643501176e-08 -5.22926967463709e-09 -1.2374285150968623e-08 6.828758068881219e-08 1.7810907527376924e-08 8.396854873080253e-09 -1.4796283805849862e-07 5.224852452277236e-08 -2.5514965583122762e-08 -5.660582003599068e-08 1.2004902697644436e-06 4.966257839566254e-09 -2.804815825186927e-08 -2.3511987583666853e-09 -4.919609287431493e-09 1.065726636915659e-08 -7.583271064370436e-08 -1.8872340847799976e-08 -3.6251757452774725e-07
PC.PC14 -1.6287340833335284e-07 1.3647628146594169e-08 2.476981104605062e-07 -3.4167885533365865e-08 -2.467193990423998e-07 -1.0180515204908633e-07 -1.0990505178361622e-08 5.221118479119044e-09 1.9163822874723485e-08 4.038657678806704e-08 -2.0481136671392156e-08 2.425918866852145e-08 4.1908073573032255e-08 -3.0676787931141346e-08 -1.5534921141047477e-08 4.466048541673114e-08 1.646846319108641e-08 4.626954172936048e-08 4.966257839566049e-09 1.058776656679864e-06 -4.3312260749980906e-08 -9.253751760923423e-08 -1.8099133410448666e-08 5.118966392480022e-08 -9.219939962400075e-09 -3.826293872491467e-09 2.538544206819234e-08
PC.PC15 -2.2590310206855144e-07 2.2486607449658853e-09 -2.1513438200763254e-07 -1.6253684634390532e-07 9.544768259475252e-08 3.343405568672068e-08 2.218405124933852e-08 -8.607808514759412e-09 1.520421246901023e-08 1.3035620587308665e-08 -2.1291460625262585e-08 4.499858321012252e-08 2.0254144917518764e-08 -7.3775248210674314e-09 7.489425485245775e-09 -4.6965052645854146e-08 -6.111339129601696e-08 3.484274938991128e-08 -2.8048158251868527e-08 -4.331226074998052e-08 1.2589076955127753e-06 -4.9146310081127156e-08 -5.130160552842796e-08 -4.797890224073872e-08 6.791645569705586e-09 -2.427331988598778e-08 -9.207037975682408e-07
PC.PC16 1.3302081787154469e-07 -1.0521057828727927e-08 -7.090712498149731e-07 -3.296253257336322e-07 -3.914139513644532e-08 3.9864003164147875e-08 -6.024086723518499e-09 1.284218560038479e-08 -2.432535233150876e-08 3.314621900161591e-08 -4.427805181946708e-08 -6.967750851012543e-08 1.562383561636039e-08 6.204120530635923e-08 -1.8843781963328056e-08 -4.602759609380024e-08 9.829458928931873e-08 1.2062467797104956e-07 -2.3511987583661476e-09 -9.253751760923418e-08 -4.914631008112701e-08 1.3307318413530973e-06 4.298705489650705e-08 -2.351332665857656e-07 4.5441218498110595e-09 2.8516834840453718e-08 3.31621118844388e-08
PC.PC17 5.168930349071785e-07 2.049372589185219e-08 3.51812463950245e-07 -8.219905062157984e-07 6.24681064287634e-08 2.6507335481880406e-07 4.554815014091039e-09 -3.024324298905027e-08 4.962131707386475e-09 -1.3189109406814592e-08 1.1925579224515802e-08 -1.258956739365794e-07 -2.301553347885883e-08 -5.6083398349796914e-08 3.3934214482186945e-08 2.294466759341393e-08 2.483866747486181e-08 -3.00200921894764e-08 -4.919609287431598e-09 -1.809913341044875e-08 -5.1301605528427944e-08 4.298705489650716e-08 1.4754265514954056e-06 6.116045315115692e-08 -2.5868477930449794e-08 1.6859837996091444e-08 -3.203994990393866e-07
PC.PC18 -3.0731441750718224e-08 -2.7682973391781293e-09 -4.883255687373852e-07 -2.4498354272663203e-07 1.1434220581322448e-08 -1.903145423327441e-09 -1.1121688140220124e-08 -5.073720121151903e-09 4.865680417501097e-08 2.8044349707916867e-09 8.069070314941931e-08 1.4237332063808938e-08 -2.2722900627059433e-08 -2.6437187871636405e-07 1.414362915260284e-10 1.9676139497259626e-07 -7.371988276579655e-08 5.203406704930842e-09 1.0657266369156236e-08 5.118966392479993e-08 -4.797890224073876e-08 -2.351332665857656e-07 6.116045315115687e-08 1.9965509671923394e-06 -2.6399545989546828e-08 1.7379086038265036e-07 1.454266679313493e-07
PC.PC19 7.665738212931695e-08 3.5406990393092164e-09 -3.804776293779368e-07 1.4963737106770205e-07 1.202026858620601e-07 -3.532631853227804e-08 -9.374689073214944e-10 -1.8554930514434565e-09 8.769320514039065e-09 -4.794041495681402e-09 1.849589169232282e-08 -1.244345589315538e-09 1.0455659893176317e-09 1.2658733654572161e-08 3.208044345609467e-08 -9.71830023323847e-10 5.809358248571205e-09 1.0973347326309889e-07 -7.583271064370438e-08 -9.219939962400106e-09 6.7916455697059726e-09 4.5441218498117246e-09 -2.5868477930450046e-08 -2.6399545989548003e-08 1.4433577180347e-06 1.0323332433230687e-07 -2.441151300726856e-07
PC.PC20 -3.8882137498230783e-07 -3.217373181444304e-08 2.9308505671268865e-07 2.2997759723008262e-07 4.291814199557783e-08 -8.389132385875596e-10 -1.3352621638129195e-08 1.2383126694667767e-08 -4.553014322744538e-09 -2.5436698501908123e-08 3.17874276337341e-08 -2.8895585117489498e-08 -6.2676460439282535e-09 -4.768875095490958e-08 -5.183725420052025e-08 6.414395249152944e-08 3.407224706206331e-08 3.837633703561475e-08 -1.887234084780052e-08 -3.82629387249149e-09 -2.4273319885987543e-08 2.851683484045477e-08 1.6859837996091348e-08 1.7379086038264954e-07 1.0323332433230854e-07 1.2886146319940587e-06 4.5589210562783887e-07
proband 3.702918410338328e-07 -2.1616181547689537e-07 4.083570475605334e-06 -7.869029043532286e-08 6.073294888619402e-08 -4.0049300297582107e-07 1.8056352768700987e-07 -6.255253972898635e-07 1.3079701861212302e-06 1.9232844437822593e-09 6.724007746529896e-07 4.080569312947365e-07 -5.623269816541081e-07 3.888735759556682e-07 -1.2782820193986605e-09 6.46567252372314e-07 8.508813362261339e-08 -5.191710415418308e-07 -3.625175745277478e-07 2.538544206819116e-08 -9.207037975682425e-07 3.316211188443936e-08 -3.2039949903938403e-07 1.4542666793134968e-07 -2.441151300726871e-07 4.558921056278399e-07 0.00015215041485867566
