 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 -1.276112126053838e-05 1.0587955225132477e-07 1.8561285789787375e-06 -3.464206448297059e-07 -1.0262821004668675e-06 3.212637313777564e-07 1.7292236605054258e-06 6.429013871877349e-07 5.345498952518705e-08 -7.767589755604987e-07 3.65799031105655e-06 -5.745373631923632e-09 -9.213009873470542e-07 4.228361679367734e-07 -1.9562820242627317e-07 3.324835398363249e-07 2.893876195383718e-07 -3.560551757731054e-07 -2.773922842505673e-07 -1.0896869417834331e-06 1.6330881448163897e-06 2.0972186086679426e-08 -5.767360641737125e-08 3.1298195273132923e-07 -2.7912868508822675e-08 -4.2657881440906354e-07 9.536213740382624e-07
PC.PC6 6.16913468423881e-06 5.608629563770322e-08 -6.809545944135588e-07 -8.750297335423239e-08 1.0718936581480323e-07 3.982859078575106e-08 4.8860449695767265e-08 -4.402742502879907e-08 5.216692214718834e-07 3.541052785000199e-08 -5.745373631921769e-09 2.5825725357970424e-06 1.4768845392558844e-07 9.395118060958705e-09 -1.0381749291977425e-07 1.0386314239743608e-08 -1.2831427158277725e-07 -2.067817535860555e-08 -1.3859699692638193e-07 -4.0189360177443085e-08 3.0154518653167335e-08 1.1839774624827723e-08 -1.6769828102115341e-07 3.015412419111613e-09 -4.4922789771795464e-08 4.740408038958895e-08 8.119313041319947e-07
PC.PC7 -1.573181922554708e-05 -5.611288058140851e-08 -1.29490231978959e-06 -5.479511712385436e-08 1.2848704617484998e-06 -5.77593502589866e-07 -1.9729251989728774e-06 -4.1274987074792775e-07 -2.6924963744152874e-06 4.253570707831955e-07 -9.213009873470687e-07 1.4768845392558895e-07 2.7483922166069838e-06 -2.3667860672109325e-07 3.4711962470444555e-07 -2.125429744341387e-07 -2.897274054479406e-07 2.558171885411563e-08 1.6640926752254578e-07 4.6500003600630904e-07 -2.847921591811701e-07 2.6213018009072363e-07 2.3180326624493097e-08 -8.54206850631144e-08 -6.441800538574641e-08 4.2588791682501636e-07 -1.1963092586348637e-06
PC.PC8 5.267918029303539e-06 3.474710197455375e-08 3.605002715848939e-07 -1.4370498613747512e-07 -2.2576853303077362e-07 7.411661671258567e-08 9.008107096519675e-07 1.7419515398468025e-07 1.007750985555462e-06 -1.0565166914117124e-07 4.228361679367774e-07 9.395118060958253e-09 -2.366786067210916e-07 2.617133325923525e-06 -2.4610956953993924e-07 1.71271664986285e-08 2.2982991999288917e-07 -1.7800019105783246e-07 -2.340400332851853e-08 -4.193390943652406e-07 5.169045371992157e-07 3.6034707764949915e-07 -1.2165997033966827e-07 -4.0928029886637107e-07 -1.8766777477216732e-07 8.240633041154024e-08 7.124546140324718e-07
PC.PC9 -3.584465002697687e-06 7.563495394690665e-08 -1.4388925905832693e-06 -3.119991627592378e-07 3.5204279884597575e-07 1.0427289729791453e-07 -9.713476132988232e-07 -3.013755885634859e-07 -1.152305942411681e-06 8.031240316844672e-08 -1.956282024262778e-07 -1.0381749291977322e-07 3.47119624704443e-07 -2.461095695399386e-07 3.3430366423294e-06 -9.04340525346086e-08 -2.2501418584182895e-07 -1.5552153450127104e-07 -2.8462567049442233e-07 -2.5528046626962773e-07 5.207432257921842e-07 -6.850384108870642e-08 -6.371512732197217e-08 1.0307977431626763e-07 1.7280092584342864e-07 -5.373476173779723e-07 -1.293744891533299e-07
PC.PC10 -1.176108967596938e-06 7.851116737461328e-08 9.12493324945716e-07 5.867117855663741e-07 -1.1686391825599948e-06 3.827718471019168e-07 3.9442635330409507e-07 1.7271631427076472e-07 2.2795633226720614e-07 -1.5637445593276433e-07 3.3248353983632587e-07 1.038631423974341e-08 -2.1254297443413693e-07 1.7127166498628356e-08 -9.043405253460938e-08 3.0162823401162507e-06 1.1307804002983197e-07 -3.21321493449004e-08 -1.5736529283207643e-09 -2.2740139571585382e-07 4.836228632910527e-07 3.3250335254260976e-07 -1.9333746195289294e-08 3.803345055873549e-07 -1.6065675481159342e-07 4.3333460271557094e-07 8.143287541932768e-07
PC.PC11 1.7709354330795992e-06 7.463224333830003e-08 2.4480592948717686e-07 -7.010363517512214e-07 8.290937234954265e-07 -1.4282943451723686e-07 9.803170590858746e-07 3.2988002718942963e-07 9.132422479181253e-07 -1.4775403098292937e-07 2.893876195383757e-07 -1.2831427158277804e-07 -2.89727405447938e-07 2.2982991999288864e-07 -2.2501418584182853e-07 1.1307804002983103e-07 3.1288184744982573e-06 -9.310840145826394e-08 1.2700177821945838e-08 -3.760024451641607e-08 1.5971572157430744e-07 8.045570909529421e-07 -1.0629888639704602e-08 -1.1533208181307245e-07 -4.226109151798029e-07 8.536257004095802e-07 4.65519687791846e-08
PC.PC12 2.6730519427385617e-06 -2.9021637827232927e-08 -7.1658456877524e-07 1.3880840766148138e-07 5.792371425391036e-07 -2.3805539517187437e-07 -4.1068792008807106e-08 -6.316476749064484e-08 2.2317359242061283e-07 2.242213854590958e-07 -3.560551757731035e-07 -2.0678175358605782e-08 2.558171885411423e-08 -1.7800019105783185e-07 -1.555215345012718e-07 -3.2132149344900345e-08 -9.310840145826279e-08 2.769153526866143e-06 9.976542270348266e-08 6.862854969784905e-07 -9.791297287963543e-07 -2.971690672153142e-07 6.408572020793826e-08 -1.350185157183998e-07 2.886934969994885e-07 -5.0416737796230286e-08 -1.7747428450823937e-07
PC.PC13 6.069893979944779e-07 -8.968929985060588e-08 -1.0920570246062554e-06 1.0793459498472128e-06 7.13612446543638e-07 -7.683623762394711e-07 -2.389108550031239e-07 -1.49013339612623e-07 4.8190986921542445e-08 9.982106413591888e-08 -2.773922842505678e-07 -1.3859699692638214e-07 1.6640926752254533e-07 -2.340400332851866e-08 -2.84625670494423e-07 -1.5736529283209295e-09 1.2700177821946242e-08 9.976542270348291e-08 2.8208420951352255e-06 1.9779930249977183e-07 -3.835467164460334e-07 1.4557081620972043e-07 4.120899679997609e-08 -3.398855758929541e-08 -1.1830091385392249e-07 2.616058749058025e-07 -4.81246010701939e-07
PC.PC14 -1.518841113975899e-07 -2.2424933963333614e-08 8.27981593769354e-08 1.3147366138515017e-06 9.72187825414227e-07 -1.3961574710486943e-06 -7.10273592296496e-07 -1.590097718110587e-07 -3.215098170981376e-07 4.36458802072034e-07 -1.0896869417834319e-06 -4.018936017744297e-08 4.650000360063061e-07 -4.1933909436524044e-07 -2.552804662696265e-07 -2.274013957158528e-07 -3.760024451641626e-08 6.862854969784885e-07 1.977993024997714e-07 3.872090180318316e-06 -3.4854352262434587e-06 -1.8289475415571257e-06 7.484373830423552e-09 -2.9468852250853263e-07 5.82085266291446e-07 -6.865076958735236e-07 -1.545919512032739e-07
PC.PC15 -1.804000792975834e-05 2.8963579147174617e-08 -5.909158917677739e-07 -2.967183427388838e-06 -1.0978315920573955e-06 1.7933787811529208e-06 3.28471218467688e-07 1.1740266262387005e-07 -1.4933154057039731e-06 -7.121993467243423e-07 1.633088144816383e-06 3.015451865316621e-08 -2.8479215918115985e-07 5.169045371992123e-07 5.207432257921875e-07 4.836228632910509e-07 1.5971572157430405e-07 -9.791297287963538e-07 -3.8354671644603264e-07 -3.4854352262434616e-06 8.925794933420883e-06 2.785931961580476e-06 -1.2229106282605676e-07 5.539945844813645e-07 -1.204370532890834e-06 1.3879282917045691e-06 -1.787780878133682e-06
PC.PC16 3.130093690230283e-07 1.9946432512986897e-08 -1.618673066029898e-06 -9.034091065951541e-07 -1.2735775308783147e-07 3.2051119184242126e-07 8.377954356762307e-08 9.655245333039e-08 1.1987457914430547e-07 7.155027875934315e-08 2.097218608667799e-08 1.1839774624827316e-08 2.6213018009072315e-07 3.603470776494993e-07 -6.850384108870706e-08 3.3250335254260775e-07 8.045570909529441e-07 -2.971690672153156e-07 1.4557081620971966e-07 -1.8289475415571302e-06 2.785931961580478e-06 5.361437586202732e-06 6.504135926030339e-08 -8.371543008533799e-08 -1.333641193106345e-06 2.719226191885996e-06 5.5913097260229095e-08
PC.PC17 3.6001329881654415e-08 1.0842932654207083e-08 3.915450317779466e-07 -9.652410686904794e-07 -3.1042690207424476e-07 3.590033509285453e-07 -3.949250695470386e-08 -3.45473091154138e-08 -1.2831090701722584e-07 -1.1617442549312747e-08 -5.7673606417371505e-08 -1.676982810211537e-07 2.3180326624492545e-08 -1.2165997033966867e-07 -6.371512732197296e-08 -1.9333746195289072e-08 -1.0629888639704525e-08 6.408572020793941e-08 4.120899679997622e-08 7.484373830423818e-09 -1.2229106282605692e-07 6.504135926030339e-08 3.1836440818490968e-06 5.529882208682606e-08 4.394254942554818e-08 6.971935761149065e-08 1.231092705938459e-07
PC.PC18 -2.3599046527779887e-06 -1.5712745932689966e-08 -1.2804329769988814e-06 -6.020830448899639e-08 8.110190436955551e-07 -5.526918156023001e-07 -9.887240464005856e-08 -6.037283786683378e-09 -2.6925644424445046e-07 -9.845739581416497e-08 3.129819527313279e-07 3.0154124191116056e-09 -8.542068506311345e-08 -4.0928029886637107e-07 1.0307977431626771e-07 3.80334505587357e-07 -1.1533208181307274e-07 -1.3501851571839923e-07 -3.398855758929498e-08 -2.9468852250853337e-07 5.539945844813648e-07 -8.371543008533722e-08 5.529882208682623e-08 3.377502138184404e-06 -9.777895773785928e-08 1.681742095412812e-07 2.8472630454377352e-08
PC.PC19 -1.5404485454707696e-06 5.835613719769372e-08 3.344972215598434e-07 1.1634890406783285e-07 -5.705559141099188e-07 2.285303259396023e-07 -4.0426912025521954e-07 -1.2020664111442728e-07 -5.031131634671639e-07 -1.360481985670222e-08 -2.791286850882344e-08 -4.492278977179493e-08 -6.441800538574673e-08 -1.8766777477216718e-07 1.728009258434289e-07 -1.6065675481159284e-07 -4.2261091517980353e-07 2.8869349699948824e-07 -1.1830091385392185e-07 5.820852662914456e-07 -1.204370532890833e-06 -1.3336411931063438e-06 4.3942549425547967e-08 -9.777895773785905e-08 3.4190952807392644e-06 -1.5126611068165926e-06 -5.486420131731182e-08
PC.PC20 3.562615120459285e-06 -8.198440425024228e-08 1.129507047905094e-07 1.0862151870973497e-06 6.144616945152356e-07 -5.367925074386511e-07 3.3565097398788923e-07 1.3242437964587852e-07 9.227796550390351e-07 2.015034982951944e-07 -4.265788144090611e-07 4.740408038958836e-08 4.2588791682501355e-07 8.240633041154085e-08 -5.373476173779736e-07 4.3333460271557e-07 8.536257004095821e-07 -5.041673779623116e-08 2.6160587490580124e-07 -6.865076958735259e-07 1.3879282917045712e-06 2.7192261918859956e-06 6.971935761149042e-08 1.6817420954128079e-07 -1.5126611068165947e-06 5.9346008444004086e-06 8.071003624635658e-07
proband 1.9131929052853275e-05 -4.2921880048796077e-07 1.3020441382641281e-05 -1.8663675236266276e-06 -1.0124429431374278e-05 6.6280345605064485e-06 -3.510309884344127e-07 -1.4236411193143642e-06 2.8438827192721403e-06 3.4422490218479706e-07 9.536213740382796e-07 8.119313041319963e-07 -1.196309258634879e-06 7.124546140324795e-07 -1.2937448915333737e-07 8.14328754193281e-07 4.655196877919091e-08 -1.7747428450824167e-07 -4.812460107019391e-07 -1.5459195120328208e-07 -1.787780878133669e-06 5.591309726022991e-08 1.2310927059384553e-07 2.8472630454376128e-08 -5.4864201317313844e-08 8.071003624635622e-07 0.00026650944006909673
