 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gmp gpm gmm
PC.PC5 -2.9011698999954836e-06 -1.1299126955049164e-08 9.750949874873163e-06 7.503378107260018e-06 4.5850285649967824e-06 1.0429356216301901e-06 6.565011379291214e-08 1.0413325663144938e-07 2.6592022516039703e-07 5.342762901859435e-07 4.2711454733460474e-06 9.232932103968053e-08 2.0594376261809052e-07 -2.643591859086999e-07 -2.4991654931730576e-08 2.6649531811982305e-07 8.536148425940452e-08 2.8182513919283655e-07 4.7979752937871676e-08 9.434326105663668e-08 1.673174024002176e-08 3.979399886244698e-08 -2.6981543540250772e-08 -3.0934593833233634e-08 2.8848996472174496e-07 3.791031973105244e-08 -2.0264724535232964e-06 1.9679430673353546e-06 -1.916133224809625e-06 7.911703272392844e-06 -1.6316251446541105e-06 9.160201527016992e-06 2.8499917036555234e-06
PC.PC6 -2.4340341627011022e-06 -3.8528017458191866e-08 -9.514194577919999e-07 4.831079128065669e-06 6.621946416219938e-06 1.8496847354868602e-06 -5.3343048868812995e-08 -5.841643095119178e-07 2.857799252002243e-07 -2.2809015762899194e-07 9.232932103968061e-08 4.96954121894866e-06 1.3863745306756321e-07 -1.1444719275288956e-08 -4.376756084454959e-07 1.5287604759542844e-07 1.1987197277058342e-06 1.0102631472613195e-07 1.8846664053052872e-07 2.3792489282093397e-07 2.2382214507019886e-07 -2.532342603710437e-07 -1.9956992351900776e-07 1.201998958043715e-07 1.86794143237281e-07 -2.8645845256686275e-07 -6.81554495442792e-07 3.1179491788787066e-06 -3.6735420096503806e-06 3.3588356805204985e-06 -1.73848242288114e-06 9.35985637649159e-06 1.7065403349965301e-06
PC.PC7 1.7690477222597092e-06 -7.18624789256581e-08 -5.486736978811078e-07 -4.0630792840849954e-06 -4.086294520359099e-06 -9.997209590533796e-07 -1.0288922274784164e-07 -1.0731290143684716e-07 4.519312608572079e-08 1.0807475077416155e-07 2.0594376261809052e-07 1.3863745306756377e-07 4.14925500548049e-06 3.720544758485691e-07 4.4404947657809234e-08 -3.754166110946867e-09 2.448717376876588e-07 -4.182219091294329e-07 3.444417925881899e-08 3.3021306688518114e-07 1.4921142608118513e-07 8.76446929110655e-08 -1.5332675352817977e-08 8.123318384138148e-08 4.417139132281774e-08 -2.4095541334773734e-08 3.8046050145800853e-07 -2.675798541065956e-06 -5.347935734775453e-06 -2.534685909636376e-06 5.935839867835856e-06 2.002139869704335e-06 1.5796633564789033e-06
PC.PC8 -7.553809322354786e-07 -1.4162088244631908e-08 4.2963508229248115e-06 5.386767593119663e-06 4.517750865713034e-06 1.1703079664657935e-06 5.5882002890565747e-08 -1.504563682361328e-08 -2.870403488799683e-08 -1.2951955745921663e-07 -2.643591859087009e-07 -1.144471927528918e-08 3.720544758485698e-07 5.384802158056092e-06 7.028573165451886e-08 -2.455262388761414e-07 4.306772302078335e-08 -2.9310975652227908e-08 2.03718988662112e-08 -3.230485379604897e-08 1.9300541758889228e-08 7.735566440726405e-08 -9.342059294316681e-08 -1.0747663893796127e-07 1.677204075929385e-07 -1.017506090801665e-07 3.624264784509262e-07 -3.7984807531851166e-06 4.654788175981326e-06 -9.61406688050875e-07 4.881784870585819e-06 -3.277063879719458e-06 -2.0135114983885254e-06
PC.PC9 -2.231496100622929e-06 -6.761223037480809e-08 1.190248935463098e-06 -4.302565997567277e-06 -6.100769834954503e-06 -1.8772767762407283e-06 4.469699716318099e-08 1.0619044525192368e-07 -5.362124435764325e-08 1.2155647844485672e-07 -2.4991654931731198e-08 -4.3767560844549607e-07 4.4404947657809035e-08 7.028573165451938e-08 4.119606536853782e-06 5.320530152572665e-07 3.322022077326493e-08 3.900581477435225e-08 -5.74269927707677e-07 2.1395534130608436e-07 2.7411131230305802e-08 -1.4494861777177355e-08 -4.8874564608418173e-08 -9.207969565316047e-08 4.791154212225453e-07 -1.4423061559566964e-07 1.6567127330769047e-06 -4.4740026400641595e-06 -1.152940284271692e-06 -5.4387162457459655e-06 6.461072653710248e-06 -2.861338847534862e-07 -3.5313359470695863e-06
PC.PC10 -1.6596135568437492e-06 6.657309019075909e-08 1.7420999181246607e-06 6.43689413374693e-06 1.6853132884064332e-06 -7.38878758931443e-07 -8.52535412156161e-09 1.0187572038772328e-07 2.9384073008331034e-07 5.2488405166071966e-08 2.664953181198225e-07 1.5287604759542926e-07 -3.754166110947016e-09 -2.455262388761411e-07 5.320530152572657e-07 7.226523275265139e-06 -4.822989865129127e-07 -3.8266445153356687e-07 3.6453419653162855e-07 3.732862371089614e-08 -8.06543594713539e-08 4.800161339311218e-09 1.66270189700724e-07 -6.979780264335845e-07 -3.031680800742895e-08 1.1369137066034891e-07 1.343953983132114e-06 -1.1626078868699728e-06 -5.306534227597863e-06 8.48696249569679e-06 1.0844295169908823e-06 7.958693671466576e-06 5.486226930942864e-07
PC.PC11 -4.056424297958866e-06 -6.779414035258781e-08 -9.449422883208163e-07 -8.516348422209993e-06 -5.798386247175943e-06 -8.625045478433045e-07 -7.022694575640263e-09 -5.277157975069601e-07 2.474597837733569e-07 -1.0309657604500071e-07 8.536148425940446e-08 1.198719727705833e-06 2.448717376876589e-07 4.306772302078326e-08 3.322022077326432e-08 -4.822989865129145e-07 4.753229387932406e-06 -2.9588520528323094e-07 2.7598659864249267e-07 3.144656060670224e-08 2.5525133776199623e-07 -1.4333414601793535e-07 -9.45978663716562e-08 -1.24529787901093e-07 1.547099670226268e-07 1.0730675735513512e-07 -4.767520863797897e-07 1.652093981733617e-06 1.2122576106773703e-06 1.7893112493139877e-06 -2.4850831294545567e-06 6.995038650640387e-06 -2.2647940215206454e-06
PC.PC12 6.399658440285084e-07 -1.783884810462694e-07 1.541817645635634e-05 2.2227534541834793e-05 1.8587986838452145e-05 4.473145233463491e-06 1.4765040110246761e-07 -3.2497478053472026e-07 -2.35292377844466e-07 -1.998000480741327e-08 2.818251391928361e-07 1.0102631472613123e-07 -4.182219091294326e-07 -2.9310975652227425e-08 3.9005814774352067e-08 -3.8266445153356407e-07 -2.958852052832319e-07 7.381865492679064e-06 -5.487443044959171e-07 3.0396129998846e-09 7.571304208512058e-08 8.287876704157941e-07 -4.5979806059887017e-07 -3.752858093554174e-08 3.9363087146360246e-07 -1.3977416817212918e-07 -1.7792515980867769e-06 7.694191265869041e-07 -1.0804622673759555e-07 2.4185610785239022e-06 -3.1335925196527338e-06 -6.210958063576021e-06 -2.7223407327342245e-07
PC.PC13 -7.849548663335118e-06 -3.3911507531730866e-07 -2.4579291751507917e-07 -3.3865221027574284e-07 -4.5660027990902867e-07 -2.679447234357252e-07 -1.591088943874015e-07 -2.7316164379903687e-08 8.759471295417855e-08 1.3900628239017785e-09 4.7979752937872966e-08 1.8846664053052949e-07 3.4444179258819256e-08 2.0371898866211195e-08 -5.742699277076772e-07 3.645341965316278e-07 2.759865986424937e-07 -5.487443044959164e-07 4.11238544024509e-06 8.355753797378579e-08 -4.1465162857520406e-08 1.2259776716207412e-07 2.287890829576346e-08 -2.1021197005245908e-07 -3.5568093472011726e-07 -1.6066665447065127e-07 -2.1708037567079667e-07 4.8108464127734016e-08 -6.034300889658605e-06 1.3363421696221582e-06 -2.2057110682758242e-06 5.09732719425283e-06 2.343902518491382e-06
PC.PC14 2.7806086194650462e-06 9.370114708075376e-08 7.913326034880566e-06 6.4876172110078344e-06 3.636132663494488e-06 7.607226441277095e-07 -6.694127772996922e-08 -1.7040394166937908e-07 7.274805574989909e-08 -1.7067566177657182e-08 9.434326105663577e-08 2.3792489282093413e-07 3.302130668851819e-07 -3.2304853796049213e-08 2.1395534130608386e-07 3.732862371089632e-08 3.144656060670237e-08 3.039612999883751e-09 8.355753797378591e-08 4.405774893553549e-06 2.9584693073268506e-07 1.6891263814082178e-08 -2.064614139965201e-08 1.6649934491019632e-07 2.1629281864858553e-07 -3.072002512295618e-07 4.2117475077376373e-07 -5.973484227348489e-06 7.644643743970903e-06 1.2658554248929278e-06 7.142950926266172e-06 -7.762152095430224e-06 -7.4421873137088375e-06
PC.PC15 1.4530360975808237e-06 1.4844844963652352e-07 -1.5428852949876384e-06 2.000064278060723e-06 3.863655777663597e-06 1.2170438030393383e-06 1.2899239301358497e-07 -1.279285761301654e-07 2.1335317213333212e-08 -9.732530238344598e-08 1.673174024002137e-08 2.2382214507019873e-07 1.4921142608118494e-07 1.930054175888899e-08 2.7411131230305448e-08 -8.065435947135335e-08 2.552513377619965e-07 7.571304208511993e-08 -4.146516285751998e-08 2.958469307326829e-07 4.1963950193226865e-06 2.658824040350002e-07 5.198923549951065e-08 -1.81786063446151e-07 2.5643023694719643e-07 1.7969923084643085e-07 3.279191315461929e-07 -5.728741630689137e-06 4.622007617213702e-06 -3.3240815107231714e-06 1.7984391982111737e-06 -1.7616884673059496e-06 -6.017002402588713e-06
PC.PC16 2.1433911073234888e-06 -3.4185099662281032e-09 -1.854417192908201e-06 3.561715026202549e-06 7.336558266227796e-06 2.652533520384867e-06 -1.0041099901869598e-07 5.719617540305298e-08 -9.509001938071213e-08 1.3840952773976587e-07 3.979399886244628e-08 -2.5323426037104315e-07 8.76446929110655e-08 7.735566440726433e-08 -1.4494861777177912e-08 4.800161339312065e-09 -1.4333414601793577e-07 8.28787670415792e-07 1.2259776716207446e-07 1.6891263814081724e-08 2.658824040350007e-07 4.726366291344535e-06 -2.619966391127379e-07 -1.37648191407156e-06 -5.140096542704768e-07 -2.593198998056523e-08 -1.0373689068751094e-06 -7.410850628698211e-08 4.972974352836859e-06 -7.122907270220776e-07 2.0400825125410514e-06 -9.660315349326866e-06 -2.263488543338472e-06
PC.PC17 7.586000304967186e-07 1.097257796944528e-08 3.055840374303584e-06 6.633875401048246e-06 7.847119915443751e-06 2.433638988355606e-06 1.6590106119345784e-09 -2.6030842450465226e-08 1.369080772965644e-07 -7.911792045276248e-08 -2.6981543540251113e-08 -1.9956992351900866e-07 -1.533267535281761e-08 -9.342059294316899e-08 -4.887456460841797e-08 1.6627018970072417e-07 -9.459786637165604e-08 -4.597980605988693e-07 2.2878908295762795e-08 -2.0646141399650983e-08 5.198923549951023e-08 -2.6199663911273704e-07 3.54099296769929e-06 -3.973184530522887e-08 -4.852294749407817e-07 -5.981654882217104e-08 -2.915848846043153e-07 -1.2831245269317992e-06 1.7846973665900514e-07 -2.463671466949087e-06 6.143915916989891e-06 -1.224798555677076e-06 1.935209521075484e-06
PC.PC18 4.422529153891353e-06 6.7813533806503e-08 7.176600968464715e-07 -4.223777897236836e-07 -2.156998240432913e-06 -1.0333373345370515e-06 9.1510495601792e-08 -1.195841816406837e-07 -4.8947044158988225e-08 -5.384442219389071e-07 -3.093459383323115e-08 1.2019989580437088e-07 8.123318384138198e-08 -1.0747663893796228e-07 -9.207969565316037e-08 -6.979780264335865e-07 -1.2452978790109333e-07 -3.752858093554106e-08 -2.1021197005245852e-07 1.6649934491019714e-07 -1.817860634461512e-07 -1.3764819140715625e-06 -3.973184530522832e-08 8.023802027203037e-06 6.595087424967491e-07 9.05873619993389e-07 2.394831928016638e-06 1.27183491639237e-05 8.6738450506811e-06 -1.066106540304016e-05 -1.3335894318107364e-05 -2.9809967284067553e-06 -7.988249609088627e-06
PC.PC19 3.1952844404358387e-06 1.2506275456969236e-07 5.193155754770068e-06 -6.633277616257585e-06 -1.3411541267447777e-05 -4.7167474468994715e-06 2.9475427766204664e-07 -1.9469782057874293e-07 -2.131631567105742e-07 1.9944518613733494e-07 2.884899647217459e-07 1.86794143237281e-07 4.417139132281759e-08 1.6772040759293838e-07 4.791154212225431e-07 -3.031680800742867e-08 1.5470996702262724e-07 3.9363087146360506e-07 -3.556809347201168e-07 2.1629281864858585e-07 2.5643023694719616e-07 -5.140096542704733e-07 -4.852294749407833e-07 6.59508742496746e-07 6.514304352835267e-06 9.737710451931038e-07 1.4022405589945806e-06 3.365558129288473e-06 2.1483822424571566e-06 -6.178209150112531e-06 -2.228555786773362e-06 3.3628245831510193e-06 -4.636432953116425e-06
PC.PC20 2.513988806731602e-06 -1.51364026855668e-08 3.7099433898703602e-06 -1.0204643628767654e-05 -1.4524597637536199e-05 -4.431201543560777e-06 -1.770480090892809e-07 1.5655504178570571e-09 -5.235337014214345e-08 2.97782727319877e-07 3.791031973105412e-08 -2.864584525668629e-07 -2.40955413347744e-08 -1.0175060908016731e-07 -1.4423061559566948e-07 1.1369137066034932e-07 1.073067573551351e-07 -1.3977416817212648e-07 -1.6066665447065074e-07 -3.0720025122956187e-07 1.7969923084643035e-07 -2.593198998056496e-08 -5.981654882217195e-08 9.058736199933878e-07 9.737710451931049e-07 4.680919852505665e-06 -1.1945757887365275e-07 5.16216939848834e-06 -3.100467470658464e-07 -2.6081525718423085e-06 -3.0578231213345684e-06 4.293313152015441e-06 3.0601075183058925e-06
proband -3.739459213642651e-06 4.3524309898788064e-07 2.7030074395467824e-05 -4.1310088185193024e-05 -4.8453075399326395e-05 -7.2789466908383784e-06 1.160867743823781e-07 1.3197275102549843e-07 9.974086266288175e-07 -6.335620415929262e-07 -2.0264724535232964e-06 -6.815544954427985e-07 3.8046050145800953e-07 3.624264784509262e-07 1.6567127330769191e-06 1.3439539831321202e-06 -4.7675208637978774e-07 -1.7792515980867868e-06 -2.170803756707988e-07 4.2117475077376346e-07 3.2791913154619206e-07 -1.0373689068751128e-06 -2.915848846043106e-07 2.394831928016633e-06 1.4022405589945927e-06 -1.1945757887360388e-07 0.0007621746842664342 -0.00039761791838598685 -0.00035153696389913147 -4.497118430384572e-05 6.891294069549529e-05 -6.893550594246569e-05 9.850757748421862e-06
paternal -2.241089345118622e-06 -4.056572344139668e-06 0.0002671613039365032 0.0005574478710495642 0.0005125658302865467 0.0001180251832319021 -2.513467227383023e-06 7.88214458923909e-07 -3.0733912489020567e-06 -3.0220317473388133e-07 1.9679430673353703e-06 3.117949178878687e-06 -2.675798541065967e-06 -3.798480753185096e-06 -4.474002640064146e-06 -1.1626078868699597e-06 1.652093981733611e-06 7.694191265869287e-07 4.8108464127777116e-08 -5.973484227348446e-06 -5.728741630689113e-06 -7.410850628698379e-08 -1.2831245269317162e-06 1.2718349163923686e-05 3.365558129288441e-06 5.162169398488198e-06 -0.0003976179183859845 0.0027269631328652156 0.00018783956223011308 -0.001509348618112092 -0.002202011023308671 5.469515776380563e-05 -4.4808978108125745e-05
maternal 5.1982637926089704e-05 6.731182741382236e-06 0.00012910703338701607 0.00039722220421545187 0.0003640473465979698 9.01591273499707e-05 1.6620264282901699e-06 -2.755526786781244e-06 -3.5349626162115253e-06 5.07575743299321e-07 -1.9161332248096106e-06 -3.673542009650388e-06 -5.347935734775446e-06 4.6547881759812986e-06 -1.1529402842717466e-06 -5.3065342275978355e-06 1.2122576106773504e-06 -1.0804622673770826e-07 -6.0343008896585615e-06 7.644643743970902e-06 4.6220076172137055e-06 4.972974352836828e-06 1.7846973665901056e-07 8.673845050681093e-06 2.148382242457178e-06 -3.1004674706583914e-07 -0.0003515369638991319 0.00018783956223011305 0.002886457003035595 -0.0001064295218640061 -1.1603290217361108e-05 -0.0018610266180856567 -0.0020181530071767826
gpp 0.00012980474622008352 9.609517908892907e-06 -7.748882520933392e-05 -3.3828214539214726e-06 0.00014596627673236747 8.122494943078938e-05 -4.233267889423181e-07 -1.7515761948404845e-06 6.4176509118365855e-06 1.8876780955818974e-06 7.911703272392835e-06 3.3588356805205024e-06 -2.5346859096363768e-06 -9.61406688050871e-07 -5.438716245745988e-06 8.486962495696801e-06 1.7893112493139807e-06 2.4185610785238815e-06 1.3363421696221468e-06 1.2658554248929221e-06 -3.3240815107231465e-06 -7.122907270220977e-07 -2.4636714669491625e-06 -1.0661065403040194e-05 -6.17820915011256e-06 -2.608152571842268e-06 -4.497118430384554e-05 -0.0015093486181120973 -0.00010642952186400738 0.0034579951151609513 -0.0002558956622032955 0.00018769608768404975 8.392238289824336e-05
gmp -0.000120890540613736 -1.991470284143123e-06 -0.00017381455447972965 -0.0005638368028100871 -0.0006549649621220364 -0.00019821499390970182 5.365637137815419e-06 -9.172629635267971e-07 5.676408501992619e-06 6.709592468883646e-06 -1.6316251446541298e-06 -1.738482422881122e-06 5.935839867835868e-06 4.88178487058579e-06 6.461072653710236e-06 1.0844295169908529e-06 -2.4850831294545457e-06 -3.1335925196527393e-06 -2.2057110682758734e-06 7.142950926266128e-06 1.7984391982111216e-06 2.040082512541079e-06 6.1439159169898405e-06 -1.3335894318107319e-05 -2.228555786773327e-06 -3.0578231213344553e-06 6.891294069549172e-05 -0.0022020110233086643 -1.1603290217360237e-05 -0.0002558956622033035 0.00418171629455302 -0.00013157795957247206 1.9539143466647132e-05
gpm 0.00011744592697203136 3.882668084753432e-06 -0.00014155338118099288 -0.00040215406999969907 -0.00035664869130317735 -8.618967707439603e-05 -2.6246093451228005e-06 -4.587302850630117e-08 8.44813432771029e-06 1.467748718128429e-06 9.160201527017009e-06 9.359856376491611e-06 2.0021398697043345e-06 -3.277063879719453e-06 -2.861338847534515e-07 7.958693671466553e-06 6.99503865064041e-06 -6.210958063575965e-06 5.097327194252815e-06 -7.762152095430239e-06 -1.7616884673059699e-06 -9.660315349326839e-06 -1.2247985556771553e-06 -2.980996728406774e-06 3.3628245831509787e-06 4.293313152015404e-06 -6.893550594246524e-05 5.4695157763806465e-05 -0.0018610266180856623 0.0001876960876840493 -0.0001315779595724729 0.003529813838465026 9.24978576956837e-05
gmm -0.00020229437443376362 -1.5789439207223194e-05 -0.00014913549631539379 -0.0004041552858092604 -0.0003719891208762166 -9.913566388158562e-05 1.1518797978010366e-07 -1.4995368299281023e-06 7.167757702486546e-06 -5.092581145826252e-06 2.849991703655482e-06 1.706540334996538e-06 1.5796633564788965e-06 -2.013511498388507e-06 -3.5313359470695575e-06 5.486226930942521e-07 -2.264794021520628e-06 -2.7223407327330736e-07 2.3439025184913424e-06 -7.442187313708843e-06 -6.017002402588701e-06 -2.263488543338454e-06 1.9352095210755437e-06 -7.9882496090886e-06 -4.636432953116432e-06 3.0601075183058844e-06 9.850757748422049e-06 -4.48089781081243e-05 -0.0020181530071767817 8.392238289824172e-05 1.9539143466646146e-05 9.249785769567997e-05 0.0036851866060513155
