 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC9 9.102175872115822e-10 2.0057524005764645e-08 -5.204203011840248e-07 5.667871223344532e-08 2.3787123226739554e-07 -3.1089919612055565e-08 5.032188551056656e-08 1.9127868439550376e-08 5.880809773739597e-09 1.921537406511778e-08 -1.8342223948962657e-08 -1.0723020717264559e-07 2.8815905184653425e-08 -3.731013809320622e-08 2.401937095117104e-06 1.0155679739353509e-07 1.3785697152942914e-07 4.902464589561693e-10 -1.8478166661380245e-07 5.1286434268944265e-09 -4.393711172877625e-08 -1.1604641555595494e-08 1.862294315291558e-08 1.928870056973237e-09 1.1407583400671403e-08 -6.255252458201877e-08 4.6523328999093475e-07 -3.83296277993155e-07 -8.44771586171617e-07
PC.PC10 3.9747771899753055e-07 4.3321860734898415e-08 -5.536673673713287e-08 1.0718253548744577e-06 -1.0788093187835105e-07 -3.58586176693283e-07 -8.6432927705108e-09 1.1384319176630705e-08 3.694466423187656e-08 -2.7405293115872506e-08 3.391898582085582e-08 1.3472889690892105e-08 -3.329787509170738e-08 -5.492111595936941e-08 1.0155679739353485e-07 2.9381093987875487e-06 -1.5685698077121182e-07 6.901264086638944e-08 5.131749072319101e-08 5.664858450243667e-08 -4.883923482202346e-08 -4.377891945282476e-08 2.7477550917498924e-08 2.559364317114142e-07 2.797004741268226e-08 8.948291857496526e-08 2.453977455288275e-07 6.008866527967945e-07 8.397490187553748e-07
PC.PC11 7.710605363684465e-07 6.540239421190467e-08 3.20483329083955e-07 -6.541831362028844e-07 1.3504483696226838e-07 2.6932587011622435e-07 -1.8915647486587978e-08 -1.4639866815196212e-08 -2.8136022822709765e-09 -2.7072670712005117e-08 2.280690736395085e-08 -2.807482496714604e-09 -9.411045944394754e-09 -5.856179087531411e-09 1.3785697152942893e-07 -1.5685698077121243e-07 2.3191342629358905e-06 -6.697896893715206e-08 1.2788846621520153e-08 6.302293777272868e-08 -3.129871416438116e-08 1.4780670042980534e-07 5.5974697653600847e-08 -7.926402241004184e-08 4.184588893799055e-08 -1.269919943392582e-08 -7.650245922776605e-08 8.514870088284869e-07 6.21082395242089e-08
PC.PC12 5.629819365787019e-08 -2.7933495887747967e-09 -5.015544843573809e-07 -2.0137385306474604e-07 2.460772433969387e-07 1.0000128320451029e-07 1.5528943929447646e-08 -1.965117775445135e-08 -3.471580323697316e-08 6.911979961514951e-08 2.7549545845989802e-08 -8.326331008362549e-09 -5.3762994463679316e-08 -3.2339804610416643e-08 4.902464589560881e-10 6.901264086638896e-08 -6.69789689371522e-08 2.4501846843548778e-06 1.9748360822111056e-09 7.864686326951349e-08 5.376747350302453e-08 1.2649666269786916e-07 1.5958609545670872e-08 4.433398830780931e-09 1.230908670623064e-07 2.1100514031369714e-09 -2.7377435535181314e-07 -1.9098809128259505e-07 -4.1245265433379367e-07
PC.PC13 -1.004282350659592e-06 -6.28626664023014e-08 -1.3911439953041068e-07 4.3546564408079423e-07 6.318769362912313e-08 -1.8861503518658293e-07 -3.986089873199927e-09 -2.2052823740451416e-08 -1.5541048108549503e-09 -2.064156745144864e-08 -6.2164386830241306e-09 -7.238721009588878e-08 -1.5144906302238263e-09 1.5686328613242795e-08 -1.847816666138034e-07 5.13174907231916e-08 1.2788846621519789e-08 1.9748360822113153e-09 2.315460245211264e-06 2.043449508700633e-08 -9.983461751842704e-09 -2.0986865663635436e-08 3.5216665873483244e-08 1.2456845969499957e-08 -3.4516733915200215e-08 -4.682107769297868e-08 -2.3940076286627657e-08 -4.0792735989951266e-08 -7.23019055858108e-07
PC.PC14 -1.6011572542693487e-07 1.4407651572432686e-08 4.1847237159918744e-07 -1.793146978032624e-08 -2.9137317198153803e-07 -1.0037317889388358e-07 -2.980815087958068e-08 -2.038932973619286e-08 4.0355628156702804e-08 5.6244740104690217e-08 -2.7123831748890893e-08 2.9403226172533545e-08 -9.418917132752739e-09 -2.7381326186457628e-08 5.128643426894908e-09 5.6648584502436346e-08 6.302293777272786e-08 7.864686326951409e-08 2.0434495087006154e-08 1.8444175384435951e-06 -2.5682555639611912e-08 -1.9763589562969798e-07 -3.8904574835369336e-08 6.36889358562141e-08 2.805952994897463e-09 -5.552186676833465e-08 -3.085144845672734e-07 6.740402603555705e-08 4.824324831139236e-07
PC.PC15 -6.315934659544603e-07 1.482889000917399e-09 -2.408670365152787e-07 -4.476802049359015e-07 8.089662915606012e-08 1.4370375672937985e-07 3.9516988683146404e-08 -2.4596852724788994e-08 2.826504907751469e-08 3.2685329649493926e-09 -2.452803305019655e-08 3.27581801965403e-08 1.7180420094218258e-08 -2.5785216895890176e-09 -4.393711172877605e-08 -4.883923482202376e-08 -3.1298714164380914e-08 5.376747350302484e-08 -9.983461751843115e-09 -2.5682555639612025e-08 2.1519855195864085e-06 -4.96576644762046e-08 -8.087590580405577e-08 -8.042680425469087e-08 -3.080013206442373e-08 8.494626065337975e-08 -2.806797270049044e-08 -1.7364360495686662e-06 -9.282420268633604e-07
PC.PC16 3.0771333748602483e-07 -8.6915838910831e-09 -6.349001477022088e-07 -2.093434270630976e-07 -1.2883822974812813e-07 7.286439338321229e-09 5.414748042675985e-09 4.8472562796148614e-08 -5.3992744294363706e-08 4.484150613227878e-08 -2.7356819352116612e-08 -5.2240645520446034e-08 -9.008047335744056e-09 1.1210825390577949e-07 -1.1604641555595656e-08 -4.377891945282457e-08 1.4780670042980688e-07 1.264966626978697e-07 -2.0986865663635562e-08 -1.9763589562969522e-07 -4.965766447620609e-08 2.274252951018442e-06 9.56306642181369e-08 -2.860127692737369e-07 3.5658193134380724e-08 -4.166459974720138e-09 2.0736103461649532e-07 7.299202849340046e-08 -1.911412606946811e-07
PC.PC17 1.561030474291567e-06 1.3261487372967594e-08 -6.073456904783084e-08 -9.499864266854232e-07 1.279443994391806e-07 2.5925137299038496e-07 1.060992562717893e-08 1.0647780448358376e-08 -3.6733554398830765e-09 -6.40666564220108e-09 -4.699522744849488e-09 -1.0840207008952255e-07 -1.4645543560135603e-08 -8.423807250772799e-08 1.8622943152915535e-08 2.747755091749887e-08 5.597469765360103e-08 1.5958609545670425e-08 3.52166658734834e-08 -3.8904574835369396e-08 -8.087590580405545e-08 9.563066421813719e-08 2.7189155166938143e-06 8.915007116284965e-08 -6.4148011161359075e-09 -6.927973377606542e-09 -2.4159069536533025e-07 -3.95178246912722e-08 6.491271154363485e-10
PC.PC18 1.7336011188389695e-07 -5.939966848291667e-10 -2.6288218849889534e-07 4.9779827180893846e-08 -8.248332973208013e-08 -1.6433323738827446e-07 -1.3328100780688345e-08 7.012416369776555e-09 5.4361811938345326e-08 -3.331036515548487e-09 1.096738109344268e-07 -8.731008179385838e-09 -5.579547059045293e-08 -3.8478247876331864e-07 1.9288700569731617e-09 2.5593643171141437e-07 -7.926402241004201e-08 4.433398830780381e-09 1.2456845969500034e-08 6.36889358562131e-08 -8.042680425469071e-08 -2.8601276927373706e-07 8.91500711628494e-08 3.07057046160768e-06 -5.945499638971228e-08 2.185314124398283e-07 1.078932559715646e-07 3.5074921002255054e-07 -3.434773000446017e-07
PC.PC19 1.781746249303373e-07 1.3353103215176379e-08 -4.0307806601909954e-07 1.7162126005519694e-07 4.73603250374416e-08 -1.0795033909977178e-07 -1.070966865176948e-08 5.3893325602358295e-09 1.8734293916066402e-08 -1.0310749347665093e-08 1.8082444478975557e-08 -2.9800683153574536e-08 -7.029102957839724e-09 1.7544166187378466e-08 1.1407583400671316e-08 2.7970047412682218e-08 4.184588893799049e-08 1.2309086706230615e-07 -3.451673391520027e-08 2.8059529948972944e-09 -3.080013206442304e-08 3.5658193134379374e-08 -6.41480111613611e-09 -5.945499638971105e-08 2.3949482064289043e-06 1.3797378003322625e-07 1.0436348055125915e-07 -7.443834373018881e-07 1.690178718412414e-07
PC.PC20 -9.288404291672446e-07 -3.729415408060284e-08 4.095791681913381e-07 3.7805127078919635e-07 -8.963669954258863e-09 -6.398714155907814e-08 -3.2484572879355573e-09 9.051640844859785e-09 2.544248560255286e-09 -4.9205339192868735e-08 7.37829761812264e-08 -1.658803630626011e-08 -1.1104339511595016e-08 -6.924644896814986e-08 -6.25525245820183e-08 8.948291857496536e-08 -1.2699199433925796e-08 2.110051403136986e-09 -4.682107769297869e-08 -5.552186676833391e-08 8.494626065337876e-08 -4.166459974721424e-09 -6.927973377606571e-09 2.1853141243982906e-07 1.379737800332226e-07 2.1472696708562496e-06 -1.568083672976608e-07 6.802091194246437e-07 1.0564125461545824e-06
proband -4.6856845224172834e-06 -6.73877400422013e-08 -3.5965192752009964e-07 7.277966905061728e-07 -1.479509529225035e-06 5.680268951467494e-07 4.068861395456838e-08 -3.0594867426793597e-07 2.403578473590261e-07 1.536320151260526e-07 -5.808433770802765e-07 9.787134325698384e-08 7.948522071141456e-08 1.9748465177394528e-07 4.652332899909384e-07 2.453977455288251e-07 -7.650245922776379e-08 -2.737743553518103e-07 -2.3940076286620775e-08 -3.085144845672767e-07 -2.8067972700487064e-08 2.0736103461649347e-07 -2.415906953653284e-07 1.0789325597156598e-07 1.0436348055125754e-07 -1.5680836729766246e-07 0.0002886850062899386 -0.0001604915247620028 -0.00015575842218161712
paternal 2.735882660131574e-06 1.363608935290447e-07 7.271772971596422e-06 1.4745313171228406e-06 2.4167591969974983e-06 -3.5282815875401783e-06 1.976794591872458e-07 -1.49706369935843e-07 1.393398182268723e-06 8.038892270049337e-07 1.8476989208696386e-06 6.322474688819775e-07 -9.829864687956536e-07 -5.479552136882469e-07 -3.832962779931614e-07 6.008866527967993e-07 8.514870088284846e-07 -1.9098809128259812e-07 -4.0792735989953424e-08 6.74040260355629e-08 -1.7364360495686662e-06 7.299202849339774e-08 -3.9517824691275884e-08 3.507492100225484e-07 -7.443834373018888e-07 6.802091194246478e-07 -0.00016049152476200356 0.00045254038069410837 -1.4139047664596612e-05
maternal 1.3788365508585203e-05 -2.9871440323213694e-07 -3.9116961715818956e-07 3.653947278853785e-07 1.359573018464567e-06 -2.3718461722541175e-07 3.1997416819505433e-07 -5.786972839873146e-07 1.812648294587856e-06 -1.1259004429133126e-06 1.57845230852481e-06 -7.204558708965596e-08 -1.0148669757148456e-06 1.3901684931298398e-06 -8.447715861716154e-07 8.397490187553746e-07 6.210823952420588e-08 -4.124526543337946e-07 -7.230190558581152e-07 4.82432483113926e-07 -9.282420268633572e-07 -1.9114126069467927e-07 6.491271154338065e-10 -3.4347730004460296e-07 1.6901787184124445e-07 1.056412546154578e-06 -0.00015575842218161606 -1.4139047664598227e-05 0.00044177034954189176
