 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC12 1.5701887112737723e-07 -7.190120608944509e-10 -5.780336372782324e-07 -8.080387679037266e-08 2.065093392851561e-07 -1.022274211604761e-09 2.0823483037026248e-08 -1.3827079737131649e-08 -2.4080637647111813e-08 6.056918318474855e-08 2.4593936410133477e-08 -4.689206155332523e-09 -5.5608040577562223e-08 -3.829833582380123e-08 5.787564280494635e-10 4.265693636973831e-08 -7.001068377120858e-08 2.1796330997882287e-06 -2.6463649822251313e-08 7.18265781756398e-08 5.301836873221457e-08 1.2924301433186964e-07 4.0371688213950365e-09 -1.2365160923211362e-09 1.2789080888605463e-07 2.1594824219758512e-08 5.06764690724338e-08 6.435723408864311e-07 2.718805110426595e-07
PC.PC13 -7.316111218116014e-07 -6.067333942944695e-08 -1.920941850923004e-07 5.009097022792227e-07 1.369005082422412e-07 -2.0146653509508945e-07 -2.174974089740119e-09 -5.289600986946511e-09 -4.074384023290583e-09 -1.775502101932196e-08 -6.74088015948512e-09 -2.5174062170241662e-08 7.488092085280238e-09 1.599631161139205e-08 -1.6519071893772301e-07 5.130874956726311e-08 -1.4346236025978372e-08 -2.646364982225145e-08 1.9776965183160166e-06 1.2151916369358881e-08 -2.3255199372088394e-08 -1.6406069966190158e-08 8.860476185462048e-09 1.3610103584862845e-08 -5.2726651213975786e-08 -3.88319017470319e-08 3.093014384374585e-07 1.3819357039896665e-07 -1.5506857408369886e-07
PC.PC14 -1.377411564820752e-07 1.6819477323119303e-08 4.1704569092693126e-07 6.321313785310115e-08 -3.2626843103626497e-07 -1.837733566901773e-07 -2.3173866426180405e-08 -7.850454568626279e-09 3.0646832825817474e-08 5.34159111499055e-08 -2.906270239542249e-08 1.885557272060549e-08 1.2712589016130984e-08 -2.7411376885067788e-08 -8.333793509430856e-09 5.33392923649336e-08 5.004043845781141e-08 7.182657817563968e-08 1.215191636935895e-08 1.579633184129339e-06 -2.9027721358157056e-08 -1.7471542505530839e-07 -3.9593880863177235e-08 5.916194747991953e-08 -5.912677350391224e-09 -3.618866248139329e-08 -1.7921882209696119e-07 4.1426306560749283e-07 3.6365799953446774e-07
PC.PC15 -5.020300443913415e-07 4.5791342612101425e-09 -1.613905825185959e-07 -2.2870845915032313e-07 7.236133252145927e-08 1.828141074316194e-08 3.665233598007007e-08 -2.1184781589850554e-08 2.51875294955706e-08 3.9427841133711264e-09 -1.7513468238346564e-08 3.515785886214411e-08 1.472174978683016e-08 -2.374816146952262e-10 -3.3166344750306236e-08 -4.480542635508635e-08 -4.703576075756e-08 5.301836873221441e-08 -2.3255199372088325e-08 -2.9027721358157165e-08 1.8635241005506186e-06 -6.650621711876209e-08 -9.281486055316471e-08 -8.151684509386253e-08 -2.5428722087166188e-08 5.0467745620378975e-08 1.708515850441233e-07 5.544719829626946e-07 5.823579453085279e-07
PC.PC16 2.893894873908982e-07 -1.1369977583109954e-08 -8.075261707255421e-07 -3.2501179968154355e-07 -6.236967986105617e-08 5.2671178405039415e-08 3.2653861536240446e-09 4.308795946000869e-08 -4.5664755899556266e-08 4.348686281249372e-08 -3.470970445175194e-08 -5.858256828467737e-08 -2.0675940896984738e-09 8.934696297561887e-08 -6.854845280055891e-09 -4.120520769030068e-08 1.471022474140513e-07 1.2924301433186956e-07 -1.6406069966190022e-08 -1.747154250553085e-07 -6.650621711876193e-08 1.9960204607108183e-06 1.1304206900051245e-07 -2.686187817743019e-07 3.962013719625568e-08 8.038473613531597e-10 -6.186971424639155e-08 2.385613912719397e-08 -1.604799074558384e-08
PC.PC17 1.3702964556798293e-06 3.832207026626013e-09 1.926437779709091e-07 -9.371440398495755e-07 5.530276097761645e-08 2.5463017762755073e-07 1.02041391789784e-08 8.860643521443329e-09 -4.981570852467369e-09 -4.87519701150633e-09 -5.40615728729196e-09 -1.203274976499115e-07 -2.4572027068893824e-08 -8.866875979805156e-08 5.438827522542439e-08 2.3984710463576367e-08 7.623693579859504e-08 4.037168821395061e-09 8.860476185461967e-09 -3.959388086317733e-08 -9.281486055316472e-08 1.1304206900051244e-07 2.4534622752476707e-06 9.45731905985271e-08 -5.734604153887051e-09 -2.0251816687527816e-09 -6.844222318057625e-08 2.5503669902311805e-08 -6.240542973272877e-07
PC.PC18 1.2813821315340136e-07 -7.819130572331719e-09 -3.927075621147738e-07 -2.6021432806213003e-07 -1.6880769529342647e-09 1.9264631962270614e-08 -1.5355931635088873e-08 -1.8522870179692273e-09 5.644593115864253e-08 1.3653894456833886e-09 1.0183329186883507e-07 2.611329958670915e-09 -4.2019355014110673e-08 -3.347327280413554e-07 8.068011495015864e-10 2.354111243156985e-07 -7.534965839517078e-08 -1.2365160923211703e-09 1.3610103584862773e-08 5.916194747991944e-08 -8.151684509386248e-08 -2.686187817743015e-07 9.45731905985271e-08 2.7335064990832084e-06 -4.727711740670497e-08 2.034468099804644e-07 -2.8513790515410546e-07 3.3144727663659347e-07 -8.594399391010237e-07
PC.PC19 1.847389574418049e-07 8.150195149517772e-09 -3.2457315589872955e-07 2.994306381202915e-08 9.471088470911143e-08 -8.777576837549025e-09 -7.889910539004376e-09 6.656003092637311e-09 1.786586764185022e-08 -9.014840763497124e-09 2.1287052834484347e-08 -2.045040488553487e-08 -7.324013736756316e-09 1.4322131455063732e-08 1.89232031475601e-08 2.0690508059200273e-08 3.319130713931813e-08 1.2789080888605452e-07 -5.272665121397586e-08 -5.912677350391262e-09 -2.5428722087166066e-08 3.962013719625572e-08 -5.7346041538871245e-09 -4.7277117406705015e-08 2.0853980233559945e-06 1.2424333941390643e-07 -7.257213236938266e-08 5.702188662810976e-07 2.5908514722698504e-08
PC.PC20 -8.043974226807373e-07 -3.6522711932210004e-08 3.5995493780374343e-07 2.136075211286931e-07 5.187779521076024e-08 5.4931538442801485e-08 -5.188339611530145e-09 1.2244486501843243e-08 -8.485133753574669e-10 -4.297011193651201e-08 5.6095514953183036e-08 -1.669292896801135e-08 -3.6529882989972123e-09 -6.331108174864703e-08 -5.4671650592696167e-08 7.581284434737219e-08 -2.1766382833065352e-09 2.1594824219758525e-08 -3.883190174703203e-08 -3.618866248139338e-08 5.046774562037883e-08 8.038473613534194e-10 -2.0251816687527407e-09 2.0344680998046452e-07 1.242433394139063e-07 1.8701372121832469e-06 6.20856384066617e-08 -2.9015752015246567e-07 8.611796251053057e-08
proband -4.194809975575815e-06 -3.5016789518756206e-07 -1.6479727347205569e-06 -8.951228854707093e-06 6.913199836720942e-06 5.6010804336112614e-06 -3.74365501714854e-08 -1.1430224046048769e-07 -1.9153555829728955e-07 -4.529232105264798e-07 3.779995068700609e-08 -3.4859433980994434e-08 1.1362749169808976e-08 -6.146730214410089e-08 -3.727645240066942e-07 2.527307861345934e-07 -1.9851548244898745e-07 5.0676469072433557e-08 3.0930143843745797e-07 -1.792188220969625e-07 1.7085158504412354e-07 -6.186971424639184e-08 -6.844222318057608e-08 -2.8513790515410515e-07 -7.257213236938366e-08 6.208563840666223e-08 0.00031252398503105774 -0.0001835283005038707 -0.00016884831498093506
paternal 1.2378230116239448e-05 -1.2688973226002275e-09 -5.880247352931965e-06 5.4757518974587594e-06 -3.976881493588377e-06 -4.88588999146365e-06 7.465800761392368e-07 4.985360135378369e-07 -1.143083334905344e-06 -2.927017643896918e-07 -8.664784795384236e-07 6.413372477698687e-07 1.144993854102001e-06 8.667661279969605e-09 8.315819985869265e-07 5.639370353377856e-08 -2.936314956075075e-07 6.435723408864305e-07 1.3819357039896758e-07 4.1426306560749325e-07 5.544719829626946e-07 2.3856139127194206e-08 2.5503669902312665e-08 3.314472766365931e-07 5.702188662810981e-07 -2.9015752015246625e-07 -0.00018352830050387072 0.0004572248984209941 9.551911962399674e-06
maternal -9.020384629313944e-07 6.285413838250465e-07 1.11799932912464e-05 5.759114280071592e-06 -6.167765632963664e-06 -4.895715530146355e-06 4.827161402345857e-07 6.624617577483119e-07 -1.0921056691157079e-06 -3.322023674219199e-07 -6.294478426857239e-07 -6.398428315029094e-07 4.559204728279521e-07 3.86763146276898e-07 1.7324876750218674e-07 -3.7636760744340865e-07 1.3707917623561797e-07 2.7188051104265983e-07 -1.5506857408369762e-07 3.636579995344696e-07 5.823579453085279e-07 -1.6047990745583377e-08 -6.240542973272885e-07 -8.594399391010236e-07 2.5908514722699824e-08 8.611796251053046e-08 -0.00016884831498093495 9.55191196239959e-06 0.00041154652913813245
