 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC5 1.1424160734365105e-07 5.5036788296026524e-08 1.0538430500122312e-06 9.486959544631332e-08 -3.639656570090716e-07 -1.277338130957217e-07 -2.3786053212619953e-08 2.0432838591769033e-08 2.9921120045479004e-08 5.7947197060962585e-08 1.0618237370706294e-06 2.3587038107741036e-08 -1.723557216120671e-08 7.53615224810955e-09 7.792869207216463e-09 2.3663931115454724e-08 1.271696137003393e-08 2.1008008802344228e-08 -1.1867743158317413e-08 -1.385097952501292e-08 -2.2375376267629987e-08 -3.851030613163675e-08 1.7547352893622887e-08 6.453481732223181e-08 1.7343569756936244e-08 2.1500292164256528e-08 2.2992994382321232e-08 -5.141464818932985e-07 -4.7304295511270295e-07
PC.PC6 7.886622886149056e-08 2.8906754422941467e-08 -4.798839840900507e-07 -7.263451280266574e-08 8.287581879064037e-08 5.889993005917811e-08 -1.6977545422208838e-09 -3.965161477847595e-08 1.2998126279475975e-08 -3.6674198574288634e-08 2.358703810774099e-08 1.0093356904561248e-06 4.2668058822889716e-08 -6.478619164211311e-09 -8.698597950948554e-08 2.7052879114482692e-08 2.9997819067743505e-08 1.3988847145073783e-08 6.188910821075956e-08 2.78957468788691e-08 5.195895322558655e-08 -6.678321210075085e-08 -1.3102226768156012e-07 9.460333160938798e-09 -1.9957635648685145e-09 -2.979282966209177e-08 -4.789063265239957e-08 2.9640932771494815e-07 -4.618921989113016e-07
PC.PC7 -4.097425683083664e-07 -3.0207963430573654e-08 -4.455758300422808e-08 -2.9619886397285876e-07 -2.964474981100119e-09 7.163075414572716e-08 -1.4091642696216478e-08 -1.78382661681152e-09 1.5661232793245434e-08 1.0658294555257159e-07 -1.723557216120679e-08 4.26680588228898e-08 8.422405747646289e-07 1.007700624278077e-07 2.4060642112683167e-09 -3.941542605476851e-08 -2.208055081258237e-10 -4.42708543829708e-08 1.700511730078069e-08 4.474148170384157e-08 2.2646889868027117e-08 1.5167932065740525e-08 -2.725407282263131e-08 -1.4458146798758827e-08 -3.974309577979116e-09 -1.0476414971697157e-08 -3.0563908258091494e-08 7.55614036599368e-07 2.884591409631425e-07
PC.PC8 2.387379956330448e-07 9.646692042843107e-09 6.255842762529473e-08 4.8500223905604117e-08 -1.662164455124274e-08 -1.4397005284765116e-08 1.6721833781404453e-08 -7.975023867466351e-09 -3.299020757440258e-08 4.208447522741435e-08 7.536152248109576e-09 -6.478619164211321e-09 1.0077006242780771e-07 1.1958146131865815e-06 -3.5515433161117115e-08 -1.534460542127452e-07 2.640182942245518e-08 -4.2749348875610436e-08 1.3851706628272765e-08 -2.3805107677155022e-08 -1.691429090301391e-09 4.936680742989658e-08 -5.046509111439103e-08 -2.2148164635620826e-07 4.641837577045851e-09 -4.2252840959033986e-08 -1.0819761208911006e-07 7.874624158489136e-08 3.6334730662549836e-07
PC.PC9 1.1982354546580511e-07 1.9569591058881917e-08 -3.630049544083226e-07 -5.915546456275337e-08 1.7128938203384477e-07 -5.724403034598802e-08 1.4785250479247266e-08 -5.1331025749066076e-09 2.8652422871617e-09 1.6981350226429198e-09 7.792869207216504e-09 -8.698597950948568e-08 2.4060642112683026e-09 -3.551543316111722e-08 1.1526896919407637e-06 2.984984328736746e-08 7.613966630442985e-08 -9.19437214543582e-09 -1.5163866454659835e-07 -9.735145319338727e-09 7.680287567859638e-09 -8.641948857938925e-09 1.0788747626605378e-08 1.3338555227199239e-08 2.998871321818651e-08 -6.0901858282663e-08 -2.8280168987005875e-07 5.666200501437872e-07 8.957031001763513e-08
PC.PC10 -7.090086073101797e-08 2.8651693707143754e-08 6.641788686234549e-08 7.420509524231062e-07 -1.1757454069802984e-07 -2.2296550956636014e-07 -1.1004280484586674e-08 1.4835451101287692e-08 3.2230903906236545e-08 -3.33649575040808e-08 2.3663931115454707e-08 2.705287911448266e-08 -3.941542605476848e-08 -1.5344605421274508e-07 2.984984328736745e-08 1.383265488985923e-06 -6.232590002072085e-08 -1.7422739635286866e-08 4.867914505086148e-08 3.8944713354503816e-08 -4.0584124655458276e-08 -4.274973352296011e-08 1.6369612447968974e-08 1.8513029485498367e-07 -6.4136619667937005e-09 5.7947756179975726e-08 2.023560603964466e-07 -1.5058427851174206e-08 -2.761463285113397e-07
PC.PC11 1.3869889778370777e-07 4.5889293975991085e-08 4.528410489249486e-07 -4.912061461793339e-07 6.189696247618551e-08 1.8087819448712823e-07 6.233555439621397e-10 -8.028626582935915e-09 -3.5788043431325747e-09 -1.2415077053194162e-08 1.271696137003395e-08 2.999781906774356e-08 -2.2080550812582632e-10 2.6401829422455163e-08 7.613966630442994e-08 -6.232590002072081e-08 1.0860684693222568e-06 -6.221184677066586e-08 -1.8362214999010558e-08 2.3141915009165653e-08 -5.974722252489263e-08 8.752207759884698e-08 6.1260225675947085e-09 -6.191878726405033e-08 2.2960143320965115e-09 2.8310141530279976e-08 -1.0141033415401437e-07 -2.3017945254562804e-07 1.3338978867681043e-07
PC.PC12 6.007567933895838e-08 2.8839990407305955e-09 -4.619166504543172e-07 5.726397500253732e-08 1.6104119647726129e-07 -5.535858738675912e-08 1.5037245823492058e-08 -6.140881993652115e-09 -1.5632948044065048e-08 3.4566623216673235e-08 2.100800880234425e-08 1.3988847145073776e-08 -4.427085438297082e-08 -4.274934887561045e-08 -9.194372145435781e-09 -1.7422739635286568e-08 -6.221184677066583e-08 1.344364901906643e-06 -5.282267110673122e-08 3.959451735808382e-08 3.4836589901278824e-08 1.0256313256799698e-07 -3.316540367022965e-08 -4.489939449954635e-09 1.1645970786838443e-07 4.624026560580821e-08 5.5429211444816544e-08 3.344885445688618e-07 2.285149419599417e-07
PC.PC13 -1.6776548157967858e-07 -4.871302346283644e-08 -2.1027443045877802e-07 4.82361689240953e-07 1.1155179755707541e-07 -2.1072193379968383e-07 -9.677429487362397e-09 2.6460141360880477e-08 -1.0578472687874787e-08 -3.4299188201226446e-09 -1.1867743158317452e-08 6.188910821075959e-08 1.7005117300780622e-08 1.3851706628272748e-08 -1.516386645465982e-07 4.867914505086144e-08 -1.8362214999010687e-08 -5.282267110673117e-08 1.0317177139476215e-06 9.5825468526645e-09 -1.3843180181341484e-08 -1.3283829659500156e-08 -9.200949291935687e-09 9.593106889357826e-09 -5.954990542762616e-08 -1.6895812556539356e-08 2.5430746594698243e-07 2.751343248376281e-08 -1.4594339563743973e-07
PC.PC14 -1.4738985728919416e-07 1.3164346085832844e-08 2.6325727140557726e-07 8.793245286825703e-08 -2.5570649194629656e-07 -1.6457525376406432e-07 -7.819763085192197e-09 4.784914058655332e-09 1.5375694445353645e-08 3.197419165749516e-08 -1.3850979525012985e-08 2.7895746878869113e-08 4.47414817038415e-08 -2.3805107677155025e-08 -9.73514531933876e-09 3.89447133545038e-08 2.3141915009165643e-08 3.959451735808379e-08 9.582546852664503e-09 8.89252339564457e-07 -3.492664816420013e-08 -7.186825807840422e-08 -2.4314946634183096e-08 4.850507869187509e-08 -8.313264404223271e-09 -6.903355260132923e-09 -1.2266611407797921e-07 2.485072863394694e-07 1.0805651672515683e-07
PC.PC15 -1.6537234038434943e-07 4.3913506258480615e-10 -6.402390838072994e-08 -4.651271621478407e-08 6.201351672817896e-08 -1.4496016560917974e-08 1.976971771226673e-08 -6.430389960420368e-09 9.987132569571143e-09 9.156510315683788e-09 -2.2375376267630086e-08 5.195895322558653e-08 2.2646889868027094e-08 -1.6914290903013585e-09 7.680287567859594e-09 -4.058412465545827e-08 -5.974722252489259e-08 3.483658990127876e-08 -1.3843180181341566e-08 -3.492664816420017e-08 1.055827761753957e-06 -4.9528841342003084e-08 -5.1233356023287696e-08 -4.590296972287261e-08 7.417664918606143e-09 -3.440053430406904e-08 4.8020629015298985e-08 5.401384693572003e-07 4.6181392329168243e-07
PC.PC16 3.283546729746879e-08 -5.623292804629873e-09 -5.264149452550252e-07 -2.6953975666771695e-07 -3.0871985323413576e-08 3.948405863654728e-08 -6.418307857726007e-09 4.620760749674995e-09 -1.495146737108316e-08 2.6770875411181475e-08 -3.851030613163674e-08 -6.678321210075083e-08 1.5167932065740515e-08 4.936680742989658e-08 -8.641948857938959e-09 -4.274973352296008e-08 8.752207759884701e-08 1.0256313256799713e-07 -1.3283829659500063e-08 -7.186825807840424e-08 -4.952884134200288e-08 1.1142578300916682e-06 4.188346354302765e-08 -2.1339508524444204e-07 3.47808834464813e-09 3.7318625602084374e-08 -4.0673057584338885e-08 -6.853112921590756e-08 7.304825049270226e-08
PC.PC17 2.1955444693573343e-07 1.7345008541673282e-08 3.956017145277681e-07 -7.388010303199619e-07 6.655655167959105e-09 2.3170325837649291e-07 3.229630018868814e-09 -5.149606907826497e-08 1.2544370080918725e-08 -1.574930660139989e-08 1.7547352893622877e-08 -1.3102226768156025e-07 -2.7254072822631298e-08 -5.0465091114391066e-08 1.0788747626605444e-08 1.6369612447968957e-08 6.126022567594721e-09 -3.316540367022963e-08 -9.200949291935708e-09 -2.431494663418308e-08 -5.1233356023287656e-08 4.188346354302764e-08 1.2710306093052897e-06 5.679850509103146e-08 -1.4047849157997732e-08 2.7071658293026974e-08 8.172034175447206e-08 -2.043556109725392e-07 -4.883990028271736e-07
PC.PC18 -4.132172779630923e-08 -6.500598113254639e-09 -3.4138547284713105e-07 -2.5153781405402545e-07 4.6300461189833415e-09 3.687063173368752e-08 -9.310130121379203e-09 -1.1506615316065383e-08 4.396097149383256e-08 -1.5036526579191482e-10 6.453481732223174e-08 9.460333160938844e-09 -1.4458146798758839e-08 -2.214816463562082e-07 1.3338555227199143e-08 1.851302948549836e-07 -6.191878726405039e-08 -4.489939449954671e-09 9.59310688935783e-09 4.850507869187517e-08 -4.590296972287256e-08 -2.133950852444421e-07 5.679850509103142e-08 1.7109078143770567e-06 -1.7026355993924025e-08 1.5833295204078088e-07 -2.193726895299633e-07 3.7837451263752435e-07 -5.770853727019816e-07
PC.PC19 9.346701244735763e-08 5.0175687571247544e-09 -2.2065693804800371e-07 -4.067749897395e-09 8.749857531054424e-08 1.4178151063555214e-08 9.436342597850721e-10 -3.925123413161468e-09 5.084145973886634e-09 -5.174179453438155e-09 1.734356975693627e-08 -1.9957635648685033e-09 -3.974309577979108e-09 4.6418375770459066e-09 2.998871321818651e-08 -6.413661966793681e-09 2.2960143320965247e-09 1.1645970786838447e-07 -5.9549905427626165e-08 -8.313264404223263e-09 7.417664918606128e-09 3.4780883446481532e-09 -1.4047849157997737e-08 -1.7026355993924088e-08 1.1912903199527662e-06 9.002175729346735e-08 -9.604478953849034e-08 4.89023976394572e-07 -6.2082307151323e-08
PC.PC20 -1.8290361266397365e-07 -3.235880961076201e-08 2.2234918159697598e-07 9.865221088960784e-08 1.90003293721374e-08 4.981737829040565e-08 -1.2308785699224626e-08 1.689951708696762e-08 -6.9939675505094606e-09 -1.7842709913823778e-08 2.150029216425652e-08 -2.9792829662091746e-08 -1.0476414971697156e-08 -4.225284095903393e-08 -6.090185828266289e-08 5.794775617997579e-08 2.831014153027995e-08 4.624026560580819e-08 -1.6895812556539353e-08 -6.9033552601329e-09 -3.440053430406898e-08 3.731862560208438e-08 2.7071658293026928e-08 1.5833295204078083e-07 9.002175729346727e-08 1.0663654864589475e-06 -2.67143082328009e-08 -1.5611209868178955e-07 6.496270955918587e-08
proband -2.8047545351081404e-06 -2.6396050100792194e-07 -5.438143498670234e-07 -7.2812206299969925e-06 5.329239576418914e-06 4.601276770960213e-06 -2.0297018174973554e-08 -6.966913206986069e-08 -1.509054076797152e-07 -2.9787450559778243e-07 2.2992994382320412e-08 -4.789063265239998e-08 -3.056390825809174e-08 -1.081976120891106e-07 -2.8280168987005907e-07 2.0235606039644696e-07 -1.0141033415401468e-07 5.542921144481658e-08 2.543074659469818e-07 -1.226661140779797e-07 4.8020629015298985e-08 -4.067305758433898e-08 8.172034175447216e-08 -2.1937268952996366e-07 -9.604478953849086e-08 -2.6714308232800923e-08 0.000246175530858898 -0.00014561772149716015 -0.00013535565060131794
paternal 8.671164149032197e-06 3.139677038347903e-08 -1.2953278167179623e-06 6.372543309774857e-06 -3.672528057393727e-06 -4.707991654141699e-06 4.80075778651352e-07 2.858266352947601e-07 -7.509585803997529e-07 -1.7657836707041966e-07 -5.141464818932983e-07 2.964093277149487e-07 7.556140365993682e-07 7.874624158489193e-08 5.666200501437887e-07 -1.5058427851174467e-08 -2.301794525456278e-07 3.3448854456886207e-07 2.751343248376291e-08 2.4850728633947026e-07 5.401384693572001e-07 -6.85311292159078e-08 -2.0435561097253935e-07 3.783745126375246e-07 4.890239763945729e-07 -1.561120986817892e-07 -0.00014561772149716012 0.00033595750474917004 5.937433068160073e-06
maternal -1.756792311673323e-06 5.133725721670544e-07 7.881097931549717e-06 4.597139454012588e-06 -5.175599399029092e-06 -3.934994512486557e-06 3.1050179136370046e-07 4.850228578790778e-07 -6.829342796774352e-07 -2.695940991541853e-07 -4.7304295511270237e-07 -4.618921989113014e-07 2.884591409631425e-07 3.633473066254987e-07 8.957031001763488e-08 -2.7614632851134e-07 1.3338978867681046e-07 2.285149419599414e-07 -1.459433956374391e-07 1.080565167251569e-07 4.618139232916831e-07 7.304825049270213e-08 -4.883990028271735e-07 -5.770853727019814e-07 -6.20823071513226e-08 6.496270955918605e-08 -0.00013535565060131797 5.937433068160096e-06 0.00030167030172124296
