 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.3663750186397334e-07 5.6514020201123095e-08 1.1883749929713205e-06 3.326442588896817e-08 -3.681106692996499e-07 -8.211612469905256e-08 -2.479815051545554e-08 2.7814202151432337e-08 3.24643390041027e-08 7.138857571349769e-08 1.23245249509806e-06 2.2635036811218553e-08 -1.2818362113920223e-08 3.5914388238660464e-09 8.826710451391215e-09 1.8875681952954702e-08 1.571466330135529e-08 2.2486085417910744e-08 -1.1664812608771377e-08 -2.0617552152460083e-08 -1.949580296326464e-08 -4.416803106071337e-08 1.535896602726553e-08 8.077293029858162e-08 1.9013441276898503e-08 2.917044995388602e-08 -4.903023235303033e-07
PC.PC6 1.000636504979207e-07 3.4959916569059746e-08 -5.642029723497392e-07 2.1504962208517148e-07 6.215563627874439e-08 -1.1163196907677604e-07 -5.438758902477235e-10 -3.727296539003567e-08 1.0638190693521489e-08 -4.11948404379882e-08 2.263503681121853e-08 1.130330249067518e-06 3.525865025544406e-08 -1.8504655761534783e-08 -7.748444891706366e-08 1.7755164442702294e-08 3.1165567326235216e-08 1.1393531154173276e-08 7.149304823690435e-08 2.447162367532915e-08 4.7635296172002995e-08 -6.995706288965559e-08 -1.2552671847908376e-07 1.4314998345333672e-08 -2.714026888818113e-10 -3.048468390401531e-08 -1.2492917965974203e-07
PC.PC7 -3.9788477583149283e-07 -3.4621540043042253e-08 -2.3149240991555955e-07 -3.444635110820248e-07 9.894716843472852e-08 1.0732764416386935e-07 -1.50970959733286e-08 -1.8990882882382438e-09 2.598862670776462e-08 1.1993261644563227e-07 -1.2818362113920309e-08 3.525865025544414e-08 9.901093573447945e-07 1.1415217831716979e-07 5.904236462066154e-09 -3.858313182651793e-08 -2.831260461429806e-09 -4.374179699966747e-08 1.762370501452134e-08 4.315406275747223e-08 1.9162825303774382e-08 1.5848914518659976e-08 -2.553319211102646e-08 -2.3071161050175463e-08 6.778547250114824e-10 -5.151016061905912e-09 4.902015023462311e-07
PC.PC8 2.2350772573986597e-07 1.2400992421843735e-08 -7.036068198313233e-08 -4.260606450715693e-08 5.544757569768568e-08 5.429204643711571e-08 1.6061150586488123e-08 -7.994251669689051e-09 -3.9003442522307525e-08 4.2060172271065005e-08 3.591438823866086e-09 -1.85046557615347e-08 1.1415217831716978e-07 1.4215757816430179e-06 -2.8244122696962274e-08 -1.3019871388748367e-07 1.7453609116368146e-08 -3.883435411681571e-08 9.551820663182164e-09 -3.057831008635518e-08 -4.653792718417179e-09 6.103418574620233e-08 -5.441303278129001e-08 -2.6273599307543337e-07 1.3156919321175065e-08 -4.850085014623336e-08 1.0614494736725134e-07
PC.PC9 1.1288861171477597e-07 2.5249812120730442e-08 -4.0897264799365124e-07 -2.0125573226469326e-07 1.8789417434738642e-07 4.477469236187055e-08 1.7159367157113156e-08 -2.7207787891646865e-09 4.914027081823525e-09 3.4655697897802158e-09 8.8267104513912e-09 -7.74844489170636e-08 5.9042364620661965e-09 -2.824412269696213e-08 1.2995876006779524e-06 4.735774544861486e-08 3.9651841985664106e-08 1.3824071289121086e-09 -1.4815228237769832e-07 -1.5418873207174088e-08 8.704345190950588e-09 -1.8938550725468e-08 3.1263017876533764e-08 5.649266014938999e-10 3.2258504204252326e-08 -5.227512585690257e-08 3.027933982919355e-08
PC.PC10 -4.061411596578689e-09 3.1639643110041563e-08 1.3637007379747048e-07 9.60196255931032e-07 -1.4626799014985039e-07 -3.254661982368537e-07 -9.049684780232884e-09 1.6562645705934636e-08 2.796178219964501e-08 -3.114139200467671e-08 1.8875681952954583e-08 1.7755164442702255e-08 -3.8583131826517916e-08 -1.3019871388748317e-07 4.735774544861496e-08 1.6867699284737863e-06 -9.358476249668193e-08 2.0919213379142237e-09 5.3926544148993364e-08 4.4324837524501256e-08 -4.2572083288416726e-08 -4.6409759557496713e-08 2.382552617174651e-08 1.9505470480847054e-07 -5.922390033328498e-10 6.186954751215505e-08 1.0624185946042397e-07
PC.PC11 2.555300961528825e-07 5.536864739746229e-08 6.048334783642322e-07 -5.463470172452751e-07 2.955070633658067e-08 2.1874669699820175e-07 -6.784119979978213e-10 2.723524923429956e-09 -1.1678100571853872e-08 -1.1767581889629745e-08 1.5714663301355295e-08 3.1165567326235236e-08 -2.831260461429823e-09 1.7453609116368086e-08 3.9651841985664086e-08 -9.358476249668203e-08 1.2293205226132086e-06 -7.562862366481034e-08 -2.5913169760964784e-08 1.5901600427952224e-08 -6.139853272072844e-08 9.665310384783371e-08 2.267675418033588e-08 -7.29925718846304e-08 4.799804734241841e-09 3.478716370717493e-08 -1.5655462143868394e-07
PC.PC12 1.8804417762260922e-08 -2.1700043273289707e-09 -5.154033391987665e-07 -2.7140805151636714e-08 1.2859564459757775e-07 -5.432376131381512e-08 1.4464573102672413e-08 -1.015158005927097e-08 -2.130340239784478e-08 4.548111160947058e-08 2.2486085417910708e-08 1.1393531154173255e-08 -4.374179699966737e-08 -3.8834354116815554e-08 1.382407128912123e-09 2.091921337914118e-09 -7.562862366481045e-08 1.5481785012835234e-06 -5.7944053828971756e-08 4.5901442575555033e-08 3.293137380016155e-08 1.197870528092533e-07 -3.3017172417553235e-08 4.442200532316835e-09 1.0916807610219201e-07 4.0375306067473924e-08 3.658478345870802e-07
PC.PC13 -1.8296553291503587e-07 -5.4459698542375435e-08 -2.0556823456862948e-07 4.805275301495342e-07 1.3075442660551295e-07 -1.561807973221432e-07 -8.431498427342842e-09 2.6087465078390262e-08 -1.348746666294117e-08 -5.855394218156672e-09 -1.1664812608771394e-08 7.149304823690414e-08 1.7623705014521332e-08 9.551820663182144e-09 -1.4815228237769822e-07 5.392654414899339e-08 -2.591316976096478e-08 -5.794405382897169e-08 1.1783201758869841e-06 5.073576528014424e-09 -2.897205673299571e-08 -2.3641376726085507e-09 -6.714452996105385e-09 1.025860389863905e-08 -7.623440799044669e-08 -1.7469691351096633e-08 2.3891512468774276e-07
PC.PC14 -1.6255848056983584e-07 1.3530869643424642e-08 2.465802961742428e-07 -3.5749396848189735e-08 -2.444025483092348e-07 -1.0069821387047096e-07 -1.0363171811716509e-08 5.976825474997004e-09 1.7794264596850694e-08 3.93885466803779e-08 -2.0617552152460086e-08 2.4471623675329196e-08 4.315406275747225e-08 -3.057831008635515e-08 -1.541887320717412e-08 4.4324837524501256e-08 1.59016004279521e-08 4.590144257555494e-08 5.073576528014502e-09 1.0431581161845781e-06 -4.269023912574177e-08 -9.00789947511084e-08 -1.8087142077781875e-08 5.0638009243597675e-08 -9.152296585451878e-09 -3.3510262740653664e-09 1.1279015729476704e-07
PC.PC15 -2.1315736947020045e-07 4.999944350438272e-10 -1.721813150249931e-07 -1.7611018793084272e-07 1.0000625982110322e-07 3.634389508348236e-08 2.4287896217378805e-08 -1.031119228150934e-08 1.845786686414672e-08 1.0695866664629357e-08 -1.9495802963264593e-08 4.763529617200306e-08 1.9162825303774375e-08 -4.6537927184172325e-09 8.704345190950578e-09 -4.2572083288416686e-08 -6.139853272072841e-08 3.2931373800161554e-08 -2.8972056732995688e-08 -4.269023912574163e-08 1.237250217483406e-06 -4.90064859196702e-08 -5.340324981722541e-08 -4.818970604781423e-08 6.76959779246575e-09 -2.401852888354821e-08 6.14304526519759e-07
PC.PC16 1.2366444389870583e-07 -1.0202983838932748e-08 -7.041893859113423e-07 -3.257004208862204e-07 -3.9521751659407564e-08 3.8695061547017656e-08 -6.517218999766673e-09 1.1477389898416038e-08 -2.3128621843664605e-08 3.309558113983953e-08 -4.4168031060713405e-08 -6.995706288965565e-08 1.5848914518660062e-08 6.103418574620224e-08 -1.8938550725467917e-08 -4.6409759557496766e-08 9.665310384783357e-08 1.1978705280925323e-07 -2.3641376726086644e-09 -9.007899475110833e-08 -4.900648591967005e-08 1.3103256048023036e-06 4.1154586446772194e-08 -2.337865112948421e-07 3.5102010747875946e-09 2.9591459824949922e-08 -9.636839065301507e-08
PC.PC17 4.811100828282376e-07 2.096205119586616e-08 3.566818723298997e-07 -8.026806186690777e-07 5.841336742787019e-08 2.571662786177406e-07 3.932566145840628e-09 -3.4935052411977593e-08 1.0797061412143626e-08 -1.2291535659417607e-08 1.535896602726551e-08 -1.2552671847908376e-07 -2.5533192111026444e-08 -5.441303278128998e-08 3.12630178765337e-08 2.3825526171746523e-08 2.2676754180335825e-08 -3.3017172417553394e-08 -6.714452996105373e-09 -1.808714207778189e-08 -5.340324981722542e-08 4.1154586446772234e-08 1.4471857359105123e-06 6.158284491880618e-08 -2.687984449305796e-08 1.9157647503513883e-08 -3.50397701326954e-07
PC.PC18 -3.7106212376057366e-08 -2.255210105835745e-09 -5.020512452725717e-07 -2.3170943572140495e-07 8.108131795894272e-09 -5.510066520980986e-09 -1.2230276549653177e-08 -5.954345663517618e-09 5.0340448137875844e-08 4.520314539779595e-09 8.077293029858154e-08 1.4314998345333662e-08 -2.3071161050175433e-08 -2.6273599307543295e-07 5.64926601493904e-10 1.950547048084706e-07 -7.29925718846304e-08 4.4422005323167715e-09 1.0258603898639044e-08 5.063800924359758e-08 -4.818970604781419e-08 -2.337865112948422e-07 6.158284491880613e-08 1.974637670901914e-06 -2.5818962431053868e-08 1.7275506026569006e-07 -4.5099838382060214e-07
PC.PC19 7.495745041646617e-08 3.100318142845698e-09 -3.662605814515957e-07 1.4425752803875192e-07 1.209498148441749e-07 -3.37811414154892e-08 -1.7026567857911533e-11 -2.8966509896549784e-09 9.48231872197113e-09 -5.270656728907007e-09 1.9013441276898523e-08 -2.714026888818131e-10 6.778547250114687e-10 1.3156919321175126e-08 3.225850420425231e-08 -5.922390033328599e-10 4.799804734241777e-09 1.0916807610219194e-07 -7.62344079904467e-08 -9.152296585451883e-09 6.769597792465838e-09 3.5102010747874858e-09 -2.6879844493057928e-08 -2.5818962431053957e-08 1.4223352455273875e-06 1.0340987854175264e-07 1.455071966567139e-07
PC.PC20 -3.715429049923488e-07 -3.1475596288421594e-08 2.7441379464395466e-07 2.2667935753858504e-07 4.090022236581099e-08 5.621163248696397e-10 -1.432147951682208e-08 1.4300737052381483e-08 -8.059218363593324e-09 -2.4386891049170994e-08 2.917044995388607e-08 -3.048468390401528e-08 -5.151016061905876e-09 -4.8500850146233353e-08 -5.227512585690255e-08 6.186954751215514e-08 3.478716370717481e-08 4.0375306067473845e-08 -1.7469691351096676e-08 -3.3510262740652874e-09 -2.4018528883548157e-08 2.9591459824949797e-08 1.9157647503513926e-08 1.7275506026569014e-07 1.0340987854175266e-07 1.2684410812499595e-06 -8.729815149102903e-08
proband 1.3145045312121023e-07 -6.894614061678483e-08 3.9322102550255065e-06 -3.974368295588732e-06 1.0928414216779103e-06 1.395301424414497e-06 3.4459181966965813e-07 3.713991439903953e-07 -9.998088065885758e-07 -6.072482611104242e-07 -4.903023235303038e-07 -1.2492917965974216e-07 4.902015023462312e-07 1.0614494736725144e-07 3.0279339829193303e-08 1.0624185946042381e-07 -1.565546214386835e-07 3.6584783458708064e-07 2.389151246877428e-07 1.1279015729476731e-07 6.143045265197588e-07 -9.636839065301507e-08 -3.50397701326954e-07 -4.5099838382060225e-07 1.4550719665671407e-07 -8.729815149102905e-08 0.0001475507438768959
