 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 -1.3584063829065369e-05 1.1172645605951353e-07 1.795600940445732e-06 -3.905817308815278e-07 -1.0202533706731954e-06 3.2378500494447503e-07 1.8186329931909316e-06 6.805200366117044e-07 5.102161925399495e-08 -8.121221469054104e-07 3.883710802414415e-06 -7.93732827007895e-09 -9.668198337259261e-07 4.364036557321251e-07 -2.0680153326493232e-07 3.452988937766914e-07 3.0440011415032727e-07 -3.735392939800163e-07 -2.927345012448315e-07 -1.1447386757419213e-06 1.7156968062548584e-06 1.8724000392315177e-08 -6.457158848904885e-08 3.3602150766704435e-07 -2.0069242425692323e-08 -4.645875579753263e-07 -1.1990245423184217e-06
PC.PC6 6.486872259091242e-06 6.027464927843001e-08 -7.300243528729176e-07 -6.696750060934392e-08 1.35038605139592e-07 1.5949542303118092e-08 5.416258733792103e-08 -3.965987307792677e-08 5.44785561985836e-07 3.730915159733468e-08 -7.93732827007909e-09 2.77444060882649e-06 1.620946781948973e-07 6.231329860951637e-09 -1.076564460858218e-07 5.570102321163522e-09 -1.41037494600961e-07 -2.3491128832973206e-08 -1.5389209491894534e-07 -4.276825050966246e-08 3.352136461709806e-08 1.4979899680585606e-08 -1.7199663616378788e-07 2.0737571396662105e-09 -4.9227039625274584e-08 5.1786457370186003e-08 -1.8359253666095244e-07
PC.PC7 -1.637563794181481e-05 -6.214568080941472e-08 -1.244108440823567e-06 -3.143683875940004e-08 1.326490842347357e-06 -5.91502683770652e-07 -2.0710152765489045e-06 -4.3965124507580655e-07 -2.8230611216151145e-06 4.4124546367485785e-07 -9.668198337259261e-07 1.620946781948975e-07 2.9352304111031286e-06 -2.413725227609696e-07 3.632846285958642e-07 -2.1639207410186847e-07 -3.0621842570080293e-07 2.7353851187486534e-08 1.7508920074177997e-07 4.816777227145517e-07 -3.0172778134832344e-07 2.813855646880513e-07 2.5863724982214635e-08 -9.676748910245264e-08 -7.709475743136676e-08 4.679922374559118e-07 1.4101149699400753e-06
PC.PC8 5.428743142676496e-06 3.772923855875072e-08 3.3931983718570624e-07 -1.5720921730132147e-07 -2.015345130331573e-07 5.360779920229096e-08 9.46905801574433e-07 1.8481411106192333e-07 1.041044963861655e-06 -1.1176383401458284e-07 4.3640365573212503e-07 6.231329860951629e-09 -2.4137252276097095e-07 2.807069975529556e-06 -2.559229189513734e-07 2.9789846559065222e-08 2.3567428115346737e-07 -1.830423797455019e-07 -2.212029669179444e-08 -4.3801812412200564e-07 5.500965098502021e-07 3.806412811667755e-07 -1.300291657028273e-07 -4.365371209387987e-07 -1.9545919559415795e-07 8.09096721380058e-08 2.0362053280121086e-07
PC.PC9 -3.6351557523457258e-06 7.599394754637063e-08 -1.4579587855365055e-06 -2.811857054563277e-07 3.440857693187539e-07 1.0679534362755764e-07 -1.0143056540080088e-06 -3.157005000617804e-07 -1.192789285586318e-06 8.761672719454495e-08 -2.0680153326493221e-07 -1.076564460858223e-07 3.6328462859586477e-07 -2.5592291895137325e-07 3.570134735868163e-06 -9.028140545535623e-08 -2.338066355204486e-07 -1.6218111752245428e-07 -2.9560391300841864e-07 -2.69126992039824e-07 5.362662267128183e-07 -6.632396689294834e-08 -6.647723526584886e-08 1.0808763734833748e-07 1.7907840738979943e-07 -5.569198569762845e-07 -2.822555169167167e-07
PC.PC10 -1.2893887112219348e-06 8.334829177856142e-08 8.828247492748953e-07 6.069743627059935e-07 -1.1618129546990972e-06 3.742245934862422e-07 4.1652934885101993e-07 1.8621409004213458e-07 2.2333178860441648e-07 -1.656829331995655e-07 3.45298893776691e-07 5.570102321163383e-09 -2.1639207410186823e-07 2.9789846559064292e-08 -9.028140545535642e-08 3.2467294193951572e-06 1.107796754841574e-07 -2.3764245521048955e-08 -1.7874219995927902e-09 -2.3778623606241764e-07 5.188295837535444e-07 3.4971064479827173e-07 -2.1952309758904654e-08 3.9960639373823856e-07 -1.6540526735100072e-07 4.512472243855643e-07 3.857022368636842e-07
PC.PC11 1.8565865277914401e-06 7.85003964129915e-08 2.1410897895065213e-07 -7.510759399512575e-07 8.449407192995796e-07 -1.287270437619088e-07 1.0260828050631186e-06 3.468088386756691e-07 9.579198973760789e-07 -1.5257586404763963e-07 3.044001141503266e-07 -1.4103749460096086e-07 -3.062184257008035e-07 2.356742811534671e-07 -2.3380663552044886e-07 1.1077967548415748e-07 3.3487496166998396e-06 -9.606286152413107e-08 1.2236316915502271e-08 -3.4422620956990153e-08 1.6850283348832044e-07 8.450221779987891e-07 -6.5496210796494915e-09 -1.1921920233630664e-07 -4.391478074036504e-07 8.914339156402248e-07 -6.314875061480779e-07
PC.PC12 2.8171604484675673e-06 -3.0636088592504303e-08 -7.137562975693666e-07 1.1114790423582389e-07 5.840440219231185e-07 -2.2179391324140924e-07 -4.2820492446312096e-08 -6.771684606119462e-08 2.3636672410000412e-07 2.3623343890944328e-07 -3.735392939800166e-07 -2.3491128832973245e-08 2.7353851187485942e-08 -1.8304237974550218e-07 -1.6218111752245423e-07 -2.3764245521049418e-08 -9.606286152413111e-08 2.946303834712763e-06 1.1091773195873602e-07 7.201648587386791e-07 -1.0245255385228033e-06 -3.1279517406091365e-07 7.265243281636433e-08 -1.4250565709157182e-07 2.9743961466695694e-07 -5.2358447374915746e-08 1.0827569117707087e-07
PC.PC13 6.310882998494786e-07 -9.357078205817864e-08 -1.0923060091436983e-06 1.1119576144087289e-06 7.290255432580822e-07 -7.891911477274328e-07 -2.497723679651816e-07 -1.6408262243098175e-07 5.626333699673611e-08 1.0324126480980051e-07 -2.927345012448316e-07 -1.5389209491894552e-07 1.750892007417801e-07 -2.2120296691794576e-08 -2.956039130084186e-07 -1.787421999593048e-09 1.223631691550125e-08 1.109177319587362e-07 3.032923088462728e-06 2.098057580777449e-07 -4.068310387957757e-07 1.5388575412375375e-07 4.354586664098212e-08 -3.917426752881367e-08 -1.2373809388650795e-07 2.802252057794533e-07 5.423807842039998e-07
PC.PC14 -1.2267318973163355e-07 -2.438666764927226e-08 1.0782937905240401e-07 1.3396509099038673e-06 9.996349094789146e-07 -1.4201311233986502e-06 -7.427175134482409e-07 -1.6799020604922216e-07 -3.315609910879274e-07 4.580101903801753e-07 -1.1447386757419217e-06 -4.276825050966264e-08 4.816777227145521e-07 -4.380181241220057e-07 -2.6912699203982375e-07 -2.377862360624181e-07 -3.44226209569919e-08 7.201648587386788e-07 2.0980575807774448e-07 4.103719821878942e-06 -3.6449899244188647e-06 -1.9205179947377186e-06 9.771230989908378e-09 -3.1163464499415045e-07 6.031605438971111e-07 -7.090924341137448e-07 2.697430008729523e-07
PC.PC15 -1.882936691590702e-05 2.8722485802427732e-08 -4.859627674214238e-07 -3.0818007571170036e-06 -1.1786691831884843e-06 1.8764275902441666e-06 3.382775447901743e-07 1.1201421486612137e-07 -1.559303216814922e-06 -7.48986916547756e-07 1.7156968062548582e-06 3.3521364617098306e-08 -3.017277813483229e-07 5.500965098502033e-07 5.362662267128179e-07 5.18829583753545e-07 1.6850283348832303e-07 -1.0245255385228025e-06 -4.068310387957753e-07 -3.644989924418866e-06 9.395446522554302e-06 2.9204269033865688e-06 -1.3752114937898116e-07 5.781787868494471e-07 -1.2611134705854834e-06 1.4643806143453223e-06 1.0278208612207013e-06
PC.PC16 2.7149882333121914e-07 2.2248369234777456e-08 -1.6499292852540945e-06 -8.940208674707048e-07 -1.096640731783981e-07 3.0987962295280213e-07 8.286340871387226e-08 1.0329443035316992e-07 1.0911477613060225e-07 7.429727361527476e-08 1.872400039231555e-08 1.4979899680585236e-08 2.813855646880512e-07 3.806412811667753e-07 -6.63239668929489e-08 3.4971064479827183e-07 8.450221779987902e-07 -3.127951740609127e-07 1.5388575412375478e-07 -1.920517994737716e-06 2.9204269033865637e-06 5.683464649325337e-06 6.993230297695077e-08 -8.993221404675825e-08 -1.3978361537698305e-06 2.8550488140309358e-06 4.5234652393834044e-07
PC.PC17 1.6181934661829732e-07 1.0116182840919571e-08 3.7169776084053896e-07 -1.0154116132982025e-06 -3.494407930067753e-07 3.9317630673113044e-07 -4.088929069272583e-08 -3.110033054285589e-08 -1.3228072807499996e-07 -9.936300686751184e-09 -6.457158848904896e-08 -1.7199663616378793e-07 2.586372498221457e-08 -1.3002916570282733e-07 -6.647723526584891e-08 -2.1952309758904747e-08 -6.549621079649566e-09 7.265243281636449e-08 4.3545866640982206e-08 9.771230989908636e-09 -1.3752114937898161e-07 6.993230297695045e-08 3.418801902848539e-06 5.948566260430056e-08 4.874496221979716e-08 6.928142587031435e-08 -1.2056135363027277e-07
PC.PC18 -2.4521457308070783e-06 -1.5651728773671056e-08 -1.33588683423607e-06 -2.1738123586562946e-08 8.33721087963631e-07 -5.89028840943362e-07 -1.0423974689786276e-07 -5.4143733246261855e-09 -2.758854354218499e-07 -1.0136414045154946e-07 3.3602150766704446e-07 2.073757139666172e-09 -9.676748910245219e-08 -4.365371209387987e-07 1.080876373483376e-07 3.9960639373823824e-07 -1.1921920233630654e-07 -1.425056570915716e-07 -3.917426752881365e-08 -3.1163464499415045e-07 5.781787868494473e-07 -8.993221404675795e-08 5.948566260430072e-08 3.6009375199382312e-06 -1.0067273134342876e-07 1.697667570823486e-07 -7.802257961404423e-07
PC.PC19 -1.5785303804493005e-06 6.017778498096862e-08 3.3255900499379914e-07 1.108230726380867e-07 -6.26666959919107e-07 2.3979055696227174e-07 -4.204778264228621e-07 -1.2442812612425752e-07 -5.176164855678434e-07 -1.3560702112019486e-08 -2.0069242425691992e-08 -4.922703962527456e-08 -7.709475743136669e-08 -1.9545919559415782e-07 1.7907840738979925e-07 -1.6540526735100075e-07 -4.391478074036508e-07 2.974396146669565e-07 -1.2373809388650848e-07 6.031605438971103e-07 -1.2611134705854815e-06 -1.3978361537698305e-06 4.874496221979693e-08 -1.0067273134342859e-07 3.6481549888268997e-06 -1.5993873655511788e-06 -6.272186403537663e-07
PC.PC20 3.6001722748424986e-06 -8.35292427669522e-08 6.156670470122919e-08 1.2058002659559901e-06 7.257883339462417e-07 -6.294600052609263e-07 3.4908626313114135e-07 1.4181427761318417e-07 9.495482663218752e-07 2.096863843399007e-07 -4.6458755797532624e-07 5.1786457370185805e-08 4.6799223745591163e-07 8.09096721380057e-08 -5.569198569762841e-07 4.512472243855641e-07 8.914339156402259e-07 -5.235844737491509e-08 2.8022520577945426e-07 -7.090924341137436e-07 1.46438061434532e-06 2.8550488140309358e-06 6.928142587031447e-08 1.6976675708234855e-07 -1.5993873655511793e-06 6.306274390229525e-06 9.12254328087014e-07
proband -5.9926768029841106e-06 -1.7372967316252014e-07 3.3747517735248683e-06 7.864501714228187e-07 6.299160796975497e-06 -1.9140680111147752e-06 9.8568756240169e-08 2.856608219106997e-07 -2.647662001868903e-06 -1.1694027258734873e-06 -1.1990245423184219e-06 -1.8359253666095043e-07 1.4101149699400743e-06 2.036205328012124e-07 -2.8225551691671726e-07 3.8570223686368363e-07 -6.314875061480774e-07 1.0827569117707119e-07 5.423807842039996e-07 2.6974300087295227e-07 1.0278208612207005e-06 4.5234652393834e-07 -1.205613536302731e-07 -7.802257961404427e-07 -6.272186403537669e-07 9.122543280870135e-07 0.00026976879484160983
