 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.00039438136603436343 -1.5105717552352464e-06 0.00021163056061511372 -3.223392414281438e-06 1.5250158813680325e-08 0.005690372994510055 -0.004874732874614086 -0.0012506519544556252 -0.004817755832955714 0.015069637339086908 0.4819102608217586 0.005114540898590956 0.02853501725293244 -0.001564557983281853 -0.01254896098275056 -0.03167575463994863 0.011948971457444042 0.050221761216381645 -0.022095571006049617 0.013359462458523956 0.027843962904822397 0.011975840073734683 -0.008747543878881065 0.011602929048012495 -0.019901387142065498 -1.177387285288629e-05
PC_9 0.0003287401631254877 1.6355584859831437e-06 -0.0001991284369322695 3.0937612155701886e-06 -1.5365142331655788e-08 0.007741437469841063 -0.011182653019057718 0.004755991868969633 -0.017077763164363133 -0.014046422270745436 0.005114540898590993 0.6563790910756083 0.032606857875626075 -0.004941529856543164 -0.034921475844001015 0.016678600475885038 -0.005433785800844276 -0.010873426631114598 -0.024259121373038543 -0.02570754987376503 -0.008435402588746163 0.0033454872161860706 -0.003243044928648318 -0.0168483245401585 0.03824392113010738 -2.2287711644948487e-06
PC_10 -0.0003981679996997208 -1.3462563419716124e-05 0.00023970621841674662 -4.001814606524829e-06 2.103018867065268e-08 -0.010167278892855005 -0.0007310584603106207 -0.025792799285091293 -0.01748558488442017 -0.029250398722979347 0.02853501725293232 0.03260685787562617 0.8167441395794549 0.03446826482258442 -0.031191605487838624 -0.026626764536918007 0.0007541575410295071 0.03561969858619259 0.0038503122905212896 -0.021299688169109012 0.02404799899024496 0.004801737968117075 -0.01413070705802104 -0.002476923564898405 -0.023633541189080513 1.9903130046329803e-05
PC_11 0.0001399796462528386 1.8701204852550277e-05 -0.0001783824786862488 3.306137059513719e-06 -1.8553295515352205e-08 -0.0010364984218826656 -0.02102397528435142 0.009380875906530516 0.011501922052122412 0.01815447388359919 -0.0015645579832816853 -0.004941529856543295 0.03446826482258452 0.7411746221984914 -0.01770627468872507 -0.015988217535307374 0.02112627415879008 0.05598462789313069 -0.012115773500718942 0.032519698363990115 -0.031265021691009386 -0.01701076418300707 -0.004634613053016646 -0.009026103016973241 0.061632068767248395 -1.7717388939894007e-05
PC_12 -0.0003730842528858823 -9.445078202243143e-06 0.00023432564409865155 -4.094260113657045e-06 2.1829601189197054e-08 -0.00047310014953836 0.00495348288994254 -0.027029486264516924 -0.01431615153154722 0.012575057534266841 -0.012548960982750698 -0.034921475844000904 -0.031191605487838628 -0.017706274688725144 0.8112333704156112 0.03985529083222068 -0.001426420831875488 -0.019152594903135905 0.005046622860321355 0.03938119493361373 0.03343865697565855 0.01962664055231005 0.02359557286668182 0.02395972297412318 0.006420068789307243 -6.179964916405574e-05
PC_13 7.28848650303447e-05 -2.504096871210495e-05 -1.622638019019935e-05 -1.721412325387229e-07 1.464180808009621e-09 0.003156103603183377 0.018717521254077798 -0.02215785093169998 -0.0005534235339521198 0.04635903458695771 -0.03167575463994872 0.016678600475885135 -0.02662676453691812 -0.01598821753530733 0.03985529083222053 0.86703458541669 0.014397598865617256 -0.018225876466010312 -0.023988123220364317 0.037104464409193065 0.03580509323238414 0.009024637631344793 -0.04435713196702104 -0.04037946720438812 -0.017960715214212095 2.282905377384962e-05
PC_14 -0.00022068722825834588 3.249956279384732e-05 8.79140153874669e-05 -5.693402955968305e-07 7.307259755672793e-10 0.014864626250673349 -0.02892265292134231 0.0013205567913245598 -0.008678338452421308 0.0147564163910272 0.011948971457444188 -0.0054337858008444186 0.0007541575410297111 0.021126274158789874 -0.001426420831875253 0.014397598865617294 0.8447107968299412 -0.008172075444716383 -0.0030718810085474794 0.014044162547242686 -0.023434940084628823 -0.007684888599441317 -0.00601275124330868 -0.07043162845034276 0.01252903992892407 9.493551308552193e-06
PC_15 -5.757063636913125e-05 -2.9164030899150704e-05 -0.00010133464519723145 1.1431586380287693e-06 -5.421070336902443e-09 0.0060241093594854914 -0.010977718026088289 -0.021135921607753395 -0.03535041872375066 -0.042274207644155265 0.050221761216381645 -0.010873426631114597 0.035619698586192565 0.055984627893130766 -0.019152594903135967 -0.01822587646601035 -0.008172075444716284 1.0293680767318683 -0.0402628976266547 0.000264099465475869 0.028570169329796728 0.0023510398765346227 0.012402199099848023 0.009512620860750587 -0.03548226380081437 4.142837583772681e-05
PC_16 -0.00033523852209323655 -7.346541829734285e-06 0.00025906170507732237 -3.949365696131783e-06 1.878432695311098e-08 -0.006380223504700346 0.01697919171075258 0.020062647690634622 0.02294384421553105 -0.029120264107172982 -0.022095571006049704 -0.024259121373038494 0.003850312290521341 -0.012115773500719082 0.0050466228603214406 -0.023988123220364237 -0.003071881008547675 -0.04026289762665465 0.9926113444491914 0.028004492339421847 0.011401521374847463 -0.01140250522074509 0.01869858134635472 0.04184823186779952 0.026973862948191797 1.9862406404672426e-06
PC_17 -0.0004723547574060358 3.5103711391015214e-05 0.0004280297852918623 -6.304191240274408e-06 3.202456352304104e-08 -0.022483837297505506 0.014661641786988412 -0.03457250416557697 0.03728333721019952 0.04334687344391952 0.013359462458523846 -0.025707549873765 -0.021299688169108887 0.032519698363989845 0.03938119493361388 0.037104464409193266 0.014044162547242313 0.00026409946547590224 0.02800449233942189 1.0952777385277488 -0.06389730689322538 -0.028065508698261327 -0.032687540987018496 -0.02472067296716877 -0.08202923972771854 1.875136353269269e-05
PC_18 -0.00048206934483149816 1.507341406274543e-05 0.0004161291268730233 -5.865553937969528e-06 2.6973181050792242e-08 0.0025972470797351816 -0.010032547303941548 0.013558058489103379 -0.009893903687312055 -0.01920911172894953 0.02784396290482234 -0.008435402588746166 0.024047998990245102 -0.03126502169100969 0.033438656975658794 0.03580509323238431 -0.023434940084629128 0.028570169329796738 0.011401521374847547 -0.0638973068932253 1.1464118863083101 -0.020080462924005005 -0.02098442594688475 -0.007420071250094105 0.029020337157967223 -2.312416669245789e-05
PC_19 0.00026552395576457755 -5.648332400565506e-07 -0.00029456331609768147 4.801481792018636e-06 -2.56555224317083e-08 -0.0017963606511446338 0.005381327045222423 0.0076118245626353685 -0.00033071885602999914 -0.018995107443555835 0.011975840073734872 0.0033454872161859666 0.0048017379681170695 -0.01701076418300697 0.019626640552309994 0.00902463763134468 -0.0076848885994410315 0.002351039876534589 -0.011402505220745 -0.02806550869826116 -0.020080462924004724 1.1843077287056287 -0.002333565371192808 0.00802361949377993 -0.006504902147008972 0.00012241261459121323
PC_20 -0.00023955511744642565 -8.857540476947321e-06 0.00012076379261079523 -1.997822970082273e-06 1.002074154426329e-08 0.007301056816787709 -0.007558690182366595 0.001095789198725666 -0.009134215604768394 0.0037368783218885114 -0.008747543878881109 -0.0032430449286482963 -0.014130707058021013 -0.004634613053016684 0.023595572866681857 -0.044357131967020964 -0.0060127512433087605 0.012402199099848028 0.01869858134635473 -0.0326875409870185 -0.020984425946884825 -0.0023335653711930027 1.1314089947898394 0.031646263320706254 -0.021286213016292268 7.416078256037679e-05
PC_21 -0.0007009593796515102 2.2137841383388405e-05 0.0005961924788030258 -9.309203293619208e-06 4.8415338173618946e-08 -0.002302138729517659 -0.0005281876985459419 -0.0029836729623003715 -0.0034825293732998835 0.008106183001039933 0.01160292904801227 -0.01684832454015839 -0.002476923564898327 -0.009026103016973493 0.023959722974123354 -0.04037946720438789 -0.07043162845034324 0.009512620860750675 0.04184823186779947 -0.02472067296716893 -0.007420071250094391 0.008023619493779747 0.03164626332070627 1.2005507826531396 0.00954092138130092 4.067261042877033e-06
PC_22 0.0002870732236910179 -4.660122491819069e-05 -0.00017363400576556265 1.978190779767283e-06 -8.140309903719729e-09 0.013216517974974454 0.008659767507155545 0.02465636664659384 -0.01731845107726516 -0.016968726799398853 -0.019901387142065626 0.038243921130107515 -0.02363354118908076 0.061632068767248624 0.0064200687893069715 -0.01796071521421214 0.012529039928924152 -0.03548226380081432 0.026973862948191592 -0.08202923972771886 0.02902033715796694 -0.006504902147008697 -0.02128621301629239 0.009540921381300355 1.1712486448686175 4.15368520460278e-05
proband -4.8190248439099554e-08 -1.1228873263588904e-07 -2.6486589634647317e-07 2.9553553193108058e-09 -1.3984381433712204e-11 -8.034363036757121e-05 -5.157926085403728e-05 -1.3026256833358748e-05 -9.71478575691114e-06 1.1803731574205961e-05 -1.1773872852885958e-05 -2.2287711644939174e-06 1.9903130046330068e-05 -1.771738893989376e-05 -6.179964916405619e-05 2.282905377384976e-05 9.493551308553389e-06 4.142837583772769e-05 1.9862406404668305e-06 1.8751363532689077e-05 -2.3124166692457286e-05 0.00012241261459120664 7.416078256037766e-05 4.0672610428761064e-06 4.1536852046029235e-05 2.3902677558470975e-05
