 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
PC_13 0.00032588408345590687 -0.0003722612964616285 -0.0008633972073766968 1.5031873062938172e-05 -1.1362230567913188e-07 0.08125529807079061 0.2594971044374602 -0.13485490311756956 -0.03697999378936693 0.19527595706413867 0.13284234818558768 -0.11783853080776999 -0.6673096550982512 0.7436854008397914 0.40584310330870926 9.012270231094945 -0.023558217491331798 -0.7996981045231475 -0.36123227858276424 0.720981280556583 0.976034512282983 0.28356869480677643 -0.6596700942184364 -0.1595359169672711 -0.8690033499759624 -0.002721725165260141 0.004466545012006418 -0.005626616168587956 -0.0017868895138868
PC_14 -0.004917179605790464 0.0007342684876729533 -0.01002235787071901 0.00022447011181682115 -1.5458428467116456e-06 0.09744216867911457 -0.0597236705562681 0.0015498006368719229 0.1380615934820278 0.43584556021189447 -0.014654029061702122 -0.08996165133504792 0.16515433069174154 -0.43482396806391593 1.0727545154819214 -0.023558217491331173 9.914912126400122 0.082930170755269 -0.44004515441401965 0.4115238931903266 -0.49664774251499216 -0.48711769801422033 -0.1778716984684012 -0.8130835070840321 0.3661972828335599 0.00035522636010988683 0.0024281036644744534 0.0032553616496448887 -0.00870460145058288
PC_15 -0.0044874399855285175 -0.0009128077009259297 0.0052837520162975935 -0.0001002080514403658 5.404272576676402e-07 0.0905903769615864 -0.1893314637859779 0.025667806399063506 -0.5737172805349602 -0.5808245866185173 0.6319238666595806 -0.24407198689977178 -0.03437724094988401 0.575057304106607 0.4006852516368997 -0.7996981045231483 0.08293017075526883 12.110570237216649 -1.2014280310670575 -0.6719479231400577 1.2144573045973346 0.2834273909774515 0.704749244710395 -0.06314591989128744 -0.9314446479169638 -0.001239921150785352 0.0005398423649393892 0.004223711117285633 -0.0023996456344661903
PC_16 0.0037258763634792223 0.00013897018398804792 -0.0019902503355180984 2.508566800027848e-05 -5.416628356518345e-08 -0.08533146078895289 0.2889059937330627 0.12852458829491265 0.15168232677759463 -0.0810243903655111 -0.5173828496512611 -0.2856890008248499 0.48040327760462626 -0.177371782263518 0.44241196747094336 -0.36123227858276075 -0.44004515441401926 -1.2014280310670555 9.720031086236483 -0.14680896340060742 -0.184869561824214 0.2616339078672177 -0.24548035042741043 -0.25757389112858026 -0.014108229662302995 -0.001098481060082789 0.00021043420852192343 -0.01592374296446641 0.01597110832200879
PC_17 -0.013182756127840731 0.00044837149495626617 0.012167783913530301 -0.00020079422768375864 1.110677420653838e-06 -0.32575446075555375 0.06859904139341716 -0.35642081380117524 0.4926558426621365 0.6220442020117016 0.20680836164303804 -0.40796854891180856 -0.04980238772839138 0.5297645117651771 0.35428392798129366 0.7209812805565808 0.4115238931903286 -0.6719479231400611 -0.146808963400607 12.366050551395007 0.2128621570410162 0.44747664327138137 -0.7211556856329572 -0.6050433721952848 -0.02828032613628631 0.0005703093216055461 0.003217391515063112 0.007731898113657638 -0.01447298120916007
PC_18 -0.00018785040485037012 0.0005191791628942903 -0.011207546600838513 0.000232507239516759 -1.5003343157983028e-06 -0.03570081451468388 -0.24845961276266612 -0.36864849706062575 -0.05359188859366662 -0.3182730504738976 0.34305323557497286 -0.0018608940636484672 0.16808158241174742 0.005306833260524397 0.7183515892256656 0.9760345122829899 -0.49664774251498955 1.2144573045973375 -0.18486956182421554 0.21286215704101719 11.863206750474422 0.38919673354487555 0.46357670189328176 -0.9222359988227435 0.5115364172238529 -0.0027869890687168826 -0.0036456950577756267 0.005147373427249948 0.000671704491145941
PC_19 0.012025637924874249 9.319723011645125e-05 -0.013924276831160957 0.00023176353328886384 -1.2456278025259082e-06 -0.011437775633880463 0.05146298470148357 -0.18563827665300725 0.10831008874965815 -0.3510483319323259 0.24268291853583512 -0.11746596995132735 0.06058932704994647 -0.11468377198529515 0.08619146364489741 0.2835686948067746 -0.4871176980142211 0.28342739097745223 0.2616339078672183 0.44747664327137987 0.38919673354487355 11.820855005989737 0.017344559291483166 0.2900994916421931 0.4307043829416459 0.003352470377185235 -0.0008506293794498497 0.0045952396609999216 -0.00395680967485442
PC_20 -0.009249595916838299 0.0001715629983530596 0.008487238558878982 -0.00013868405429371414 7.584353078973144e-07 0.15084987285722082 -0.21656250571396526 -0.04661755939105183 -0.32968449006797895 -0.12498979925126436 0.2549749865078517 -0.2144917749665447 0.3989761498751221 0.17990607634094227 -0.04828674741710761 -0.6596700942184357 -0.17787169846839931 0.7047492447103961 -0.24548035042741306 -0.7211556856329578 0.46357670189328576 0.01734455929148447 15.211079834297687 -0.4420995233550531 -0.8843786441584603 0.0003103194632367841 0.0022667351274859803 -0.02702793986849099 0.024803043243470643
PC_21 -0.0029006978839906834 0.00016309241850564728 0.004305365390800566 -6.516852777922553e-05 3.7223916167470614e-07 -0.0765639585543723 0.0627001080057563 -0.08469344983766204 -0.037698768743027376 0.23744865298874043 0.1561453897631232 -0.29324974651414654 -1.0224721710258347 -0.2097834237523856 0.4197012058134695 -0.15953591696726405 -0.8130835070840301 -0.06314591989128893 -0.2575738911285775 -0.6050433721952858 -0.9222359988227443 0.29009949164219123 -0.4420995233550472 13.938674905480744 1.0144979823620845 0.001148859060270827 -0.0011671538047168498 -0.01183321109166041 0.008743070672932882
PC_22 0.002651993479225794 -0.0009760550643043952 -0.0029834677828054247 6.250931770263648e-05 -4.921732869126367e-07 0.16627014942614649 0.3604186485955214 0.19098393839601288 0.08044328728495266 -0.3248112676080891 -0.4102814412543159 0.24191575261263404 -0.7318334819287131 0.5977012912497475 -0.03902588514156557 -0.8690033499759591 0.3661972828335604 -0.9314446479169624 -0.014108229662302234 -0.028280326136287223 0.5115364172238551 0.4307043829416448 -0.8843786441584583 1.0144979823620783 12.804985120868805 -0.000559493070215254 -0.0002819366528202646 -0.00868865306727947 0.01230686975388405
proband -3.045095876342217e-05 6.710446232568921e-07 5.0095970672229085e-05 -8.359507933513239e-07 4.59954054044633e-09 0.00058451886045558 -8.628163915268942e-05 3.5340741605302244e-05 0.0011779216629339043 -0.00045167399213883076 -0.0002694375499857072 0.00029517181667921 0.00045090252282307855 -0.00012540146255549952 -0.0015255466140701242 -0.0027217251652603357 0.000355226360109872 -0.0012399211507853804 -0.0010984810600827661 0.0005703093216054844 -0.002786989068717066 0.003352470377185229 0.00031031946323682686 0.0011488590602710999 -0.0005594930702151776 0.00030989508820130984 -0.00017125799205835367 0.00018360761371185528 -0.00016194148002475543
paternal -0.0001153483569294486 -4.426201374338096e-06 0.00010546136748467287 -1.8152269037797526e-06 1.0001947947004008e-08 1.3937308454392073e-05 0.0006274849698315793 -0.001980458872942246 0.0002701383156801857 2.928549335305934e-05 -0.0011294609422363956 0.00037770093145480697 -0.0005793627092430466 0.0017764010540937854 0.007917208168042117 0.0044665450120064554 0.0024281036644746698 0.0005398423649394883 0.00021043420852159724 0.003217391515063196 -0.003645695057775889 -0.0008506293794498011 0.0022667351274861013 -0.0011671538047186827 -0.0002819366528205473 -0.00017125799205835272 0.001970950403099751 -0.001761283476886895 -0.0014482535181931044
gpp 0.0007327426911436749 -4.950962451984941e-08 -0.0007745159511351874 1.2710722286720987e-05 -6.817513620583992e-08 -0.002011624092800747 0.00230203873582768 -0.00804183284439044 0.011481408666788071 0.0034431468975389405 0.006506301776543095 -0.01979700636817286 0.012882445095166672 -0.0014425124949035706 -0.02494078931529635 -0.005626616168602704 0.0032553616496439086 0.00422371111727353 -0.0159237429644589 0.007731898113659299 0.005147373427237648 0.004595239661000306 -0.027027939868492078 -0.011833211091641808 -0.008688653067271599 0.0001836076137118563 -0.0017612834768869008 0.10746213846854388 -0.10418682755069973
gmp -0.0004274891276110623 5.892125446462079e-06 0.00043745832408060415 -6.953771895469494e-06 3.6137667149739615e-08 0.0033375526105953305 -0.0036878800091336914 0.011483772187983578 -0.010907984814189623 -0.004532644959005736 -0.0032332999626545583 0.016391197904088814 -0.01078061043925485 -0.003498494287952826 0.011659883146853277 -0.0017868895138757701 -0.008704601450582668 -0.0023996456344575214 0.015971108321999824 -0.014472981209161987 0.0006717044911566834 -0.003956809674855276 0.024803043243472062 0.008743070672900208 0.012306869753878054 -0.00016194148002476007 -0.0014482535181930963 -0.10418682755069976 0.10710629299523867
