 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gp gm
PC_8 -0.045658888391889675 -0.001251051655905979 0.09976673611344018 -0.0019301796776589487 1.1953182014479236e-05 0.48110845792579726 -0.8853532879215438 -2.7626332509214273 -3.6748169264718413 -0.43835732360773244 29.87047745155929 -0.7846474077174781 2.4419998145760315 3.5690061643668805 -0.29994341860316365 2.258680219760395 0.5548473030529211 1.730045647304389 -3.530089157311729 2.087886058885364 3.657363076658521 -1.383906744013127 5.21524616168321 0.16256561208604847 -5.449458697212091 0.016091494446858635 -0.0021304595417571386 -0.03357868541058913 -0.01173738165332655 0.01732168626573337
PC_9 0.03492036652260708 0.0009985270584390894 -0.130961383387258 0.002531542284359064 -1.6361235958563043e-05 -0.7430058534028328 -2.040248547384041 -0.5289693869930516 1.7647056758987865 3.997845779809763 -0.7846474077174641 36.5594682809247 3.7324682480523004 -1.8296816967046936 -1.1411759854948342 0.17618638206374873 -0.42254564112130677 -0.5302363846063025 -3.066069591233602 -1.0500247493822306 2.6722579333852514 3.7603959873025836 -5.214517183701688 -1.6323231922438863 2.5077091513644993 0.014553319210479506 -0.034194367584919304 0.032897525132303304 0.013190335659046854 -0.036953680124598265
PC_10 0.07420211120822902 -0.0008864337592283181 -0.04871091676012415 0.0006512029967700849 -2.420285594895735e-06 -0.6810383773645057 2.766115139020387 -1.4176024067076394 -1.4718240489394012 -2.2244788707590692 2.4419998145760435 3.732468248052295 52.05059174011088 4.575943823089063 -8.621304946121931 -0.8470013658618513 -0.22915265794800993 -1.6125774050555313 3.0722259107542826 0.04159936983556473 2.460340178240339 1.8857800958306625 -0.6716001836309314 -7.132634661959324 -5.188093842799424 -0.00735420469878544 0.022417878719996155 0.04832008634965612 -0.0049832395438508875 -0.03887215733936793
PC_11 0.03922764733559029 0.001525685334083904 0.07798856009556304 -0.001734534241696353 1.2927896327744497e-05 -0.7521320157922444 -2.5337318759115917 -0.7239525969643263 2.5031967072873034 -0.6784791164766042 3.569006164366924 -1.8296816967046814 4.575943823089069 47.413010085971216 -0.8027692436498046 8.23171060310751 -2.0898486253612822 6.0436321697678625 -0.9906610100192601 8.107072096984268 -1.1752826066115034 -2.554288691287371 2.398825726958674 -9.329980580430968 2.585065358081253 0.00061657279176998 0.05679284346281276 -0.006179669517666169 -0.052103641398638184 -0.000569015242603761
PC_12 -0.04754303953633536 -0.0007904019010533271 0.15955941391431264 -0.0031547261633581318 2.0414556972450513e-05 -0.781509594367389 1.8505170150870751 -3.037650732734629 2.3117047981648655 4.76801482315149 -0.2999434186031754 -1.1411759854948613 -8.621304946121926 -0.8027692436497822 53.016969730523854 6.328270154793528 7.177105778696925 4.750031620186221 1.7212220072759998 -0.21437754103850493 7.560503323107738 0.3635197372747872 -4.5553633109418055 1.0149919016044449 -1.996493215171785 0.008764440374523508 -0.0017204367871552055 -0.036168221239414156 0.002276906246945836 0.008097978219892247
PC_13 -0.009397040009127944 -0.0008984075109915234 -0.1847378925126254 0.0037762094889499795 -2.5247609015581032e-05 0.2548679639305498 1.8635932307154282 -2.239750351622501 0.519571871750523 -2.285936007025149 2.258680219760374 0.17618638206372578 -0.8470013658618634 8.231710603107512 6.328270154793519 49.51287612719536 1.793924027735359 -5.990849083227402 -0.6689529930201248 3.970204565750654 12.37260267192417 5.80827336027975 -1.3734358584063315 -2.8374174207008576 -5.214067504192909 -0.011539985106058782 0.039496968221076185 0.01587365105303691 -0.034474969837668554 -0.015178746743109109
PC_14 -0.012953290327921392 0.00539755701384463 -0.24937407284331597 0.005068354371069519 -3.377388471045763e-05 0.4011439352044589 1.8079955903846965 2.0075227715217654 -1.1782501583809217 5.282303631597821 0.5548473030528849 -0.42254564112132753 -0.2291526579479916 -2.0898486253612547 7.17710577869692 1.7939240277353743 56.706857825808555 1.3118230870492622 -1.9795000237830964 4.86156324442811 -4.684347530761776 -9.202841195274821 -8.098012782371082 -8.402723026907578 2.903645857190191 0.004404843991043322 -0.032599790091416427 -0.033154056730042854 0.019165487262743718 0.027324246532321357
PC_15 -0.09801163915008222 -0.0022895964120356205 0.3393575074355344 -0.006539756287587265 4.143917705610288e-05 -0.6593191880070173 -1.4736432266631276 0.5999603197975248 -2.0786847647111055 -2.155206825022928 1.7300456473043437 -0.530236384606236 -1.612577405055543 6.043632169767799 4.750031620186163 -5.99084908322733 1.3118230870493852 59.29983929130517 -3.9228529069501357 -0.8347273258374284 10.819587218843528 -2.4562693924506354 3.109155227851544 -0.47881860274852645 -4.956704229345681 0.009094572763211392 -0.0030306192975215057 -0.002757137377049469 -0.012902135691588233 -0.0151507763888145
PC_16 -0.09855766209651366 0.001498976941519099 0.11470004418934981 -0.002018448178756387 1.1577469278396864e-05 -0.2924804877244097 3.465566883661039 1.2517354032013162 0.15944703824830234 -1.9529030917367747 -3.530089157311768 -3.0660695912335547 3.072225910754262 -0.9906610100192897 1.72122200727595 -0.6689529930200698 -1.979500023783033 -3.922852906950183 49.88904381942316 -5.761256961087905 -4.260542913782537 0.04176308074185969 0.15159894825731654 -3.32031236278808 -4.012264398127595 -0.010173475623155315 0.0060121150988756925 0.04166258608927085 0.008812307029057598 -0.022003979736525202
PC_17 0.033102741116892986 0.0004444482168669912 0.08011527662369773 -0.001803720737229892 1.3270821226578143e-05 -2.1108623477552113 -1.893134417403012 -3.2851558221041017 3.638257965506735 6.269749837722592 2.087886058885345 -1.0500247493822095 0.0415993698355528 8.107072096984254 -0.21437754103850654 3.970204565750699 4.861563244428095 -0.8347273258373757 -5.76125696108788 77.0379711308266 6.215170066575204 3.2892146740905503 -5.4534315085675376 -6.727050704626544 7.197703427693512 0.024519901277080834 0.025107993776895696 -0.011320704083390982 -0.04020984232074132 -0.020331078371787027
PC_18 0.020629311232282267 0.0026626074016658356 -0.05661525661735491 0.0010063247748186151 -5.714368621657571e-06 -0.8738298933713353 -2.467357840120943 -5.99896344597297 0.4586640889399875 -1.5879622632032502 3.657363076658494 2.672257933385276 2.460340178240307 -1.175282606611488 7.5605033231077385 12.372602671924243 -4.684347530761711 10.81958721884346 -4.260542913782561 6.215170066575125 70.89824455956992 8.772342374786218 6.199175072028088 -4.036466193832217 3.7328615086418573 -0.013468093838945967 -0.043452348117637374 0.04774291301324747 0.029729409267858917 -0.033568174440955605
PC_19 -0.003998030396144063 -0.0014048774882705248 0.08604080202952549 -0.0018033333439413815 1.1984050418636462e-05 0.08974182989934558 -0.4629921214236334 -3.3728427392767055 2.3513914702854515 -3.4704242216429972 -1.3839067440131185 3.7603959873026085 1.8857800958306614 -2.55428869128738 0.36351973727479325 5.80827336027975 -9.202841195274814 -2.456269392450604 0.041763080741883334 3.289214674090512 8.77234237478625 63.93267602567622 0.33377377017110055 3.8677075640131626 6.120078661546839 -0.009600514272493421 0.01324280745585896 0.04904549868658074 0.009006237722326555 -0.028636720030406355
PC_20 -0.12515163574270155 0.0007513414501774758 0.09984263015977295 -0.001595323027163649 8.229443576277541e-06 1.5778599227492875 -2.334398561305066 -1.3096465267320325 -4.1516860623720735 -4.553124620281716 5.2152461616831705 -5.214517183701626 -0.6716001836309357 2.3988257269586364 -4.555363310941846 -1.3734358584062798 -8.098012782370994 3.1091552278514767 0.15159894825730855 -5.453431508567559 6.199175072028108 0.3337737701710685 84.23638444622853 -1.8602823637810197 -5.402095501057668 0.008659705621088592 -0.009285795079688136 0.005657879754328003 -0.0003944603371512829 0.00022450544553829395
PC_21 -0.06671471252086372 -0.00019610522076999123 0.12523173092774748 -0.0022424517006592298 1.3319866770417833e-05 -0.48852124317141554 2.1859638899516116 -1.7537027239382055 1.8951367056132766 2.708758182108338 0.1625656120860321 -1.6323231922438648 -7.132634661959316 -9.32998058043099 1.0149919016044326 -2.8374174207008482 -8.402723026907541 -0.4788186027485281 -3.3203123627880586 -6.727050704626553 -4.036466193832175 3.8677075640131595 -1.8602823637809949 78.90264734502865 7.108747891945368 0.008583325776589355 -0.0071720378250043435 -0.005875553855294764 -0.015557884875171868 0.003235791839977532
PC_22 -0.0056445435235915505 -0.0016119228532718688 -0.05197028042908549 0.001104189607804286 -7.595617350973294e-06 1.8721461586511536 1.0265309534107876 0.9927655096108885 -0.16861564668346696 -2.1828557033677756 -5.449458697212069 2.5077091513645486 -5.188093842799395 2.585065358081227 -1.9964932151717698 -5.214067504192898 2.903645857190168 -4.956704229345685 -4.01226439812761 7.197703427693516 3.7328615086418493 6.120078661546836 -5.402095501057693 7.108747891945349 62.07372372565534 0.006547915847118042 -0.021912237360999946 0.05778765116747873 0.019158404267996546 -0.0647084081085692
proband -0.00042364155249721794 9.583359013066832e-06 0.00012999237477159605 -8.640294759880368e-07 -4.4480300242795526e-09 0.0027124314690712852 -0.0005979147537096756 0.009356891788576741 -0.006582605480399643 0.023367851700189488 0.01609149444685861 0.014553319210479964 -0.007354204698785567 0.0006165727917684005 0.008764440374523973 -0.011539985106055976 0.00440484399104381 0.00909457276321047 -0.010173475623155768 0.024519901277081563 -0.013468093838944492 -0.009600514272493381 0.008659705621088396 0.00858332577658937 0.006547915847116929 0.0022169646936294526 -0.0012037988221795723 -0.0010943894152333552 8.96564498026052e-05 -1.619315659984052e-05
paternal 0.0007433140432944887 -5.029959604242731e-05 4.5593178790486e-05 -2.8364026038091827e-06 3.0680905002951256e-08 0.001319102740323383 0.011372395856028 -0.019962135357603075 0.019967104207204055 -0.03682145128364181 -0.0021304595417561134 -0.03419436758491885 0.022417878719994833 0.05679284346281254 -0.0017204367871527925 0.03949696822107191 -0.03259979009141901 -0.0030306192975172613 0.006012115098876453 0.025107993776896043 -0.04345234811763564 0.0132428074558605 -0.009285795079687546 -0.007172037825002323 -0.021912237360998864 -0.001203798822179572 0.00881786079071857 0.00045190042628655096 -0.006799859561264252 0.0001091167301074414
maternal -0.00018472484946816786 8.53948798173372e-06 0.0006946458524651291 -1.5429881015318344e-05 1.0561568185077373e-07 -0.003934896875627972 -0.007764323083906838 0.015824515337920682 0.011262810925758735 -0.0021752662576775368 -0.03357868541058233 0.03289752513230449 0.04832008634965693 -0.00617966951767228 -0.03616822123941756 0.01587365105304289 -0.033154056730040814 -0.002757137377051844 0.04166258608927032 -0.011320704083400105 0.04774291301324755 0.049045498686578995 0.005657879754326166 -0.005875553855296765 0.057787651167475224 -0.0010943894152333595 0.00045190042628655183 0.01059665334148424 9.920809763677951e-05 -0.008567696433544958
gp 0.0002420974884103271 3.294467736087295e-05 -0.00109839649878025 1.9984059732123518e-05 -1.2089071625269758e-07 0.0031450633251839727 -0.006556296918556056 0.010124626482787405 -0.0052460253881779825 0.020037121635493295 -0.011737381653325227 0.013190335659047921 -0.0049832395438495795 -0.05210364139863571 0.0022769062469443586 -0.034474969837663384 0.019165487262745563 -0.012902135691592188 0.008812307029056657 -0.040209842320739944 0.029729409267856638 0.009006237722325578 -0.0003944603371521761 -0.01555788487517305 0.019158404267998044 8.965644980260687e-05 -0.006799859561264246 9.920809763677187e-05 0.006482733325318635 -0.0001343333589758881
gm 2.723223699752558e-05 -8.45744146011007e-06 -0.00019951899676711225 5.341138637257304e-06 -4.083147887030029e-08 0.003842887528803689 0.002656089421658094 -0.016306055911467707 -0.006733172537449223 -0.017513694996818124 0.01732168626573645 -0.03695368012460286 -0.0388721573393666 -0.0005690152426032488 0.0080979782198931 -0.015178746743110299 0.027324246532319643 -0.015150776388811677 -0.022003979736524314 -0.020331078371780425 -0.0335681744409549 -0.028636720030404825 0.0002245054455405637 0.003235791839978775 -0.06470840810856776 -1.6193156599835773e-05 0.00010911673010743797 -0.008567696433544957 -0.00013433335897589243 0.008211189420618091
