 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.00012435105937595755 -6.992769776251721e-06 -2.4609181090607568e-05 3.7104333630951706e-07 -2.7531877389097358e-09 0.003346097144169588 -0.0004323943780723264 0.000563097190543175 0.014225867528909333 0.014847897746880967 0.3803049588147368 0.018938473708305384 0.012781810851367193 -0.00897470491304807 -0.0037469376010573698 -0.019241204883339982 0.015976098891330285 0.03285185064875651 -0.019433844770733455 0.012532388423623671 0.02343323398547207 0.007305858980305473 -0.006186842414294264 0.004519084707791157 -0.014779416390826755 -2.2791828520331883e-05
PC_9 9.620480995744698e-05 -1.2686572463415946e-07 -7.817870003478354e-06 6.206790137209506e-08 2.2885764020682075e-10 0.008194636628285366 -0.005258657708776727 0.005317822362278371 -0.014109662473942942 -0.0009332053562101863 0.01893847370830538 0.5112382778414534 0.011618701276642334 -0.0004193270850969655 -0.030567338553194625 0.02374969609244286 -0.004154441414443624 -0.002069072708153426 -0.022895495958758123 -0.012202997161979597 -0.0124429024629883 -0.0037349102114550073 -0.002809714887507611 -0.013403999318238408 0.028433020345513108 -5.788607336424139e-06
PC_10 -7.130396718004172e-05 -9.61957596932236e-06 -2.425845423321884e-05 1.9552039989508633e-07 -6.274200241971431e-10 -0.006179685247961937 -0.001315302863245223 -0.015402725315607551 -0.009099972143592636 -0.01643707182668378 0.012781810851367198 0.011618701276642334 0.6032742279612675 0.027126605654270112 -0.0054500023032896736 -0.005572827823956518 -0.002407583838941053 0.018446672301819882 0.0029918857072344014 -0.006643755345506732 0.02055307170038093 0.007348019524380143 -0.013421153646555247 0.005733438096710825 -0.011944144170737492 4.2943066719257815e-06
PC_11 -2.2815258234325194e-05 1.2633092434299094e-05 1.269539639512851e-05 1.6361262636775617e-08 -4.684730856314646e-10 -0.0022889865617336433 -0.014065865015246357 -0.0017289823265424422 0.007119646777366745 0.019714871030839194 -0.008974704913048085 -0.0004193270850969698 0.027126605654270098 0.5706637386368804 0.006234850130788053 -0.005797952262597988 0.029947934806681075 0.02743142844348889 -0.008810341312386673 0.019649224810422267 -0.027171706205187135 -0.018007236227755706 -0.0007665117477079821 -0.006988580770316512 0.04517381055987301 -3.1113241770934766e-05
PC_12 -0.00014209281122793278 -5.475406071893661e-06 3.5498167699559805e-06 -2.1927745337351216e-07 1.0733392322729503e-09 -0.002088220022261064 0.004016144391580999 -0.01804799992214507 -0.014565074910455044 0.005069583305294451 -0.0037469376010573533 -0.030567338553194625 -0.005450002303289665 0.006234850130788042 0.6420718713688566 0.03084312452659758 -0.012941827368418536 -0.023603394895714863 0.008590447190093655 0.03279997836966329 0.027254630716348652 0.01746356926727281 0.021476105485947566 0.020223742976321093 0.009977027084840821 -4.573469563251171e-05
PC_13 5.069331152281379e-05 -1.3912775583058416e-05 1.6664623913123827e-05 -5.773781328055683e-07 3.5144385042107046e-09 0.00349965994227492 0.009680654047300587 -0.013100793686700323 -0.001082872132750958 0.03252330756521611 -0.01924120488333995 0.02374969609244287 -0.0055728278239564775 -0.005797952262598016 0.030843124526597553 0.6695127135558286 0.03434175466501396 -0.002379561068114067 -0.011961153532848328 0.028247027876283647 0.027240115473651287 0.008164091982706059 -0.03294400155948463 -0.02470948119967238 -0.014842671851986467 -5.3285037950691826e-05
PC_14 -6.183332773533732e-05 1.6139610663189926e-05 -5.852485516969687e-06 3.5599117084330125e-07 -2.155826630897326e-09 0.008340700765872502 -0.01913992751419633 0.0005179704185424128 -0.00019069859100847303 0.01077434934289044 0.015976098891330223 -0.004154441414443628 -0.002407583838941079 0.029947934806681065 -0.012941827368418556 0.034341754665013983 0.6500892595669646 -0.0024828487717797653 -0.001815955941203967 0.014052506654278025 -0.0038042041279295826 -0.0048871287154833055 -0.0014041093670114154 -0.05035203134410618 0.020049370272678 3.938836326285318e-05
PC_15 -7.96546856374449e-05 -1.1778534023869079e-05 1.87351390198085e-05 -5.69449982554469e-07 3.353259792872224e-09 0.006340720146194389 -0.011319483184180343 -0.016728566995785843 -0.02455375024445577 -0.03740460191500776 0.032851850648756536 -0.0020690727081534134 0.018446672301819903 0.02743142844348886 -0.023603394895714874 -0.0023795610681140843 -0.0024828487717797757 0.7495517673347851 -0.010870232654994464 0.012193506232432734 0.006059365044659073 -0.004788252373537612 0.002884336054562129 0.0031520852187903814 -0.023635782124842145 1.6112330738868568e-05
PC_16 -4.294253672447529e-05 -6.573503343540907e-06 -2.1113358016683048e-05 3.815836661028982e-07 -2.9851447528849195e-09 -0.004181460444744268 0.012899741151737006 0.013758599856165503 0.014061182035925296 -0.025396082628303507 -0.01943384477073346 -0.02289549595875812 0.0029918857072343897 -0.00881034131238665 0.008590447190093638 -0.011961153532848344 -0.0018159559412039472 -0.010870232654994462 0.7985360142381627 0.017678940449328252 0.005371334190831852 0.01358107595488094 0.022326127272971185 0.03197602110772229 0.013224748627904463 6.584616293394348e-06
PC_17 -8.69504998899807e-05 2.1309107536676526e-05 9.507599877163926e-06 2.1063856422323754e-07 -1.7715846710966553e-09 -0.01742520285090608 0.010712825636365894 -0.026200264259235034 0.02915214408230296 0.028719035347942564 0.012532388423623654 -0.012202997161979603 -0.006643755345506743 0.019649224810422285 0.03279997836966328 0.0282470278762837 0.014052506654278008 0.012193506232432772 0.01767894044932823 0.8619768223932698 -0.030761029679789796 -0.019993690198311407 -0.026864305101161633 -0.01565658385160377 -0.05695229675457868 -5.043001829500086e-05
PC_18 -3.40216947620606e-05 7.129998106327938e-06 -2.7006124309774917e-06 3.579958458492719e-07 -3.3619293653162003e-09 -0.0013689015318627794 -0.005151268583602552 0.006438807751350659 -0.008469712546506549 -0.009092013031727837 0.02343323398547201 -0.012442902462988296 0.020553071700380898 -0.02717170620518714 0.02725463071634861 0.027240115473651235 -0.00380420412792957 0.006059365044659099 0.00537133419083183 -0.030761029679789834 0.8500310295373724 0.033288602300413736 -0.028171517150657948 -0.014588055000901094 0.011219819047041198 -0.00018889670158098087
PC_19 -4.73758962845712e-06 -1.2390606119571774e-06 -1.8127311983062842e-05 3.6660304195232325e-07 -2.4708430504997137e-09 -0.00042673030152642595 0.0059724234612492655 0.005045091431165325 0.0006093774237305335 -0.012556648512609321 0.007305858980305449 -0.0037349102114550108 0.007348019524380138 -0.018007236227755713 0.01746356926727277 0.00816409198270598 -0.004887128715483273 -0.004788252373537636 0.01358107595488095 -0.01999369019831139 0.03328860230041361 0.8440627686094314 -0.0018150715228005677 0.01360184301309172 0.017968020349209243 0.00025001902727545374
PC_20 -6.535476855463458e-05 -1.703307012560339e-06 -9.687467470846638e-06 1.355454746121072e-07 -8.960773939493277e-10 0.005111532871752442 -0.0057679914622830175 0.0005628693017558328 -0.00884190167952754 0.0002675575689289535 -0.00618684241429428 -0.0028097148875076174 -0.013421153646555235 -0.0007665117477079674 0.02147610548594754 -0.03294400155948466 -0.001404109367011407 0.002884336054562117 0.022326127272971192 -0.026864305101161615 -0.02817151715065802 -0.001815071522800675 0.8424988763074722 0.05174807045596772 0.00213870024054242 5.280778337564274e-05
PC_21 -0.0001462657265262124 1.2482305854475832e-05 -4.625707162490048e-06 2.244221173346446e-07 -1.1903971917790314e-09 -0.0034230445635245682 -0.0005491498729678241 -0.0047074429471960074 -0.002828956779725476 0.010257462439866215 0.004519084707791141 -0.013403999318238415 0.005733438096710801 -0.0069885807703165105 0.020223742976321082 -0.024709481199672378 -0.05035203134410617 0.003152085218790402 0.03197602110772228 -0.01565658385160376 -0.014588055000901087 0.01360184301309174 0.051748070455967715 0.9447036912046799 0.0009109752765302658 -5.02325401600807e-05
PC_22 0.00014319467771642687 -2.750568826668787e-05 3.42543492770742e-05 -1.3258331822589013e-06 9.563169581942218e-09 0.011124065408613833 0.007581168672162009 0.017361556136116358 -0.013554215277327213 -0.016783957312034383 -0.014779416390826703 0.028433020345513114 -0.011944144170737407 0.04517381055987298 0.009977027084840846 -0.014842671851986478 0.020049370272677988 -0.023635782124842165 0.013224748627904534 -0.056952296754578684 0.011219819047041169 0.01796802034920931 0.002138700240542451 0.0009109752765302388 0.9149854591583136 1.3109679116495904e-05
proband 5.468298938606663e-07 4.9876514922194106e-08 1.1629519021749635e-07 -1.3141478718359159e-09 5.2300619266550345e-12 7.151462824334219e-05 1.9555720127904256e-05 3.323847244668133e-05 5.6572463694808e-05 -6.110390090353739e-05 -2.279182852033227e-05 -5.788607336424339e-06 4.29430667192586e-06 -3.111324177093467e-05 -4.573469563251173e-05 -5.3285037950691704e-05 3.9388363262853124e-05 1.611233073886835e-05 6.584616293394371e-06 -5.0430018294999694e-05 -0.00018889670158097696 0.00025001902727543807 5.2807783375642645e-05 -5.023254016008095e-05 1.3109679116495679e-05 1.632581003214245e-05
