 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
PC_8 -0.00039250718867259816 -1.605417925877956e-06 0.00020846597851823735 -3.177800568700338e-06 1.5029837618128984e-08 0.006116019204159898 -0.0053066136655694094 -0.0015199153730822439 -0.005202044653542559 0.014810217214323112 0.4861409869223408 0.005249606962483711 0.029079873295061953 -0.0017031535595612103 -0.012661142578459315 -0.03192146078465471 0.012038609908036346 0.05059507511515182 -0.022382926443639206 0.013398712100792572 0.02884108550541337 0.011787298165265941 -0.009005142160691433 0.012309467049982726 -0.020344641896697924 -0.00010203857146259188
PC_9 0.0003319079387861806 1.6257488738615415e-06 -0.00020137587121456105 3.1278277233030377e-06 -1.5531940145946292e-08 0.007898893696821053 -0.011365380703120046 0.004720219917772715 -0.017285707340383122 -0.01425857033733418 0.005249606962483719 0.6615609578793146 0.03293429890879452 -0.0049978508413097604 -0.03519082550560493 0.016785088059097206 -0.0054841744151032466 -0.01095520762025219 -0.02447511725286612 -0.02592653516521486 -0.00828832459974744 0.0033066345124975133 -0.003324089037284499 -0.016804366744583993 0.03843391287934059 -2.5927069333447825e-05
PC_10 -0.00039755472023537616 -1.3488763065761589e-05 0.00023837216686083866 -3.984620223861537e-06 2.09600652340774e-08 -0.009878736872785392 -0.0009624252997632914 -0.02616487592830262 -0.017858961773798816 -0.029753396600700276 0.029079873295061877 0.03293429890879459 0.8233875192760405 0.034664976697988695 -0.03136335574433865 -0.026871179235946188 0.0007455167550338302 0.035866036348052736 0.0037822425681449685 -0.02153397886760814 0.024803092199173416 0.004485290419955859 -0.014481847183130222 -0.002041995031430419 -0.02405843141700849 -7.276002146664492e-05
PC_11 0.00013997457466001883 1.8758978749404707e-05 -0.00017898629056341335 3.3194258140660497e-06 -1.8637744235997556e-08 -0.0012134751799258846 -0.021128588608003818 0.009509299682796396 0.011664025340705307 0.01838776076589161 -0.001703153559561096 -0.004997850841309853 0.03466497669798877 0.7470126150201148 -0.017895934915658555 -0.01610922175829255 0.021283290010285987 0.05645124825970089 -0.01217101322797032 0.032805488080230934 -0.031709896672990186 -0.016956596387818462 -0.0045617587907319 -0.0092283841012681 0.06218969897417376 2.692990619653605e-05
PC_12 -0.0003755296604081317 -9.806720612062145e-06 0.0002349758774407078 -4.111116287810126e-06 2.1928090330386758e-08 -0.0006584857921464136 0.0048288915498107855 -0.02728662658467981 -0.014469407674573975 0.012688522336662641 -0.012661142578459376 -0.03519082550560486 -0.03136335574433865 -0.017895934915658624 0.8174436968951656 0.040215822737018195 -0.0014138184341282493 -0.01918973492997388 0.005075812419123285 0.039732141611706046 0.03367543603733323 0.020069496215977485 0.023955922204672693 0.024191619339928846 0.006555233223932416 -6.360440337057273e-06
PC_13 7.324520876658229e-05 -2.5107575206629037e-05 -1.5845794144245788e-05 -1.799211928868803e-07 1.5066130998638947e-09 0.003236944588214542 0.01891734271804037 -0.022313853220775726 -0.0005283153824781316 0.04672346189377041 -0.03192146078465482 0.016785088059097276 -0.026871179235946303 -0.016109221758292495 0.04021582273701808 0.8738278297251114 0.014481643484690847 -0.018421161514968486 -0.02415974924753359 0.037378046063272205 0.03605886783875773 0.008993156540976743 -0.04473650924746491 -0.04071404381314774 -0.01810758541704833 3.384962650910121e-06
PC_14 -0.00022241667002036695 3.278124389898331e-05 8.874047673890434e-05 -5.759159481293034e-07 7.480117671571409e-10 0.015000094718116655 -0.029105581339833753 0.0013430445132816935 -0.008741393062265259 0.014872355596832984 0.012038609908036488 -0.005484174415103406 0.0007455167550340363 0.02128329001028582 -0.0014138184341280404 0.014481643484690863 0.8513405669097942 -0.008244532730364545 -0.003086688641156054 0.01415120677386534 -0.023591098593001122 -0.007835097170041997 -0.00607601802456381 -0.07094988094483602 0.012606653681397878 2.007292017082442e-06
PC_15 -5.880161313761863e-05 -2.9160242699432514e-05 -0.00010088271277726453 1.1358164220188779e-06 -5.386021270760977e-09 0.00616611981039637 -0.01094138410679277 -0.021256908777941574 -0.035575517585118115 -0.042587017320036634 0.050595075115151766 -0.010955207620252087 0.03586603634805264 0.05645124825970107 -0.019189734929973997 -0.018421161514968525 -0.008244532730364521 1.0374116904499298 -0.04057840202820217 0.0002096427397841826 0.028757378484080498 0.00217688663130559 0.012356498772072167 0.009527774701504278 -0.03577494495369819 9.96457156811286e-06
PC_16 -0.0003388832587780064 -7.383287261995062e-06 0.0002621095951363925 -3.995280721042928e-06 1.9003939123975084e-08 -0.006536488660660606 0.017218737147714106 0.020274742832360425 0.023206986403366065 -0.029222588862429486 -0.022382926443639203 -0.024475117252866146 0.003782242568145078 -0.012171013227970462 0.005075812419123379 -0.02415974924753351 -0.0030866886411562654 -0.04057840202820207 1.0003940609502924 0.02823647165466559 0.011234579718418939 -0.011346971348438806 0.0188903838801709 0.04199005676703874 0.027229372703268393 2.742269783051505e-05
PC_17 -0.00047641978556041794 3.545206509323383e-05 0.00043187827725397955 -6.359795626944411e-06 3.230216579189846e-08 -0.022656410476486654 0.014876440835030924 -0.034781414207569326 0.03762772205997819 0.0437237884205516 0.013398712100792621 -0.02592653516521495 -0.021533978867607922 0.03280548808023059 0.03973214161170629 0.03737804606327239 0.014151206773865006 0.00020964273978432723 0.028236471654665682 1.103811561292048 -0.0644782916007942 -0.02831901277138243 -0.032953374004682304 -0.025014199759855762 -0.08263162087946452 1.6139382563595524e-05
PC_18 -0.00047656978325761825 1.4998615819908875e-05 0.00041031237154434853 -5.778585072137026e-06 2.6546542075947173e-08 0.0033257663969074617 -0.010854900342595425 0.013178196145034501 -0.010596317920887855 -0.020052316896206936 0.02884108550541373 -0.008288324599747585 0.024803092199173732 -0.0317098966729905 0.033675436037333514 0.036058867838757905 -0.023591098593001385 0.0287573784840806 0.011234579718419103 -0.06447829160079409 1.156641531822493 -0.02042261769948102 -0.021493342369652956 -0.006349687168449804 0.028588406576428912 -0.00019003036154406925
PC_19 0.0002637119301504883 3.16121056229237e-08 -0.00029148822211702026 4.763460821138018e-06 -2.5488642309600292e-08 -0.0017143602894263755 0.005966196965278974 0.007926733086357577 -2.79358842876447e-05 -0.01891953284666125 0.011787298165265988 0.003306634512497481 0.004485290419955806 -0.01695659638781835 0.020069496215977447 0.008993156540976616 -0.007835097170041744 0.0021768866313054526 -0.011346971348438734 -0.028319012771382247 -0.020422617699480766 1.1927168979172345 -0.002571211302965473 0.007661164607665967 -0.00642726441055879 7.712996015306011e-05
PC_20 -0.00024390602227166791 -8.54876579521272e-06 0.00012509656057834568 -2.0605513602962044e-06 1.0326025686661029e-08 0.007384866301617846 -0.00725730445186283 0.0012784681578556635 -0.008998895545966279 0.003930038134259214 -0.009005142160691452 -0.0033240890372844933 -0.014481847183130224 -0.004561758790731959 0.023955922204672717 -0.044736509247464855 -0.006076018024563904 0.01235649877207224 0.018890383880170884 -0.03295337400468237 -0.021493342369653005 -0.002571211302965492 1.1401401294128368 0.031529934462575994 -0.02140369788052421 5.362743888423474e-05
PC_21 -0.0006985716753100548 2.225932922712849e-05 0.0005933933209643859 -9.270755763711986e-06 4.8254301963027005e-08 -0.001697160604278507 -0.0010641992319992512 -0.0033728541108238486 -0.003997401473370561 0.007610957319316127 0.012309467049982667 -0.016804366744583982 -0.0020419950314302525 -0.009228384101268364 0.024191619339929013 -0.04071404381314747 -0.0709498809448365 0.009527774701504515 0.0419900567670387 -0.025014199759856047 -0.006349687168450253 0.007661164607665873 0.03152993446257597 1.2107981885204748 0.009131884353916923 -0.00014751953416885052
PC_22 0.00028566406964047447 -4.6712547900038635e-05 -0.00017106612714878054 1.9383118184754515e-06 -7.943194835163702e-09 0.013135754828147824 0.009086547725892105 0.02503444526308894 -0.017176716151355426 -0.016829807620915408 -0.020344641896698063 0.03843391287934077 -0.02405843141700874 0.06218969897417398 0.006555233223932169 -0.018107585417048395 0.01260665368139794 -0.03577494495369818 0.02722937270326819 -0.08263162087946484 0.02858840657642868 -0.00642726441055852 -0.021403697880524333 0.009131884353916424 1.1805279410983598 7.521559889676076e-05
proband -1.1519416442078875e-06 8.615722472067036e-09 1.0902299943070788e-06 -1.6123081034365186e-08 7.761186592843522e-11 -0.00010071852217492959 8.88331782794641e-05 6.0146787421076534e-05 7.983560992177576e-05 8.944316934588624e-05 -0.00010203857146259116 -2.5927069333447337e-05 -7.276002146664397e-05 2.6929906196534938e-05 -6.360440337056391e-06 3.3849626509112216e-06 2.0072920170821147e-06 9.964571568113524e-06 2.7422697830515462e-05 1.613938256359317e-05 -0.00019003036154405524 7.712996015305968e-05 5.3627438884234836e-05 -0.00014751953416885017 7.521559889676156e-05 2.4340718853550413e-05
