 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
PC_11 -0.0011469621539869537 0.00016892192384753582 -7.820511626971812e-05 7.044148879013656e-06 -6.541680891448051e-08 -0.06119139278880511 -0.06002006316604997 -0.08836379386619614 0.11051199051282361 0.21478258339990147 -0.004494331461425551 -0.07962871617328673 0.3590318425128357 3.736477398723149 0.14442013287488295 0.23296592971625044 0.20352516516902894 0.2138911603869371 -0.07220902294100814 -0.07981035472240693 -0.3245343527456171 -0.16238244040158803 0.005393138144671214 -0.14197835024769315 0.6020355310456407 -1.4407735849105927e-05 9.271190463138807e-05 0.0002781585418674421
PC_12 -0.0002937832302759703 -1.9967716998900702e-05 -8.640009487210967e-05 -1.0507797692375215e-06 2.6047735795372845e-08 -0.02907304552691614 0.07045444751412258 -0.023147039105699572 -0.11645053639129155 -0.012127609093292828 0.09482711621591958 -0.281998438700504 -0.021107876810873314 0.14442013287488276 4.515104380674947 0.1420505451578238 -0.07952783886685612 -0.1300227473239749 0.15046608148335042 0.2729711843782337 0.11334461778001105 0.06772588173487142 0.1643030320570251 0.09946184786285504 0.10958463127525706 -0.00010207802428038691 0.00024028168580098782 0.00019858916536442305
PC_13 -0.00062914013512134 -0.00014432425039633443 -0.00018137726790249168 3.623256187380811e-06 -4.1523682914319775e-08 0.08685026975112678 0.12666544762351808 0.06598142828136008 -0.07111413478947623 0.011562839488836043 -0.1134697507190823 0.2168835905204538 -0.09761977811742276 0.2329659297162502 0.1420505451578239 4.268919916886881 0.5434896640925159 -0.10868472175985046 0.006451116837265269 0.2830494650732218 0.29589017159136993 0.08117311064619759 -0.2970006172124194 0.09520574156037431 -0.5328976331925916 0.0003004342475618161 -0.00019460476983587983 -0.000539019711874837
PC_14 -0.0014451568854752593 8.64562341291461e-05 8.682671865953727e-05 -1.9533994477125597e-06 1.782378392165603e-08 0.027181674915426595 -0.0933090323384828 -0.11898641942334251 0.21537686669192238 0.031137852841079977 0.015981799020013412 -0.08730767891676836 -0.06430804194154117 0.20352516516902916 -0.07952783886685616 0.543489664092516 4.32637198500363 0.11753126764100988 0.047622357488371514 -0.020866156877004077 0.03172033061912581 -0.008219027161646776 0.05826145835453414 -0.4006859756429482 0.36904998805477046 -0.0002786833950648419 -0.00019685903141052877 8.121948745857587e-05
PC_15 -0.0007109739436342031 -9.432308705866349e-05 -0.00031586438961010065 8.353551792905328e-06 -7.741744808824538e-08 0.08447853688820252 -0.06003574210817829 0.00380690500023188 -0.2232675782452359 -0.26973351804433354 0.11755345918648429 -0.013461222742277033 -0.025347096869569288 0.21389116038693687 -0.13002274732397476 -0.1086847217598503 0.11753126764100996 4.641330183495092 0.09415001184307989 0.13449278839183743 0.1462237125331875 0.11000567356906792 0.06813685758189389 -0.0015450523579252729 -0.440185164087217 -0.0006724239918025393 0.0004769902860353477 0.0007822493098488992
PC_16 -0.0007542335042623715 5.35888534148414e-06 5.127027865219108e-05 -1.6327859936515547e-06 8.138219161816769e-09 -0.0445596167932286 0.1276726326511972 0.01757987978693437 0.059593888720139064 -0.24978928937737355 -0.19659555888745173 -0.268240380758914 0.049245131824155644 -0.07220902294100803 0.1504660814833504 0.006451116837265123 0.047622357488371445 0.09415001184308044 5.832545369457305 -0.022557602155821026 0.10947981493379466 0.16535873452737157 0.17425069479478142 0.06430370761411246 0.17400597599986428 -0.0005092963391910069 0.0002450606322027351 0.0005354126971838201
PC_17 -0.00048678706513631976 0.00014174892160636663 -1.4386892827060274e-05 1.5929774566166895e-06 7.774782160126125e-10 -0.1693476531464954 -0.009717649542456734 -0.1383992059654865 0.1441412126156235 0.2582020449798261 0.13319266745490585 0.09001738651086556 0.10512822072527837 -0.07981035472240688 0.2729711843782337 0.2830494650732218 -0.02086615687700388 0.13449278839183654 -0.02255760215582078 6.012514975728038 0.020923483314845285 -0.06398713199092886 -0.26189593965617464 -0.0660862489178688 -0.27084686106980826 0.0005638906732367776 -0.0002988910058157895 -0.00019708030644138898
PC_18 -0.0008334004410081319 0.00011923534235986537 0.000331924519575895 -7.685680333102681e-06 6.625454041939805e-08 -0.03616698644995679 -0.03473509186074791 -0.10185764283952811 0.018020844419682023 0.0944673198469365 0.24948110732860462 -0.23026788018098146 0.252647830721304 -0.324534352745616 0.11334461778001172 0.295890171591369 0.031720330619125506 0.14622371253319066 0.10947981493379665 0.02092348331484439 5.129504524760409 0.2507056264657566 -0.08569085387648727 -0.23527876708141818 0.2983447816293995 0.0003647131815793058 -0.0008593244264706182 -0.0009128261234213403
PC_19 -0.0003189291057312024 -4.4881873745948375e-05 -0.00038003507065940343 1.0208998747363876e-05 -8.884799554619809e-08 -0.025093111706120084 0.020815278982153258 -0.029176110687157916 -0.030080273530053478 0.024756905410227358 0.006368838636847782 -0.13361082500892704 0.054638588782430345 -0.16238244040158822 0.06772588173487147 0.0811731106461978 -0.008219027161646733 0.11000567356906793 0.1653587345273718 -0.06398713199092891 0.25070562646575806 5.314204562084842 0.041652374878500514 0.21462830603158375 0.2579154472655262 0.00040457148530658295 -0.00039740121146517835 -0.00040273471685544346
PC_20 -0.0013879113834026713 -5.699425355230593e-05 -0.0003715388718237397 8.215412600064674e-06 -6.837118699142202e-08 0.04795374926099965 -0.06002282071060362 -0.00859992626948886 -0.09507711367767024 0.01293537430218813 0.060652961014654484 0.13287813552255687 0.08165850441259363 0.0053931381446705945 0.1643030320570243 -0.29700061721241955 0.05826145835453381 0.06813685758189245 0.17425069479478103 -0.2618959396561752 -0.08569085387648613 0.04165237487850142 5.88061348517739 0.5640782166509747 -0.02211045598849142 -0.0004198693588859284 0.0008724182735386848 0.00047856319317357543
PC_21 -8.973225722341401e-05 0.00011128935721400494 8.970318740900128e-06 -2.252413248683018e-06 4.607969232441779e-08 -0.042955401459448816 -0.06772851129781533 -0.12487600124580533 0.05106721603743932 0.21273020775953222 0.12902002788750747 -0.06096517114152505 -0.04150792977981023 -0.14197835024769306 0.09946184786285449 0.09520574156037473 -0.40068597564294856 -0.0015450523579270685 0.06430370761411229 -0.06608624891786789 -0.2352787670814162 0.21462830603158475 0.5640782166509717 6.595523803976105 0.16417611789584174 -0.0003497222141987429 -0.0003090021307204651 -4.1789061723916494e-05
PC_22 0.0015611816779369484 -0.00025731926404624434 0.00013580142776186937 -5.804776088924065e-06 2.7929710233813833e-08 0.15850178736647225 0.18097837411832524 0.18315129232203403 -0.15271259640488002 -0.34493112312659646 -0.14379807797535474 0.23916220040096853 -0.20140737622435562 0.6020355310456413 0.1095846312752571 -0.5328976331925905 0.3690499880547705 -0.44018516408721736 0.174005975999864 -0.27084686106980876 0.29834478162939987 0.2579154472655259 -0.022110455988490523 0.16417611789584188 6.005462487610476 0.0001295839854455375 0.00041988173715141075 -9.744880590118594e-06
proband 2.6713731551704303e-06 -2.285947223845798e-07 -1.4516217073662254e-06 3.55303061861559e-08 -2.642300499656966e-10 -7.409800417009688e-05 0.00032118193688312487 -0.00011095737958669975 0.00010913414291426979 -6.213984981077006e-05 0.0002989189577029037 -5.064239389847064e-05 3.337033426286221e-05 -1.4407735849057542e-05 -0.0001020780242804139 0.0003004342475618599 -0.00027868339506482195 -0.000672423991802291 -0.0005092963391909697 0.0005638906732367191 0.000364713181579802 0.0004045714853066126 -0.000419869358886037 -0.0003497222141991378 0.0001295839854455912 0.0002416113801974812 -0.00014694384425341551 -0.00013539669794478316
paternal -4.698928990381646e-06 -1.242566891349846e-07 -5.056475983541018e-07 1.9837382065449065e-08 -2.245496369739062e-10 -0.0004976560969097358 0.00015761876144284375 0.00017239411296325694 0.00014314098490835945 0.0003532428815784007 -0.0002547433039259234 -0.00018282663987256203 -0.0003802433727003492 9.271190463130734e-05 0.00024028168580099467 -0.00019460476983588785 -0.00019685903141055172 0.00047699028603521185 0.0002450606322027281 -0.00029889100581582815 -0.0008593244264706575 -0.0003974012114651802 0.0008724182735386806 -0.0003090021307199258 0.0004198817371514904 -0.00014694384425341543 0.00023111240578052578 6.631397392691348e-05
maternal -1.6830003123147813e-06 -1.5113416295416493e-08 -1.0247784964927892e-06 3.0674495446080217e-08 -2.674342027033642e-10 -0.00037228518446602257 0.00011010818986011477 7.494854778236042e-05 2.7067921665036717e-05 0.0002530273013558277 -0.00046057789904904576 5.778028804134595e-05 -1.0283370171820232e-05 0.00027815854186738725 0.00019858916536444983 -0.0005390197118748467 8.121948745859074e-05 0.0007822493098487532 0.0005354126971838053 -0.000197080306441452 -0.0009128261234217933 -0.00040273471685546927 0.0004785631931740174 -4.178906172366656e-05 -9.744880590131995e-06 -0.00013539669794478316 6.63139739269136e-05 0.00020362224945887265
