 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
PC_8 -0.003498472645938726 -0.00026437806109570684 -0.0005107247372026383 1.1680393679070232e-05 -1.2931693908421097e-07 0.04347517751459746 -0.1275054404380034 -0.2238891095813137 0.2514479762082104 -0.03377665809314526 3.9282751026951224 0.4611737340637649 -0.07598660031876384 0.26731324634810955 0.2836573766184927 0.1417227276765875 0.26645305718812096 0.27204937234553084 -0.3783799422153257 0.3407807474272627 0.48103329308996196 0.1048465718934 0.26253341634385574 0.028556430956936697 -0.22001376012506996 0.00045357002669991163 -6.155537268866998e-05 -0.0007982717489514236 0.001648348280262668 -0.002507253219619255 -0.00010898360955325475 0.00014408647900492644
PC_9 -0.0001951042180251189 -4.9328335473986955e-05 -0.0004248738182025531 1.3073602983938056e-05 -1.2413668432022895e-07 0.026145590808558012 -0.016459340724588493 0.2736940802115367 -0.13507118140713043 0.42288039463408444 0.4611737340637642 5.128597939222295 0.359466876746953 -0.02603412447945317 -0.5140712538939457 0.3856127566345933 0.07495422205989254 -0.061988461111937954 -0.16548820794363298 0.04192400475131992 -0.3194846473577376 -0.190335894813519 -0.11665236508123829 -0.36476171468675267 0.40274026613059666 -8.738975856709943e-05 0.0012757537628735934 -0.0021563122169670377 -0.0016008435915840036 -0.0015041799677498178 0.002235333860097604 0.0004399622360250018
PC_10 0.002861403507548804 -0.00016671714080343956 0.00019536973486843418 -1.6387050357388694e-05 1.9578393948632912e-07 -0.08542916070976725 0.04758801724436348 -0.13946997092926136 0.25841824833997895 -0.19060393346894147 -0.07598660031876261 0.3594668767469559 6.563487981792413 0.90229802551744 -0.40362506372404844 0.061541755540431446 -0.15583557148090504 0.006423389557514174 0.21634059269915906 0.31800106581604504 0.419823683868637 0.4310812332679544 0.029032876618116946 -0.20826630243689978 -0.6221389487532409 0.00011561686123071959 0.0014894522376354784 0.0001867315387788956 0.0006490528134146132 -0.0033517903949144444 -0.0015782744850070126 0.0003821108921777372
PC_11 0.0012720716441065505 0.0002658633198833858 0.0009376206154406826 -2.4528485509749865e-05 2.3701264098730605e-07 -0.05487717494620492 0.06941600622956563 -0.3437744029417663 0.13301551588125146 0.37540714026959876 0.2673132463481111 -0.026034124479452806 0.9022980255174406 5.413885073441791 0.37109941446780964 0.7891463349021905 0.3502117652308363 0.0228252284556761 0.037717224850483975 0.18495874037905505 -0.2966749298575049 -0.1270713327727247 0.08325438669131861 -0.6407481514959578 0.3846445424177275 0.00040811834896621336 -0.00023377134387071556 0.0005354750646061439 0.0013046956542618578 0.0010730348896155523 -0.0015777611165912401 -0.0010939335401624868
PC_12 -0.004729756961577017 -1.4389079553869372e-05 -0.00012112370085027216 2.891084378908265e-06 -3.7056107373600586e-08 -0.03363682414297015 0.10219296695004111 -0.1464603978999485 -0.11240896700166005 0.26854606082565446 0.28365737661849066 -0.514071253893945 -0.40362506372404955 0.3710994144678108 7.039141253903234 0.3230252164154331 0.24020982221058204 -0.12146955907938056 0.25814943208310964 0.5505535649153368 0.3440286522016761 -0.019235887018534212 0.016291229353282838 0.21169386425797085 -0.03208949248008179 0.0006279355638161328 -0.0013297342552319367 0.0010825986619414285 0.00030488595592452776 0.0003917344319468588 0.00018691531830296432 -0.002773817731715414
PC_13 0.002740545246975578 -0.00022999023411750968 0.0003683894332644227 -1.622948903705849e-05 1.572772188906756e-07 0.09816615905656846 0.166857584736528 0.00530675881798159 0.14073008271581222 0.18915462722943177 0.14172272767658622 0.3856127566345935 0.061541755540433014 0.7891463349021911 0.32302521641543175 6.570248006898123 1.1584005893268676 -0.20862217182403783 0.0728284925231877 0.8890683161765922 0.32816314727847334 0.13422468015901792 -0.29460456738076046 -0.145253376197762 -0.5234208561800155 0.0005945036335825725 0.0006093431656221421 -0.00023402977020912455 -0.0009997453423283658 -0.0012147700419407527 0.0013073363639002965 -0.0012751022304816541
PC_14 -0.0043094743656548985 0.00019570093283073208 -0.0001852607386244475 1.1780551685603668e-05 -1.2876101446637912e-07 0.03432155534615139 -0.07721640802103137 -0.15971487877541404 0.3920762438324557 0.06720570138141596 0.2664530571881196 0.07495422205990042 -0.15583557148090596 0.35021176523083275 0.2402098222105805 1.1584005893268654 6.798088499921182 0.4051075090644589 -0.40163371723915153 0.36437761521116874 0.27325038324847406 -0.00871361413020662 -0.15352580789485507 -0.5197193018102129 0.46520639655234064 0.00016638859191759345 0.002247250780832967 -0.002154598698134337 -0.0019385707989669294 -0.0023878592691880746 0.0015757572706759308 0.00025134952981386557
PC_15 -0.003728638867801391 -0.00013507442411298727 0.00024674358449047724 -4.447836430458038e-06 -1.164555756020798e-08 0.15564556190614476 -0.1933189471395987 -0.09066206697023278 -0.441960039836815 -0.4196033423126877 0.27204937234552934 -0.06198846111193637 0.0064233895575148865 0.022825228455676038 -0.12146955907938414 -0.20862217182403694 0.40510750906445825 6.898086447774806 0.05581173487886552 0.07461261622618258 0.2113947740711828 -0.14763879838834013 0.30208832295378496 -0.1319507695455968 -0.6214457045675345 -0.0005592795896974635 0.0009418901097410246 0.0005384174487769202 0.00041759169356098537 -0.0005929908931030989 0.0005624538228013779 -0.0022807653177581437
PC_16 -0.006284728693009366 -2.4709781455833e-05 -0.0001709978775521263 8.456371523021535e-06 -1.339973335229298e-07 0.008117298660255649 0.12313891824522002 0.07038312175255622 0.11236669525318095 -0.21704006219650734 -0.37837994221532645 -0.1654882079436319 0.21634059269916037 0.03771722485048249 0.2581494320831101 0.07282849252318777 -0.4016337172391517 0.0558117348788674 8.561467604949653 -0.10427728653759652 0.04151142127208711 0.26563543911477855 0.24286957284854416 0.17806387433684132 -0.0829127001950228 -0.0007699795964304638 -9.779499650362404e-05 0.0018730282927647633 -0.0010356266671376537 0.001380150426868401 -0.0026078333448110373 -0.0019451607819719373
PC_17 -0.0026812452246410246 0.00012472319201322377 0.0009935940221492935 -2.5761464330616745e-05 2.0243968670810115e-07 -0.20120345113616575 0.06794230749792914 -0.4270084715672557 0.31757373377066533 0.6175119798705567 0.340780747427261 0.041924004751321416 0.31800106581604365 0.18495874037905724 0.5505535649153396 0.8890683161765918 0.3643776152111666 0.07461261622618222 -0.10427728653759569 9.11544360324554 0.31945171699735986 0.21881200526965822 -0.3442696154095922 -0.24461191274818384 -0.26448728379518927 -6.162704037426463e-05 -0.0007337840287848465 -0.000400980787055027 -0.0015219106281838541 0.0025854151718285464 0.00041966345100066723 -0.000897465722901521
PC_18 -0.0054100975908148476 0.00012964879453107234 -0.0001583924987703739 1.344094495217343e-05 -1.678561897262363e-07 -0.047665401482691536 -0.09530312465507583 -0.13067312192021982 -0.0829592426969848 0.19939877723348476 0.48103329308995746 -0.3194846473577332 0.41982368386863933 -0.29667492985750143 0.34402865220167383 0.3281631472784746 0.2732503832484734 0.21139477407118049 0.04151142127208896 0.3194517169973569 7.644931646041001 0.30215826968891124 -0.16145518874843248 -0.5773605486227781 0.3719740901873988 0.00032980330650404734 -0.0025177207043016138 0.00256984882425182 -0.0012778672649112692 0.003380730489214784 -0.004444535333003117 -0.001380691547858037
PC_19 -0.00014150036337989908 -0.00013509283834535287 6.083747266865834e-05 -4.303581948730535e-06 2.7971046798221378e-08 -0.002561349499286193 0.05565439628786153 -0.07553387484755685 0.019862204922804428 0.062313882351797814 0.10484657189340044 -0.19033589481351915 0.43108123326795533 -0.1270713327727236 -0.01923588701853293 0.1342246801590181 -0.008713614130207702 -0.14763879838834154 0.2656354391147822 0.21881200526966024 0.30215826968891085 8.207385368474206 0.013168803466182225 0.13806961516184732 0.6142717089599561 0.0005555753440120131 0.001502351520837454 -0.0013477792942332195 -0.000998388575086452 -0.0024509296955602324 0.0016751107154487003 0.001472633804509339
PC_20 0.0001448204652875058 -6.536473753206735e-05 5.2159769022134086e-05 -8.472881879691168e-06 1.0392802531109405e-07 0.04929497938035086 -0.09120302746810247 -0.04431163603605893 -0.275540080005614 -0.49864439411031003 0.2625334163438559 -0.11665236508123589 0.029032876618118816 0.0832543866913169 0.016291229353279226 -0.29460456738076185 -0.15352580789485423 0.3020883229537845 0.2428695728485406 -0.34426961540959633 -0.16145518874843218 0.013168803466184667 8.560999973253828 0.7629293740808775 -0.04232761999982502 -0.00027759565208890176 0.0011192135421386777 0.001578963889333786 -0.0012078114912818358 0.0009904772835349115 0.0005558480172148009 -0.0022260604156186053
PC_21 0.004503233800044443 6.50140234171197e-05 0.0008232190434340902 -3.3191141160464815e-05 3.5355066114742185e-07 -0.12495783400559811 0.07041225148617959 -0.1135866686797014 0.17716537200451996 0.06980860166632269 0.028556430956938873 -0.36476171468675295 -0.2082663024368982 -0.6407481514959569 0.21169386425797188 -0.14525337619776355 -0.5197193018102112 -0.13195076954559687 0.17806387433684223 -0.2446119127481866 -0.5773605486227775 0.13806961516184754 0.7629293740808809 10.167089954513493 0.45101965504622116 -0.0006696824424717447 -0.0012456928696897116 -0.00046595274748862655 -0.00247743555040496 0.004258372053898905 0.0007396770282587404 -0.00043355925440667853
PC_22 -0.0010111273463389598 -0.000354247261455959 6.229071348459882e-05 1.7446097410005545e-06 -9.187993154424735e-08 0.17454251587784464 0.2309058992016255 0.2959176745554325 -0.21642432650897064 -0.5804165272424842 -0.22001376012507104 0.40274026613058955 -0.6221389487532395 0.3846445424177305 -0.03208949248008067 -0.5234208561800138 0.4652063965523375 -0.6214457045675351 -0.08291270019502378 -0.2644872837951857 0.37197409018739713 0.614271708959957 -0.04232761999982501 0.4510196550462245 8.774743015655535 -0.0008815926582973895 0.0002289927809398246 -0.00046688254821112646 6.933431917024088e-06 0.0017215207622963652 0.0007762880843449374 0.0007444593347481101
proband 6.483586824666917e-06 1.424216718826809e-07 -1.250355266062209e-06 1.9672077902857782e-08 1.9405753088068894e-11 -0.00020748919642451185 0.00044222958972891965 0.0004091072312173212 -0.00031527591453592047 0.00018805194639598245 0.0004535700266998107 -8.738975856672904e-05 0.00011561686123072467 0.0004081183489661155 0.0006279355638159278 0.0005945036335825258 0.00016638859191754567 -0.0005592795896976243 -0.000769979596430409 -6.162704037431642e-05 0.0003298033065038596 0.0005555753440119883 -0.0002775956520892548 -0.0006696824424716553 -0.0008815926582975192 0.00029610420740184743 -0.0001271068969513001 -0.00015226635419260132 -6.382415092245354e-06 -2.990654305322123e-05 2.32014604883462e-06 9.300840999585003e-06
paternal -2.8984772437316188e-06 1.6338652145015888e-07 9.396410919645508e-07 -1.1133774427821161e-08 -3.5578138092125605e-11 0.00022503225072605977 1.9290780410139303e-05 -0.0007913925303358859 0.0016868599299028298 -0.0008641035284614328 -6.155537268845398e-05 0.00127575376287529 0.0014894522376352776 -0.00023377134387169232 -0.0013297342552321808 0.0006093431656219386 0.0022472507808325676 0.0009418901097410968 -9.779499650336078e-05 -0.0007337840287851507 -0.0025177207043019225 0.001502351520837429 0.0011192135421380246 -0.0012456928696898762 0.0002289927809401687 -0.00012710689695130057 0.0010078289265584622 7.300664531022982e-05 -0.0007510833822936476 -0.0007362408766064724 -3.97542569822441e-05 -1.537639944333677e-05
maternal 3.5424043401278895e-06 6.481836874902743e-07 1.8694761304017993e-06 -1.973140686358997e-08 4.559656235865391e-11 -0.0003899546929483682 7.691179342888016e-05 0.0006968139866668771 -0.0007352146908092814 -0.00023156901416733274 -0.0007982717489530706 -0.0021563122169665195 0.00018673153877899425 0.0005354750646061693 0.0010825986619410397 -0.00023402977020900572 -0.0021545986981344814 0.0005384174487763434 0.0018730282927663904 -0.00040098078705715757 0.0025698488242511244 -0.0013477792942332449 0.0015789638893337135 -0.0004659527474889461 -0.0004668825482108865 -0.00015226635419260146 7.300664531023141e-05 0.0009438744749775405 1.3558503621703624e-05 -1.8744010917882282e-05 -0.000677656668784652 -0.0006762586126296522
gpp 2.0023497142011085e-05 -6.340447441696015e-07 -1.1058447067844849e-06 -3.2585652806323306e-08 7.608460914198037e-10 -0.0003114701836387095 0.0007318872500471485 3.026432079379051e-05 -0.0007738662042662464 0.0019441652421602808 0.001648348280262651 -0.0016008435915867143 0.0006490528134142878 0.001304695654261847 0.00030488595592488213 -0.000999745342328644 -0.0019385707989670875 0.00041759169356069155 -0.0010356266671369256 -0.001521910628183178 -0.0012778672649115448 -0.0009983885750864314 -0.0012078114912809754 -0.002477435550405235 6.933431916552281e-06 -6.382415092245585e-06 -0.0007510833822936463 1.3558503621705052e-05 0.0023068220183136605 -0.0008922687651093281 -1.197630966782725e-05 -1.7045967832147915e-06
gmp -4.9430513653433534e-05 4.1716485843958427e-07 -3.7391165360451216e-06 1.7001109712723894e-07 -1.999831438926671e-09 -0.0007574438195249333 -0.0004201570870590834 0.0008373748534011967 -0.0019739865580027396 -0.0006698304507006636 -0.0025072532196196446 -0.0015041799677505644 -0.0033517903949141356 0.0010730348896164704 0.0003917344319472247 -0.0012147700419404854 -0.002387859269188813 -0.000592990893103603 0.0013801504268687306 0.0025854151718279817 0.0033807304892147704 -0.002450929695560225 0.0009904772835359458 0.004258372053898859 0.0017215207622962474 -2.9906543053220266e-05 -0.0007362408766064734 -1.8744010917881344e-05 -0.000892268765109326 0.0023206286469076203 4.94091067023995e-05 1.900322291925065e-05
gpm 1.7704451093034656e-05 7.293536574236245e-07 4.8265128202364795e-06 -1.162966631098908e-07 1.0276261204299867e-09 -0.0005779590580488846 0.0005792881343212393 -0.0013332190854456012 0.0005470242165856177 0.00021608829249592136 -0.00010898360955241308 0.0022353338600961162 -0.0015782744850070573 -0.0015777611165914318 0.00018691531830374516 0.0013073363638999949 0.0015757572706760238 0.0005624538228016517 -0.0026078333448115967 0.0004196634510003916 -0.004444535333001471 0.0016751107154488257 0.0005558480172143857 0.0007396770282594829 0.0007762880843450687 2.3201460488349697e-06 -3.9754256982246354e-05 -0.0006776566687846505 -1.1976309667826573e-05 4.9409106702401554e-05 0.001818926070526581 -0.0005115322331121485
gmm -6.312375887225289e-06 -2.179287981097952e-06 -7.181260758040795e-06 1.5040138778970343e-07 -1.2451401983478163e-09 0.00029884630829688066 7.492088996330262e-05 -0.0009210940988534772 0.0010489478915424672 0.0009481174774016552 0.0001440864790055366 0.00043996223602491794 0.00038211089217755174 -0.001093933540162979 -0.002773817731714471 -0.001275102230481657 0.0002513495298134994 -0.0022807653177582855 -0.0019451607819707453 -0.0008974657229004697 -0.0013806915478579791 0.0014726338045093553 -0.002226060415619433 -0.00043355925440659684 0.0007444593347478196 9.300840999585069e-06 -1.5376399443337595e-05 -0.0006762586126296532 -1.7045967832146217e-06 1.9003222919250727e-05 -0.0005115322331121456 0.0017915361307252358
